,player_name,salary,TEAM,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT.YEAR,DRAFT.ROUND,DRAFT.NUMBER,NETRTG,player_id,Pos,Age,G,GS,MP,FG,FGA,FG.,X3P,X3PA,X3P.,X2P,X2PA,X2P.,eFG.,FT,FTA,FT.,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,ppg,Tax,inflation,wins,MVP,MIP,Sixth_man,DPOY,ROY,NBA_1,NBA_2,NBA_3,Rookie_1,Rookie_2,Def_1,Def_2
138,Julius Randle,8641000,NOP,"6'9""",250,Kentucky,USA,2014,1,7,0.7,2019,C,24,29,9,27.4,7.1,12.8,0.555,0.6,1.8,0.327,6.5,11,0.592,0.578,4.4,6.2,0.713,2.5,6.9,9.4,2.8,0.6,0.6,2.5,3.3,19.2,6%,2.5,15,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
139,Markieff Morris,8600000,WAS,"6'10""",245,Kansas,USA,2011,1,13,-8.1,2019,PF,29,26,15,26.2,4.3,9.8,0.435,1.5,4.5,0.345,2.7,5.3,0.511,0.514,1.5,1.8,0.813,1.2,4.1,5.3,1.8,0.8,0.7,1.3,3.2,11.6,8.95%,2.5,11,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
140,Cristiano Felicio,8470980,CHI,"6'10""",265,None,Brazil,Undrafted,Undrafted,Undrafted,-11.2,2019,C,26,20,0,12.2,1.4,2.4,0.563,0,0.1,0,1.4,2.4,0.574,0.563,0.7,1,0.737,1,2.6,3.5,0.5,0.2,0.1,0.7,1.1,3.4,3.75%,2.5,6,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
141,Markelle Fultz,8339880,PHI,"6'4""",200,Washington,USA,2017,1,1,-0.3,2019,SG,20,19,15,22.5,3.4,8.2,0.419,0.2,0.7,0.286,3.2,7.4,0.433,0.432,1.1,1.9,0.568,1.4,2.3,3.7,3.1,0.9,0.3,1.3,2.7,8.2,3.07%,2.5,19,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
142,Jerami Grant,8333333,OKC,"6'9""",220,Syracuse,USA,2014,2,39,10.5,2019,PF,24,25,22,30.1,4.3,8.4,0.51,1.2,3.1,0.39,3.1,5.3,0.579,0.581,1.9,2.9,0.667,0.8,4,4.8,1.1,0.7,1.2,1,2.4,11.7,5.25%,2.5,17,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
143,CJ Miles,8333333,TOR,"6'5""",220,None,USA,2005,2,34,-10.4,2019,SF,31,23,0,14,1.6,5,0.316,0.9,3.3,0.28,0.7,1.7,0.385,0.408,0.8,1.1,0.76,0.3,1.4,1.7,0.7,0.3,0.3,0.6,1.5,4.9,13.60%,2.5,23,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
144,Joe Harris,8333333,BKN,"6'5""",218,Virginia,USA,2014,2,33,1.5,2019,SG,27,25,25,29.6,4.6,9.6,0.481,2.3,5.1,0.449,2.3,4.5,0.518,0.6,1.3,1.6,0.8,0.8,2.9,3.7,2.2,0.6,0.1,1.4,3.1,12.8,8.82%,2.5,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
145,Shaun Livingston,8307692,GSW,"6'7""",192,None,USA,2004,1,4,2.2,2019,PG,33,19,0,16.6,1.8,4.1,0.449,0,0.1,0,1.8,4.1,0.455,0.449,1,1.3,0.792,0.9,1.3,2.2,2.3,0.6,0.5,0.7,1.3,4.7,12.30%,2.5,20,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
146,Deandre Ayton,8175840,PHX,"7'1""",250,Arizona,Bahamas,2018,1,1,-6.8,2019,C,20,28,27,30.9,7,11.7,0.598,0,0.1,0,7,11.6,0.601,0.598,1.8,2.4,0.758,2.5,7.8,10.2,2.5,0.5,0.9,1.9,2.8,15.8,4.54%,2.5,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
147,Garrett Temple,8000000,MEM,"6'5""",195,Louisiana State,USA,Undrafted,Undrafted,Undrafted,1.8,2019,SG,32,26,26,31.8,3.6,8.2,0.443,1.6,4.2,0.373,2,3.9,0.52,0.54,1.7,2,0.827,0.4,2.8,3.2,1.4,1.1,0.3,1.2,3.1,10.5,0%,2.5,16,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
