PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Goran Dragic,PHX,27,3-Jun,190,None,Slovenia,2008,2,45,77,14.7,3.1,7.4,-4.3,2.30%,7.30%,21.20%,54.00%,34.40%
Gordon Hayward,UTA,23,8-Jun,210,Butler,USA,2010,1,9,72,14.1,3.1,3,2.8,2.50%,8.70%,21.10%,56.40%,16.30%
Grant Hill,LAC,40,8-Jun,225,Duke,USA,1994,1,3,29,3.2,1.7,0.9,-1.1,1.40%,9.50%,13.70%,42.80%,9.00%
Greg Monroe,DET,23,11-Jun,250,Georgetown,USA,2010,1,7,81,16,9.6,3.5,-5,8.90%,21.20%,24.30%,52.70%,18.90%
Greg Smith,HOU,22,10-Jun,250,Fresno State,USA,Undrafted,Undrafted,Undrafted,70,6,4.6,0.4,5.4,9.90%,18.00%,14.30%,63.60%,3.60%
Greg Stiemsma,MIN,27,11-Jun,260,Wisconsin,USA,Undrafted,Undrafted,Undrafted,76,4,3.4,0.4,-3.2,5.00%,17.60%,13.60%,49.80%,4.00%
Greivis Vasquez,NOH,26,6-Jun,211,Maryland,Venezuela,2010,1,28,78,13.9,4.3,9,-3,1.70%,11.90%,22.50%,50.20%,43.20%
Gustavo Ayon,MIL,28,10-Jun,250,None,Mexico,Undrafted,Undrafted,Undrafted,55,3.7,3.6,1.3,0.1,8.50%,18.50%,14.00%,54.00%,14.20%
Hakim Warrick,CHA,30,9-Jun,219,Syracuse,USA,2005,1,19,28,6.9,3.2,0.9,-12.1,4.20%,14.10%,21.40%,47.60%,9.10%
Hamed Haddadi,PHX,28,2-Jul,265,None,Iran,Undrafted,Undrafted,Undrafted,30,2.8,3.7,0.4,0.1,12.20%,20.30%,16.30%,44.70%,5.80%
Harrison Barnes,GSW,21,8-Jun,210,North Carolina,USA,2012,1,7,81,9.2,4.1,1.2,2,2.60%,12.90%,17.20%,52.60%,7.20%
Hasheem Thabeet,OKC,26,3-Jul,263,Connecticut,Tanzania,2009,1,2,66,2.4,3,0.2,9.3,10.00%,15.60%,9.70%,61.90%,2.10%
Hedo Turkoglu,ORL,34,10-Jun,220,None,Turkey,2000,1,16,11,2.9,2.4,2.1,-23.8,2.10%,11.60%,16.50%,28.80%,20.00%
Henry Sims,NOH,23,10-Jun,245,Georgetown,USA,Undrafted,Undrafted,Undrafted,2,2,1,0,9.1,33.30%,0.00%,30.80%,66.70%,0.00%
Ian Mahinmi,IND,26,11-Jun,230,None,France,2005,1,28,80,5,3.9,0.3,-5.4,8.60%,15.10%,17.00%,49.70%,3.80%
Iman Shumpert,NYK,23,5-Jun,220,Georgia Tech,USA,2011,1,17,45,6.8,3,1.7,-0.3,3.20%,11.30%,15.30%,51.60%,12.00%
Isaiah Thomas,SAC,24,9-May,185,Washington,USA,2011,2,60,79,13.9,2,4,-2.5,1.40%,6.50%,22.40%,57.40%,24.30%
Ish Smith,MIL,24,Jun-00,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,52,2.4,1.2,1.7,-3.8,2.10%,9.10%,16.70%,37.90%,25.60%
Ivan Johnson,ATL,29,8-Jun,255,Cal State-San Bernardino,USA,Undrafted,Undrafted,Undrafted,69,6.6,3.9,0.7,-1,7.50%,18.70%,20.50%,54.60%,7.90%
J.J. Barea,MIN,29,Jun-00,175,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,74,11.3,2.8,4,-1.5,1.90%,10.40%,24.10%,51.00%,30.10%
JJ Hickson,POR,24,9-Jun,242,North Carolina State,USA,2008,1,19,80,12.7,10.4,1.1,-6.1,11.70%,25.10%,19.30%,59.10%,6.50%
JJ Redick,MIL,29,4-Jun,190,Duke,USA,2006,1,11,78,14.1,2.2,3.8,-2,0.70%,6.50%,20.20%,57.10%,19.30%
JR Smith,NYK,27,6-Jun,220,None,USA,2004,1,18,80,18.1,5.3,2.7,5.7,2.40%,14.20%,26.00%,52.20%,14.70%
JaVale McGee,DEN,25,Jul-00,252,Nevada,USA,2008,1,18,79,9.1,4.8,0.3,3,11.30%,14.10%,20.40%,58.90%,2.70%
Jae Crowder,DAL,22,6-Jun,235,Marquette,USA,2012,2,34,78,5,2.4,1.2,-0.6,2.60%,11.20%,14.50%,49.10%,10.30%
Jamaal Tinsley,UTA,35,3-Jun,197,Iowa State,USA,2001,1,27,66,3.5,1.7,4.4,0.4,1.50%,8.20%,13.20%,46.70%,35.40%
Jamal Crawford,LAC,33,5-Jun,200,Michigan,USA,2000,1,8,76,16.5,1.7,2.5,7.9,1.00%,4.70%,25.10%,55.80%,14.80%
Jameer Nelson,ORL,31,Jun-00,190,Saint Joseph's,USA,2004,1,20,56,14.7,3.7,7.4,-4.4,1.20%,9.60%,22.20%,49.80%,32.60%
James Anderson,HOU,24,6-Jun,215,Oklahoma State,USA,2010,1,20,39,3.8,1.8,1.1,11.4,4.70%,12.50%,16.80%,53.90%,14.40%
James Harden,HOU,23,5-Jun,220,Arizona State,USA,2009,1,3,78,25.9,4.9,5.8,3.1,2.10%,10.50%,28.50%,60.00%,25.70%
James Johnson,SAC,26,9-Jun,248,Wake Forest,USA,2009,1,16,54,5.1,2.7,1.1,-15.3,5.30%,11.60%,18.50%,44.20%,11.00%
James Jones,MIA,32,8-Jun,215,Miami (FL),USA,2003,2,49,38,1.6,0.6,0.3,-6.9,0.00%,8.80%,13.30%,47.80%,11.00%
James White,NYK,30,7-Jun,215,Cincinnati,USA,2006,2,31,57,2.2,0.8,0.5,-9.7,1.10%,10.50%,14.60%,50.30%,10.70%
Jan Vesely,WAS,23,11-Jun,240,None,Czech Republi...,2011,1,6,51,2.5,2.4,0.5,-2.3,7.40%,13.30%,12.00%,48.00%,6.90%
Jannero Pargo,CHA,33,1-Jun,185,Arkansas,USA,Undrafted,Undrafted,Undrafted,32,6.5,1.1,2.1,-8.6,2.10%,5.70%,23.10%,47.50%,23.30%
Jared Cunningham,DAL,22,4-Jun,195,Oregon State,USA,2012,1,24,8,2,0.4,0.1,-10.5,4.20%,7.10%,27.90%,53.80%,11.10%
Jared Dudley,PHX,27,7-Jun,225,Boston College,USA,2007,1,22,79,10.9,3.1,2.6,-2.9,3.50%,7.90%,17.00%,58.20%,14.70%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jared Jeffries,POR,31,11-Jun,240,Indiana,USA,2002,1,11,38,1.2,1.6,0.4,-0.3,7.70%,10.30%,10.30%,34.30%,5.80%
Jared Sullinger,BOS,21,9-Jun,260,Ohio State,USA,2012,1,21,45,6,5.9,0.8,3.1,11.20%,19.50%,14.50%,53.40%,6.20%
Jarrett Jack,GSW,29,3-Jun,197,Georgia Tech,USA,2005,1,22,79,12.9,3.1,5.6,1.8,0.90%,8.90%,20.70%,54.20%,30.00%
Jarvis Varnado,MIA,25,9-Jun,230,Mississippi State,USA,2010,2,41,13,0.6,0.7,0.2,-23.7,3.80%,11.30%,12.40%,45.70%,10.70%
Jason Collins,WAS,34,Jul-00,255,Stanford,USA,2001,1,18,38,1.1,1.6,0.2,2.5,5.90%,10.00%,7.20%,47.60%,2.90%
Jason Kidd,NYK,40,4-Jun,210,California,USA,1994,1,2,76,6,4.3,3.3,4.3,2.40%,14.40%,11.20%,53.20%,17.80%
Jason Maxiell,DET,30,7-Jun,260,Cincinnati,USA,2005,1,26,72,6.9,5.7,0.8,-5.8,7.70%,16.00%,15.40%,47.80%,4.90%
Jason Richardson,PHI,32,6-Jun,225,Michigan State,USA,2001,1,5,33,10.5,3.8,1.5,-1.1,2.00%,12.10%,18.20%,49.50%,8.10%
Jason Smith,NOH,27,Jul-00,240,Colorado State,USA,2007,1,20,51,8.2,3.6,0.7,-3.9,7.70%,14.40%,23.10%,54.40%,7.20%
Jason Terry,BOS,35,2-Jun,180,Arizona,USA,1999,1,10,79,10.1,2,2.5,0.8,1.00%,6.70%,17.20%,56.60%,15.20%
Jason Thompson,SAC,26,11-Jun,250,Rider,USA,2008,1,12,82,10.9,6.7,1,-4.7,7.60%,17.50%,18.10%,53.30%,5.90%
Jeff Adrien,CHA,27,7-Jun,243,Connecticut,USA,Undrafted,Undrafted,Undrafted,52,4,3.8,0.7,-6.8,9.10%,18.70%,15.20%,49.30%,8.20%
Jeff Ayres,IND,26,9-Jun,250,Arizona State,USA,2009,2,31,37,3.9,2.8,0.4,7,8.00%,17.70%,18.20%,53.30%,6.80%
Jeff Green,BOS,26,9-Jun,235,Georgetown,USA,2007,1,5,81,12.8,3.9,1.6,-0.9,2.60%,11.50%,21.50%,56.10%,10.00%
Jeff Teague,ATL,25,2-Jun,181,Wake Forest,USA,2009,1,19,80,14.6,2.3,7.2,1.5,1.00%,6.00%,22.50%,54.30%,34.80%
Jeffery Taylor,CHA,24,7-Jun,225,Vanderbilt,Sweden,2012,2,31,77,6.1,1.9,0.8,-8.8,3.30%,6.60%,14.60%,53.10%,7.20%
Jeremy Evans,UTA,25,9-Jun,194,Western Kentucky,USA,2010,2,55,37,2,1.6,0.3,5.5,11.90%,14.50%,12.40%,64.10%,7.60%
Jeremy Lamb,OKC,21,5-Jun,180,Connecticut,USA,2012,1,12,23,3.1,0.8,0.2,-15.9,3.20%,8.80%,23.70%,47.90%,6.30%
Jeremy Lin,HOU,24,3-Jun,200,Harvard,USA,Undrafted,Undrafted,Undrafted,82,13.4,3,6.1,2.7,1.30%,8.10%,20.50%,53.80%,29.00%
Jeremy Pargo,PHI,27,2-Jun,219,Gonzaga,USA,Undrafted,Undrafted,Undrafted,39,6.8,1.3,2.4,-7.2,1.10%,6.70%,22.30%,47.80%,25.40%
Jeremy Tyler,ATL,22,10-Jun,260,None,USA,2011,2,39,21,1,1,0,3.7,8.30%,18.70%,19.60%,41.30%,2.80%
Jermaine O'Neal,PHX,34,11-Jun,255,None,USA,1996,1,17,55,8.3,5.3,0.8,-6.5,8.10%,20.40%,21.60%,53.80%,7.40%
Jerry Stackhouse,BKN,38,6-Jun,218,North Carolina,USA,1995,1,3,37,4.9,0.9,0.9,0.9,0.90%,5.60%,16.50%,50.00%,10.70%
Jerryd Bayless,MEM,24,3-Jun,200,Arizona,USA,2008,1,11,80,8.7,2.2,3.3,0.6,1.30%,9.20%,20.10%,51.40%,25.40%
Jimmer Fredette,SAC,24,2-Jun,195,Brigham Young,USA,2011,1,10,69,7.2,1,1.3,-3.4,1.90%,5.60%,22.80%,54.60%,15.40%
Jimmy Butler,CHI,23,7-Jun,220,Marquette,USA,2011,1,30,82,8.6,4,1.4,1.9,6.40%,9.20%,14.30%,57.40%,8.80%
Joakim Noah,CHI,28,11-Jun,232,Florida,USA,2007,1,9,66,11.9,11.1,4,1.9,11.00%,19.30%,17.00%,53.40%,17.60%
Jodie Meeks,LAL,25,4-Jun,208,Kentucky,USA,2009,2,41,78,7.9,2.2,0.9,0.9,2.20%,7.60%,16.00%,54.00%,6.60%
Joe Johnson,BKN,32,7-Jun,240,Arkansas,USA,2001,1,10,72,16.3,3,3.5,5.7,2.10%,6.60%,21.50%,52.10%,16.30%
Joel Anthony,MIA,30,9-Jun,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,62,1.4,1.9,0.2,0.9,8.80%,12.30%,8.20%,54.20%,3.40%
Joel Freeland,POR,26,10-Jun,225,None,Great Britain,2006,1,30,51,2.6,2.3,0.3,-9.5,7.70%,16.80%,15.90%,43.50%,5.00%
Joel Przybilla,MIL,33,1-Jul,245,Minnesota,USA,2000,1,9,12,0.2,1.8,0.3,-31.3,6.30%,24.20%,5.60%,20.50%,8.00%
Johan Petro,ATL,27,Jul-00,247,None,France,2005,1,25,31,3.5,3.6,0.5,-12.8,9.30%,23.00%,17.30%,46.80%,7.60%
John Henson,MIL,22,11-Jun,220,North Carolina,USA,2012,1,14,63,6,4.7,0.5,-1.5,12.50%,21.00%,21.50%,49.70%,6.30%
John Jenkins,ATL,22,4-Jun,215,Vanderbilt,USA,2012,1,23,61,6.1,1.5,0.9,-7.5,1.90%,8.60%,17.40%,57.60%,10.50%
John Lucas III,TOR,30,11-May,165,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,63,5.3,1,1.7,-4.7,0.90%,7.60%,20.10%,48.30%,23.30%
John Salmons,SAC,33,6-Jun,207,Miami (FL),USA,2002,1,26,76,8.8,2.7,3,-0.6,1.50%,7.80%,14.50%,50.90%,14.20%
John Wall,WAS,22,4-Jun,195,Kentucky,USA,2010,1,1,49,18.5,4,7.6,1.6,2.20%,10.00%,28.40%,52.10%,40.70%
Jon Leuer,MEM,24,10-Jun,228,Wisconsin,USA,2011,2,40,28,2,1.3,0.3,-17.6,6.50%,14.30%,15.20%,48.50%,7.40%
Jonas Jerebko,DET,26,10-Jun,231,None,Sweden,2009,2,39,49,7.7,3.8,0.9,-5.5,7.60%,14.60%,19.40%,53.10%,7.90%
Jonas Valanciunas,TOR,21,11-Jun,231,None,Lithuania,2011,1,5,62,8.9,6,0.7,-3.7,8.70%,17.60%,16.80%,61.90%,5.10%
Jordan Crawford,BOS,24,4-Jun,195,Xavier,USA,2010,1,27,70,11.6,3,3.2,-4.8,2.60%,9.40%,24.60%,51.20%,24.40%
Jordan Hamilton,DEN,22,7-Jun,220,Texas,USA,2011,1,26,40,5.2,2.4,0.6,-2.7,7.40%,15.30%,23.40%,49.00%,8.90%
Jordan Hill,LAL,25,10-Jun,235,Arizona,USA,2009,1,8,29,6.7,5.7,0.4,-2.5,15.60%,17.70%,18.60%,53.30%,5.00%
Jose Calderon,DET,31,3-Jun,211,None,Spain,Undrafted,Undrafted,Undrafted,73,11.3,2.4,7.1,-6.2,0.90%,7.90%,16.60%,61.60%,39.60%
Josh Akognon,DAL,27,11-May,185,Cal State-Fullerton,USA,Undrafted,Undrafted,Undrafted,3,1.7,0.3,0.3,-17,0.00%,12.50%,22.20%,62.50%,20.00%
Josh Childress,BKN,30,8-Jun,210,Stanford,USA,2004,1,6,14,1,1.1,0.4,-14.3,4.70%,9.50%,8.70%,32.00%,8.50%
Josh Harrellson,MIA,24,10-Jun,275,Kentucky,USA,2011,2,45,6,1.7,1.2,0,-5.7,11.50%,10.00%,18.10%,50.60%,0.00%
Josh Howard,MIN,33,7-Jun,210,Wake Forest,USA,2003,1,29,11,6.7,3.3,0.4,-4.1,4.30%,13.10%,19.60%,45.00%,3.40%
Josh McRoberts,CHA,26,10-Jun,240,Duke,USA,2007,2,37,67,6,4.9,2.1,-8.2,6.40%,16.20%,13.50%,52.70%,15.10%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Josh Selby,MEM,22,2-Jun,183,Kansas,USA,2011,2,49,10,2,0.5,0.4,-32.6,0.00%,8.90%,24.50%,37.30%,14.30%
Josh Smith,ATL,27,9-Jun,225,None,USA,2004,1,17,76,17.5,8.4,4.2,1.7,5.20%,18.80%,26.20%,50.10%,20.40%
Jrue Holiday,PHI,23,4-Jun,205,UCLA,USA,2009,1,17,78,17.7,4.2,8,-2.4,3.00%,8.40%,26.00%,49.60%,35.80%
Julyan Stone,DEN,24,6-Jun,200,Texas-El Paso,USA,Undrafted,Undrafted,Undrafted,4,1.8,0.8,0.5,7.2,6.50%,4.20%,8.50%,93.10%,11.10%
Justin Dentmon,DAL,27,11-May,185,Washington,USA,Undrafted,Undrafted,Undrafted,2,0,0,0,-25,0.00%,0.00%,20.00%,0.00%,0.00%
Justin Holiday,PHI,24,6-Jun,185,Washington,USA,Undrafted,Undrafted,Undrafted,9,4.7,1.6,1.7,4.9,0.00%,8.90%,19.00%,40.80%,15.50%
Juwan Howard,MIA,40,9-Jun,250,Michigan,USA,1994,1,5,7,3,1.1,0.9,-13.3,0.00%,16.30%,21.50%,54.00%,20.70%
Kawhi Leonard,SAS,22,7-Jun,225,San Diego State,USA,2011,1,15,58,11.9,6,1.6,10.4,4.00%,15.50%,16.30%,59.20%,7.70%
Keith Bogans,BKN,33,5-Jun,215,Kentucky,USA,2003,2,43,74,4.2,1.6,1,-1.2,1.20%,7.60%,10.80%,53.30%,8.40%
Kemba Walker,CHA,23,1-Jun,184,Connecticut,USA,2011,1,9,82,17.7,3.5,5.7,-8.6,2.00%,8.20%,24.90%,51.70%,30.80%
Kendall Marshall,PHX,21,4-Jun,195,North Carolina,USA,2012,1,13,48,3,0.9,3,-13.3,0.60%,5.60%,13.10%,45.50%,30.60%
Kendrick Perkins,OKC,28,10-Jun,270,None,USA,2003,1,27,78,4.2,6,1.4,10.7,6.40%,16.90%,10.40%,47.90%,7.80%
Kenneth Faried,DEN,23,8-Jun,228,Morehead State,USA,2011,1,22,80,11.5,9.2,1,5.5,11.60%,21.20%,17.50%,57.30%,5.10%
Kent Bazemore,GSW,23,5-Jun,201,Old Dominion,USA,Undrafted,Undrafted,Undrafted,61,2,0.4,0.4,-0.8,1.90%,5.50%,24.00%,45.40%,15.90%
Kenyon Martin,NYK,35,9-Jun,240,Cincinnati,USA,2000,1,1,18,7.2,5.3,0.4,7.9,8.70%,15.10%,14.00%,58.30%,3.00%
Kevin Durant,OKC,24,9-Jun,235,Texas,USA,2007,1,2,81,28.1,7.9,4.6,12.4,1.70%,17.90%,29.50%,64.70%,21.30%
Kevin Garnett,BOS,37,11-Jun,253,None,USA,1995,1,5,68,14.8,7.8,2.3,2.6,4.20%,22.90%,24.30%,53.50%,14.70%
Kevin Jones,CLE,23,8-Jun,260,West Virginia,USA,Undrafted,Undrafted,Undrafted,32,3,2.4,0.3,9.3,10.70%,12.70%,15.50%,41.80%,4.30%
Kevin Love,MIN,24,10-Jun,260,UCLA,USA,2008,1,5,18,18.3,14,2.3,-0.3,9.40%,30.60%,27.20%,45.80%,11.70%
Kevin Martin,OKC,30,7-Jun,185,Western Carolina,USA,2004,1,26,77,14,2.3,1.4,11,1.70%,6.60%,20.60%,60.80%,8.10%
Kevin Murphy,UTA,23,6-Jun,185,Tennessee Tech,USA,2012,2,47,17,0.9,0.2,0.1,-39.8,0.00%,8.90%,23.80%,26.80%,8.30%
Kevin Seraphin,WAS,23,9-Jun,275,Le Moyne,France,2010,1,17,79,9.1,4.4,0.7,-5.6,6.10%,13.70%,23.10%,47.80%,6.30%
Keyon Dooling,MEM,33,3-Jun,195,Missouri,USA,2000,1,10,7,4.4,0.1,1.1,-13.7,0.00%,1.20%,15.20%,64.40%,19.50%
Khris Middleton,DET,21,7-Jun,215,Texas A&M,USA,2012,2,39,27,6.1,1.9,1,2.2,0.90%,10.90%,15.50%,53.20%,8.50%
Kim English,DET,24,6-Jun,200,Missouri,USA,2012,2,44,41,2.9,0.9,0.6,-6.5,1.90%,7.60%,15.10%,47.70%,9.70%
Kirk Hinrich,CHI,32,4-Jun,190,Kansas,USA,2003,1,7,60,7.7,2.6,5.2,3.4,0.90%,8.00%,14.50%,49.30%,26.70%
Klay Thompson,GSW,23,7-Jun,205,Washington State,USA,2011,1,11,82,16.6,3.7,2.2,2.2,1.10%,8.90%,21.50%,53.30%,9.90%
Kobe Bryant,LAL,34,6-Jun,205,None,USA,1996,1,13,78,27.3,5.6,6,2,2.20%,11.60%,31.30%,57.00%,28.60%
Kosta Koufos,DEN,24,Jul-00,265,Ohio State,USA,2008,1,23,81,8,6.9,0.4,8.7,11.50%,19.20%,14.20%,58.50%,2.60%
Kris Humphries,BKN,28,9-Jun,235,Minnesota,USA,2004,1,14,65,5.8,5.6,0.5,-3.8,11.00%,21.10%,16.00%,51.50%,4.30%
Kris Joseph,BKN,24,7-Jun,210,Syracuse,,2012,2,51,10,0.9,0.7,0.1,-3.7,1.70%,11.50%,15.60%,25.70%,2.80%
Kurt Thomas,NYK,40,9-Jun,240,Texas Christian,USA,1995,1,10,39,2.5,2.3,0.5,-3.7,6.00%,16.90%,11.30%,54.70%,8.50%
Kwame Brown,PHI,31,11-Jun,290,None,USA,2001,1,1,22,1.9,3.4,0.4,-7,8.40%,19.90%,9.20%,45.20%,5.10%
Kyle Korver,ATL,32,7-Jun,212,Creighton,USA,2003,2,51,74,10.9,4,2,4.5,1.10%,11.80%,14.10%,63.70%,9.40%
Kyle Lowry,TOR,27,Jun-00,205,Villanova,USA,2006,1,24,68,11.6,4.7,6.4,1.5,2.90%,13.50%,19.60%,54.30%,33.60%
Kyle O'Quinn,ORL,23,10-Jun,240,Norfolk State,USA,2012,2,49,57,4.1,3.7,0.9,-3.1,10.00%,21.40%,17.20%,53.50%,12.20%
Kyle Singler,DET,25,8-Jun,230,Duke,USA,2011,2,33,82,8.8,4,0.9,-3.7,4.80%,10.10%,15.40%,51.70%,5.30%
Kyrie Irving,CLE,21,3-Jun,191,Duke,Australia,2011,1,1,59,22.5,3.7,5.9,-4.4,1.60%,9.50%,29.10%,55.30%,31.50%
LaMarcus Aldridge,POR,27,11-Jun,240,Texas,USA,2006,1,2,74,21.1,9.1,2.6,-0.8,6.40%,18.70%,26.00%,53.00%,12.50%
Lamar Odom,LAC,33,10-Jun,230,Rhode Island,USA,1999,1,4,82,4,5.9,1.7,9.8,7.50%,22.20%,12.90%,42.90%,12.80%
Lance Stephenson,IND,22,5-Jun,228,Cincinnati,USA,2010,2,40,78,8.8,3.9,2.9,8.3,2.10%,11.20%,14.80%,53.00%,15.00%
Lance Thomas,NOH,25,8-Jun,225,Duke,USA,Undrafted,Undrafted,Undrafted,59,2.5,1.9,0.3,-3.4,7.20%,11.90%,10.40%,56.50%,4.30%
Landry Fields,TOR,25,7-Jun,215,Stanford,USA,2010,2,39,51,4.7,4.1,1.2,-1.2,6.00%,14.90%,12.50%,48.70%,8.40%
Larry Sanders,MIL,24,11-Jun,235,Virginia Commonwealth,USA,2010,1,15,71,9.8,9.5,1.2,2.1,10.70%,22.00%,16.80%,52.30%,6.80%
Lavoy Allen,PHI,24,9-Jun,255,Temple,USA,2011,2,50,79,5.8,5,0.9,-2.4,9.30%,14.70%,14.50%,47.40%,6.80%
Lazar Hayward,MIN,26,6-Jun,225,Marquette,USA,2010,1,30,4,2.5,1,0.8,-37.7,0.00%,14.30%,17.80%,39.60%,20.00%
LeBron James,MIA,28,8-Jun,250,None,USA,2003,1,1,76,26.8,8,7.3,12.4,3.90%,18.00%,29.30%,64.00%,34.40%
Leandro Barbosa,BOS,30,3-Jun,194,None,Brazil,2003,1,28,41,5.2,1.1,1.4,-3.2,1.60%,7.30%,20.10%,50.90%,20.10%
Linas Kleiza,TOR,28,8-Jun,234,Missouri,Lithuania,2005,1,27,20,7.4,2.6,0.8,-5.5,2.60%,11.70%,21.60%,46.00%,7.70%
Lou Amundson,NOH,30,9-Jun,225,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,39,1.9,2.7,0.3,-8.3,12.80%,17.70%,13.80%,39.20%,5.10%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Lou Williams,ATL,26,1-Jun,175,None,USA,2005,2,45,39,14.1,2.1,3.6,0.2,0.70%,6.50%,23.10%,55.50%,21.80%
Luc Mbah a Moute,MIL,26,8-Jun,230,UCLA,Cameroon,2008,2,37,58,6.7,4.4,0.9,-3.4,6.30%,12.10%,16.20%,44.70%,6.30%
Luis Scola,PHX,33,9-Jun,245,None,Argentina,2002,2,55,82,12.8,6.6,2.2,-4.4,7.10%,18.50%,22.70%,51.60%,14.00%
Luke Babbitt,POR,24,9-Jun,225,Nevada,USA,2010,1,16,62,3.9,2.2,0.5,-1.3,2.00%,17.10%,15.50%,50.90%,6.40%
Luke Ridnour,MIN,32,2-Jun,175,Oregon,USA,2003,1,14,82,11.5,2.5,3.8,-3,1.60%,7.10%,17.70%,53.20%,21.10%
Luke Walton,CLE,33,8-Jun,235,Arizona,USA,2003,2,32,50,3.4,2.9,3.3,-2.9,4.50%,13.50%,13.00%,45.30%,28.60%
Luke Zeller,PHX,26,11-Jun,245,Notre Dame,USA,Undrafted,Undrafted,Undrafted,16,1.2,0.6,0.2,-33.1,1.20%,14.50%,18.10%,36.50%,10.30%
Luol Deng,CHI,28,9-Jun,220,Duke,United Kingdo...,2004,1,7,75,16.5,6.3,3,0.2,5.50%,11.00%,21.00%,50.80%,13.10%
Maalik Wayns,LAC,22,1-Jun,195,Villanova,USA,Undrafted,Undrafted,Undrafted,27,2.8,0.3,1,-14.3,0.50%,3.20%,23.80%,39.40%,23.30%
Malcolm Lee,MIN,23,5-Jun,200,UCLA,USA,2011,2,43,16,4.9,2.4,1.3,2.3,5.00%,8.80%,14.30%,46.00%,11.10%
Malcolm Thomas,CHI,24,9-Jun,225,San Diego State,,Undrafted,Undrafted,Undrafted,12,1.3,1.3,0.3,32.1,8.30%,20.00%,13.00%,55.50%,10.00%
Manu Ginobili,SAS,35,6-Jun,205,None,Argentina,1999,2,57,60,11.8,3.4,4.6,7.8,2.30%,11.60%,23.50%,56.00%,30.80%
MarShon Brooks,BKN,24,5-Jun,200,Providence,USA,2011,1,25,73,5.4,1.4,1,-3.3,3.60%,8.30%,21.50%,52.30%,15.30%
Marc Gasol,MEM,28,1-Jul,265,None,Spain,2007,2,48,80,14.1,7.8,4,8.8,6.90%,16.60%,19.20%,55.90%,19.00%
Marcin Gortat,PHX,29,11-Jun,240,None,Poland,2005,2,57,61,11.1,8.5,1.2,-5.3,6.70%,21.70%,17.10%,54.30%,6.30%
Marco Belinelli,CHI,27,5-Jun,195,None,Italy,2007,1,18,73,9.6,1.9,2,-1.3,0.70%,6.80%,18.30%,51.30%,13.20%
Marcus Camby,NYK,39,11-Jun,240,Massachusetts,USA,1996,1,2,24,1.8,3.3,0.6,-2.7,9.40%,22.90%,14.20%,34.20%,9.60%
Marcus Morris,PHX,23,9-Jun,235,Kansas,USA,2011,1,14,77,7.7,3.6,0.8,-4.1,5.10%,13.00%,18.30%,51.60%,6.80%
Marcus Thornton,SAC,26,4-Jun,205,Louisiana State,USA,2009,2,43,72,12.7,2.5,1.3,-7.9,2.80%,8.00%,22.70%,55.20%,9.20%
Mario Chalmers,MIA,27,2-Jun,190,Kansas,USA,2008,2,34,77,8.6,2.2,3.5,14.1,1.10%,7.60%,15.60%,57.60%,18.30%
Markieff Morris,PHX,23,10-Jun,245,Kansas,USA,2011,1,13,82,8.2,4.8,1.3,-9.2,7.00%,15.40%,19.40%,47.30%,9.50%
Marquis Daniels,MIL,32,6-Jun,200,Auburn,USA,Undrafted,Undrafted,Undrafted,59,5.5,2.5,1.1,-3.9,3.90%,9.50%,16.50%,43.20%,9.60%
Marquis Teague,CHI,20,2-Jun,190,Kentucky,USA,2012,1,29,48,2.1,0.9,1.3,-0.1,0.80%,11.00%,18.00%,41.20%,27.50%
Marreese Speights,CLE,25,10-Jun,255,Florida,USA,2008,1,16,79,8.3,4.9,0.6,-5.4,10.90%,19.40%,24.80%,49.80%,6.70%
Martell Webster,WAS,26,7-Jun,230,None,USA,2005,1,6,76,11.4,3.9,1.9,-0.3,2.40%,11.00%,16.50%,60.10%,10.50%
Marvin Williams,UTA,27,9-Jun,245,North Carolina,USA,2005,1,2,73,7.2,3.6,1.1,-2.7,3.20%,12.40%,15.00%,51.50%,7.20%
Matt Barnes,LAC,33,7-Jun,226,UCLA,USA,2002,2,45,80,10.3,4.6,1.5,7,5.60%,12.40%,17.50%,56.60%,9.50%
