PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Hamidou Diallo,OKC,20,5-Jun,198,Kentucky,USA,2018,2,45,26,5.6,2.5,0.4,-5.2,7.30%,11.30%,17.50%,54.30%,4.50%
Harrison Barnes,DAL,26,8-Jun,225,North Carolina,USA,2012,1,7,28,18.4,4.1,1.1,-4.2,2.40%,10.10%,23.30%,55.40%,6.00%
Harry Giles III,SAC,20,10-Jun,240,Duke,USA,2017,1,20,22,5.2,2.8,1.1,-24.4,8.90%,16.40%,25.40%,47.60%,19.20%
Hassan Whiteside,MIA,29,Jul-00,265,Marshall,USA,2010,2,33,27,13.1,13.2,0.9,0.1,13.40%,31.90%,22.00%,51.40%,5.40%
Henry Ellenson,DET,21,11-Jun,245,Marquette,USA,2016,1,18,2,6,4.5,0.5,-7.1,0.00%,33.30%,19.30%,55.10%,6.70%
Ian Clark,NOP,27,3-Jun,175,Belmont,USA,Undrafted,Undrafted,Undrafted,25,3.9,1.5,1.3,-6.7,1.00%,8.60%,14.10%,44.30%,12.00%
Ian Mahinmi,WAS,32,11-Jun,262,None,France,2005,1,28,17,3.6,3.2,0.5,-6.2,9.70%,14.70%,12.60%,54.60%,5.50%
Ike Anigbogu,IND,20,10-Jun,250,California-Los Angeles,USA,2017,2,47,3,0,1,0.3,-14.3,14.30%,25.00%,26.70%,0.00%,20.00%
Iman Shumpert,SAC,28,5-Jun,215,Georgia Tech,USA,2011,1,17,26,9.3,3,1.8,-1.1,1.40%,10.10%,14.30%,57.30%,9.10%
Isaac Bonga,LAL,19,8-Jun,180,None,Germany,2018,2,39,5,1.2,0.8,0.6,-16.9,10.00%,9.50%,24.40%,36.10%,37.50%
Isaiah Briscoe,ORL,22,3-Jun,215,None,USA,Undrafted,Undrafted,Undrafted,12,1.8,0.5,0.8,-11.8,0.00%,7.70%,15.70%,38.60%,18.00%
Isaiah Canaan,PHX,27,Jun-00,200,Murray State,USA,2013,2,34,19,7.5,2.6,3.3,-11.2,1.00%,9.00%,14.50%,51.50%,17.90%
Isaiah Hartenstein,HOU,20,Jul-00,249,None,Germany,2017,2,43,22,2.1,1.6,0.5,11.9,8.90%,10.20%,11.80%,58.50%,8.80%
Ish Smith,DET,30,Jun-00,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,22,9.2,1.9,3,4.8,0.20%,7.30%,17.50%,48.30%,17.60%
Ivan Rabb,MEM,21,10-Jun,220,California,USA,2017,2,35,12,2.8,2.8,0.8,-4.9,16.40%,27.60%,18.50%,63.30%,17.30%
Ivica Zubac,LAL,21,1-Jul,240,None,Croatia,2016,2,32,13,4.5,3.2,0.4,15.2,9.00%,17.10%,15.00%,63.40%,5.00%
J.J. Barea,DAL,34,Jun-00,185,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,29,11.6,2.4,5.6,3.7,1.60%,10.80%,26.20%,51.00%,45.30%
JJ Redick,PHI,34,4-Jun,200,Duke,USA,2006,1,11,34,18.1,2.3,3,7.7,0.80%,5.90%,22.10%,58.50%,15.20%
JR Smith,CLE,33,6-Jun,225,None,USA,2004,1,18,11,6.7,1.6,1.9,-3.4,0.00%,8.00%,17.50%,44.40%,13.30%
JaMychal Green,MEM,28,9-Jun,227,Alabama,USA,Undrafted,Undrafted,Undrafted,21,10.4,6.4,0.8,-4.1,8.10%,19.90%,19.90%,57.60%,5.90%
JaVale McGee,LAL,30,Jul-00,270,Nevada,USA,2008,1,18,29,11.8,6.7,0.8,0.5,10.70%,15.90%,18.70%,64.00%,4.90%
Jabari Parker,CHI,23,8-Jun,245,Duke,USA,2014,1,2,29,15.2,6.9,2.3,-11,3.80%,17.90%,24.10%,52.00%,12.80%
Jacob Evans,GSW,21,6-Jun,210,Cincinnati,USA,2018,1,28,19,0.5,0.4,0.6,-10.7,1.20%,6.40%,12.00%,22.00%,16.70%
Jae Crowder,UTA,28,6-Jun,235,Marquette,USA,2012,2,34,34,12.2,4.8,1.6,0.8,2.60%,14.40%,17.80%,56.00%,9.10%
Jahlil Okafor,NOP,23,11-Jun,275,Duke,USA,2015,1,3,16,4.2,2.4,0.1,0.1,14.80%,18.30%,22.70%,58.20%,2.80%
Jake Layman,POR,24,9-Jun,215,Maryland,USA,2016,2,47,24,5.5,2.4,0.3,-5.6,4.40%,10.60%,13.60%,60.30%,2.80%
Jakob Poeltl,SAS,23,Jul-00,230,Utah,Austria,2016,1,9,30,6,4.9,1,9.5,14.10%,16.50%,14.20%,65.00%,9.30%
Jalen Brunson,DAL,22,3-Jun,190,Villanova,USA,2018,2,33,29,6.3,1.6,1.8,2.9,1.70%,7.20%,16.70%,51.40%,16.50%
Jalen Jones,CLE,25,7-Jun,220,Texas A&M,USA,Undrafted,Undrafted,Undrafted,7,2.7,1.4,0.3,27.4,2.00%,14.30%,14.30%,60.30%,5.30%
Jamal Crawford,PHX,38,5-Jun,185,Michigan,USA,2000,1,8,30,6.8,1.2,3.3,-13.3,0.90%,5.60%,20.50%,46.80%,28.10%
Jamal Murray,DEN,21,4-Jun,207,Kentucky,Canada,2016,1,7,31,17.6,4.5,5,5.5,2.40%,10.20%,23.30%,51.20%,21.40%
James Ennis III,HOU,28,7-Jun,210,Long Beach State,USA,2013,2,50,23,8,2.7,0.6,-3.6,4.00%,7.40%,12.30%,61.40%,3.60%
James Harden,HOU,29,5-Jun,220,Arizona State,USA,2009,1,3,29,32,5.7,8.4,1.3,1.70%,14.40%,36.40%,62.10%,43.30%
James Johnson,MIA,31,8-Jun,240,Wake Forest,USA,2009,1,16,17,8.1,3.3,2.6,-7.3,2.00%,13.50%,18.70%,49.40%,18.70%
James Nunnally,MIN,28,7-Jun,208,California-Santa Barbara,USA,Undrafted,Undrafted,Undrafted,10,2.7,0.4,0.5,-9.8,0.00%,6.90%,17.20%,59.30%,12.50%
Jared Dudley,BKN,33,7-Jun,237,Boston College,USA,2007,1,22,35,5.3,2.8,1.6,-0.2,3.00%,9.80%,10.90%,55.20%,10.10%
Jared Terrell,MIN,23,3-Jun,227,Rhode Island,USA,Undrafted,Undrafted,Undrafted,1,4,1,1,-22.7,0.00%,3.80%,22.90%,22.50%,11.10%
Jarell Martin,ORL,24,10-Jun,239,Louisiana State,USA,2015,1,25,20,2.2,1.8,0.6,-3.7,3.10%,15.90%,14.80%,40.70%,9.80%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jaren Jackson Jr.,MEM,19,11-Jun,242,Michigan State,USA,2018,1,4,33,13.2,4.8,1.3,1,5.10%,14.00%,22.30%,59.40%,8.50%
Jaron Blossomgame,CLE,25,8-Jun,220,Clemson,USA,2017,2,59,11,4.6,3.8,0.6,-4.8,4.80%,15.40%,10.40%,60.40%,4.90%
Jarrett Allen,BKN,20,11-Jun,237,Texas,USA,2017,1,22,33,12,8.2,1.6,1.7,9.70%,19.10%,16.70%,64.00%,9.00%
Jason Smith,MIL,32,Jul-00,240,Colorado State,USA,2007,1,20,13,3.4,3.2,0.9,-7.4,9.50%,20.30%,16.20%,48.60%,13.60%
Jawun Evans,PHX,22,Jun-00,190,Oklahoma State,USA,2017,2,39,4,1,2.5,2,-32.3,2.20%,18.00%,13.30%,20.00%,27.60%
Jaylen Adams,ATL,22,2-Jun,190,St. Bonaventure,USA,Undrafted,Undrafted,Undrafted,8,0.8,0.4,0.5,14.2,0.00%,9.70%,10.30%,50.00%,19.00%
Jaylen Brown,BOS,22,7-Jun,220,California,USA,2016,1,3,27,11.7,4.1,1.5,0.9,3.80%,10.20%,20.90%,48.90%,8.50%
Jaylen Morris,MIL,23,5-Jun,185,Molloy,USA,Undrafted,Undrafted,Undrafted,4,2.5,1.3,1,22.5,0.00%,14.70%,15.00%,46.00%,17.40%
Jayson Tatum,BOS,20,8-Jun,208,Duke,USA,2017,1,3,32,16.8,6.4,1.7,8.7,3.50%,16.10%,22.00%,56.80%,8.10%
Jeff Green,WAS,32,9-Jun,235,Georgetown,USA,2007,1,5,32,11.2,4.8,1.3,-2.2,4.50%,13.60%,15.90%,62.70%,6.90%
Jeff Teague,MIN,30,2-Jun,195,Wake Forest,USA,2009,1,19,23,11.6,2.3,8.3,0.4,1.10%,5.70%,17.70%,50.80%,35.70%
Jerami Grant,OKC,24,9-Jun,220,Syracuse,USA,2014,2,39,32,12.3,4.7,1,10.5,2.70%,11.80%,14.10%,61.10%,4.20%
Jeremy Lamb,CHA,26,5-Jun,185,Connecticut,USA,2012,1,12,32,14.9,5.8,1.9,-0.1,2.60%,16.50%,21.10%,54.40%,10.10%
Jeremy Lin,ATL,30,3-Jun,200,Harvard,USA,Undrafted,Undrafted,Undrafted,28,10.8,2.4,3.2,-5.6,1.30%,11.30%,22.70%,62.90%,26.80%
Jerian Grant,ORL,26,4-Jun,205,Notre Dame,USA,2015,1,19,32,4.4,1.9,3.3,-11.6,1.90%,7.40%,12.30%,48.70%,25.20%
Jerome Robinson,LAC,21,5-Jun,190,Boston College,USA,2018,1,13,8,2.9,0.4,0.1,20.6,0.00%,6.70%,19.60%,63.90%,3.00%
Jerryd Bayless,MIN,30,3-Jun,200,Arizona,USA,2008,1,11,2,7,1,3,-24.3,3.20%,4.20%,24.60%,48.50%,33.30%
Jevon Carter,MEM,23,2-Jun,196,West Virginia,USA,2018,2,32,4,4,1.3,0.8,-3.9,0.00%,7.80%,16.90%,42.10%,7.30%
Jimmy Butler,PHI,29,8-Jun,232,Marquette,USA,2011,1,30,27,19.5,5,3.6,1.2,5.00%,9.40%,22.70%,58.30%,16.40%
Joakim Noah,MEM,33,11-Jun,230,Florida,USA,2007,1,9,8,4.9,3.4,1.1,-10.1,6.80%,16.00%,19.80%,49.80%,12.90%
Joe Harris,BKN,27,6-Jun,218,Virginia,USA,2014,2,33,32,13.3,3.5,2.5,1.5,2.30%,9.20%,16.40%,64.50%,12.00%
Joe Ingles,UTA,31,8-Jun,226,None,Australia,Undrafted,Undrafted,Undrafted,34,12.1,3.9,4.8,6.6,0.90%,11.20%,17.30%,56.60%,23.20%
Joel Embiid,PHI,24,Jul-00,250,Kansas,Cameroon,2014,1,3,33,26.4,13.2,3.5,7.2,7.10%,28.10%,31.40%,58.40%,17.70%
John Collins,ATL,21,10-Jun,235,Wake Forest,USA,2017,1,19,16,18.5,9.9,2.5,-2.3,11.10%,21.80%,23.50%,61.80%,13.60%
John Henson,CLE,27,11-Jun,219,North Carolina,USA,2012,1,14,14,5.6,5.1,1,0.7,7.40%,23.30%,17.00%,55.30%,10.80%
John Holland,CLE,30,5-Jun,205,Boston U.,USA,Undrafted,Undrafted,Undrafted,1,0,0,0,50,0.00%,0.00%,0.00%,0.00%,0.00%
John Wall,WAS,28,4-Jun,210,Kentucky,USA,2010,1,1,31,20.7,3.5,8.7,-5.7,1.40%,8.40%,28.50%,52.70%,39.10%
Johnathan Williams,LAL,23,9-Jun,228,Gonzaga,USA,Undrafted,Undrafted,Undrafted,6,3.8,3.5,0.7,-5.4,12.10%,13.20%,10.60%,54.20%,5.90%
Jon Leuer,DET,29,10-Jun,228,Wisconsin,USA,2011,2,40,18,4.4,2.2,0.3,-5.8,6.30%,15.70%,15.90%,65.70%,5.80%
Jonah Bolden,PHI,22,10-Jun,220,None,Australia,2017,2,36,10,1.6,2.1,0.3,18.3,3.60%,18.70%,12.90%,40.70%,4.60%
Jonas Jerebko,GSW,31,10-Jun,231,None,Sweden,2009,2,39,34,8,5.2,1.8,5.7,6.20%,17.70%,14.10%,62.60%,11.60%
Jonas Valanciunas,TOR,26,Jul-00,265,None,Lithuania,2011,1,5,30,12.8,7.2,1,5.4,9.50%,25.60%,24.80%,63.90%,8.40%
Jonathan Isaac,ORL,21,10-Jun,210,Florida State,USA,2017,1,6,26,8,5.1,0.8,-6.7,4.20%,17.40%,15.30%,52.70%,5.40%
Jonathon Simmons,ORL,29,6-Jun,195,Houston,USA,Undrafted,Undrafted,Undrafted,29,7.4,2.3,2,-6.5,2.20%,8.40%,18.30%,46.80%,14.10%
Jordan Bell,GSW,23,9-Jun,224,Oregon,USA,2017,2,38,32,2.6,2.8,1.2,-3.3,6.70%,14.30%,10.40%,52.00%,13.30%
Jordan Clarkson,CLE,26,5-Jun,194,Missouri,USA,2014,2,46,33,16.9,3.4,2.2,-7.7,3.80%,8.80%,27.70%,53.40%,15.20%
Jordan Loyd,TOR,25,4-Jun,210,None,USA,Undrafted,Undrafted,Undrafted,3,4,1.7,0.3,24.7,5.30%,16.70%,11.10%,126.10%,6.70%
Jordan McRae,WAS,27,5-Jun,179,Tennessee,USA,2014,2,58,7,0.6,0.7,0.3,-9.2,2.20%,12.10%,12.90%,18.20%,11.80%
Jose Calderon,DET,37,3-Jun,200,None,Spain,Undrafted,Undrafted,Undrafted,25,2.4,1.3,2.5,-2.5,1.80%,7.10%,11.20%,39.60%,28.10%
Josh Hart,LAL,23,5-Jun,215,Villanova,USA,2017,1,30,33,8.9,3.2,1.2,4.5,2.00%,9.30%,13.70%,56.20%,6.00%
Josh Jackson,PHX,21,8-Jun,200,Kansas,USA,2017,1,4,34,8.9,3.8,2.1,-8,2.90%,14.00%,23.70%,45.10%,15.70%
Josh Okogie,MIN,20,4-Jun,212,Georgia Tech,Nigeria,2018,1,20,25,6.9,3,1,-0.5,3.10%,10.80%,16.20%,48.40%,7.10%
Josh Richardson,MIA,25,6-Jun,200,Tennessee,USA,2015,2,40,31,18.5,4.1,3.6,3.4,2.30%,8.60%,22.40%,53.10%,16.40%
Jrue Holiday,NOP,28,4-Jun,205,UCLA,USA,2009,1,17,34,20.8,4.4,8.8,5.4,3.00%,8.00%,24.40%,55.50%,33.80%
Juancho Hernangomez,DEN,23,9-Jun,230,None,Spain,2016,1,15,30,9.8,5.5,1,6.4,5.60%,13.80%,13.00%,62.30%,4.80%
Julius Randle,NOP,24,9-Jun,250,Kentucky,USA,2014,1,7,33,19.3,9.4,2.7,0.7,7.80%,23.30%,26.20%,61.10%,15.30%
Justin Anderson,ATL,25,6-Jun,230,Virginia,USA,2015,1,21,14,4,1.4,0.6,10.1,5.60%,12.00%,18.80%,58.50%,12.10%
Justin Holiday,CHI,29,6-Jun,181,Washington,USA,Undrafted,Undrafted,Undrafted,34,12.2,4.6,2.3,-11.2,1.40%,11.10%,15.20%,54.90%,10.30%
Justin Jackson,SAC,23,8-Jun,210,North Carolina,USA,2017,1,15,32,6.9,2.6,1.3,-0.6,1.60%,9.70%,12.60%,56.50%,8.40%
Justise Winslow,MIA,22,7-Jun,225,Duke,USA,2015,1,10,27,10.8,5.1,3.6,4.6,3.30%,13.40%,19.10%,49.90%,18.80%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jusuf Nurkic,POR,24,Jul-00,275,None,Bosnia & Herz...,2014,1,16,33,14.1,10.2,2.7,7.9,13.60%,22.70%,23.10%,54.70%,14.70%
Karl-Anthony Towns,MIN,23,Jul-00,248,Kentucky,USA,2015,1,1,33,20.9,11.4,2.6,-0.1,8.30%,23.70%,25.50%,59.20%,12.80%
Kawhi Leonard,TOR,27,7-Jun,230,San Diego State,USA,2011,1,15,26,26.8,8.4,3.1,8.7,3.80%,18.90%,29.40%,60.60%,13.90%
Keita Bates-Diop,MIN,22,9-Jun,229,Ohio State,USA,2018,2,48,2,2,1.5,0,-10.5,0.00%,13.60%,18.60%,25.00%,0.00%
Kelly Olynyk,MIA,27,Jul-00,240,Gonzaga,Canada,2013,1,13,31,9.9,4.4,2,4,4.50%,15.60%,18.30%,60.50%,15.10%
Kelly Oubre Jr.,PHX,23,7-Jun,205,Kansas,USA,2015,1,15,32,12.9,4.4,0.8,-6.9,2.80%,13.50%,20.00%,54.70%,4.30%
Kemba Walker,CHA,28,1-Jun,184,Connecticut,USA,2011,1,9,32,24.8,4.3,6.2,1.6,1.20%,10.70%,29.70%,55.90%,29.60%
Kenneth Faried,BKN,29,8-Jun,220,Morehead State,USA,2011,1,22,9,2.8,1.9,0.1,-9.4,11.50%,28.60%,16.40%,73.20%,3.70%
Kenrich Williams,NOP,24,7-Jun,210,None,USA,Undrafted,Undrafted,Undrafted,9,1.2,1.1,0,7.2,3.60%,15.40%,12.10%,39.30%,0.00%
Kent Bazemore,ATL,29,5-Jun,201,Old Dominion,USA,Undrafted,Undrafted,Undrafted,32,13.4,4,2.6,-10.3,1.80%,11.90%,20.40%,54.80%,15.00%
Kentavious Caldwell-Pope,LAL,25,5-Jun,205,Georgia,USA,2013,1,8,33,9,2.4,0.8,-1.5,2.00%,8.70%,15.30%,57.20%,5.20%
Kevin Durant,GSW,30,9-Jun,240,Texas,USA,2007,1,2,34,29,7.8,6.1,9,1.50%,18.50%,31.00%,62.80%,27.40%
Kevin Huerter,ATL,20,7-Jun,190,Maryland,USA,2018,1,19,31,7.5,3,2.1,-2.1,3.00%,8.80%,13.20%,55.90%,12.10%
Kevin Knox,NYK,19,9-Jun,215,Kentucky,USA,2018,1,9,27,11.6,4.1,0.9,-11.2,3.00%,13.10%,21.90%,48.30%,5.20%
Kevin Love,CLE,30,10-Jun,251,UCLA,USA,2008,1,5,4,19,13.5,3.5,-12,6.20%,31.90%,25.10%,47.80%,14.70%
Kevon Looney,GSW,22,9-Jun,220,UCLA,USA,2015,1,30,34,6.2,5.4,1.8,9.8,12.20%,12.70%,11.10%,63.70%,11.90%
Khem Birch,ORL,26,9-Jun,233,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,11,2.2,1.8,0.2,-17.5,5.80%,17.70%,11.10%,57.80%,3.40%
Khris Middleton,MIL,27,8-Jun,222,Texas A&M,USA,2012,2,39,30,17.6,5.9,4,9.1,1.40%,15.50%,23.70%,55.60%,17.60%
Khyri Thomas,DET,22,3-Jun,210,Creighton,USA,2018,2,38,5,1.8,1.4,0.6,-15.5,5.60%,18.50%,17.40%,45.50%,20.00%
Klay Thompson,GSW,28,7-Jun,215,Washington State,USA,2011,1,11,34,21.5,4.1,2.1,2.5,1.10%,10.30%,26.80%,53.20%,9.10%
Kosta Koufos,SAC,29,Jul-00,245,Ohio State,USA,2008,1,23,19,3.7,5.4,1.1,5,8.30%,23.40%,12.60%,45.00%,9.50%
Kris Dunn,CHI,24,4-Jun,205,Providence,USA,2016,1,5,8,14,5,5.6,-1.1,0.50%,15.70%,24.30%,54.30%,33.10%
Kyle Anderson,MEM,25,9-Jun,230,UCLA,USA,2014,1,30,32,7.2,6.2,2.9,-0.6,3.90%,18.00%,11.90%,54.00%,15.00%
Kyle Korver,UTA,37,7-Jun,212,Creighton,USA,2003,2,51,28,7.5,1.8,1,-3.2,0.40%,10.30%,16.80%,61.50%,9.60%
Kyle Kuzma,LAL,23,9-Jun,220,Utah,USA,2017,1,27,33,18.1,5.7,2.3,2.7,2.20%,13.70%,22.10%,57.00%,10.20%
Kyle Lowry,TOR,32,1-Jun,196,Villanova,USA,2006,1,24,30,14.4,4.5,9.8,12.2,1.40%,10.90%,18.80%,56.80%,35.90%
Kyle O'Quinn,IND,28,10-Jun,250,Norfolk State,USA,2012,2,49,16,2.8,2.4,1.2,6.6,10.70%,22.30%,18.70%,51.60%,22.90%
Kyrie Irving,BOS,26,3-Jun,193,Duke,Australia,2011,1,1,30,22.7,4.9,6.4,9.4,3.70%,10.80%,28.30%,58.90%,32.00%
LaMarcus Aldridge,SAS,33,11-Jun,260,Texas,USA,2006,1,2,34,18.6,9.3,2.1,-2.1,9.50%,19.70%,26.30%,53.70%,10.40%
Lance Stephenson,LAL,28,6-Jun,230,Cincinnati,USA,2010,2,40,32,7.4,3.1,1.8,-4.5,3.10%,16.90%,21.70%,53.70%,18.00%
Lance Thomas,NYK,30,8-Jun,240,Duke,USA,Undrafted,Undrafted,Undrafted,14,3.7,2.4,0.6,-3.1,2.00%,12.30%,11.70%,46.70%,4.70%
Landry Shamet,PHI,21,5-Jun,188,Wichita State,USA,2018,1,26,34,8.1,1.4,0.9,-3.9,1.10%,5.30%,13.80%,60.70%,6.50%
Langston Galloway,DET,27,2-Jun,200,Saint Joseph's,USA,Undrafted,Undrafted,Undrafted,30,9.2,2.6,1.2,2.2,2.20%,7.90%,14.50%,52.90%,7.10%
Larry Nance Jr.,CLE,25,9-Jun,230,Wyoming,USA,2015,1,27,32,9,7.5,3.1,-9.4,8.30%,21.30%,14.80%,59.80%,18.00%
Lauri Markkanen,CHI,21,Jul-00,240,Arizona,Finland,2017,1,7,11,17.5,6.7,1.3,-7.2,4.10%,18.80%,25.80%,55.00%,7.50%
LeBron James,LAL,33,8-Jun,250,None,USA,2003,1,1,33,27.6,8.2,7.2,3,2.50%,18.60%,30.50%,60.10%,33.50%
Lonzo Ball,LAL,21,6-Jun,190,California-Los Angeles,USA,2017,1,2,33,9,5.2,4.8,0.3,3.60%,12.80%,16.10%,47.90%,20.80%
Lorenzo Brown,TOR,28,5-Jun,189,North Carolina State,USA,2013,2,52,22,2.4,1.3,1.2,-8,2.30%,10.40%,16.60%,39.50%,19.80%
Lou Williams,LAC,32,1-Jun,175,None,USA,2005,2,45,29,17.4,2.4,4.9,4.9,1.90%,6.80%,29.70%,54.30%,29.90%
Luc Mbah a Moute,LAC,32,8-Jun,230,UCLA,Cameroon,2008,2,37,4,5,1.8,0.5,7,3.40%,6.50%,13.90%,49.50%,4.50%
Luka Doncic,DAL,19,7-Jun,218,None,Slovenia,2018,1,3,31,19,6.6,4.9,0,3.40%,16.60%,25.80%,55.70%,24.40%
Luke Kennard,DET,22,5-Jun,206,Duke,USA,2017,1,12,14,5.6,2.4,1.1,0.3,0.70%,12.00%,15.30%,47.10%,8.30%
Luke Kornet,NYK,23,1-Jul,250,Vanderbilt,USA,Undrafted,Undrafted,Undrafted,12,2.8,1.6,0.8,-6.9,7.00%,11.90%,15.90%,53.70%,15.00%
Luol Deng,MIN,33,9-Jun,237,Duke,United Kingdo...,2004,1,7,4,3,3,0.3,1.3,13.00%,20.00%,19.00%,41.90%,5.00%
Malachi Richardson,TOR,22,6-Jun,205,Syracuse,USA,2016,1,22,18,1.4,0.7,0,2.3,1.00%,9.70%,14.10%,47.50%,0.00%
Malcolm Brogdon,MIL,26,5-Jun,229,Virginia,USA,2016,2,36,29,15.1,4.7,3.4,5.6,3.30%,11.10%,18.90%,61.60%,16.50%
Malik Beasley,DEN,22,5-Jun,195,Florida State,USA,2016,1,19,31,8.1,2.4,1,5,1.90%,9.80%,15.80%,56.10%,7.10%
Malik Monk,CHA,20,3-Jun,200,Kentucky,USA,2017,1,11,29,10.7,1.8,1.9,0.9,1.30%,7.50%,24.20%,52.10%,15.10%
MarShon Brooks,MEM,29,5-Jun,200,Providence,USA,2011,1,25,28,6.8,1.6,0.9,-2.3,3.00%,8.90%,23.00%,52.00%,10.90%
Marc Gasol,MEM,33,1-Jul,255,None,Spain,2007,2,48,33,16.1,8.6,4.3,3.4,3.40%,22.50%,22.30%,54.60%,20.40%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Marcin Gortat,LAC,34,11-Jun,240,None,Poland,2005,2,57,27,4.9,5.8,1.5,-3.1,8.00%,25.20%,13.90%,54.70%,11.80%
Marco Belinelli,SAS,32,5-Jun,210,None,Italy,2007,1,18,33,9.9,2.1,1.8,3.7,1.10%,8.00%,19.10%,52.90%,12.00%
Marcus Derrickson,GSW,22,7-Jun,249,None,USA,Undrafted,Undrafted,Undrafted,4,1.3,0.5,0,-55.8,0.00%,8.70%,19.50%,41.70%,0.00%
Marcus Morris,BOS,29,9-Jun,235,Kansas,USA,2011,1,14,29,14.8,6.3,1.5,8.9,3.00%,19.60%,20.30%,62.50%,7.80%
Marcus Smart,BOS,24,4-Jun,220,Oklahoma State,USA,2014,1,6,32,7.3,2.8,4.2,6.9,2.90%,7.60%,12.90%,53.50%,21.20%
Mario Hezonja,NYK,23,8-Jun,225,None,Croatia,2015,1,5,31,7.2,3.2,1,-5.6,1.60%,16.20%,20.40%,45.50%,8.40%
Markelle Fultz,PHI,20,4-Jun,200,Washington,USA,2017,1,1,19,8.2,3.7,3.1,-0.3,5.60%,8.80%,18.70%,45.20%,21.20%
Markieff Morris,WAS,29,10-Jun,245,Kansas,USA,2011,1,13,33,11.5,5.1,1.8,-8.1,4.30%,15.30%,19.40%,54.70%,10.10%
Marquese Chriss,HOU,21,10-Jun,240,Washington,USA,2016,1,8,10,1.9,1.1,0.3,-21.8,4.10%,14.50%,18.70%,40.70%,9.70%
Marvin Bagley III,SAC,19,11-Jun,234,Duke,USA,2018,1,2,26,12.7,6.1,0.9,-5.4,9.50%,14.70%,21.70%,59.20%,5.90%
Marvin Williams,CHA,32,9-Jun,237,North Carolina,USA,2005,1,2,31,9.5,5.4,1.1,5.2,2.70%,16.70%,14.60%,55.60%,5.60%
Mason Plumlee,DEN,28,11-Jun,235,Duke,USA,2013,1,22,31,7.3,5.7,2.2,4.8,10.20%,17.60%,16.80%,57.30%,16.80%
Matthew Dellavedova,CLE,28,4-Jun,200,Saint Mary's (CA),Australia,Undrafted,Undrafted,Undrafted,19,5.1,1.3,3.1,2.9,0.00%,8.40%,16.60%,64.10%,36.20%
Maurice Harkless,POR,25,9-Jun,220,St. John's (NY),USA,2012,1,15,20,5.7,3.4,0.8,1.3,3.10%,13.90%,11.70%,56.30%,5.00%
Maxi Kleber,DAL,26,11-Jun,240,None,Germany,Undrafted,Undrafted,Undrafted,28,6.2,3.6,0.7,12.9,6.20%,14.20%,14.40%,55.40%,5.70%
Melvin Frazier Jr.,ORL,22,6-Jun,200,Tulane,USA,2018,2,35,3,0,0.3,0,-19.4,0.00%,5.90%,9.10%,0.00%,0.00%
Meyers Leonard,POR,26,1-Jul,255,Illinois,USA,2012,1,11,30,5.8,4,1.1,-7.6,6.90%,21.20%,16.00%,66.10%,13.20%
Michael Beasley,LAL,29,9-Jun,235,Kansas State,USA,2008,1,2,10,4.4,1.4,0.3,-7.1,4.20%,15.70%,27.10%,55.50%,6.40%
Michael Carter-Williams,HOU,27,6-Jun,190,Syracuse,USA,2013,1,11,16,4.3,0.8,1.3,-19.7,1.60%,8.20%,21.60%,47.60%,24.40%
Michael Kidd-Gilchrist,CHA,25,7-Jun,232,Kentucky,USA,2012,1,2,25,8.2,5.2,1.1,3.5,9.40%,15.20%,17.00%,55.00%,8.20%
Mikal Bridges,PHX,22,7-Jun,210,Villanova,USA,2018,1,10,34,7.6,2.7,1.3,-4.8,2.10%,8.50%,12.90%,54.30%,7.20%
Mike Conley,MEM,31,1-Jun,175,Ohio State,USA,2007,1,4,32,20.5,3.4,6.5,5.7,1.60%,8.70%,26.20%,55.00%,31.90%
Mike Muscala,PHI,27,11-Jun,240,Bucknell,USA,2013,2,44,27,8.1,4.6,1.5,0.5,4.70%,13.70%,13.80%,56.90%,9.00%
Mike Scott,LAC,30,8-Jun,237,Virginia,USA,2012,2,43,33,5.1,3.7,1,0.4,3.20%,17.90%,13.70%,53.00%,8.40%
Miles Bridges,CHA,20,7-Jun,225,Michigan State,USA,2018,1,12,31,7.5,3.9,1,-0.6,2.90%,15.80%,14.50%,56.90%,7.20%
Miles Plumlee,ATL,30,11-Jun,249,Duke,USA,2012,1,26,16,4.8,2.3,0.9,-10,9.50%,13.90%,16.80%,67.50%,14.10%
