PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Gordan Giricek,UTA,30,6-Jun,222,None,Croatia,1999,2,40,61,7.8,2.1,1,6.5,2.20%,9.70%,18.00%,56.60%,9.00%
Grant Hill,ORL,34,8-Jun,225,Duke,USA,1994,1,3,65,14.4,3.6,2.1,-1.5,2.90%,9.70%,21.20%,58.20%,12.50%
Greg Buckner,DAL,30,4-Jun,210,Clemson,USA,1998,2,53,76,4,2.1,0.9,0.7,2.70%,9.40%,11.50%,48.60%,8.20%
Hakim Warrick,MEM,24,9-Jun,219,Syracuse,USA,2005,1,19,82,12.7,5.1,0.9,-8.7,6.40%,14.50%,21.70%,59.20%,6.40%
Hassan Adams,NJN,23,4-Jun,220,Arizona,USA,2006,2,54,61,2.9,1.3,0.2,-1.3,7.70%,8.20%,15.50%,57.70%,4.30%
Hedo Turkoglu,ORL,28,10-Jun,220,None,Turkey,2000,1,16,73,13.3,4,3.2,3,2.80%,11.00%,21.20%,52.80%,17.10%
Hilton Armstrong,NOK,22,11-Jun,235,Connecticut,USA,2006,1,12,56,3.1,2.7,0.2,-0.2,9.40%,14.40%,13.50%,57.00%,2.70%
Ike Diogu,IND,23,8-Jun,255,Arizona State,USA,2005,1,9,59,6.2,3.4,0.4,-0.9,9.80%,16.50%,22.30%,55.90%,6.10%
Ime Udoka,POR,29,5-Jun,220,Portland State,USA,Undrafted,Undrafted,Undrafted,75,8.4,3.7,1.5,-3.2,4.80%,9.80%,13.50%,56.90%,8.50%
Ira Newble,CLE,32,7-Jun,220,Miami (OH),USA,Undrafted,Undrafted,Undrafted,15,3.1,2,0.1,-3.3,9.60%,13.20%,14.50%,55.60%,2.60%
Ivan McFarlin,PHI,25,7-Jun,229,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,11,1.4,1,0.1,-11.4,14.90%,12.50%,16.50%,46.60%,3.80%
J.J. Barea,DAL,23,Jun-00,175,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,33,2.4,0.8,0.7,-11.2,3.60%,9.60%,22.90%,44.00%,24.00%
JJ Redick,ORL,23,4-Jun,190,Duke,USA,2006,1,11,42,6,1.2,0.9,-0.3,1.80%,7.00%,17.30%,56.90%,10.00%
JR Smith,DEN,21,6-Jun,220,None,USA,2004,1,18,63,13,2.3,1.4,2.6,2.00%,7.50%,22.10%,58.50%,9.80%
Jackie Butler,SAS,22,10-Jun,260,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,11,3.7,2,0.5,-20,6.30%,16.70%,21.70%,52.00%,8.80%
Jacque Vaughn,SAS,32,1-Jun,190,Kansas,USA,1997,1,27,64,3,1.1,2,11.2,1.20%,7.60%,14.50%,49.10%,27.00%
Jake Tsakalidis,HOU,28,2-Jul,290,None,Greece,2000,1,25,36,2.3,2.9,0.1,-2.8,11.00%,16.80%,13.20%,47.10%,2.20%
Jake Voskuhl,CHA,29,11-Jun,255,Connecticut,USA,2000,2,33,73,4.4,3.5,0.6,-4.3,8.30%,18.50%,15.20%,52.30%,6.70%
Jalen Rose,PHX,34,8-Jun,215,Michigan,USA,1994,1,13,29,3.7,0.8,0.6,-8.9,1.20%,8.50%,18.20%,59.20%,11.90%
Jamaal Magloire,POR,29,11-Jun,265,Kentucky,Canada,2000,1,19,81,6.5,6.1,0.4,-7.9,9.60%,22.70%,17.30%,52.70%,3.00%
Jamaal Tinsley,IND,29,3-Jun,185,Iowa State,USA,2001,1,27,72,12.8,3.3,6.9,-2.5,2.60%,8.40%,23.30%,46.50%,37.90%
Jamal Crawford,NYK,27,5-Jun,190,Michigan,USA,2000,1,8,59,17.6,3.2,4.4,-2.7,2.10%,6.80%,23.10%,51.70%,20.30%
Jamal Sampson,DEN,24,11-Jun,235,California,USA,2002,2,46,22,1.1,2.2,0.2,-3.1,12.10%,25.20%,10.60%,59.50%,5.80%
Jameer Nelson,ORL,25,Jun-00,190,Saint Joseph's,USA,2004,1,20,77,13,3.1,4.3,-0.1,2.30%,8.40%,22.20%,51.40%,24.20%
James Augustine,ORL,23,10-Jun,235,Illinois,USA,2006,2,41,2,1,1.5,1,-25.1,20.00%,28.60%,17.60%,33.30%,33.30%
James Jones,PHX,26,8-Jun,220,Miami (FL),USA,2003,2,49,76,6.4,2.3,0.6,6.4,2.50%,10.00%,16.00%,51.00%,4.80%
James Lang,WAS,23,10-Jun,305,None,USA,2003,2,48,11,1,1,0.2,1,9.60%,9.20%,10.70%,49.10%,5.40%
James Posey,MIA,30,8-Jun,217,Xavier,USA,1999,1,18,71,7.7,5,1.3,-0.6,3.60%,15.70%,12.60%,57.90%,7.80%
James Singleton,LAC,25,8-Jun,230,Murray State,,Undrafted,Undrafted,Undrafted,53,1.6,2,0.3,-0.2,9.00%,19.40%,12.90%,44.90%,7.50%
James White,SAS,24,7-Jun,200,Cincinnati,USA,2006,2,31,6,8.3,3.3,0.8,-8,2.20%,12.80%,17.40%,52.50%,6.50%
Jannero Pargo,NOK,27,1-Jun,175,Arkansas,USA,Undrafted,Undrafted,Undrafted,82,9.2,2.2,2.5,-2.7,1.20%,9.60%,22.90%,50.40%,21.80%
Jared Jeffries,NYK,25,11-Jun,240,Indiana,USA,2002,1,11,55,4.1,4.3,1.2,-5.8,9.20%,10.70%,10.20%,47.30%,8.00%
Jared Reiner,MIL,25,11-Jun,255,Iowa,USA,Undrafted,Undrafted,Undrafted,27,1.2,2.6,0.5,-12,8.70%,21.80%,10.90%,34.80%,7.60%
Jarrett Jack,POR,23,3-Jun,197,Georgia Tech,USA,2005,1,22,79,12,2.6,5.3,-6,0.70%,8.10%,17.40%,57.10%,26.50%
Jarron Collins,UTA,28,11-Jun,248,Stanford,USA,2001,2,52,82,2.5,2.1,0.7,5.8,7.80%,12.60%,11.50%,49.40%,10.20%
Jarvis Hayes,WAS,25,8-Jun,228,Georgia,USA,2003,1,10,81,7.2,2.6,1,-5.4,2.50%,10.90%,16.90%,50.20%,8.20%
Jason Collins,NJN,28,Jul-00,260,Stanford,USA,2001,1,18,80,2.1,4,0.6,2.3,5.30%,12.90%,7.00%,40.80%,3.40%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jason Hart,LAC,29,3-Jun,185,Syracuse,USA,2000,2,49,36,6.9,2.7,2.9,-1.6,1.80%,10.90%,15.20%,50.90%,19.50%
Jason Kapono,MIA,26,8-Jun,215,UCLA,USA,2003,2,31,67,10.9,2.7,1.2,-1,1.60%,8.70%,17.30%,61.30%,7.90%
Jason Kidd,NJN,34,4-Jun,210,California,USA,1994,1,2,80,13,8.2,9.2,1,4.80%,18.60%,18.70%,51.60%,40.50%
Jason Maxiell,DET,24,7-Jun,260,Cincinnati,USA,2005,1,26,67,5,2.8,0.2,4.7,9.70%,10.30%,18.00%,51.80%,2.50%
Jason Richardson,GSW,26,6-Jun,225,Michigan State,USA,2001,1,5,51,16,5.1,3.4,3.2,4.20%,11.10%,21.90%,51.20%,15.30%
Jason Terry,DAL,29,2-Jun,180,Arizona,USA,1999,1,10,81,16.7,2.9,5.2,10.8,1.60%,7.20%,21.10%,58.70%,24.40%
Jason Williams,MIA,31,1-Jun,180,Florida,USA,1998,1,7,61,10.9,2.3,5.3,0.5,1.10%,6.60%,17.60%,54.00%,27.50%
Jeff Foster,IND,30,11-Jun,250,Texas State,USA,1999,1,21,75,4.3,8.1,0.8,-1.9,14.30%,22.20%,9.60%,51.30%,4.90%
Jeff McInnis,CHA,32,4-Jun,190,North Carolina,USA,1996,2,37,38,4.3,1.6,3.3,-6.4,2.10%,7.40%,15.30%,42.30%,27.60%
Jeremy Richardson,POR,23,7-Jun,195,Delta State,USA,Undrafted,Undrafted,Undrafted,6,1.3,0.3,0,-8,5.60%,6.30%,13.00%,66.70%,0.00%
Jermaine O'Neal,IND,28,11-Jun,260,None,USA,1996,1,17,69,19.4,9.6,2.4,0.2,6.30%,21.40%,28.00%,50.00%,12.80%
Jerome James,NYK,31,1-Jul,280,Florida A&M,USA,1998,2,36,41,1.9,1.6,0.1,-12.1,7.00%,16.00%,17.60%,43.70%,2.30%
Jerry Stackhouse,DAL,32,6-Jun,218,North Carolina,USA,1995,1,3,67,12,2.2,2.8,7.8,2.60%,7.00%,23.70%,53.70%,19.50%
Joe Johnson,ATL,26,7-Jun,235,Arkansas,USA,2001,1,10,57,25,4.2,4.4,-4,2.40%,8.40%,28.00%,55.80%,21.60%
Joe Smith,PHI,31,10-Jun,225,Maryland,USA,1995,1,1,65,8.5,6.2,0.8,0.3,8.50%,19.40%,18.00%,51.00%,5.50%
Joel Przybilla,POR,27,1-Jul,255,Minnesota,USA,2000,1,9,43,2,3.9,0.3,-2.3,9.10%,17.20%,8.70%,46.70%,2.70%
Joey Graham,TOR,25,7-Jun,225,Oklahoma State,USA,2005,1,16,79,6.4,3.1,0.6,2.6,4.50%,15.30%,16.60%,56.40%,5.30%
Johan Petro,SEA,21,Jul-00,247,None,France,2005,1,25,81,6.2,4.1,0.6,-6.4,6.40%,17.50%,16.50%,53.20%,5.00%
John Lucas III,HOU,24,11-May,165,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,47,3.3,0.8,0.7,-3.7,2.30%,7.70%,20.90%,46.80%,16.70%
John Salmons,SAC,27,6-Jun,207,Miami (FL),USA,2002,1,26,79,8.5,3.3,3.2,-4.2,2.30%,10.40%,15.10%,55.30%,19.60%
Jordan Farmar,LAL,20,2-Jun,180,UCLA,USA,2006,1,26,72,4.4,1.7,1.9,1.1,2.10%,9.20%,15.70%,51.50%,20.40%
Jorge Garbajosa,TOR,29,9-Jun,245,None,USA,Undrafted,Undrafted,Undrafted,67,8.5,4.9,1.9,2.3,2.70%,15.50%,15.20%,50.30%,9.90%
Jose Calderon,TOR,25,3-Jun,210,None,Spain,Undrafted,Undrafted,Undrafted,77,8.7,1.7,5,1.3,1.40%,7.60%,18.80%,58.80%,39.70%
Josh Boone,NJN,22,10-Jun,245,Connecticut,USA,2006,1,23,61,4.2,2.9,0.2,1.6,9.90%,16.20%,16.50%,58.70%,2.70%
Josh Childress,ATL,24,8-Jun,210,Stanford,USA,2004,1,6,55,13,6.2,2.3,-3,6.40%,11.20%,15.40%,58.60%,10.80%
Josh Howard,DAL,27,7-Jun,210,Wake Forest,USA,2003,1,29,70,18.9,6.8,1.8,10.8,5.80%,15.30%,24.70%,54.80%,8.80%
Josh Powell,GSW,24,9-Jun,225,North Carolina State,USA,Undrafted,Undrafted,Undrafted,37,3.1,2.4,0.6,-16.4,6.30%,16.50%,16.30%,52.00%,10.00%
Josh Smith,ATL,21,9-Jun,235,None,USA,2004,1,17,72,16.4,8.6,3.3,-3.6,6.50%,18.30%,23.60%,50.60%,15.70%
Juan Dixon,TOR,28,3-Jun,164,Maryland,USA,2002,1,17,81,9.6,2,1.5,-2.1,1.50%,7.40%,19.90%,51.60%,11.20%
Julius Hodge,MIL,23,7-Jun,220,North Carolina State,USA,2005,1,20,9,1.7,0.9,1.3,-4.5,2.70%,7.90%,11.00%,54.50%,29.30%
Jumaine Jones,PHX,28,8-Jun,230,Georgia,USA,1999,1,27,18,2.2,1.3,0.1,-5.6,4.20%,13.30%,18.50%,38.60%,1.10%
Junior Harrington,MEM,26,4-Jun,190,Wingate,USA,Undrafted,Undrafted,Undrafted,29,5.2,2.3,3.1,-1.9,2.40%,11.00%,16.80%,48.30%,24.60%
Justin Reed,MIN,25,8-Jun,240,Mississippi,USA,2004,2,40,41,2.6,1.1,0.4,-8.6,4.50%,10.30%,18.90%,44.10%,8.50%
Justin Williams,SAC,23,10-Jun,230,Wyoming,USA,Undrafted,Undrafted,Undrafted,26,5,4.4,0.1,-8.3,15.30%,20.40%,16.80%,56.60%,1.00%
Juwan Howard,HOU,34,9-Jun,250,Michigan,USA,1994,1,5,80,9.7,5.9,1.6,1.1,6.80%,16.20%,18.50%,51.70%,10.50%
Keith Bogans,ORL,27,5-Jun,215,Kentucky,USA,2003,2,43,59,5.1,1.6,1,2.2,1.80%,8.40%,14.60%,54.60%,9.40%
Keith McLeod,IND,27,2-Jun,190,Bowling Green,USA,Undrafted,Undrafted,Undrafted,48,4.8,0.9,1.9,-0.3,0.60%,5.60%,16.00%,52.00%,18.40%
Kelenna Azubuike,GSW,23,5-Jun,220,Kentucky,England,Undrafted,Undrafted,Undrafted,41,7.1,2.3,0.7,-11.5,3.60%,9.70%,18.20%,57.20%,6.80%
Kelvin Cato,NYK,32,11-Jun,275,Iowa State,USA,1997,1,15,18,1.2,1.7,0,-11.3,11.10%,17.90%,14.80%,40.30%,0.00%
Kendrick Perkins,BOS,22,10-Jun,280,None,USA,2003,1,27,72,4.5,5.2,1.3,-3,7.50%,17.30%,12.20%,51.80%,9.50%
Kenny Thomas,SAC,29,7-Jun,245,New Mexico,USA,1999,1,22,62,5.3,6.1,1.2,-7,9.60%,19.10%,13.30%,49.20%,8.50%
Kenyon Martin,DEN,29,9-Jun,240,Cincinnati,USA,2000,1,1,2,9.5,10,0.5,-5.9,8.60%,23.00%,16.90%,44.60%,2.30%
Kevin Garnett,MIN,31,11-Jun,253,None,USA,1995,1,5,76,22.4,12.8,4.1,0.1,6.80%,27.50%,27.10%,54.60%,19.00%
Kevin Martin,SAC,24,7-Jun,185,Western Carolina,USA,2004,1,26,80,20.2,4.3,2.2,-2.9,2.50%,10.40%,22.60%,61.40%,10.80%
Kevin Ollie,PHI,34,3-Jun,195,Connecticut,USA,Undrafted,Undrafted,Undrafted,53,3.8,1.4,2.5,-9.3,1.00%,7.80%,12.70%,48.10%,22.90%
Kevin Willis,DAL,44,Jul-00,245,Michigan State,USA,1984,1,11,5,2.4,1.6,0.2,9.2,5.70%,17.10%,17.60%,43.20%,3.40%
Kevinn Pinkney,BOS,23,10-Jun,245,Nevada,USA,Undrafted,Undrafted,Undrafted,6,5.2,2.5,0.8,-0.5,6.50%,10.10%,14.60%,50.10%,7.80%
Keyon Dooling,ORL,27,3-Jun,195,Missouri,USA,2000,1,10,66,7.9,1.3,1.7,0.7,1.60%,4.80%,18.30%,50.10%,13.50%
Kirk Hinrich,CHI,26,3-Jun,190,Kansas,USA,2003,1,7,80,16.6,3.4,6.3,6.3,1.10%,8.60%,21.30%,55.90%,29.10%
Kirk Snyder,HOU,24,6-Jun,225,Nevada,USA,2004,1,16,39,4.9,2.1,1,-4.6,3.20%,12.20%,16.60%,53.60%,12.50%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Kobe Bryant,LAL,28,6-Jun,220,None,USA,1996,1,13,77,31.6,5.7,5.4,1.5,2.50%,11.80%,32.80%,58.00%,24.90%
Kris Humphries,TOR,22,9-Jun,235,Minnesota,USA,2004,1,14,60,3.8,3.1,0.3,-2.7,11.50%,17.20%,16.40%,51.60%,4.30%
Kurt Thomas,PHX,34,9-Jun,235,Texas Christian,USA,1995,1,10,67,4.6,5.7,0.4,11.3,7.80%,23.90%,12.10%,53.10%,2.60%
Kwame Brown,LAL,25,11-Jun,270,None,USA,2001,1,1,41,8.4,6,1.8,3.2,8.00%,16.00%,14.60%,57.30%,9.70%
Kyle Korver,PHI,26,7-Jun,210,Creighton,USA,2003,2,51,74,14.4,3.5,1.4,-3.9,1.40%,10.50%,20.60%,56.90%,8.30%
Kyle Lowry,MEM,21,Jun-00,175,Villanova,USA,2006,1,24,10,5.6,3.1,3.2,15.9,7.00%,12.10%,15.50%,55.60%,26.90%
LaMarcus Aldridge,POR,21,11-Jun,245,Texas,USA,2006,1,2,63,9,5,0.4,-0.7,10.90%,13.80%,18.70%,53.30%,3.00%
Lamar Odom,LAL,27,10-Jun,230,Rhode Island,USA,1999,1,4,56,15.9,9.8,4.8,1.8,4.80%,20.70%,19.50%,55.20%,19.30%
Larry Hughes,CLE,28,5-Jun,184,Saint Louis,USA,1998,1,8,70,14.9,3.8,3.7,4.1,1.50%,9.30%,21.30%,48.00%,16.20%
Lawrence Roberts,MEM,24,9-Jun,240,Mississippi State,USA,2005,2,55,54,5.2,4.8,0.6,-2.4,10.50%,18.00%,13.50%,53.30%,4.80%
LeBron James,CLE,22,8-Jun,240,None,USA,2003,1,1,78,27.3,6.7,6,5.7,2.60%,14.70%,30.20%,55.20%,28.10%
Leandro Barbosa,PHX,24,3-Jun,188,None,Brazil,2003,1,28,80,18.1,2.7,4,9.4,0.90%,7.20%,23.00%,59.50%,18.80%
Leon Powe,BOS,23,8-Jun,240,California,USA,2006,2,49,63,4.2,3.4,0.2,-1.3,13.00%,18.70%,17.20%,54.90%,2.60%
Linas Kleiza,DEN,22,8-Jun,245,Missouri,Lithuania,2005,1,27,79,7.6,3.4,0.6,2.1,5.10%,12.60%,17.00%,56.10%,4.70%
Lindsey Hunter,DET,36,2-Jun,195,Jackson State,USA,1993,1,10,52,4.9,0.9,1.8,-4.7,1.20%,5.40%,17.70%,49.50%,22.50%
Linton Johnson,NOK,27,8-Jun,205,Tulane,USA,Undrafted,Undrafted,Undrafted,54,4.2,3,0.3,1.3,7.20%,16.00%,14.40%,54.80%,4.10%
Lorenzen Wright,ATL,31,11-Jun,255,Memphis,USA,1996,1,7,67,2.6,3.2,0.6,-6.2,8.40%,14.00%,10.30%,43.90%,6.00%
Lou Amundson,PHI,24,9-Jun,225,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,11,1.5,2.5,0.1,-13.4,12.70%,16.10%,11.60%,41.20%,2.00%
Lou Williams,PHI,20,1-Jun,175,None,USA,2005,2,45,61,4.3,1.1,1.8,4.5,2.50%,8.10%,18.90%,52.10%,26.40%
Luke Jackson,TOR,25,7-Jun,215,Oregon,USA,2004,1,10,13,3.7,0.8,1,-6.3,1.50%,6.10%,17.90%,51.10%,15.70%
Luke Ridnour,SEA,26,1-Jun,167,Oregon,USA,2003,1,14,71,11,2.3,5.2,-3.4,1.40%,6.90%,19.50%,50.90%,27.60%
Luke Schenscher,POR,25,1-Jul,265,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,11,1.7,2.3,0.1,0.4,8.40%,13.20%,11.50%,36.40%,1.40%
Luke Walton,LAL,27,8-Jun,232,Arizona,USA,2003,2,32,60,11.4,5,4.3,0.6,4.60%,11.00%,16.30%,55.10%,19.40%
Luol Deng,CHI,22,9-Jun,220,Duke,United Kingdo...,2004,1,7,82,18.8,7.1,2.5,6.8,4.90%,14.10%,21.90%,56.00%,11.50%
Luther Head,HOU,24,3-Jun,185,Illinois,USA,2005,1,24,80,10.9,3.2,2.4,0.4,1.40%,10.00%,17.90%,58.40%,15.50%
Lynn Greer,MIL,27,2-Jun,175,Temple,USA,Undrafted,Undrafted,Undrafted,41,4.1,0.7,1.3,-1.6,0.50%,5.90%,17.90%,53.80%,20.50%
Maceo Baston,IND,31,10-Jun,230,Michigan,USA,1998,2,58,47,2.9,1.6,0.3,-2.9,5.80%,14.60%,13.50%,71.40%,6.70%
Malik Allen,CHI,29,10-Jun,255,Villanova,USA,Undrafted,Undrafted,Undrafted,60,4,2,0.3,3.8,6.80%,12.20%,19.90%,44.30%,4.10%
Malik Rose,NYK,32,7-Jun,255,Drexel,USA,1996,2,44,65,3,2.7,1,-7.4,6.00%,16.90%,15.00%,46.00%,13.50%
Manu Ginobili,SAS,29,6-Jun,205,None,Argentina,1999,2,57,75,16.5,4.4,3.5,13.6,3.10%,13.50%,25.70%,60.90%,22.30%
Marc Jackson,NOK,32,10-Jun,253,Temple,USA,1997,2,37,56,7.3,3.4,1,-7.8,6.20%,14.00%,22.00%,47.10%,9.90%
Marcus Banks,PHX,25,2-Jun,200,Nevada-Las Vegas,USA,2003,1,13,45,4.9,0.8,1.3,-12.4,1.90%,5.80%,22.90%,49.70%,22.30%
Marcus Camby,DEN,33,11-Jun,235,Massachusetts,USA,1996,1,2,70,11.2,11.7,3.2,2.3,7.10%,26.50%,15.70%,51.90%,13.70%
Marcus Vinicius,NOK,23,8-Jun,225,None,USA,2006,2,43,13,1.7,0.8,0.4,-18.9,2.30%,10.70%,10.50%,60.80%,6.90%
Marcus Williams,NJN,21,3-Jun,205,Connecticut,USA,2006,1,22,79,6.8,2.1,3.3,-2.5,2.40%,10.20%,23.70%,47.40%,34.60%
Mardy Collins,NYK,22,6-Jun,220,Temple,USA,2006,1,29,52,4.5,2,1.6,-6,3.70%,10.50%,18.40%,44.50%,18.80%
Mark Blount,MIN,31,Jul-00,250,Pittsburgh,USA,1997,2,54,82,12.3,6.2,0.8,-5.6,5.90%,14.80%,19.60%,54.60%,4.50%
Mark Madsen,MIN,31,9-Jun,250,Stanford,USA,2000,1,29,56,1.1,1.6,0.2,-1.2,8.10%,11.30%,7.30%,54.70%,3.10%
Marko Jaric,MIN,28,7-Jun,224,None,Serbia,2000,2,30,70,5.3,2.6,2.1,-5.4,3.70%,8.90%,13.10%,51.00%,14.70%
Marquis Daniels,IND,26,6-Jun,200,Auburn,USA,Undrafted,Undrafted,Undrafted,45,7.1,1.8,1.3,-5,3.20%,7.30%,19.90%,50.60%,12.60%
Martell Webster,POR,20,7-Jun,229,None,USA,2005,1,6,82,7,2.9,0.6,-5.3,2.50%,12.30%,16.10%,52.20%,5.00%
Marvin Williams,ATL,21,9-Jun,230,North Carolina,USA,2005,1,2,64,13.1,5.3,1.9,-4.2,4.10%,12.80%,19.70%,51.00%,9.40%
Matt Barnes,GSW,27,7-Jun,226,UCLA,USA,2002,2,45,76,9.8,4.6,2.1,-0.3,4.80%,13.70%,17.90%,54.70%,13.10%
Matt Bonner,SAS,27,10-Jun,240,Florida,USA,2003,2,45,56,4.9,2.8,0.4,0.9,10.00%,15.10%,19.30%,54.20%,6.10%
Matt Carroll,CHA,26,6-Jun,212,Notre Dame,USA,Undrafted,Undrafted,Undrafted,72,12.1,2.9,1.3,-3.7,1.90%,9.90%,19.10%,58.00%,8.30%
Matt Freije,ATL,25,9-Jun,249,Vanderbilt,USA,2004,2,53,19,2.1,1.3,0.4,1.7,5.00%,10.90%,16.80%,35.30%,8.80%
Matt Harpring,UTA,31,7-Jun,225,Georgia Tech,USA,1998,1,15,77,11.6,4.6,1.3,5.9,6.20%,13.10%,20.00%,56.40%,8.30%
Maurice Ager,DAL,23,5-Jun,202,Michigan State,USA,2006,1,28,32,2.2,0.7,0.2,-16.4,0.40%,8.90%,20.20%,40.80%,6.50%
Maurice Evans,LAL,28,5-Jun,220,Texas,USA,Undrafted,Undrafted,Undrafted,76,8.4,2.9,1,0.1,5.50%,7.70%,17.10%,52.30%,7.00%
Maurice Taylor,SAC,30,9-Jun,265,Michigan,USA,1997,1,14,12,2,2.3,0.4,14.2,9.70%,16.70%,16.90%,35.60%,7.80%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Mehmet Okur,UTA,28,11-Jun,263,None,Turkey,2001,2,37,80,17.6,7.2,2,1.3,6.50%,16.90%,22.60%,57.10%,9.70%
Melvin Ely,SAS,29,10-Jun,261,Fresno State,USA,2002,1,12,30,3,1.8,0.6,-13.5,4.50%,12.50%,18.30%,44.20%,11.50%
Metta World Peace,SAC,27,7-Jun,260,St. John's (NY),USA,1999,1,16,70,18.8,6.5,3.4,0.8,4.00%,14.30%,23.20%,53.80%,15.30%
Michael Doleac,MIA,30,11-Jun,262,Utah,USA,1998,1,12,56,3.6,2.8,0.4,-4.6,6.80%,16.70%,14.80%,51.80%,5.30%
Michael Finley,SAS,34,7-Jun,225,Wisconsin,USA,1995,1,21,82,9,2.7,1.3,5.2,2.00%,10.70%,18.80%,52.40%,10.00%
Michael Olowokandi,BOS,32,Jul-00,270,Pacific,Nigeria,1998,1,1,24,1.7,2,0.2,-6.6,5.70%,15.70%,11.90%,42.30%,3.80%
Michael Redd,MIL,27,6-Jun,215,Ohio State,USA,2000,2,43,53,26.7,3.7,2.3,0.3,2.20%,8.20%,28.60%,58.60%,10.40%
Michael Ruffin,WAS,30,8-Jun,248,Tulsa,USA,1999,2,32,30,0.6,2.1,0.2,-17.5,12.20%,10.30%,6.20%,32.20%,3.70%
Michael Sweetney,CHI,24,8-Jun,270,Georgetown,USA,2003,1,9,48,3.2,2.5,0.6,3.6,11.60%,18.70%,22.20%,46.90%,12.20%
Mickael Gelabale,SEA,24,7-Jun,215,None,USA,2005,2,48,70,4.6,2.5,0.8,-1.7,5.00%,9.60%,12.40%,53.50%,7.00%
Mickael Pietrus,GSW,25,6-Jun,215,None,France,2003,1,11,72,11.1,4.5,0.9,-4.1,4.00%,12.60%,17.00%,59.00%,4.90%
Mike Bibby,SAC,29,1-Jun,190,Arizona,USA,1998,1,2,82,17.1,3.2,4.7,-0.6,1.40%,8.40%,23.60%,53.20%,23.50%
Mike Dunleavy,IND,26,9-Jun,230,Duke,USA,2002,1,3,82,12.8,5.3,2.8,-1.7,3.20%,13.60%,18.70%,54.20%,14.20%
Mike Hall,WAS,23,8-Jun,230,George Washington,USA,Undrafted,Undrafted,Undrafted,2,1,1,0.5,-14.6,5.60%,14.30%,11.40%,25.00%,10.00%
Mike James,MIN,32,2-Jun,190,Duquesne,,Undrafted,Undrafted,Undrafted,82,10.1,2,3.6,-5.5,1.30%,6.90%,20.10%,52.90%,23.20%
Mike Miller,MEM,27,8-Jun,218,Florida,USA,2000,1,5,70,18.5,5.4,4.3,-5.7,2.00%,12.80%,20.70%,58.80%,18.90%
Mike Wilks,SEA,28,10-May,180,Rice,USA,Undrafted,Undrafted,Undrafted,47,3.6,1.1,1.7,2.4,3.00%,7.80%,16.20%,53.30%,23.80%
Mikki Moore,NJN,31,Jul-00,223,Nebraska,USA,Undrafted,Undrafted,Undrafted,79,9.8,5.1,0.9,0.6,7.50%,13.10%,15.90%,63.70%,5.90%
Mile Ilic,NJN,23,1-Jul,255,None,USA,2005,2,43,5,0,0.2,0,-130.8,0.00%,20.00%,46.20%,0.00%,0.00%
Mo Williams,MIL,24,1-Jun,185,Alabama,USA,2003,2,47,68,17.3,4.8,6.1,-1.5,2.30%,11.90%,23.90%,51.90%,26.60%
Monta Ellis,GSW,21,3-Jun,177,None,USA,2005,2,40,77,16.5,3.2,4.1,0.6,2.30%,6.80%,22.00%,54.50%,18.50%
Morris Peterson,TOR,29,7-Jun,220,Michigan State,USA,2000,1,21,71,8.9,3.3,0.7,-4,2.10%,14.30%,18.40%,55.50%,5.20%
Mouhamed Sene,SEA,21,11-Jun,230,None,Senegal,2006,1,10,28,1.9,1.6,0,-12.9,8.60%,18.00%,18.60%,42.90%,0.00%
Nate Robinson,NYK,23,9-May,180,Washington,USA,2005,1,21,64,10.1,2.4,1.4,-0.6,4.20%,7.50%,21.00%,55.20%,11.90%
Nazr Mohammed,DET,29,10-Jun,250,Kentucky,USA,1998,1,29,51,5.6,4.5,0.2,-1.8,12.10%,18.20%,18.00%,55.40%,2.00%
Nenad Krstic,NJN,23,Jul-00,260,None,Serbia and Mo...,2002,1,24,26,16.4,6.8,1.8,1,6.20%,15.60%,22.60%,56.60%,10.20%
Nene,DEN,24,11-Jun,268,None,Brazil,2002,1,7,64,12.2,7,1.2,4.1,9.30%,17.00%,19.20%,61.10%,7.20%
Nick Collison,SEA,26,10-Jun,255,Kansas,USA,2003,1,12,82,9.6,8.1,1,-1.3,10.00%,19.40%,16.00%,54.60%,5.50%
