PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Glen Rice,WAS,23,6-Jun,206,Georgia Tech,,2013,2,35,11,2.9,1.8,0.6,5.4,3.10%,16.00%,18.40%,39.90%,10.10%
Goran Dragic,PHX,28,3-Jun,190,None,Slovenia,2008,2,45,76,20.3,3.2,5.9,5.7,2.70%,6.60%,24.00%,60.40%,27.40%
Gordon Hayward,UTA,24,8-Jun,220,Butler,USA,2010,1,9,77,16.2,5.1,5.2,-7.1,2.30%,12.60%,22.60%,52.00%,23.70%
Gorgui Dieng,MIN,24,11-Jun,238,Louisville,Senegal,2013,1,21,60,4.8,5,0.7,-2.7,11.70%,23.40%,16.60%,53.40%,7.60%
Greg Monroe,DET,24,11-Jun,250,Georgetown,USA,2010,1,7,82,15.2,9.3,2.1,-2.3,8.80%,19.60%,21.00%,53.10%,10.10%
Greg Oden,MIA,26,Jul-00,273,Ohio State,USA,2007,1,1,23,2.9,2.3,0,-7.4,11.20%,15.80%,14.80%,56.70%,0.70%
Greg Smith,HOU,23,10-Jun,250,Fresno State,USA,Undrafted,Undrafted,Undrafted,11,3.5,2.5,0,-6.1,10.30%,15.50%,14.50%,62.90%,0.00%
Greg Stiemsma,NOP,28,11-Jun,260,Wisconsin,USA,Undrafted,Undrafted,Undrafted,55,2.9,4.1,0.7,-7.8,7.20%,16.50%,8.10%,58.40%,5.50%
Greivis Vasquez,TOR,27,6-Jun,211,Maryland,Venezuela,2010,1,28,79,9.6,2.2,4.1,4.7,1.10%,8.80%,21.00%,53.70%,31.00%
Gustavo Ayon,ATL,29,10-Jun,250,None,Mexico,Undrafted,Undrafted,Undrafted,26,4.3,4.8,1.1,-3.6,10.10%,20.00%,14.40%,50.50%,10.10%
Hamady Ndiaye,SAC,27,Jul-00,235,Rutgers,Senegal,2010,2,56,14,0.4,1.3,0.2,-12,5.70%,17.80%,7.10%,31.80%,6.50%
Harrison Barnes,GSW,22,8-Jun,210,North Carolina,USA,2012,1,7,78,9.5,4,1.5,-0.7,2.90%,10.80%,16.50%,48.60%,8.00%
Hasheem Thabeet,OKC,27,3-Jul,263,Connecticut,Tanzania,2009,1,2,23,1.2,1.7,0,-0.7,5.40%,15.40%,9.00%,53.60%,0.80%
Hedo Turkoglu,LAC,35,10-Jun,220,None,Turkey,2000,1,16,38,3,2.3,0.9,1.7,2.80%,18.40%,14.80%,49.20%,12.70%
Henry Sims,PHI,24,10-Jun,248,Georgetown,USA,Undrafted,Undrafted,Undrafted,46,7.6,5.2,1.1,-7.6,10.90%,15.70%,17.90%,53.50%,10.10%
Hilton Armstrong,GSW,29,11-Jun,235,Connecticut,USA,2006,1,12,15,1.7,3.1,0.3,5.6,16.20%,27.20%,13.10%,48.00%,7.40%
Hollis Thompson,PHI,23,8-Jun,206,Georgetown,USA,Undrafted,Undrafted,Undrafted,77,6,3.2,0.9,-9.2,3.90%,10.30%,11.00%,57.00%,6.10%
Ian Clark,UTA,23,3-Jun,173,Belmont,USA,Undrafted,Undrafted,Undrafted,23,3,0.8,0.7,7.9,1.70%,9.00%,21.00%,48.50%,14.70%
Ian Mahinmi,IND,27,11-Jun,250,None,France,2005,1,28,77,3.5,3.3,0.3,0.5,8.50%,11.90%,11.10%,53.80%,3.10%
Iman Shumpert,NYK,24,5-Jun,220,Georgia Tech,USA,2011,1,17,74,6.7,4.2,1.7,4.1,4.20%,12.40%,13.80%,48.00%,9.70%
Isaiah Canaan,HOU,23,Jun-00,188,Murray State,USA,2013,2,34,22,4.6,1.1,1,-7.1,2.60%,6.20%,19.80%,50.60%,14.40%
Isaiah Thomas,SAC,25,9-May,185,Washington,USA,2011,2,60,72,20.3,2.9,6.3,0.7,1.90%,6.50%,25.30%,57.40%,31.70%
Ish Smith,PHX,25,Jun-00,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,70,3.7,1.8,2.6,0.1,3.00%,9.90%,15.30%,43.80%,27.50%
J.J. Barea,MIN,30,Jun-00,178,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,79,8.4,1.9,3.8,-3.7,1.00%,9.30%,23.50%,47.10%,35.30%
JJ Hickson,DEN,25,9-Jun,242,North Carolina State,USA,2008,1,19,69,11.8,9.2,1.4,-4.3,10.40%,22.00%,20.40%,52.10%,8.50%
JJ Redick,LAC,30,4-Jun,190,Duke,USA,2006,1,11,35,15.2,2.1,2.2,9.9,0.90%,6.40%,20.70%,59.80%,11.60%
JR Smith,NYK,28,6-Jun,220,None,USA,2004,1,18,74,14.5,4,3,-0.4,1.50%,11.70%,21.20%,52.70%,15.20%
JaVale McGee,DEN,26,Jul-00,270,Nevada,USA,2008,1,18,5,7,3.4,0.4,0.2,12.00%,10.60%,24.10%,45.50%,3.50%
Jae Crowder,DAL,23,6-Jun,235,Marquette,USA,2012,2,34,78,4.6,2.5,0.8,10.4,3.90%,11.90%,12.60%,55.10%,6.70%
Jamaal Franklin,MEM,22,5-Jun,191,San Diego State,USA,2013,2,41,21,1.9,1.1,0.3,4.3,2.60%,12.10%,13.60%,48.90%,5.30%
Jamaal Tinsley,UTA,36,3-Jun,188,Iowa State,USA,2001,1,27,8,1.1,1.4,2.9,-23.6,1.90%,9.40%,11.70%,22.50%,35.90%
Jamal Crawford,LAC,34,5-Jun,200,Michigan,USA,2000,1,8,69,18.6,2.3,3.2,6,1.60%,5.60%,26.30%,55.60%,18.10%
Jameer Nelson,ORL,32,Jun-00,190,Saint Joseph's,USA,2004,1,20,68,12.1,3.4,7,-6.6,1.30%,9.50%,19.60%,51.50%,34.10%
James Anderson,PHI,25,6-Jun,210,Oklahoma State,USA,2010,1,20,80,10.1,3.8,1.9,-10.6,2.30%,10.60%,15.50%,53.00%,9.90%
James Harden,HOU,24,5-Jun,220,Arizona State,USA,2009,1,3,73,25.4,4.7,6.1,7.4,2.30%,9.40%,27.00%,61.80%,26.60%
James Johnson,MEM,27,9-Jun,248,Wake Forest,USA,2009,1,16,52,7.4,3.2,2.1,4.6,6.70%,11.00%,18.90%,55.20%,17.50%
James Jones,MIA,33,8-Jun,215,Miami (FL),USA,2003,2,49,20,4.9,1.2,0.5,15.9,1.10%,9.30%,15.80%,66.60%,6.00%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
James Nunnally,PHI,23,7-Jun,205,California-Santa Barbara,USA,Undrafted,Undrafted,Undrafted,13,3.4,1.5,0.6,-11.2,0.50%,10.20%,15.00%,44.00%,8.20%
James Southerland,NOP,24,8-Jun,215,Syracuse,USA,Undrafted,Undrafted,Undrafted,4,3.5,2,0,13.2,0.00%,22.20%,23.90%,44.10%,0.00%
Jan Vesely,DEN,24,Jul-00,242,None,Czech Republi...,2011,1,6,54,3.6,3.5,0.4,-6.3,9.50%,15.80%,12.90%,49.80%,4.30%
Jannero Pargo,CHA,34,1-Jun,185,Arkansas,USA,Undrafted,Undrafted,Undrafted,29,4.7,0.7,1.8,-10.9,0.40%,8.50%,27.00%,55.40%,43.30%
Jared Cunningham,SAC,23,4-Jun,195,Oregon State,USA,2012,1,24,13,2,0.5,0.6,1.6,1.20%,5.50%,15.80%,46.40%,15.40%
Jared Dudley,LAC,28,7-Jun,225,Boston College,USA,2007,1,22,74,6.9,2.2,1.4,6.3,2.10%,7.00%,13.20%,54.10%,8.70%
Jared Sullinger,BOS,22,9-Jun,260,Ohio State,USA,2012,1,21,74,13.3,8.1,1.6,0.3,11.20%,18.30%,23.30%,49.70%,9.70%
Jarrett Jack,CLE,30,3-Jun,200,Georgia Tech,USA,2005,1,22,80,9.5,2.8,4.1,-5.6,0.90%,8.90%,17.50%,49.80%,23.20%
Jarvis Varnado,PHI,26,9-Jun,230,Mississippi State,USA,2010,2,41,24,4.1,2.6,0.5,-11.5,5.30%,12.60%,11.80%,59.70%,5.90%
Jason Collins,BKN,35,Jul-00,255,Stanford,USA,2001,1,18,22,1.1,0.9,0.2,-10,4.20%,7.70%,8.60%,48.50%,3.40%
Jason Maxiell,ORL,31,7-Jun,260,Cincinnati,USA,2005,1,26,34,3.2,2.5,0.3,-9.7,5.50%,11.90%,11.90%,45.90%,2.70%
Jason Smith,NOP,28,Jul-00,240,Colorado State,USA,2007,1,20,31,9.7,5.8,0.9,-2.5,6.00%,16.90%,17.70%,49.50%,5.40%
Jason Terry,BKN,36,2-Jun,180,Arizona,USA,1999,1,10,35,4.5,1.1,1.6,-5.3,0.70%,6.50%,14.40%,50.10%,15.60%
Jason Thompson,SAC,27,11-Jun,250,Rider,USA,2008,1,12,82,7.1,6.4,0.6,0.5,7.70%,18.80%,14.20%,52.30%,4.00%
Jeff Adrien,MIL,28,7-Jun,245,Connecticut,USA,Undrafted,Undrafted,Undrafted,53,6.8,5.8,0.7,-2.9,10.40%,22.30%,16.40%,55.30%,6.40%
Jeff Ayres,SAS,27,9-Jun,250,Arizona State,USA,2009,2,31,73,3.3,3.5,0.8,5.4,10.20%,17.20%,11.90%,60.50%,8.50%
Jeff Green,BOS,27,9-Jun,235,Georgetown,USA,2007,1,5,82,16.9,4.6,1.7,-5.7,1.80%,12.10%,23.10%,52.00%,8.50%
Jeff Teague,ATL,26,2-Jun,181,Wake Forest,USA,2009,1,19,79,16.5,2.6,6.7,1.6,1.40%,6.90%,24.90%,54.10%,34.70%
Jeff Withey,NOP,24,Jul-00,235,Kansas,USA,2013,2,39,58,3.3,2.6,0.4,2.1,7.50%,14.70%,11.60%,59.00%,5.70%
Jeffery Taylor,CHA,25,7-Jun,225,Vanderbilt,Sweden,2012,2,31,26,8,2.3,0.8,-4.9,2.20%,7.50%,18.30%,43.60%,6.00%
Jeremy Evans,UTA,26,9-Jun,197,Western Kentucky,USA,2010,2,55,66,6.1,4.7,0.7,-8.1,10.10%,16.70%,14.80%,54.90%,6.10%
Jeremy Lamb,OKC,22,5-Jun,185,Connecticut,USA,2012,1,12,78,8.5,2.4,1.5,7.1,1.80%,10.40%,19.60%,52.20%,12.30%
Jeremy Lin,HOU,25,3-Jun,200,Harvard,USA,Undrafted,Undrafted,Undrafted,71,12.5,2.6,4.1,4,1.70%,6.70%,19.80%,57.20%,22.90%
Jeremy Tyler,NYK,23,10-Jun,250,None,USA,2011,2,39,41,3.6,2.7,0.2,-4,9.90%,18.90%,18.20%,53.20%,3.20%
Jermaine O'Neal,GSW,35,11-Jun,255,None,USA,1996,1,17,44,7.9,5.5,0.6,1.8,9.90%,16.40%,17.90%,57.00%,4.50%
Jerryd Bayless,BOS,25,3-Jun,200,Arizona,USA,2008,1,11,72,9.3,2,2.7,-3.5,1.30%,7.60%,19.20%,49.80%,18.70%
Jimmer Fredette,CHI,25,2-Jun,195,Brigham Young,USA,2011,1,10,49,5.6,1.1,1.3,-2.5,1.50%,8.30%,23.60%,57.80%,22.10%
Jimmy Butler,CHI,24,7-Jun,220,Marquette,USA,2011,1,30,67,13.1,4.9,2.6,4.1,3.40%,9.50%,16.70%,52.20%,11.00%
Joakim Noah,CHI,29,11-Jun,232,Florida,USA,2007,1,9,80,12.6,11.3,5.4,4.7,10.20%,22.10%,18.50%,53.10%,25.80%
Jodie Meeks,LAL,26,4-Jun,208,Kentucky,USA,2009,2,41,77,15.7,2.5,1.8,-8.9,1.10%,6.10%,18.50%,60.10%,8.50%
Joe Johnson,BKN,33,7-Jun,240,Arkansas,USA,2001,1,10,79,15.8,3.4,2.7,0.7,2.00%,9.00%,22.00%,56.40%,14.80%
Joel Anthony,BOS,31,9-Jun,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,33,0.8,1.2,0.1,-5.7,7.80%,12.70%,9.00%,39.40%,1.60%
Joel Freeland,POR,27,10-Jun,225,None,Great Britain,2006,1,30,52,3.3,4,0.7,1.3,11.30%,15.50%,11.80%,49.80%,7.20%
John Henson,MIL,23,11-Jun,220,North Carolina,USA,2012,1,14,70,11.1,7.1,1.6,-11.3,9.30%,18.00%,20.00%,54.30%,11.10%
John Jenkins,ATL,23,4-Jun,215,Vanderbilt,USA,2012,1,23,13,3.1,1.7,0.8,-10.1,1.90%,11.20%,15.10%,45.70%,11.30%
John Lucas III,UTA,31,11-May,166,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,42,3.8,0.9,1,-14.2,1.90%,4.80%,15.60%,40.30%,12.00%
John Salmons,TOR,34,6-Jun,207,Miami (FL),USA,2002,1,26,78,5.2,2.1,1.9,-0.4,1.10%,8.50%,12.50%,46.20%,13.50%
John Wall,WAS,23,4-Jun,195,Kentucky,USA,2010,1,1,82,19.3,4.1,8.8,3.3,1.30%,10.20%,26.60%,52.40%,39.20%
Jon Leuer,MEM,25,10-Jun,228,Wisconsin,USA,2011,2,40,49,6.2,3.2,0.4,-0.7,6.10%,20.80%,20.60%,56.60%,5.20%
Jonas Jerebko,DET,27,10-Jun,231,None,Sweden,2009,2,39,64,4.2,2.7,0.6,-5.6,6.10%,17.00%,15.60%,57.70%,8.80%
Jonas Valanciunas,TOR,22,11-Jun,231,None,Lithuania,2011,1,5,81,11.3,8.8,0.7,2.5,10.40%,22.00%,18.20%,57.90%,4.10%
Jordan Crawford,GSW,25,4-Jun,195,Xavier,USA,2010,1,27,81,11,2.3,3.5,-4.5,1.40%,8.10%,23.10%,51.60%,25.60%
Jordan Farmar,LAL,27,2-Jun,180,UCLA,USA,2006,1,26,41,10.1,2.5,4.9,-5.5,2.00%,8.80%,22.10%,53.30%,34.30%
Jordan Hamilton,HOU,23,7-Jun,220,Texas,USA,2011,1,26,60,6.7,3.2,0.9,-4.8,2.90%,14.80%,18.10%,50.70%,8.40%
Jordan Hill,LAL,26,10-Jun,235,Arizona,USA,2009,1,8,72,9.7,7.4,0.8,-9.4,12.40%,21.70%,19.20%,57.90%,6.30%
Jorge Gutierrez,BKN,25,3-Jun,195,California-Berkeley,Mexico,Undrafted,Undrafted,Undrafted,15,4.1,1.5,2,-8.5,1.30%,8.40%,13.50%,52.30%,20.40%
Jose Calderon,DAL,32,3-Jun,211,None,Spain,Undrafted,Undrafted,Undrafted,81,11.4,2.4,4.7,-0.1,1.30%,6.80%,15.90%,59.60%,22.30%
Josh Childress,NOP,31,8-Jun,210,Stanford,USA,2004,1,6,4,0,0.8,0.5,28.4,0.00%,13.00%,1.90%,0.00%,9.50%
Josh Harrellson,DET,25,10-Jun,275,Kentucky,USA,2011,2,45,32,2.9,2.4,0.5,0.9,8.40%,14.30%,12.50%,54.70%,7.40%
Josh McRoberts,CHA,27,10-Jun,240,Duke,USA,2007,2,37,78,8.5,4.8,4.3,1.1,3.70%,12.40%,13.50%,54.80%,21.50%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Josh Powell,HOU,31,9-Jun,240,North Carolina State,USA,Undrafted,Undrafted,Undrafted,1,4,5,0,-18.4,0.00%,29.40%,16.70%,33.30%,0.00%
Josh Smith,DET,28,9-Jun,225,None,USA,2004,1,17,77,16.4,6.8,3.3,-3.5,3.40%,15.50%,24.00%,46.30%,14.70%
Jrue Holiday,NOP,24,4-Jun,205,UCLA,USA,2009,1,17,34,14.3,4.2,7.9,1.7,2.40%,10.20%,22.30%,50.50%,35.80%
Julyan Stone,TOR,25,6-Jun,200,Texas-El Paso,USA,Undrafted,Undrafted,Undrafted,21,0.9,1,0.6,-18.3,1.60%,14.90%,8.60%,49.10%,17.90%
Justin Hamilton,MIA,24,Jul-00,255,Louisiana State,USA,2012,2,45,8,3.3,0.9,0,-16.9,6.30%,5.90%,16.80%,58.60%,0.00%
Kawhi Leonard,SAS,23,7-Jun,230,San Diego State,USA,2011,1,15,66,12.8,6.2,2,9.9,4.20%,16.70%,17.90%,60.20%,10.30%
Keith Bogans,BOS,34,5-Jun,215,Kentucky,USA,2003,2,43,6,2,0.5,0.5,-2.9,0.00%,6.00%,5.30%,82.00%,8.80%
Kelly Olynyk,BOS,23,Jul-00,238,Gonzaga,Canada,2013,1,13,70,8.7,5.2,1.6,-0.3,9.70%,16.40%,20.00%,54.60%,12.30%
Kemba Walker,CHA,24,1-Jun,184,Connecticut,USA,2011,1,9,73,17.7,4.2,6.1,2.4,1.50%,9.90%,25.40%,49.90%,29.10%
Kendall Marshall,LAL,22,4-Jun,195,North Carolina,USA,2012,1,13,54,8,2.9,8.8,-5,1.00%,8.30%,16.00%,49.40%,42.60%
Kendrick Perkins,OKC,29,10-Jun,270,None,USA,2003,1,27,62,3.4,4.9,1.1,1.9,7.10%,17.40%,11.40%,47.40%,7.60%
Kenneth Faried,DEN,24,8-Jun,228,Morehead State,USA,2011,1,22,80,13.7,8.6,1.2,-3.3,10.30%,20.40%,20.70%,57.30%,7.10%
Kent Bazemore,LAL,24,5-Jun,201,Old Dominion,USA,Undrafted,Undrafted,Undrafted,67,6,1.7,1.4,-12.7,1.00%,11.50%,21.60%,51.50%,16.70%
Kentavious Caldwell-Pope,DET,21,5-Jun,205,Georgia,USA,2013,1,8,80,5.9,2,0.7,-1.5,2.20%,7.70%,13.50%,48.30%,5.00%
Kenyon Martin,NYK,36,9-Jun,225,Cincinnati,USA,2000,1,1,32,4.3,4.2,1.6,2.2,6.00%,15.80%,11.50%,52.10%,11.80%
Kevin Durant,OKC,25,9-Jun,240,Texas,USA,2007,1,2,81,32,7.4,5.5,8.2,2.00%,16.40%,32.10%,63.50%,25.90%
Kevin Garnett,BKN,38,11-Jun,253,None,USA,1995,1,5,54,6.5,6.6,1.5,-0.9,5.90%,28.00%,18.80%,46.70%,13.00%
Kevin Love,MIN,25,10-Jun,243,UCLA,USA,2008,1,5,77,26.1,12.5,4.4,5.8,7.60%,26.70%,28.00%,59.10%,20.50%
Kevin Martin,MIN,31,7-Jun,197,Western Carolina,USA,2004,1,26,68,19.1,3,1.8,3.8,1.50%,8.10%,24.30%,55.30%,9.00%
Kevin Seraphin,WAS,24,10-Jun,278,Le Moyne,France,2010,1,17,53,4.7,2.4,0.3,-2.3,9.00%,13.90%,20.80%,53.30%,5.40%
Khris Middleton,MIL,22,8-Jun,217,Texas A&M,USA,2012,2,39,82,12.1,3.8,2.1,-7.3,2.40%,10.60%,18.60%,54.10%,11.40%
Kirk Hinrich,CHI,33,4-Jun,190,Kansas,USA,2003,1,7,73,9.1,2.6,3.9,4,1.50%,7.70%,17.00%,49.40%,22.40%
Klay Thompson,GSW,24,7-Jun,205,Washington State,USA,2011,1,11,81,18.4,3.1,2.2,9.1,1.40%,7.00%,22.30%,55.50%,9.70%
Kobe Bryant,LAL,35,6-Jun,205,None,USA,1996,1,13,6,13.8,4.3,6.3,-7.4,1.20%,13.00%,28.90%,50.50%,36.90%
Kosta Koufos,MEM,25,Jul-00,265,Ohio State,USA,2008,1,23,80,6.4,5.2,0.5,1.7,11.80%,19.50%,18.50%,51.40%,4.70%
Kris Humphries,BOS,29,9-Jun,235,Minnesota,USA,2004,1,14,69,8.4,5.9,1,-5.8,8.90%,21.30%,18.70%,55.20%,8.70%
Kyle Korver,ATL,33,7-Jun,212,Creighton,USA,2003,2,51,71,12,4,2.9,3.6,0.90%,11.10%,13.50%,65.30%,12.70%
Kyle Lowry,TOR,28,Jun-00,205,Villanova,USA,2006,1,24,79,17.9,4.7,7.4,4.6,3.10%,10.00%,22.20%,56.70%,33.60%
Kyle O'Quinn,ORL,24,10-Jun,250,Norfolk State,USA,2012,2,49,69,6.2,5.3,1.1,-1,9.00%,21.30%,18.00%,52.60%,10.40%
Kyle Singler,DET,26,8-Jun,230,Duke,USA,2011,2,33,82,9.6,3.7,0.9,-4.4,4.60%,8.00%,13.70%,57.40%,4.70%
Kyrie Irving,CLE,22,3-Jun,193,Duke,Australia,2011,1,1,71,20.8,3.6,6.1,-4.6,2.00%,8.50%,27.20%,53.30%,31.10%
LaMarcus Aldridge,POR,28,11-Jun,240,Texas,USA,2006,1,2,69,23.2,11.1,2.6,7.4,6.50%,22.90%,29.50%,50.70%,12.80%
Lance Stephenson,IND,23,5-Jun,230,Cincinnati,USA,2010,2,40,78,13.8,7.2,4.6,5.1,3.70%,16.00%,19.00%,56.40%,21.70%
Lance Thomas,NOP,26,8-Jun,225,Duke,USA,Undrafted,Undrafted,Undrafted,5,1.2,1.4,0.6,-3.5,4.70%,10.20%,13.70%,27.90%,12.00%
Landry Fields,TOR,26,7-Jun,215,Stanford,USA,2010,2,39,30,2.3,2,0.7,-4.9,4.90%,13.80%,11.80%,44.30%,9.60%
Larry Sanders,MIL,25,11-Jun,235,Virginia Commonwealth,USA,2010,1,15,23,7.7,7.2,0.8,-8.8,9.50%,18.50%,16.20%,47.80%,5.50%
Lavoy Allen,IND,25,9-Jun,255,Temple,USA,2011,2,50,65,4.7,4.8,1.1,-8.8,9.80%,17.90%,13.80%,47.00%,10.50%
LeBron James,MIA,29,8-Jun,250,None,USA,2003,1,1,77,27.1,6.9,6.3,7.2,3.40%,16.50%,30.30%,64.90%,31.10%
Leandro Barbosa,PHX,31,3-Jun,194,None,Brazil,2003,1,28,20,7.5,1.9,1.6,7.9,1.30%,8.70%,19.50%,50.60%,14.60%
Lorenzo Brown,PHI,23,5-Jun,195,North Carolina State,USA,2013,2,52,26,2.5,1.1,1.6,1.4,3.00%,8.90%,19.30%,34.90%,28.10%
Lou Amundson,CHI,31,9-Jun,225,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,19,2,2.9,0.3,-7.3,14.40%,14.60%,13.40%,44.60%,5.70%
Lou Williams,ATL,27,1-Jun,175,None,USA,2005,2,45,60,10.4,2.1,3.5,-6.4,0.70%,8.00%,20.30%,54.70%,23.40%
Luc Mbah a Moute,MIN,27,8-Jun,230,UCLA,Cameroon,2008,2,37,64,3.5,2.3,0.6,-8.3,5.20%,9.20%,11.00%,50.30%,5.60%
Luis Scola,IND,34,9-Jun,240,None,Argentina,2002,2,55,82,7.6,4.8,1,0,6.30%,21.50%,23.20%,50.50%,10.60%
Luke Babbitt,NOP,25,9-Jun,225,Nevada,USA,2010,1,16,27,6.3,3.3,1.1,8.2,4.20%,16.00%,17.20%,52.50%,8.90%
Luke Ridnour,CHA,33,2-Jun,175,Oregon,USA,2003,1,14,61,5,1.6,2.9,-9.1,2.00%,6.90%,16.00%,45.20%,24.80%
Luol Deng,CLE,29,9-Jun,220,Duke,United Kingdo...,2004,1,7,63,16,5.7,2.9,0.1,4.30%,11.70%,21.90%,51.70%,14.10%
Maalik Wayns,LAC,23,1-Jun,195,Villanova,USA,Undrafted,Undrafted,Undrafted,2,1,1,1,-33.4,0.00%,16.70%,8.70%,50.00%,33.30%
Malcolm Thomas,UTA,25,9-Jun,225,San Diego State,,Undrafted,Undrafted,Undrafted,8,1.9,2.6,0.3,6.9,10.00%,21.10%,17.90%,44.40%,4.30%
Manny Harris,LAL,24,5-Jun,185,Michigan,USA,Undrafted,Undrafted,Undrafted,9,8.1,3.8,1.2,-13.1,3.60%,14.20%,19.70%,48.50%,10.40%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Manu Ginobili,SAS,36,6-Jun,205,None,Argentina,1999,2,57,68,12.3,3,4.3,13.2,2.10%,10.70%,23.60%,59.00%,27.40%
MarShon Brooks,LAL,25,5-Jun,200,Providence,USA,2011,1,25,35,4.5,1.5,0.7,3.7,3.30%,13.20%,22.50%,55.10%,12.10%
Marc Gasol,MEM,29,1-Jul,265,None,Spain,2007,2,48,59,14.6,7.2,3.6,0.2,4.60%,18.50%,21.90%,52.60%,18.00%
Marcin Gortat,WAS,30,11-Jun,240,None,Poland,2005,2,57,81,13.2,9.5,1.7,5.8,7.70%,21.80%,17.80%,56.80%,8.00%
Marco Belinelli,SAS,28,5-Jun,210,None,Italy,2007,1,18,80,11.4,2.8,2.2,6.5,1.00%,10.10%,18.40%,60.50%,13.00%
Marcus Morris,PHX,24,9-Jun,235,Kansas,USA,2011,1,14,82,9.7,3.9,1.1,3.1,4.80%,13.10%,19.50%,55.20%,7.70%
Marcus Thornton,BKN,27,4-Jun,205,Louisiana State,USA,2009,2,43,72,9.8,2.8,1.1,-0.5,3.30%,8.40%,19.20%,51.10%,7.20%
Mario Chalmers,MIA,28,2-Jun,190,Kansas,USA,2008,2,34,73,9.8,2.9,4.9,6.9,2.20%,8.50%,16.90%,56.70%,23.20%
Markieff Morris,PHX,24,10-Jun,245,Kansas,USA,2011,1,13,81,13.8,6,1.8,3.4,6.60%,15.90%,22.70%,56.40%,11.20%
Marquis Teague,BKN,21,2-Jun,190,Kentucky,USA,2012,1,29,40,2.7,1,1.5,-8.2,0.20%,9.00%,17.40%,39.80%,22.20%
Marreese Speights,GSW,26,10-Jun,255,Florida,USA,2008,1,16,79,6.4,3.7,0.4,-4.5,9.70%,18.50%,24.00%,50.70%,6.10%
Martell Webster,WAS,27,7-Jun,230,None,USA,2005,1,6,78,9.7,2.8,1.2,-0.5,1.80%,9.20%,14.30%,59.10%,6.80%
Marvin Williams,UTA,28,9-Jun,237,North Carolina,USA,2005,1,2,66,9.1,5.1,1.2,-5.6,5.00%,16.00%,16.60%,54.00%,7.50%
Mason Plumlee,BKN,24,11-Jun,235,Duke,USA,2013,1,22,70,7.4,4.4,0.9,-3.2,8.40%,17.50%,16.70%,67.00%,8.20%
Matt Barnes,LAC,34,7-Jun,226,UCLA,USA,2002,2,45,63,9.9,4.6,2,10.1,3.60%,12.50%,16.10%,55.20%,10.10%
Matt Bonner,SAS,34,10-Jun,235,Florida,USA,2003,2,45,61,3.2,2.1,0.5,7.5,2.40%,16.30%,11.80%,58.20%,6.30%
Matthew Dellavedova,CLE,23,4-Jun,200,Saint Mary's (CA),Australia,Undrafted,Undrafted,Undrafted,72,4.7,1.7,2.6,3.2,2.20%,7.20%,12.70%,53.40%,21.70%
Maurice Harkless,ORL,21,9-Jun,220,St. John's (NY),USA,2012,1,15,80,7.4,3.3,1,-7.5,3.60%,10.30%,14.40%,54.20%,6.30%
Melvin Ely,NOP,36,10-Jun,260,Fresno State,USA,2002,1,12,2,3,0.5,0,-25,0.00%,4.50%,11.30%,50.00%,0.00%
Metta World Peace,NYK,34,7-Jun,260,St. John's (NY),USA,1999,1,16,29,4.8,2,0.6,0,4.50%,11.20%,18.50%,46.90%,7.00%
Meyers Leonard,POR,22,1-Jul,245,Illinois,USA,2012,1,11,40,2.5,2.8,0.5,-10.8,7.00%,23.40%,13.30%,48.90%,8.00%
Michael Beasley,MIA,25,10-Jun,235,Kansas State,USA,2008,1,2,55,7.9,3.1,0.8,-2.9,4.30%,18.60%,24.50%,55.90%,8.80%
Michael Carter-Williams,PHI,22,6-Jun,185,Syracuse,USA,2013,1,11,70,16.7,6.2,6.3,-7.9,3.80%,14.10%,25.30%,48.00%,29.20%
Michael Kidd-Gilchrist,CHA,20,7-Jun,232,Kentucky,USA,2012,1,2,62,7.2,5.2,0.8,1.3,7.50%,14.10%,15.20%,51.60%,5.50%
Mike Conley,MEM,26,1-Jun,185,Ohio State,USA,2007,1,4,73,17.2,2.9,6,3.2,1.70%,7.60%,23.90%,54.50%,29.30%
Mike Dunleavy,CHI,33,9-Jun,230,Duke,USA,2002,1,3,82,11.3,4.2,2.3,3.2,1.80%,11.60%,16.50%,54.90%,11.90%
