PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Hamed Haddadi,MEM,24,2-Jul,254,None,Iran,Undrafted,Undrafted,Undrafted,19,2.5,2.5,0.4,21.2,14.30%,23.80%,19.40%,54.30%,11.40%
Hassan Adams,TOR,25,4-Jun,220,Arizona,USA,2006,2,54,12,0.9,0.6,0.1,-13.2,1.70%,13.00%,15.60%,35.20%,3.00%
Hedo Turkoglu,ORL,30,10-Jun,220,None,Turkey,2000,1,16,77,16.8,5.3,4.9,9.2,1.70%,12.50%,22.60%,54.10%,22.30%
Henry Walker,BOS,21,6-Jun,220,Kansas State,USA,2008,2,47,29,3,1,0.4,-11.7,3.80%,10.10%,17.20%,64.60%,10.70%
Hilton Armstrong,NOH,24,11-Jun,235,Connecticut,USA,2006,1,12,70,4.8,2.8,0.4,-2.3,8.10%,11.70%,16.10%,58.50%,4.50%
Ike Diogu,SAC,25,9-Jun,250,Arizona State,USA,2005,1,9,29,4.1,1.9,0.1,-22.1,11.80%,14.90%,22.00%,61.10%,3.00%
Ime Udoka,SAS,31,5-Jun,220,Portland State,USA,Undrafted,Undrafted,Undrafted,67,4.3,2.8,0.8,5.3,2.70%,15.70%,15.10%,47.00%,8.30%
J.J. Barea,DAL,25,Jun-00,175,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,79,7.8,2.2,3.4,0.2,2.40%,9.10%,19.80%,51.60%,27.20%
J.R. Giddens,BOS,24,5-Jun,215,New Mexico,USA,2008,1,30,6,0.7,0.5,0,-6.7,40.00%,16.70%,22.20%,66.70%,0.00%
JJ Hickson,CLE,20,9-Jun,242,North Carolina State,USA,2008,1,19,62,4,2.7,0.1,-7.3,8.10%,15.70%,17.60%,54.80%,2.30%
JJ Redick,ORL,25,4-Jun,190,Duke,USA,2006,1,11,64,6,1.7,1.1,5.2,0.70%,8.80%,15.60%,56.20%,10.50%
JR Smith,DEN,23,6-Jun,220,None,USA,2004,1,18,81,15.2,3.7,2.8,7.3,2.00%,11.00%,23.40%,57.60%,17.20%
JaVale McGee,WAS,21,Jul-00,237,Nevada,USA,2008,1,18,75,6.5,3.9,0.3,-12.3,10.40%,16.10%,19.70%,53.40%,3.50%
Jacque Vaughn,SAS,34,1-Jun,190,Kansas,USA,1997,1,27,30,2.2,0.7,1.8,-6,1.40%,6.30%,15.90%,39.20%,31.60%
Jake Voskuhl,TOR,31,11-Jun,255,Connecticut,USA,2000,2,33,38,0.9,1.6,0.2,0.2,9.40%,15.30%,12.50%,34.20%,4.30%
Jamaal Magloire,MIA,31,11-Jun,265,Kentucky,Canada,2000,1,19,55,2.9,4,0.4,1.8,11.80%,22.60%,12.40%,50.50%,4.70%
Jamal Crawford,GSW,29,5-Jun,200,Michigan,USA,2000,1,8,65,19.7,3,4.4,-3.9,0.90%,6.60%,22.20%,54.50%,17.70%
Jamario Moon,MIA,29,8-Jun,200,Meridian Community College,USA,Undrafted,Undrafted,Undrafted,80,7.2,4.6,1.2,-0.2,3.10%,15.20%,12.50%,56.70%,7.00%
Jameer Nelson,ORL,27,Jun-00,190,Saint Joseph's,USA,2004,1,20,42,16.7,3.5,5.4,14.2,1.60%,9.10%,22.50%,61.20%,29.20%
James Jones,MIA,28,8-Jun,220,Miami (FL),USA,2003,2,49,40,4.2,1.6,0.5,2,1.90%,8.70%,12.70%,52.00%,4.90%
James Posey,NOH,32,8-Jun,217,Xavier,USA,1999,1,18,75,8.9,4.8,1.1,1.6,1.90%,16.50%,14.70%,56.80%,6.50%
James Singleton,DAL,27,8-Jun,230,Murray State,,Undrafted,Undrafted,Undrafted,62,5.1,4,0.3,3.6,10.20%,17.00%,14.50%,61.50%,3.10%
James White,HOU,26,7-Jun,200,Cincinnati,USA,2006,2,31,4,1.8,0,0.3,-40.2,0.00%,0.00%,30.80%,70.00%,25.00%
Jared Dudley,PHX,23,7-Jun,225,Boston College,USA,2007,1,22,68,5.5,3,0.8,0.4,7.20%,11.10%,14.00%,56.20%,7.20%
Jared Jeffries,NYK,27,11-Jun,240,Indiana,USA,2002,1,11,56,5.3,4.1,1.4,-3.9,9.50%,8.20%,12.30%,47.30%,8.80%
Jarrett Jack,IND,25,3-Jun,197,Georgia Tech,USA,2005,1,22,82,13.1,3.4,4.1,-0.1,1.60%,8.40%,18.00%,55.40%,18.40%
Jarron Collins,UTA,30,11-Jun,249,Stanford,USA,2001,2,52,26,1.5,1.4,0.3,-5.6,9.30%,8.90%,10.50%,50.20%,5.80%
Jarvis Hayes,NJN,27,8-Jun,228,Georgia,USA,2003,1,10,74,8.7,3.6,0.7,0.1,1.50%,13.50%,16.20%,53.70%,5.00%
Jason Collins,MIN,30,Jul-00,255,Stanford,USA,2001,1,18,31,1.8,2.3,0.4,-23.8,6.40%,11.60%,10.50%,34.60%,4.20%
Jason Hart,DEN,31,3-Jun,180,Syracuse,USA,2000,2,49,39,2,1.2,1.2,-20.3,3.40%,9.90%,15.80%,37.50%,26.80%
Jason Kapono,TOR,28,8-Jun,215,UCLA,USA,2003,2,31,80,8.2,2,1.3,-4.1,1.50%,7.50%,16.70%,52.50%,9.30%
Jason Kidd,DAL,36,4-Jun,210,California,USA,1994,1,2,81,9,6.2,8.7,5.9,3.10%,14.60%,13.20%,55.00%,33.60%
Jason Maxiell,DET,26,7-Jun,260,Cincinnati,USA,2005,1,26,78,5.8,4.2,0.3,-4.3,12.40%,11.90%,14.10%,58.00%,2.80%
Jason Richardson,PHX,28,6-Jun,225,Michigan State,USA,2001,1,5,72,16.8,4.4,2,-0.3,3.40%,10.40%,20.90%,57.10%,9.20%
Jason Terry,DAL,31,2-Jun,180,Arizona,USA,1999,1,10,74,19.6,2.4,3.4,2.6,1.60%,5.60%,25.00%,57.10%,17.90%
Jason Thompson,SAC,22,11-Jun,250,Rider,USA,2008,1,12,82,11.1,7.4,1.1,-5.6,10.40%,16.80%,18.90%,54.00%,6.60%
Javaris Crittenton,WAS,21,5-Jun,200,Georgia Tech,USA,2007,1,19,63,5,2.6,2.4,-9.2,5.00%,10.20%,15.10%,48.70%,20.20%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jawad Williams,CLE,26,9-Jun,218,North Carolina,USA,Undrafted,Undrafted,Undrafted,10,1.2,0.2,0,2.9,5.30%,5.00%,25.50%,50.00%,0.00%
Jeff Foster,IND,32,11-Jun,250,Texas State,USA,1999,1,21,74,6.1,6.9,1.8,3.3,11.50%,16.00%,11.80%,54.20%,9.90%
Jeff Green,OKC,22,9-Jun,235,Georgetown,USA,2007,1,5,78,16.5,6.7,2,-7.1,4.20%,14.60%,20.80%,53.60%,9.00%
Jeremy Richardson,ORL,25,7-Jun,195,Delta State,USA,Undrafted,Undrafted,Undrafted,12,3.1,1.2,0.3,-23.7,0.90%,12.60%,24.50%,35.80%,6.70%
Jermaine O'Neal,MIA,30,11-Jun,258,None,USA,1996,1,17,68,13.3,6.4,1.8,-2.9,6.80%,16.10%,23.40%,52.20%,10.50%
Jermareo Davidson,GSW,24,10-Jun,230,Alabama,USA,2007,2,36,14,3,2.4,0.1,-7.5,7.30%,19.00%,16.60%,49.40%,1.60%
Jerome James,NYK,33,1-Jul,285,Florida A&M,USA,1998,2,36,2,3,1.5,0,-5,9.10%,25.00%,36.00%,37.50%,0.00%
Jerry Stackhouse,DAL,34,6-Jun,218,North Carolina,USA,1995,1,3,10,4.2,1.7,1.2,-23.9,2.70%,7.40%,18.80%,33.30%,12.90%
Jerryd Bayless,POR,20,3-Jun,200,Arizona,USA,2008,1,11,53,4.3,1.1,1.5,-2.3,1.30%,8.10%,19.60%,48.70%,20.20%
Joakim Noah,CHI,24,11-Jun,232,Florida,USA,2007,1,9,80,6.7,7.6,1.3,1.9,13.10%,19.30%,11.90%,59.40%,7.80%
Joe Alexander,MIL,22,8-Jun,230,West Virginia,,2008,1,8,59,4.7,1.9,0.7,-1.6,5.90%,10.70%,19.60%,49.40%,9.40%
Joe Crawford,NYK,23,5-Jun,210,Kentucky,,2008,2,58,2,4.5,2,0.5,18.5,3.70%,11.10%,21.60%,41.40%,9.10%
Joe Johnson,ATL,28,7-Jun,240,Arkansas,USA,2001,1,10,79,21.4,4.4,5.8,2.6,2.20%,9.50%,26.10%,53.40%,25.60%
Joe Smith,CLE,33,10-Jun,225,Maryland,USA,1995,1,1,57,6.6,4.6,0.7,-0.9,7.90%,15.90%,16.10%,50.70%,6.30%
Joel Anthony,MIA,26,9-Jun,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,65,2.2,3,0.4,-3.7,9.10%,10.80%,8.00%,52.10%,3.80%
Joel Przybilla,POR,29,1-Jul,245,Minnesota,USA,2000,1,9,82,5.5,8.7,0.3,7.9,11.50%,28.50%,10.00%,65.20%,2.10%
Joey Dorsey,HOU,25,8-Jun,268,Memphis,USA,2008,2,33,3,0.7,0.3,0.3,-29.4,0.00%,20.00%,14.30%,50.00%,50.00%
Joey Graham,TOR,27,7-Jun,225,Oklahoma State,USA,2005,1,16,78,7.7,3.7,0.6,-4.8,6.30%,13.20%,17.90%,54.20%,5.10%
Johan Petro,DEN,23,Jul-00,247,None,France,2005,1,25,49,3.3,3.2,0.3,-15.1,7.10%,22.40%,16.80%,42.90%,4.70%
John Salmons,CHI,29,6-Jun,207,Miami (FL),USA,2002,1,26,79,18.3,4.2,3.2,-7.8,2.10%,9.80%,21.10%,58.00%,14.30%
Jordan Farmar,LAL,22,2-Jun,180,UCLA,USA,2006,1,26,65,6.4,1.8,2.4,1,1.80%,7.80%,18.80%,46.60%,19.40%
Jose Calderon,TOR,27,3-Jun,210,None,Spain,Undrafted,Undrafted,Undrafted,68,12.8,2.9,8.9,-2.5,0.70%,8.00%,16.50%,61.30%,40.30%
Josh Boone,NJN,24,10-Jun,237,Connecticut,USA,2006,1,23,62,4.2,4.2,0.5,-2.1,10.90%,16.40%,13.00%,51.30%,5.20%
Josh Howard,DAL,29,7-Jun,210,Wake Forest,USA,2003,1,29,52,18,5.1,1.6,6.2,3.80%,12.30%,26.10%,53.20%,8.20%
Josh McRoberts,IND,22,10-Jun,240,Duke,USA,2007,2,37,33,2.4,2.2,0.5,-2.2,9.00%,16.50%,15.50%,45.10%,9.10%
Josh Powell,LAL,26,9-Jun,240,North Carolina State,USA,Undrafted,Undrafted,Undrafted,60,4.2,2.9,0.5,-11.3,9.90%,15.20%,18.70%,47.90%,6.00%
Josh Smith,ATL,23,9-Jun,240,None,USA,2004,1,17,69,15.6,7.2,2.4,3.1,5.90%,15.50%,22.30%,53.30%,11.60%
Juan Dixon,WAS,30,3-Jun,165,Maryland,USA,2002,1,17,50,5.2,1.3,2.4,-8.6,1.00%,7.30%,18.80%,47.80%,23.20%
Julian Wright,NOH,22,8-Jun,225,Kansas,USA,2007,1,13,54,4.4,2.8,0.8,-0.2,6.70%,13.90%,17.60%,47.90%,9.40%
Juwan Howard,CHA,36,9-Jun,253,Michigan,USA,1994,1,5,42,4.1,1.8,0.6,-11.6,6.80%,11.20%,18.10%,53.40%,10.70%
Kareem Rush,PHI,28,6-Jun,215,Missouri,USA,2002,1,20,25,2.2,0.6,0.6,-4.7,0.00%,8.20%,14.60%,45.20%,11.10%
Keith Bogans,MIL,29,5-Jun,215,Kentucky,USA,2003,2,43,65,5.6,3.1,1,3.4,2.40%,13.50%,13.60%,52.10%,7.70%
Kelenna Azubuike,GSW,25,5-Jun,220,Kentucky,England,Undrafted,Undrafted,Undrafted,74,14.4,5,1.6,-2.1,4.50%,10.30%,18.30%,56.20%,7.60%
Kendrick Perkins,BOS,24,10-Jun,280,None,USA,2003,1,27,76,8.5,8.1,1.3,7.7,10.70%,18.60%,14.60%,59.10%,6.30%
Kenny Thomas,SAC,31,7-Jun,245,New Mexico,USA,1999,1,22,8,0.8,1.9,0.1,-3.1,6.50%,19.00%,6.50%,37.50%,2.20%
Kenyon Martin,DEN,31,9-Jun,240,Cincinnati,USA,2000,1,1,66,11.7,6,2,4.4,4.10%,15.10%,17.80%,52.30%,9.90%
Kevin Durant,OKC,20,9-Jun,215,Texas,USA,2007,1,2,74,25.3,6.5,2.8,-8.6,2.70%,14.90%,27.60%,57.70%,13.50%
Kevin Garnett,BOS,33,11-Jun,253,None,USA,1995,1,5,57,15.8,8.5,2.5,13.6,5.20%,22.80%,23.00%,56.30%,13.70%
Kevin Love,MIN,20,10-Jun,260,UCLA,USA,2008,1,5,81,11.1,9.1,1,-6.1,12.80%,23.90%,20.20%,53.80%,7.00%
Kevin Martin,SAC,26,7-Jun,185,Western Carolina,USA,2004,1,26,51,24.6,3.6,2.7,-7.5,1.60%,8.30%,26.60%,60.10%,12.10%
Kevin Ollie,MIN,36,2-Jun,195,Connecticut,USA,Undrafted,Undrafted,Undrafted,50,4,1.5,2.3,-6.5,1.50%,8.20%,12.10%,52.50%,21.80%
Keyon Dooling,NJN,29,3-Jun,195,Missouri,USA,2000,1,10,77,9.7,2,3.5,-5.8,1.20%,6.90%,17.10%,56.20%,22.40%
Kirk Hinrich,CHI,28,3-Jun,190,Kansas,USA,2003,1,7,51,9.9,2.4,3.9,7.4,1.20%,7.90%,17.60%,55.10%,22.50%
Kobe Bryant,LAL,30,6-Jun,205,None,USA,1996,1,13,82,26.8,5.2,4.9,11.2,3.10%,11.20%,31.60%,56.10%,23.20%
Kosta Koufos,UTA,20,Jul-00,265,Ohio State,USA,2008,1,23,48,4.7,2.9,0.4,-1.4,8.80%,15.50%,17.90%,54.00%,6.10%
Kris Humphries,TOR,24,9-Jun,235,Minnesota,USA,2004,1,14,29,3.9,2.4,0.3,-1.3,9.20%,18.80%,19.20%,51.30%,6.20%
Kurt Thomas,SAS,36,9-Jun,235,Texas Christian,USA,1995,1,10,79,4.3,5.1,0.8,4.3,9.90%,20.10%,12.10%,53.00%,7.40%
Kwame Brown,DET,27,11-Jun,270,None,USA,2001,1,1,58,4.2,5,0.6,-0.2,9.70%,21.90%,13.10%,54.60%,5.00%
Kyle Korver,UTA,28,7-Jun,212,Creighton,USA,2003,2,51,78,9,3.3,1.8,4.6,2.00%,12.30%,16.40%,57.20%,11.60%
Kyle Lowry,HOU,23,Jun-00,205,Villanova,USA,2006,1,24,77,7.6,2.5,3.6,-5,1.60%,10.40%,17.50%,54.70%,26.80%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Kyle Weaver,OKC,23,6-Jun,201,Washington State,USA,2008,2,38,56,5.3,2.3,1.8,-1.9,2.80%,8.70%,12.60%,55.10%,12.80%
Kyrylo Fesenko,UTA,22,1-Jul,300,None,Ukraine,2007,2,38,21,2.3,1.8,0.2,3.9,9.00%,14.50%,14.60%,54.20%,4.10%
LaMarcus Aldridge,POR,23,11-Jun,240,Texas,USA,2006,1,2,81,18.1,7.5,1.9,8.9,8.30%,13.90%,23.30%,52.90%,9.10%
Lamar Odom,LAL,29,10-Jun,230,Rhode Island,USA,1999,1,4,78,11.3,8.2,2.6,15.4,7.70%,19.40%,17.70%,54.20%,12.60%
Larry Hughes,NYK,30,5-Jun,185,Saint Louis,USA,1998,1,8,55,11.6,2.9,2.2,-5.3,1.10%,10.00%,20.50%,51.50%,13.00%
LeBron James,CLE,24,8-Jun,250,None,USA,2003,1,1,81,28.4,7.6,7.2,14.8,3.70%,16.80%,32.90%,59.10%,36.50%
Leandro Barbosa,PHX,26,3-Jun,202,None,Brazil,2003,1,28,70,14.2,2.6,2.3,1.2,2.10%,8.80%,23.40%,58.80%,15.30%
Leon Powe,BOS,25,8-Jun,240,California,USA,2006,2,49,70,7.7,4.9,0.7,7.7,12.70%,17.50%,19.30%,59.10%,6.50%
Linas Kleiza,DEN,24,8-Jun,245,Missouri,Lithuania,2005,1,27,82,9.9,4,0.8,-0.2,5.10%,12.10%,18.90%,55.20%,6.00%
Lindsey Hunter,CHI,38,2-Jun,195,Jackson State,USA,1993,1,10,28,2.6,0.4,1.3,-8.4,0.70%,4.10%,17.00%,43.30%,24.50%
Linton Johnson,CHI,29,8-Jun,205,Tulane,USA,Undrafted,Undrafted,Undrafted,10,0.9,0.8,0.2,-22.2,5.20%,10.40%,9.80%,40.90%,6.50%
Lorenzen Wright,CLE,33,11-Jun,255,Memphis,USA,1996,1,7,17,1.4,1.5,0.2,0.5,6.30%,14.90%,14.00%,37.70%,3.80%
Lou Amundson,PHX,26,9-Jun,225,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,76,4.2,3.6,0.4,2.3,12.10%,13.20%,14.00%,53.00%,3.80%
Lou Williams,PHI,22,2-Jun,175,None,USA,2005,2,45,81,12.8,2,3,-2.1,1.90%,7.30%,26.50%,51.30%,22.70%
Luc Mbah a Moute,MIL,22,8-Jun,230,UCLA,Cameroon,2008,2,37,82,7.2,5.9,1.1,-0.4,8.90%,15.40%,14.00%,51.60%,6.40%
Luis Scola,HOU,29,9-Jun,245,None,Argentina,2002,2,55,82,12.7,8.8,1.5,4.7,8.60%,20.90%,19.20%,57.20%,8.30%
Luke Ridnour,MIL,28,2-Jun,175,Oregon,USA,2003,1,14,72,9.6,3,5.1,-1.8,1.60%,10.20%,17.80%,50.00%,28.80%
Luke Walton,LAL,29,8-Jun,235,Arizona,USA,2003,2,32,65,5,2.8,2.7,9.5,4.80%,10.40%,14.70%,49.10%,20.40%
Luol Deng,CHI,24,9-Jun,220,Duke,United Kingdo...,2004,1,7,49,14.1,6,1.9,-0.8,4.80%,12.90%,19.70%,51.10%,9.00%
Luther Head,MIA,26,3-Jun,185,Illinois,USA,2005,1,24,32,4.7,1.6,1.8,-7.2,1.30%,10.30%,16.50%,48.20%,19.60%
Maceo Baston,IND,33,10-Jun,230,Michigan,USA,1998,2,58,27,2.5,1.9,0.3,-3.5,10.10%,12.30%,13.70%,57.90%,5.10%
Malik Allen,MIL,31,10-Jun,255,Villanova,USA,Undrafted,Undrafted,Undrafted,49,3.2,2.1,0.7,-0.4,5.80%,12.30%,15.40%,43.50%,9.90%
Malik Hairston,SAS,22,6-Jun,220,Oregon,USA,2008,2,48,15,3.3,1.9,0.9,3.4,6.40%,10.70%,17.90%,48.00%,14.00%
Malik Rose,OKC,34,7-Jun,255,Drexel,USA,1996,2,44,38,3.4,2.5,0.9,-1.2,3.70%,16.70%,17.90%,42.40%,11.80%
Manu Ginobili,SAS,31,6-Jun,205,None,Argentina,1999,2,57,44,15.5,4.5,3.6,3.3,2.20%,15.60%,25.50%,59.40%,23.00%
Marc Gasol,MEM,24,1-Jul,265,None,Spain,2007,2,48,82,11.9,7.4,1.7,-6.5,8.70%,18.40%,18.10%,59.00%,9.60%
Marcin Gortat,ORL,25,11-Jun,240,None,Poland,2005,2,57,63,3.8,4.5,0.2,-3.2,11.60%,22.90%,12.80%,57.80%,3.20%
Marco Belinelli,GSW,23,5-Jun,200,None,Italy,2007,1,18,42,8.9,1.7,2.1,-4.8,1.10%,6.80%,18.60%,54.70%,14.60%
Marcus Banks,TOR,27,2-Jun,205,Nevada-Las Vegas,USA,2003,1,13,22,2.5,0.8,1.3,-22.4,0.50%,8.80%,16.80%,43.10%,25.20%
Marcus Camby,LAC,35,11-Jun,235,Massachusetts,USA,1996,1,2,62,10.3,11.1,2,-5.2,8.40%,27.70%,15.70%,55.60%,10.70%
Marcus Williams,SAS,22,7-Jun,207,Arizona,USA,2007,2,33,2,2,0,0,-19.6,0.00%,0.00%,25.00%,100%,0.00%
Marcus Williams,GSW,23,3-Jun,210,Connecticut,USA,2006,1,22,9,1.3,0.4,1.4,-5.2,0.00%,6.00%,17.80%,30.50%,34.20%
Mardy Collins,LAC,24,6-Jun,220,Temple,USA,2006,1,29,48,5.2,2.2,2.3,-4.4,3.50%,8.60%,15.90%,47.00%,19.30%
Mario Chalmers,MIA,23,1-Jun,190,Kansas,USA,2008,2,34,82,10,2.8,4.9,0.7,1.50%,8.00%,15.90%,54.80%,23.10%
Mario West,ATL,25,5-Jun,210,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,53,0.8,1.1,0.4,-0.9,8.80%,11.40%,9.40%,45.60%,10.70%
Mark Blount,MIA,33,Jul-00,250,Pittsburgh,USA,1997,2,54,20,4,2.1,0.2,2,5.20%,14.50%,22.10%,47.20%,3.40%
Mark Madsen,MIN,33,9-Jun,255,Stanford,USA,2000,1,29,19,0.3,0.9,0.2,3.8,7.50%,7.10%,6.70%,19.00%,4.40%
Marko Jaric,MEM,30,7-Jun,224,None,Serbia,2000,2,30,53,2.6,1.2,1.4,5.7,4.20%,7.20%,15.80%,41.70%,19.60%
Marquis Daniels,IND,28,6-Jun,200,Auburn,USA,Undrafted,Undrafted,Undrafted,54,13.6,4.6,2.1,-0.2,4.60%,9.90%,20.80%,49.10%,10.60%
Marreese Speights,PHI,21,10-Jun,245,Florida,USA,2008,1,16,79,7.7,3.7,0.4,-3.3,9.90%,14.60%,21.20%,54.30%,4.40%
Martell Webster,POR,22,7-Jun,235,None,USA,2005,1,6,1,0,0,0,-50,0.00%,0.00%,8.30%,0.00%,0.00%
Marvin Williams,ATL,23,9-Jun,240,North Carolina,USA,2005,1,2,61,13.9,6.3,1.3,0.5,5.60%,13.60%,18.00%,56.90%,6.40%
Matt Barnes,PHX,29,7-Jun,226,UCLA,USA,2002,2,45,77,10.2,5.5,2.8,1.6,4.00%,16.30%,17.80%,53.70%,13.90%
Matt Bonner,SAS,29,10-Jun,240,Florida,USA,2003,2,45,81,8.2,4.8,1,8.5,5.60%,15.60%,14.40%,61.10%,6.40%
Matt Carroll,DAL,28,6-Jun,212,Notre Dame,USA,Undrafted,Undrafted,Undrafted,55,3,1.3,0.5,-10,1.10%,10.80%,15.20%,45.10%,7.80%
Matt Harpring,UTA,33,7-Jun,230,Georgia Tech,USA,1998,1,15,63,4.4,2,0.4,4.5,7.20%,12.10%,19.40%,50.80%,7.20%
Maurice Ager,NJN,25,5-Jun,202,Michigan State,USA,2006,1,28,20,1.7,0.5,0.2,-3,2.80%,6.90%,22.70%,36.50%,7.10%
Maurice Evans,ATL,30,5-Jun,220,Texas,USA,Undrafted,Undrafted,Undrafted,80,7.2,3,0.7,-1.3,5.00%,8.50%,13.70%,55.80%,4.70%
Mehmet Okur,UTA,30,11-Jun,263,None,Turkey,2001,2,37,72,17,7.7,1.7,3.8,5.70%,19.00%,21.30%,59.20%,7.80%
Melvin Ely,NOH,31,10-Jun,261,Fresno State,USA,2002,1,12,31,3.1,2.1,0.6,-4.3,8.50%,9.30%,17.30%,43.80%,8.70%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Metta World Peace,HOU,29,7-Jun,260,St. John's (NY),USA,1999,1,16,69,17.1,5.2,3.3,6.7,2.80%,12.00%,24.20%,51.20%,16.20%
Michael Beasley,MIA,20,9-Jun,245,Kansas State,USA,2008,1,2,81,13.9,5.4,1,0.2,5.70%,17.40%,27.20%,52.80%,7.80%
Michael Finley,SAS,36,7-Jun,225,Wisconsin,USA,1995,1,21,81,9.7,3.3,1.4,3.3,1.20%,11.20%,15.80%,54.70%,7.40%
Michael Redd,MIL,29,6-Jun,215,Ohio State,USA,2000,2,43,33,21.2,3.2,2.7,3.3,2.10%,7.70%,24.90%,56.60%,12.10%
Michael Ruffin,POR,32,8-Jun,248,Tulsa,USA,1999,2,32,11,0.5,1,0,-15.2,18.20%,14.30%,11.40%,38.10%,0.00%
Mickael Pietrus,ORL,27,6-Jun,215,None,France,2003,1,11,54,9.4,3.3,1.2,5.6,3.40%,10.10%,18.00%,53.80%,8.20%
Mike Bibby,ATL,31,2-Jun,195,Arizona,USA,1998,1,2,79,14.9,3.5,5,1.1,1.40%,9.20%,20.10%,54.40%,23.50%
Mike Conley,MEM,21,1-Jun,180,Ohio State,USA,2007,1,4,82,10.9,3.4,4.3,-6,1.10%,10.80%,17.50%,54.80%,23.90%
Mike Dunleavy,IND,28,9-Jun,230,Duke,USA,2002,1,3,18,15.1,3.8,2.4,-2.2,2.70%,11.00%,25.20%,52.00%,14.70%
Mike James,WAS,34,2-Jun,188,Duquesne,,Undrafted,Undrafted,Undrafted,61,8.7,2.2,3.3,-10.2,1.50%,7.20%,17.40%,48.30%,19.20%
Mike Miller,MIN,29,8-Jun,218,Florida,USA,2000,1,5,73,9.9,6.6,4.5,-5.3,3.00%,18.80%,14.10%,58.80%,21.20%
Mike Taylor,LAC,23,2-Jun,165,Iowa State,USA,2008,2,55,51,5.7,1.7,2.1,-8.6,2.90%,8.50%,21.80%,47.70%,23.10%
Mikki Moore,BOS,33,Jul-00,225,Nebraska,USA,Undrafted,Undrafted,Undrafted,70,3.9,3.7,0.8,-4.3,6.70%,15.40%,10.60%,59.30%,6.80%
Mo Williams,CLE,26,1-Jun,190,Alabama,USA,2003,2,47,81,17.8,3.4,4.1,10.8,1.80%,8.50%,22.70%,58.80%,19.90%
Monta Ellis,GSW,23,3-Jun,180,None,USA,2005,2,40,25,19,4.3,3.7,-4.5,1.50%,10.40%,25.10%,50.30%,16.50%
Morris Almond,UTA,24,6-Jun,225,Rice,USA,2007,1,25,25,3.7,1.4,0.3,-9.4,3.70%,10.10%,18.50%,49.80%,5.40%
Morris Peterson,NOH,31,7-Jun,220,Michigan State,USA,2000,1,21,43,4.4,2,0.4,0.1,2.70%,15.30%,18.90%,49.90%,5.60%
Mouhamed Sene,NYK,23,11-Jun,230,None,Senegal,2006,1,10,6,3.3,2.3,0,7.7,14.30%,26.50%,21.30%,74.60%,0.00%
Nate Robinson,NYK,25,9-May,180,Washington,USA,2005,1,21,74,17.2,3.9,4.1,0.1,4.20%,8.70%,24.80%,54.90%,22.80%
Nathan Jawai,TOR,22,10-Jun,280,Midland,Australia,2008,2,41,6,0.3,0.3,0,-19.5,3.60%,5.30%,12.20%,25.00%,0.00%
Nazr Mohammed,CHA,31,10-Jun,250,Kentucky,USA,1998,1,29,39,2.7,2,0.2,-6.1,11.30%,15.50%,19.50%,43.80%,4.10%
Nenad Krstic,OKC,25,Jul-00,240,None,Serbia and Mo...,2002,1,24,46,9.7,5.5,0.6,-6.4,7.50%,15.20%,18.40%,50.40%,4.30%
Nene,DEN,26,11-Jun,250,None,Brazil,2002,1,7,77,14.6,7.8,1.4,6.7,7.90%,17.00%,18.00%,64.50%,6.90%
Nick Collison,OKC,28,10-Jun,255,Kansas,USA,2003,1,12,71,8.2,6.9,0.9,-5.4,10.00%,17.60%,13.30%,59.90%,5.70%
Nick Young,WAS,24,6-Jun,200,Southern California,USA,2007,1,16,82,10.9,1.8,1.2,-4.3,1.70%,6.90%,22.60%,53.00%,9.30%
Nicolas Batum,POR,20,8-Jun,200,None,France,2008,1,25,79,5.4,2.8,0.9,7.6,6.40%,10.70%,13.60%,55.50%,7.30%
O.J. Mayo,MEM,21,4-Jun,210,Southern California,USA,2008,1,3,82,18.5,3.8,3.2,-6.8,1.90%,9.00%,23.80%,53.90%,15.10%
Oleksiy Pecherov,WAS,23,Jul-00,234,None,Ukraine,2006,1,18,32,3.6,2.4,0.1,-10.5,12.00%,17.10%,18.60%,51.00%,1.20%
