PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Milt Palacio,UTA,28,4-Jun,210,Colorado State,Belize,Undrafted,Undrafted,Undrafted,71,6.2,1.9,2.7,-2.9,1.30%,9.10%,19.10%,47.00%,25.70%
Mo Williams,MIL,23,1-Jun,185,Alabama,USA,2003,2,47,58,12.1,2.5,4,-3.1,1.90%,8.20%,22.20%,51.80%,25.90%
Monta Ellis,GSW,20,3-Jun,177,None,USA,2005,2,40,49,6.8,2.1,1.6,1,2.30%,9.30%,19.00%,48.60%,15.20%
Moochie Norris,NOK,32,1-Jun,185,West Florida,USA,1996,2,33,45,2.8,1.2,1.1,-4.7,2.90%,10.60%,17.70%,47.90%,21.50%
Morris Peterson,TOR,28,7-Jun,220,Michigan State,USA,2000,1,21,82,16.8,4.6,2.3,-3.7,2.10%,11.50%,19.50%,56.10%,10.00%
Nate Robinson,NYK,22,9-May,180,Washington,USA,2005,1,21,72,9.3,2.3,2,-1.7,3.90%,7.60%,22.00%,51.20%,17.00%
Nazr Mohammed,SAS,28,10-Jun,250,Kentucky,USA,1998,1,29,80,6.2,5.2,0.5,5.2,12.70%,19.30%,17.40%,56.00%,4.70%
Nenad Krstic,NJN,22,Jul-00,240,None,Serbia and Mo...,2002,1,24,80,13.5,6.4,1.1,6.6,7.80%,14.20%,21.20%,54.10%,6.30%
Nene,DEN,23,11-Jun,268,None,Brazil,2002,1,7,1,0,0,0,-100,0.00%,0.00%,42.90%,0.00%,0.00%
Nick Collison,SEA,25,9-Jun,255,Kansas,USA,2003,1,12,66,7.5,5.6,1.1,1.6,10.20%,16.80%,15.60%,55.60%,7.90%
Nick Van Exel,SAS,34,1-Jun,190,Cincinnati,USA,1993,2,37,65,5.5,1.4,1.9,-0.1,0.60%,8.90%,19.70%,49.20%,22.00%
Nikoloz Tskitishvili,PHX,23,Jul-00,225,None,Georgia,2002,1,5,17,2.1,1.3,0.2,-16.5,7.80%,11.80%,20.50%,41.70%,5.70%
Noel Felix,SEA,24,9-Jun,225,Fresno State,USA,Undrafted,Undrafted,Undrafted,12,1.5,1.1,0.2,0.6,3.70%,12.80%,19.50%,31.60%,4.30%
Orien Greene,BOS,24,4-Jun,208,Louisiana-Lafayette,USA,2005,2,53,80,3.2,1.8,1.6,-2.3,3.10%,9.10%,14.00%,44.90%,17.80%
Othella Harrington,CHI,32,9-Jun,235,Georgetown,USA,1996,2,30,72,4.8,2.1,0.5,2,6.60%,12.30%,21.00%,53.00%,7.90%
P.J. Brown,NOK,36,11-Jun,239,Louisiana Tech,USA,1992,2,29,75,9,7.3,1.2,-3.3,7.90%,16.70%,14.40%,51.50%,6.20%
Pape Sow,TOR,24,10-Jun,250,Cal State-Fullerton,Senegal,2004,2,47,42,3.5,3.5,0.2,-10.7,9.30%,18.50%,13.30%,49.60%,2.20%
Pat Burke,PHX,32,11-Jun,250,Auburn,Ireland,Undrafted,Undrafted,Undrafted,42,3.4,1.7,0.4,-6.9,6.00%,13.10%,20.40%,51.70%,7.10%
Pat Garrity,ORL,29,9-Jun,238,Notre Dame,USA,1998,1,19,57,4.9,1.9,0.7,-1.4,3.60%,9.00%,14.30%,54.60%,7.10%
Pau Gasol,MEM,25,Jul-00,240,None,Spain,2001,1,3,80,20.4,8.9,4.6,5.3,6.70%,17.60%,26.10%,55.50%,23.40%
Paul Pierce,BOS,28,6-Jun,230,Kansas,USA,1998,1,10,79,26.8,6.7,4.7,-0.4,2.80%,15.30%,30.60%,58.20%,22.40%
Pavel Podkolzin,DAL,21,5-Jul,260,None,Russia,2004,1,21,1,3,7,0,5.9,0.00%,36.80%,18.40%,32.30%,0.00%
Peja Stojakovic,IND,29,10-Jun,229,None,Serbia and Mo...,1996,1,14,71,18.2,5.8,1.9,1.2,3.20%,13.00%,21.20%,57.00%,8.90%
Primoz Brezec,CHA,26,1-Jul,252,None,Slovenia,2000,1,27,79,12.4,5.6,0.6,-7.4,8.00%,13.60%,19.80%,55.20%,3.70%
Quentin Richardson,NYK,26,6-Jun,230,DePaul,USA,2000,1,18,55,8.2,4.2,1.6,-9.9,4.60%,12.30%,17.10%,45.20%,10.50%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Quinton Ross,LAC,25,6-Jun,193,Southern Methodist,USA,Undrafted,Undrafted,Undrafted,67,4.7,2.5,1.2,4,2.80%,8.40%,11.60%,46.50%,7.70%
Qyntel Woods,NYK,25,8-Jun,220,Northeast Mississippi Community College,USA,2002,1,21,49,6.7,3.9,1,-3.7,4.70%,16.00%,15.40%,57.20%,8.00%
Raef LaFrentz,BOS,30,11-Jun,245,Kansas,USA,1998,1,3,82,7.8,5,1.4,-0.2,4.20%,16.80%,14.30%,54.60%,8.70%
Rafael Araujo,TOR,25,11-Jun,280,Brigham Young,Brazil,2004,1,8,52,2.3,2.8,0.3,-8.8,7.20%,19.50%,15.00%,38.50%,3.80%
Rafer Alston,HOU,29,2-Jun,170,Fresno State,USA,1998,2,39,63,12.1,4,6.7,-1.8,1.50%,9.20%,18.50%,47.50%,30.00%
Raja Bell,PHX,29,5-Jun,210,Florida International,U.S. Virgin I...,Undrafted,Undrafted,Undrafted,79,14.7,3.2,2.6,5.8,1.60%,6.90%,16.20%,58.40%,9.80%
Randy Holcomb,CHI,26,9-Jun,220,San Diego State,USA,2002,2,56,4,0.5,0.3,0,-4.8,16.70%,0.00%,4.30%,100%,0.00%
Randy Livingston,CHI,31,4-Jun,209,Louisiana State,USA,1996,2,42,5,0,0.8,0.2,20.3,3.80%,12.00%,5.40%,0.00%,5.30%
Rashad McCants,MIN,21,4-Jun,207,North Carolina,USA,2005,1,14,79,7.9,1.8,0.8,-4,2.30%,8.20%,22.70%,53.90%,8.80%
Rashard Lewis,SEA,26,10-Jun,215,None,USA,1998,2,32,78,20.1,5,2.3,-3.5,3.90%,10.60%,22.80%,58.50%,10.60%
Rasheed Wallace,DET,31,11-Jun,230,North Carolina,USA,1995,1,4,80,15.1,6.8,2.3,12.2,3.40%,17.30%,21.10%,52.70%,10.90%
Rasho Nesterovic,SAS,30,Jul-00,255,None,Slovenia,1998,1,17,80,4.5,3.9,0.4,8.8,8.40%,12.80%,12.40%,52.10%,3.30%
Rasual Butler,NOK,27,7-Jun,205,La Salle,USA,2002,2,52,79,8.7,2.9,0.5,-1.4,2.80%,10.60%,18.30%,50.10%,3.70%
Rawle Marshall,DAL,24,7-Jun,190,Oakland,USA,Undrafted,Undrafted,Undrafted,23,3.1,1.3,0.4,-4.4,3.70%,9.70%,16.50%,48.80%,7.00%
Ray Allen,SEA,30,5-Jun,205,Connecticut,USA,1996,1,5,78,25.1,4.3,3.7,-0.6,2.50%,9.40%,26.90%,59.00%,16.60%
Raymond Felton,CHA,22,1-Jun,198,North Carolina,USA,2005,1,5,80,11.9,3.3,5.6,-2.5,3.10%,8.60%,20.90%,48.30%,29.80%
Reece Gaines,MIL,25,6-Jun,205,Louisville,USA,2003,1,15,12,1.1,0,0.3,-22.4,0.00%,0.00%,13.20%,47.20%,11.10%
Reggie Evans,DEN,26,8-Jun,245,Iowa,USA,Undrafted,Undrafted,Undrafted,67,5.6,7.5,0.6,-7.7,12.10%,26.80%,14.20%,51.90%,4.20%
Richard Hamilton,DET,28,7-Jun,193,Connecticut,USA,1999,1,7,80,20.1,3.2,3.4,9.8,3.20%,6.40%,27.10%,55.30%,18.30%
Richard Jefferson,NJN,26,7-Jun,225,Arizona,USA,2001,1,13,78,19.5,6.8,3.8,3.9,3.20%,14.90%,21.60%,60.30%,17.50%
Richie Frahm,HOU,28,5-Jun,210,Gonzaga,USA,Undrafted,Undrafted,Undrafted,33,3.3,1,0.6,-0.9,0.90%,9.30%,14.50%,51.70%,9.70%
Rick Brunson,HOU,34,4-Jun,190,Temple,USA,Undrafted,Undrafted,Undrafted,27,2,0.8,1.3,-7.8,0.50%,8.30%,15.20%,45.50%,24.30%
Ricky Davis,MIN,26,7-Jun,195,Iowa,USA,1998,1,21,78,19.4,4.5,5.1,-0.7,2.20%,9.00%,23.50%,52.10%,21.10%
Robert Horry,SAS,35,10-Jun,240,Alabama,USA,1992,1,11,63,5.1,3.8,1.3,10.6,6.50%,15.20%,14.30%,49.90%,10.60%
Robert Swift,SEA,20,Jul-00,245,None,USA,2004,1,12,47,6.4,5.6,0.2,-2.6,9.90%,17.60%,14.50%,53.60%,1.20%
Robert Whaley,UTA,24,10-Jun,260,Walsh,USA,2005,2,51,23,2.1,1.9,0.7,-8.2,7.30%,12.90%,15.40%,41.10%,13.80%
Ronald Dupree,MIN,25,7-Jun,209,Louisiana State,USA,Undrafted,Undrafted,Undrafted,36,2.2,1.4,0.4,-11.4,7.60%,11.10%,16.30%,49.40%,9.20%
Ronnie Price,SAC,23,2-Jun,190,Utah Valley,,Undrafted,Undrafted,Undrafted,29,2.1,0.5,0.4,-12.4,3.20%,6.30%,21.10%,47.40%,15.30%
Ronny Turiaf,LAL,23,10-Jun,249,Gonzaga,France,2005,2,37,23,2,1.6,0.3,-4,7.00%,16.70%,13.40%,53.70%,7.80%
Royal Ivey,ATL,24,3-Jun,200,Texas,USA,2004,2,37,73,3.6,1.3,1,-6.9,3.20%,7.80%,13.50%,46.70%,11.90%
Ruben Patterson,DEN,30,5-Jun,223,Cincinnati,USA,1998,2,31,71,12.1,3.4,1.8,-5.8,6.90%,7.20%,23.30%,54.70%,12.60%
Ryan Bowen,HOU,30,9-Jun,220,Iowa,USA,1998,2,55,68,1.3,1.3,0.4,-7.6,4.80%,8.90%,9.90%,33.80%,6.20%
Ryan Gomes,BOS,23,7-Jun,250,Providence,USA,2005,2,50,61,7.6,4.9,1,0.3,8.10%,15.10%,15.70%,54.80%,6.90%
Salim Stoudamire,ATL,23,1-Jun,179,Arizona,,2005,2,31,61,9.7,1.9,1.2,-4.9,1.00%,8.90%,21.60%,54.50%,10.70%
Sam Cassell,LAC,36,3-Jun,185,Florida State,USA,1993,1,24,78,17.2,3.7,6.3,4.5,1.60%,9.10%,24.30%,53.40%,31.00%
Samaki Walker,IND,30,9-Jun,260,Louisville,USA,1996,1,9,7,0.3,0.4,0,-29.2,0.00%,14.30%,10.20%,34.70%,0.00%
Samuel Dalembert,PHI,26,11-Jun,250,Seton Hall,Haiti,2001,1,26,66,7.3,8.2,0.4,-1.7,9.50%,22.30%,13.80%,56.80%,2.20%
Sarunas Jasikevicius,IND,30,4-Jun,197,Maryland,USSR,Undrafted,Undrafted,Undrafted,75,7.3,2,3,1.1,1.20%,8.40%,17.00%,56.10%,25.70%
Sasha Pavlovic,CLE,22,7-Jun,210,None,Montenegro,2003,1,19,53,4.5,1.5,0.5,1.4,2.00%,8.60%,15.20%,51.60%,5.10%
Sasha Vujacic,LAL,22,7-Jun,195,None,Slovenia,2004,1,27,82,3.9,1.9,1.7,1.3,2.30%,9.10%,11.90%,47.90%,15.20%
Scot Pollard,IND,31,11-Jun,265,Kansas,USA,1997,1,19,45,3.8,4.8,0.5,4.1,10.00%,19.40%,11.30%,49.50%,4.60%
Scott Padgett,NJN,30,9-Jun,240,Kentucky,USA,1999,1,28,62,3.4,2.7,0.7,-6.4,7.90%,16.30%,15.10%,48.90%,10.40%
Sean Marks,SAS,30,10-Jun,250,California,New Zealand,1998,2,44,25,3.2,1.7,0.3,-10,7.10%,19.10%,20.40%,53.10%,7.40%
Sean May,CHA,22,9-Jun,266,North Carolina,USA,2005,1,13,23,8.2,4.7,1,-2,9.70%,18.00%,24.20%,47.40%,10.50%
Sebastian Telfair,POR,21,Jun-00,160,None,,2004,1,13,68,9.5,1.8,3.6,-10,1.20%,6.70%,21.50%,49.10%,27.30%
Sergei Monia,SAC,23,8-Jun,220,None,Russia,2004,1,23,26,3,2,0.7,-22.5,3.30%,13.40%,13.90%,41.30%,9.10%
Shandon Anderson,MIA,32,6-Jun,215,Georgia,USA,1996,2,54,48,2.6,1.7,0.6,-0.6,3.20%,10.20%,11.40%,47.00%,7.20%
Shane Battier,MEM,27,8-Jun,220,Duke,USA,2001,1,6,81,10.1,5.3,1.7,7,6.30%,9.70%,13.50%,57.40%,8.10%
Shaquille O'Neal,MIA,34,1-Jul,325,Louisiana State,USA,1992,1,1,59,20,9.2,1.9,7.9,10.80%,21.00%,29.40%,58.60%,11.10%
Shareef Abdur-Rahim,SAC,29,9-Jun,245,California,USA,1996,1,3,72,12.3,5,2.1,4.5,5.70%,13.30%,19.90%,58.80%,13.00%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Sharrod Ford,PHX,24,9-Jun,235,Clemson,USA,Undrafted,Undrafted,Undrafted,3,1.3,1,0,-39.3,11.10%,11.80%,15.20%,66.70%,0.00%
Shaun Livingston,LAC,20,7-Jun,182,None,USA,2004,1,4,61,5.8,3,4.5,-1.8,2.80%,9.20%,14.70%,46.00%,28.30%
Shavlik Randolph,PHI,22,10-Jun,240,Duke,USA,Undrafted,Undrafted,Undrafted,57,2.3,2.3,0.3,3.3,11.90%,16.00%,13.40%,51.10%,6.20%
Shawn Marion,PHX,28,7-Jun,228,Nevada-Las Vegas,USA,1999,1,9,81,21.8,11.8,1.8,6.1,7.80%,21.00%,21.70%,59.10%,6.80%
Slava Medvedenko,LAL,27,10-Jun,250,None,Ukraine,Undrafted,Undrafted,Undrafted,2,1,0,0.5,100,0.00%,0.00%,12.50%,50.00%,12.50%
Smush Parker,LAL,25,4-Jun,180,Fordham,USA,Undrafted,Undrafted,Undrafted,82,11.5,3.3,3.7,4,1.40%,8.70%,16.10%,54.80%,16.50%
Speedy Claxton,NOK,28,11-May,170,Hofstra,USA,2000,1,20,71,12.3,2.7,4.8,1.4,2.00%,8.10%,23.30%,49.70%,30.60%
Stacey Augmon,ORL,37,8-Jun,213,Nevada-Las Vegas,USA,1991,1,9,36,2,1.5,0.6,5.3,5.10%,9.40%,11.60%,41.20%,9.20%
Stephen Graham,CLE,24,6-Jun,215,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,22,2.6,1.2,0.3,2.2,2.70%,13.50%,17.60%,47.90%,6.30%
Stephen Jackson,IND,28,8-Jun,218,Butler Community College,USA,1997,2,42,81,16.4,3.9,2.8,0.4,1.70%,9.20%,23.70%,51.20%,14.10%
Stephon Marbury,NYK,29,2-Jun,205,Georgia Tech,USA,1996,1,4,60,16.3,2.9,6.4,-6.4,1.20%,7.20%,21.50%,53.20%,30.50%
Steve Blake,POR,26,3-Jun,172,Maryland,USA,2003,2,38,68,8.2,2.1,4.5,-10.7,1.50%,7.40%,15.30%,54.90%,27.70%
Steve Francis,NYK,29,3-Jun,200,Maryland,USA,1999,1,2,70,14.4,4.1,4.9,-5,3.40%,9.60%,22.10%,53.40%,25.70%
Steve Nash,PHX,32,3-Jun,195,Santa Clara,Canada,1996,1,15,79,18.8,4.2,10.5,8.1,1.80%,9.90%,22.60%,63.20%,43.50%
Steven Hunter,PHI,24,Jul-00,240,DePaul,USA,2001,1,15,69,6.1,3.9,0.2,-1.5,8.70%,12.40%,14.00%,59.80%,2.10%
Stromile Swift,HOU,26,9-Jun,230,Louisiana State,USA,2000,1,2,66,8.9,4.4,0.4,-5.1,8.20%,14.00%,22.30%,53.30%,4.00%
T.J. Ford,MIL,23,Jun-00,165,Texas,USA,2003,1,8,72,12.2,4.3,6.6,0.6,2.50%,10.50%,19.70%,48.90%,29.80%
Tayshaun Prince,DET,26,9-Jun,215,Kentucky,USA,2002,1,23,82,14.1,4.2,2.3,12.4,3.70%,8.80%,19.50%,52.40%,10.60%
Terence Morris,ORL,27,9-Jun,221,Maryland,USA,2001,2,33,22,1.6,1.7,0.2,-0.3,3.40%,18.50%,13.00%,34.80%,3.40%
Theo Ratliff,POR,33,10-Jun,235,Wyoming,USA,1995,1,18,55,4.9,5.1,0.5,-7.7,7.30%,15.30%,9.80%,59.90%,3.60%
Tim Duncan,SAS,30,11-Jun,260,Wake Forest,US Virgin Isl...,1997,1,1,80,18.6,11,3.2,9.9,9.10%,23.90%,27.30%,52.30%,16.20%
Tim Thomas,PHX,29,10-Jun,240,Villanova,USA,1997,1,7,29,10.3,4.5,0.7,1.7,3.40%,17.00%,20.50%,53.50%,4.20%
Toni Kukoc,MIL,37,11-Jun,235,None,Croatia,1990,2,29,65,4.9,2.3,2.1,-2.6,2.60%,13.30%,16.70%,49.10%,20.90%
Tony Allen,BOS,24,4-Jun,213,Oklahoma State,USA,2004,1,25,51,7.2,2.2,1.3,-2.5,3.70%,8.50%,17.90%,55.40%,11.90%
Tony Battie,ORL,30,11-Jun,240,Texas Tech,USA,1997,1,5,82,7.9,5.6,0.6,-2.7,7.50%,14.90%,15.00%,53.10%,3.50%
Tony Delk,DET,32,2-Jun,189,Kentucky,USA,1996,1,16,24,7.6,2.2,1.4,-3.3,3.40%,11.80%,21.80%,52.60%,15.10%
Tony Parker,SAS,24,2-Jun,177,None,France,2001,1,28,80,18.9,3.3,5.8,10.5,1.60%,8.20%,26.50%,58.40%,31.10%
Tracy McGrady,HOU,27,8-Jun,210,None,USA,1997,1,9,47,24.4,6.5,4.8,1.8,2.70%,15.30%,33.70%,49.40%,26.80%
Travis Diener,ORL,24,1-Jun,175,Marquette,USA,2005,2,38,23,3.8,0.9,0.7,-12.5,1.50%,7.60%,14.20%,61.40%,12.60%
Travis Outlaw,POR,21,8-Jun,220,None,USA,2003,1,23,69,5.8,2.7,0.5,-11.7,4.30%,12.30%,17.90%,49.10%,5.50%
Trenton Hassell,MIN,27,5-Jun,200,Austin Peay,USA,2001,2,29,77,9.2,2.8,2.6,-1.8,3.60%,5.50%,15.20%,51.20%,12.90%
Trevor Ariza,ORL,20,8-Jun,210,UCLA,USA,2004,2,43,57,4.6,3.8,1.1,0.1,8.10%,15.00%,15.00%,46.80%,9.60%
Troy Hudson,MIN,30,1-Jun,170,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,36,9.5,1.2,2.9,-2.3,1.10%,4.60%,22.70%,48.00%,23.90%
Troy Murphy,GSW,26,11-Jun,245,Notre Dame,USA,2001,1,14,74,14,10,1.4,-2.4,7.50%,22.50%,19.00%,52.90%,6.60%
Tyronn Lue,ATL,29,Jun-00,178,Nebraska,USA,1998,1,23,51,11,1.6,3.1,-4.7,1.10%,6.00%,19.90%,58.50%,22.50%
Tyson Chandler,CHI,23,1-Jul,235,None,USA,2001,1,2,79,5.3,9,1,2.7,12.60%,20.90%,10.30%,56.70%,5.60%
Udonis Haslem,MIA,26,8-Jun,235,Florida,USA,Undrafted,Undrafted,Undrafted,81,9.3,7.8,1.2,5.8,7.50%,19.00%,13.80%,55.80%,5.70%
Viktor Khryapa,POR,23,9-Jun,210,None,Russia,2004,1,22,69,5.8,4.4,1.3,-10.4,8.40%,15.00%,14.80%,51.60%,9.40%
Vin Baker,LAC,34,11-Jun,240,Hartford,USA,1993,1,8,8,3.4,2.4,0.5,12.2,2.80%,21.00%,17.70%,58.90%,7.80%
Vince Carter,NJN,29,6-Jun,220,North Carolina,USA,1998,1,5,79,24.2,5.8,4.3,6,4.80%,11.60%,31.50%,53.60%,23.50%
Vitaly Potapenko,SAC,31,10-Jun,285,Wright State,Ukraine,1996,1,12,33,2.5,1.9,0.3,-9.5,8.00%,13.70%,12.20%,53.50%,4.10%
Vladimir Radmanovic,LAC,25,10-Jun,234,None,Serbia,2001,1,12,77,9.8,4.6,1.8,-3.6,3.30%,15.50%,17.50%,54.50%,11.20%
Von Wafer,LAL,20,5-Jun,210,Florida State,USA,2005,2,39,16,1.3,0.5,0.3,-14.6,5.70%,3.90%,25.40%,24.10%,11.40%
Voshon Lenard,POR,33,4-Jun,215,Minnesota,USA,1994,2,46,26,7.3,1.8,1.6,-4.2,1.10%,9.90%,22.70%,46.70%,15.50%
Wally Szczerbiak,BOS,29,7-Jun,244,Miami (OH),USA,1999,1,6,72,19,4.3,3,0.7,3.10%,9.20%,21.90%,59.50%,13.90%
Walter McCarty,LAC,32,10-Jun,245,Kentucky,USA,1996,1,19,36,2.4,1.9,0.6,1,4.20%,15.50%,16.10%,40.70%,11.20%
Wayne Simien,MIA,23,9-Jun,250,Kansas,USA,2005,1,29,43,3.4,2,0.2,-5.7,9.50%,12.20%,16.80%,54.10%,3.10%
Will Bynum,GSW,23,Jun-00,185,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,15,3.6,0.8,1.3,-16.4,1.70%,5.70%,19.10%,45.70%,21.80%
Willie Green,PHI,24,2-Jun,201,Detroit Mercy,USA,2003,2,41,10,7,1.5,0.5,-9,0.70%,8.60%,23.80%,51.30%,6.50%
Yao Ming,HOU,25,6-Jul,310,None,China,2002,1,1,57,22.3,10.2,1.5,3,8.30%,22.30%,29.20%,59.20%,9.20%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Yaroslav Korolev,LAC,19,9-Jun,245,None,Russia,2005,1,12,24,1.1,0.5,0.4,-2.3,3.70%,7.40%,12.90%,39.20%,12.00%
Zach Randolph,POR,24,9-Jun,253,Michigan State,USA,2001,1,19,74,18,8,1.9,-9.6,7.90%,17.50%,28.30%,48.30%,11.10%
Zarko Cabarkapa,GSW,25,11-Jun,230,None,Serbia and Mo...,2003,1,17,61,3.3,1.8,0.3,-8.6,7.00%,16.60%,21.50%,47.20%,6.90%
Zaza Pachulia,ATL,22,11-Jun,265,None,Georgia,2003,2,42,78,11.7,7.9,1.7,-3.8,11.30%,16.00%,19.30%,53.00%,8.40%
Zeljko Rebraca,LAC,34,Jul-00,265,None,Yugoslavia,1994,2,54,29,4.7,2.2,0.3,-14.6,3.40%,14.00%,15.00%,59.20%,3.90%
Zendon Hamilton,PHI,31,11-Jun,254,St. John's (NY),USA,Undrafted,Undrafted,Undrafted,12,2.2,0.9,0,-22.4,6.80%,25.00%,26.20%,59.30%,0.00%
Zoran Planinic,NJN,23,7-Jun,200,None,Croatia,2003,1,22,56,3.4,1.3,0.9,-5.3,2.50%,10.80%,19.90%,45.00%,17.90%
Zydrunas Ilgauskas,CLE,31,3-Jul,260,None,Lithuania,1996,1,20,78,15.6,7.6,1.2,4.3,11.50%,15.80%,24.10%,57.60%,7.30%
