PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Quentin Richardson,LAC,21,6-Jun,223,DePaul,USA,2000,1,18,76,8.1,3.4,0.8,-4.3,7.60%,11.30%,21.30%,51.60%,8.20%
Quincy Lewis,UTA,24,7-Jun,215,Minnesota,USA,1999,1,19,35,3.5,1.3,0.5,6.5,3.90%,8.70%,16.70%,46.90%,7.70%
Raef LaFrentz,DEN,25,11-Jun,240,Kansas,USA,1998,1,3,78,12.9,7.8,1.4,-0.4,6.80%,17.00%,18.40%,54.40%,7.30%
Rafer Alston,MIL,24,2-Jun,173,Fresno State,USA,1998,2,39,37,2.1,0.8,1.8,-4.1,1.40%,10.40%,16.90%,42.90%,38.60%
Raja Bell,PHI,24,5-Jun,204,Florida International,U.S. Virgin I...,Undrafted,Undrafted,Undrafted,5,1,0.2,0,9.2,0.00%,3.10%,12.70%,35.70%,0.00%
Randy Brown,BOS,33,2-Jun,190,New Mexico State,USA,1991,2,31,54,4.1,1.8,2.9,-2.9,1.90%,6.70%,11.10%,43.80%,19.70%
Randy Livingston,GSW,26,4-Jun,210,Louisiana State,USA,1996,2,42,2,0,0.5,0.5,-30.3,0.00%,16.70%,11.10%,0.00%,33.30%
Rashard Lewis,SEA,21,10-Jun,215,None,USA,1998,2,32,78,14.8,6.9,1.6,2,5.30%,14.60%,18.00%,58.70%,7.30%
Rasheed Wallace,POR,26,11-Jun,230,North Carolina,USA,1995,1,4,77,19.2,7.8,2.8,6.4,5.50%,15.80%,23.10%,56.00%,12.80%
Rasho Nesterovic,MIN,25,Jul-00,250,None,Slovenia,1998,1,17,73,4.5,3.9,0.6,0.7,8.00%,15.30%,14.40%,47.20%,5.30%
Ray Allen,MIL,25,5-Jun,205,Connecticut,USA,1996,1,5,82,22,5.2,4.6,6.1,3.30%,10.30%,23.70%,61.00%,19.90%
Reggie Miller,IND,35,7-Jun,202,UCLA,USA,1987,1,11,81,18.9,3.5,3.2,0.3,1.30%,7.70%,21.00%,57.40%,14.50%
Reggie Slater,MIN,30,7-Jun,255,Wyoming,USA,Undrafted,Undrafted,Undrafted,55,4.6,3.4,0.5,4.1,11.90%,15.60%,16.80%,56.80%,5.50%
Richard Hamilton,WAS,23,6-Jun,185,Connecticut,USA,1999,1,7,78,18.1,3.1,2.9,-6.3,3.00%,6.80%,27.50%,50.80%,17.20%
Rick Brunson,NYK,29,4-Jun,190,Temple,USA,Undrafted,Undrafted,Undrafted,22,2.1,1,1.4,-1.4,2.20%,8.10%,15.70%,38.00%,28.70%
Rick Fox,LAL,31,7-Jun,242,North Carolina,Canada,1991,1,24,82,9.6,4,3.2,6.8,3.50%,10.30%,15.90%,56.20%,16.80%
Ricky Davis,MIA,21,7-Jun,197,Iowa,USA,1998,1,21,7,4.6,1,1.6,22.7,1.40%,7.50%,22.90%,49.20%,23.40%
Robert Horry,LAL,30,10-Jun,235,Alabama,USA,1992,1,11,79,5.2,3.7,1.6,1.8,5.90%,12.70%,13.80%,48.90%,12.40%
Robert Pack,DEN,32,2-Jun,190,Southern California,USA,Undrafted,Undrafted,Undrafted,74,6.5,1.9,4,-4.1,2.20%,8.30%,20.80%,49.30%,37.50%
Robert Traylor,CLE,24,8-Jun,289,Michigan,USA,1998,1,6,70,5.7,4.3,0.9,-3.2,10.60%,15.20%,17.60%,52.10%,8.80%
Rod Strickland,POR,34,3-Jun,185,DePaul,USA,1988,1,19,54,9.2,2.6,5.6,-5.5,2.80%,7.80%,20.10%,49.30%,38.50%
Rodney Buford,PHI,23,5-Jun,189,Creighton,USA,1999,2,53,47,5.3,1.6,0.4,0,2.80%,10.30%,21.50%,48.90%,5.50%
Rodney Rogers,PHX,30,7-Jun,255,Wake Forest,USA,1993,1,9,82,12.2,4.4,2.2,1.6,4.20%,12.60%,22.70%,50.70%,14.50%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Ron Harper,LAL,37,6-Jun,215,Miami (OH),USA,1986,1,8,47,6.5,3.5,2.4,3.4,4.10%,10.20%,13.60%,52.50%,14.40%
Ron Mercer,CHI,25,7-Jun,210,Kentucky,USA,1997,1,6,61,19.7,3.9,3.3,-10.2,2.90%,7.10%,24.40%,49.20%,16.00%
Roshown McLeod,PHI,25,-,,Duke,USA,1998,1,20,35,9.6,3.4,1.7,-2,4.20%,9.00%,19.90%,47.50%,11.20%
Ruben Garces,GSW,27,-,,Providence,USA,Undrafted,Undrafted,Undrafted,13,1.2,2.2,0.4,13.6,15.40%,14.60%,14.40%,31.30%,8.80%
Ruben Patterson,SEA,25,5-Jun,224,Cincinnati,USA,1998,2,31,76,13,5,2.1,2.8,9.30%,9.60%,22.60%,54.40%,13.00%
Ruben Wolkowyski,SEA,27,10-Jun,270,None,Argentina,Undrafted,Undrafted,Undrafted,34,2.2,1.4,0.1,3.3,3.70%,10.00%,14.80%,39.90%,1.50%
Ryan Bowen,DEN,25,7-Jun,220,Iowa,USA,1998,2,55,57,3.4,2,0.5,-1.4,8.30%,7.30%,11.20%,58.50%,6.80%
Sam Cassell,MIL,31,3-Jun,185,Florida State,USA,1993,1,24,76,18.2,3.8,7.6,3.8,1.70%,8.70%,24.10%,54.20%,34.60%
Sam Jacobson,MIN,25,-,,Minnesota,USA,1998,1,26,14,1.4,0.4,0.3,4.4,4.90%,5.60%,13.30%,51.80%,8.20%
Sam Mitchell,MIN,37,7-Jun,215,Mercer,USA,1985,3,54,82,3.5,1.5,0.7,-4.2,2.80%,10.40%,15.50%,45.50%,8.90%
Sam Perkins,IND,40,9-Jun,260,North Carolina,USA,1984,1,4,64,3.8,2.6,0.6,1.7,3.30%,14.30%,12.10%,49.90%,6.60%
Samaki Walker,SAS,25,9-Jun,260,Louisville,USA,1996,1,9,61,5.3,4,0.5,-3.1,7.40%,18.20%,17.60%,52.40%,5.30%
Scot Pollard,SAC,26,11-Jun,265,Kansas,USA,1997,1,19,77,6.5,6,0.6,9.2,10.20%,16.50%,14.20%,53.00%,4.60%
Scott Burrell,CHH,30,7-Jun,218,Connecticut,USA,1993,1,20,4,4.3,0.8,0.3,-12.1,2.90%,5.00%,18.70%,50.70%,4.80%
Scott Padgett,UTA,25,9-Jun,240,Kentucky,USA,1999,1,28,27,2.1,1.4,0.2,-1,14.50%,16.90%,20.20%,54.10%,7.60%
Scott Williams,MIL,33,10-Jun,230,North Carolina,USA,Undrafted,Undrafted,Undrafted,66,6.1,5.5,0.5,13.2,7.80%,21.40%,15.00%,51.40%,4.00%
Scottie Pippen,POR,35,7-Jun,228,Central Arkansas,USA,1987,1,5,64,11.3,5.2,4.6,5.5,3.60%,12.70%,17.50%,54.10%,21.20%
Sean Colson,HOU,25,Jun-00,175,North Carolina-Charlotte,USA,Undrafted,Undrafted,Undrafted,13,1.2,0.5,0.8,-35.1,3.60%,9.10%,24.60%,29.10%,45.50%
Sean Elliott,SAS,33,8-Jun,220,Arizona,USA,1989,1,3,52,7.9,3.3,1.6,6.6,1.50%,11.60%,15.90%,54.40%,11.50%
Sean Rooks,LAC,31,10-Jun,260,Arizona,USA,1992,2,30,82,5.4,3.7,0.9,1.6,6.10%,12.90%,15.30%,48.70%,8.10%
Shammond Williams,SEA,26,1-Jun,201,North Carolina,USA,1998,2,34,69,6.8,1.9,2.8,0.4,2.80%,7.90%,17.40%,56.90%,24.20%
Shandon Anderson,HOU,27,6-Jun,210,Georgia,USA,1996,2,54,82,8.7,4.1,2.3,0,3.20%,11.00%,15.20%,52.80%,12.30%
Shaquille O'Neal,LAL,29,1-Jul,315,Louisiana State,USA,1992,1,1,74,28.7,12.7,3.7,8.7,10.30%,21.90%,31.40%,57.40%,17.70%
Shareef Abdur-Rahim,VAN,24,9-Jun,230,California,USA,1996,1,3,81,20.5,9.1,3.1,-6.8,5.60%,17.60%,23.90%,54.90%,14.20%
Shawn Bradley,DAL,29,6-Jul,265,Brigham Young,USA,1993,1,2,82,7.1,7.4,0.5,10.6,8.40%,20.60%,14.00%,55.10%,2.90%
Shawn Kemp,POR,31,10-Jun,280,Trinity Valley Community College,USA,1989,1,17,68,6.5,3.8,1,-1.9,6.20%,19.90%,23.60%,46.90%,10.60%
Shawn Marion,PHX,23,7-Jun,215,Nevada-Las Vegas,USA,1999,1,9,79,17.3,10.7,2,5.3,7.70%,22.50%,21.80%,53.20%,10.20%
Shawnelle Scott,SAS,29,11-Jun,250,St. John's (NY),USA,1994,2,43,27,1.6,1.9,0.1,-23.4,16.50%,20.60%,19.40%,42.40%,5.10%
Sherman Douglas,NJN,34,-,,Syracuse,USA,1989,2,28,59,5.7,1.3,2.4,-5.3,2.00%,5.20%,18.10%,47.80%,24.30%
Slava Medvedenko,LAL,22,10-Jun,250,None,Ukraine,Undrafted,Undrafted,Undrafted,7,4.6,1.3,0.3,1.1,2.30%,14.00%,32.40%,52.80%,8.70%
Soumaila Samake,NJN,23,Jul-00,224,None,Mali,2000,2,36,34,1.4,1.6,0,-5.5,8.90%,13.90%,12.10%,39.30%,0.80%
Stacey Augmon,POR,32,8-Jun,205,Nevada-Las Vegas,USA,1991,1,9,66,4.7,2.4,1.5,1.3,5.40%,8.30%,13.40%,51.10%,13.10%
Stephen Jackson,NJN,23,8-Jun,218,Butler Community College,USA,1997,2,42,77,8.2,2.7,1.8,-4,2.40%,10.30%,20.30%,50.30%,15.00%
Stephon Marbury,NJN,24,2-Jun,180,Georgia Tech,USA,1996,1,4,67,23.9,3.1,7.6,-5.1,2.00%,6.10%,28.80%,54.00%,38.90%
Steve Francis,HOU,24,3-Jun,193,Maryland,USA,1999,1,2,80,19.9,6.9,6.5,3.5,6.30%,11.50%,23.70%,56.30%,27.80%
Steve Goodrich,CHI,25,10-Jun,220,Princeton,USA,Undrafted,Undrafted,Undrafted,12,1.6,1.8,0.5,-2.9,5.60%,11.60%,10.00%,45.10%,7.50%
Steve Kerr,SAS,35,3-Jun,180,Arizona,USA,1988,2,50,55,3.3,0.6,1,-0.9,1.00%,4.50%,12.80%,54.60%,14.30%
Steve Nash,DAL,27,3-Jun,195,Santa Clara,Canada,1996,1,15,70,15.6,3.2,7.3,7,2.10%,7.10%,20.40%,60.30%,33.50%
Steven Smith,POR,32,8-Jun,221,Michigan State,USA,1991,1,5,81,13.6,3.4,2.6,5.2,3.70%,7.50%,19.00%,58.70%,13.90%
Stromile Swift,VAN,21,9-Jun,225,Louisiana State,USA,2000,1,2,80,4.9,3.6,0.4,-5.1,8.80%,13.70%,16.10%,48.70%,3.50%
Tariq Abdul-Wahad,DEN,26,6-Jun,223,San Jose State,France,1997,1,11,29,3.8,2,0.8,-11.8,3.10%,10.30%,16.40%,43.80%,8.70%
Terrance Roberson,CHH,24,-,,Fresno State,USA,Undrafted,Undrafted,Undrafted,3,0,0.3,0.3,-23.1,0.00%,6.70%,12.50%,0.00%,11.10%
Terrell Brandon,MIN,31,11-May,173,Oregon,USA,1991,1,11,78,16,3.8,7.5,2.6,2.10%,8.70%,21.60%,50.70%,32.60%
Terry Davis,DEN,34,10-Jun,270,Virginia Union,USA,Undrafted,Undrafted,Undrafted,19,1.7,2.8,0.4,-8,8.90%,14.40%,7.20%,47.60%,5.00%
Terry Mills,IND,33,-,,Michigan,USA,1990,1,16,14,1.8,1.5,0.4,-16.8,3.40%,14.80%,16.80%,36.80%,8.20%
Terry Porter,SAS,38,3-Jun,205,Wisconsin-Stevens Point,USA,1985,1,24,80,7.2,2.5,3.1,11.3,1.50%,10.00%,16.10%,58.30%,24.80%
Theo Ratliff,PHI,28,10-Jun,225,Wyoming,USA,1995,1,18,50,12.4,8.3,1.2,7,7.30%,15.40%,17.10%,56.20%,5.40%
Tim Duncan,SAS,25,Jul-00,260,Wake Forest,US Virgin Isl...,1997,1,1,82,22.2,12.2,3,11.7,8.80%,22.10%,28.30%,53.60%,15.00%
Tim Hardaway,MIA,34,Jun-00,195,Texas-El Paso,USA,1989,1,14,77,14.9,2.6,6.3,4.1,1.10%,7.20%,23.70%,51.30%,34.40%
Tim James,CHH,24,-,,Miami (FL),USA,1999,1,25,30,1.5,1.2,0.3,-2,7.90%,9.50%,14.40%,38.70%,6.50%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Tim Thomas,MIL,24,10-Jun,230,Villanova,USA,1997,1,7,76,12.6,4.1,1.8,7.6,3.90%,11.30%,20.90%,54.90%,10.80%
Todd Day,MIN,31,-,,Arkansas,USA,1992,1,8,31,4.3,1.2,0.9,0.7,3.10%,8.30%,19.40%,51.50%,13.10%
Todd Fuller,MIA,26,-,,North Carolina State,USA,1996,1,11,10,2.8,1.8,0.1,-5.3,8.30%,17.50%,25.00%,36.30%,2.70%
Todd MacCulloch,PHI,25,Jul-00,255,Washington,Canada,1999,2,47,63,4.1,2.7,0.2,-1.6,11.90%,15.80%,17.20%,60.70%,3.00%
Tom Gugliotta,PHX,31,10-Jun,240,North Carolina State,USA,1992,1,6,57,6.4,4.5,1,3.7,6.30%,15.80%,17.50%,43.70%,7.80%
Tom Hammonds,MIN,34,-,,Georgia Tech,USA,1989,1,9,7,1,0.6,0.1,11.9,6.50%,6.50%,18.20%,32.20%,4.00%
Toni Kukoc,ATL,32,11-Jun,235,None,Croatia,1990,2,29,65,11.1,4,3.1,4.9,4.50%,12.20%,21.10%,55.30%,20.70%
Tony Battie,BOS,25,11-Jun,240,Texas Tech,USA,1997,1,5,40,6.5,5.8,0.4,-1.7,8.60%,19.00%,14.10%,56.20%,3.40%
Tony Delk,PHX,27,2-Jun,189,Kentucky,USA,1996,1,16,82,12.3,3.2,2,2,3.30%,8.20%,21.20%,49.00%,11.80%
Tony Massenburg,VAN,33,9-Jun,250,Maryland,USA,1990,2,43,52,4.5,4,0.2,-7.6,9.20%,16.60%,15.30%,50.70%,1.80%
Tony Smith,ATL,33,-,,Marquette,USA,1990,2,51,6,2.8,0.5,1.7,-14.3,2.80%,1.40%,17.90%,35.60%,20.00%
Tracy McGrady,ORL,22,8-Jun,210,None,USA,1997,1,9,77,26.8,7.5,4.6,4.3,6.00%,12.40%,30.80%,52.10%,21.80%
Tracy Murray,TOR,29,7-Jun,228,UCLA,USA,1992,1,18,51,5,1.6,0.5,-3.9,3.40%,10.50%,21.20%,48.20%,6.80%
Trajan Langdon,CLE,25,3-Jun,197,Duke,USA,1999,1,11,65,6,1.4,1.2,-0.6,1.10%,7.00%,15.50%,56.10%,11.90%
Travis Best,IND,28,11-May,184,Georgia Tech,USA,1995,1,23,77,11.9,2.9,6.1,3.4,1.60%,7.40%,19.00%,51.70%,34.00%
Travis Knight,NYK,26,Jul-00,235,Connecticut,USA,1996,1,29,45,0.6,1.2,0.1,-5.2,7.60%,12.90%,12.40%,23.80%,3.80%
Troy Hudson,ORL,25,1-Jun,170,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,75,4.8,1.4,2.2,-4.7,3.60%,6.50%,20.70%,42.70%,26.90%
Tyrone Corbin,TOR,38,-,,DePaul,USA,1985,2,35,15,1.3,0.9,0.3,-14.7,2.20%,9.40%,15.40%,25.20%,5.90%
Tyrone Hill,PHI,33,9-Jun,250,Xavier,USA,1990,1,11,76,9.6,9,0.6,4.2,10.40%,19.00%,15.70%,51.50%,3.30%
Tyrone Nesby,WAS,25,6-Jun,245,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,62,8.3,2.8,1.2,-5.5,3.20%,8.20%,18.00%,44.40%,8.20%
Tyronn Lue,LAL,24,Jun-00,178,Nebraska,USA,1998,1,23,38,3.4,0.8,1.2,-5.3,1.00%,5.60%,14.20%,51.00%,15.70%
Tyus Edney,IND,28,10-May,166,UCLA,USA,1995,2,47,24,4.4,1,2.3,-7.9,1.80%,6.90%,21.70%,49.00%,37.80%
Vernon Maxwell,DAL,35,4-Jun,190,Florida,USA,1988,2,47,43,4.7,1.5,1.1,0.1,0.60%,8.90%,18.10%,42.40%,12.00%
Vin Baker,SEA,29,11-Jun,250,Hartford,USA,1993,1,8,76,12.2,5.7,1.2,-0.5,8.60%,12.00%,23.50%,48.10%,7.20%
Vince Carter,TOR,24,6-Jun,225,North Carolina,USA,1998,1,5,75,27.6,5.5,3.9,5.6,5.70%,8.10%,30.10%,55.10%,18.70%
Vinny Del Negro,PHX,34,4-Jun,200,North Carolina State,USA,1988,2,29,65,3.9,1.3,1.9,-2.1,1.30%,8.10%,13.00%,50.10%,21.30%
Vitaly Potapenko,BOS,26,10-Jun,285,Wright State,Ukraine,1996,1,12,82,7.5,6,0.8,-1.7,10.70%,16.70%,16.20%,51.70%,5.90%
Vlade Divac,SAC,33,1-Jul,260,None,Serbia and Mo...,1989,1,26,81,12,8.3,2.9,6.1,8.60%,18.50%,19.80%,53.60%,14.30%
Vladimir Stepania,NJN,25,Jul-00,236,None,Georgia,1998,1,27,29,2.8,3.8,0.6,1.7,10.90%,26.10%,18.70%,39.80%,10.70%
Vonteego Cummings,GSW,25,3-Jun,190,Pittsburgh,USA,1999,1,26,66,7.3,2.1,3.4,-12.2,2.60%,6.70%,18.00%,42.50%,25.30%
Voshon Lenard,DEN,28,4-Jun,205,Minnesota,USA,1994,2,46,80,12.2,2.9,2.4,-2.4,1.90%,7.60%,19.40%,52.20%,13.40%
Wally Szczerbiak,MIN,24,7-Jun,244,Miami (OH),USA,1999,1,6,82,14,5.5,3.2,4.1,4.80%,11.00%,17.80%,56.60%,14.10%
Walt Williams,HOU,31,8-Jun,230,Maryland,USA,1992,1,7,72,8.3,3.4,1.3,2.1,2.00%,13.60%,18.10%,52.70%,10.20%
Walter McCarty,BOS,27,10-Jun,230,Kentucky,USA,1996,1,19,60,2.2,1.4,0.7,-3.5,4.90%,12.40%,13.80%,47.40%,13.60%
Wang Zhi-zhi,DAL,23,1-Jul,220,None,China,1999,2,36,5,4.8,1.4,0,-32,2.80%,16.20%,28.10%,51.30%,0.00%
Wesley Person,CLE,30,6-Jun,200,Auburn,USA,1994,1,23,44,7.1,3,1.5,-2.9,1.20%,12.70%,15.90%,51.40%,10.90%
Will Perdue,POR,35,Jul-00,240,Vanderbilt,USA,1988,1,11,13,1.1,1.4,0.2,0.1,11.30%,24.50%,7.90%,65.10%,5.30%
William Avery,MIN,21,2-Jun,197,Duke,USA,1999,1,14,55,2.8,0.5,1.4,-4.2,1.10%,5.10%,19.10%,48.20%,28.60%
Zan Tabak,IND,31,Jul-00,257,None,USA,1991,2,51,55,3.9,3.9,0.6,0.7,9.20%,18.40%,15.60%,52.30%,7.00%
Zendon Hamilton,LAC,26,11-Jun,254,St. John's (NY),USA,Undrafted,Undrafted,Undrafted,3,3,2.7,0,-20.1,13.00%,26.30%,30.00%,35.90%,0.00%
Zydrunas Ilgauskas,CLE,26,3-Jul,260,None,Lithuania,1996,1,20,24,11.7,6.7,0.8,0.3,11.30%,15.10%,24.20%,52.40%,5.70%
