PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Raef LaFrentz,DAL,26,11-Jun,245,Kansas,USA,1998,1,3,78,13.5,7.4,1.1,-0.7,6.90%,16.50%,19.70%,53.30%,5.90%
Rafer Alston,MIL,25,2-Jun,171,Fresno State,USA,1998,2,39,50,3.5,1.4,2.9,-4.3,1.70%,10.30%,18.90%,43.40%,41.00%
Raja Bell,PHI,25,5-Jun,204,Florida International,U.S. Virgin I...,Undrafted,Undrafted,Undrafted,74,3.4,1.5,1,-7.4,3.50%,8.80%,14.90%,48.60%,14.10%
Randy Brown,BOS,34,2-Jun,190,New Mexico State,USA,1991,2,31,1,0,0,2,-43.6,0.00%,0.00%,6.70%,0.00%,100%
Randy Livingston,SEA,27,4-Jun,209,Louisiana State,USA,1996,2,42,13,3.2,1.9,2,15.5,5.20%,8.90%,15.40%,34.80%,20.50%
Rashard Lewis,SEA,22,10-Jun,215,None,USA,1998,2,32,71,16.8,7,1.7,6.1,5.70%,14.00%,20.40%,56.40%,7.60%
Rasheed Wallace,POR,27,11-Jun,225,North Carolina,USA,1995,1,4,79,19.3,8.2,1.9,6.9,4.80%,17.90%,23.40%,54.00%,9.00%
Rasho Nesterovic,MIN,26,Jul-00,248,None,Slovenia,1998,1,17,82,8.4,6.5,0.9,7,9.20%,15.30%,15.70%,49.90%,4.90%
Ratko Varda,DET,23,-,,None,Yugoslavia,Undrafted,Undrafted,Undrafted,1,5,1,0,-8.3,0.00%,50.00%,28.60%,72.70%,0.00%
Ray Allen,MIL,26,5-Jun,205,Connecticut,USA,1996,1,5,69,21.8,4.5,3.9,1.6,3.40%,9.00%,25.70%,59.80%,19.30%
Reggie Miller,IND,36,7-Jun,195,UCLA,USA,1987,1,11,79,16.5,2.8,3.2,-0.1,0.80%,6.80%,18.00%,61.70%,14.40%
Reggie Slater,ATL,31,7-Jun,255,Wyoming,USA,Undrafted,Undrafted,Undrafted,8,2.6,1.1,0.1,-3.1,8.60%,10.80%,17.10%,54.10%,3.80%
Richard Hamilton,WAS,24,7-Jun,193,Connecticut,USA,1999,1,7,63,20,3.4,2.7,-0.5,3.40%,6.70%,28.00%,51.10%,14.30%
Richard Jefferson,NJN,22,7-Jun,222,Arizona,USA,2001,1,13,79,9.4,3.7,1.8,3.3,4.30%,10.70%,18.80%,52.40%,12.50%
Rick Brunson,POR,30,4-Jun,190,Temple,USA,Undrafted,Undrafted,Undrafted,59,2.1,1.2,1.9,-2,4.80%,8.80%,15.00%,48.10%,33.60%
Rick Fox,LAL,32,7-Jun,242,North Carolina,Canada,1991,1,24,82,7.9,4.7,3.5,6.2,3.90%,12.70%,15.00%,50.20%,17.40%
Ricky Davis,CLE,22,7-Jun,197,Iowa,USA,1998,1,21,82,11.7,3,2.2,-3.7,3.40%,9.50%,23.60%,53.90%,16.80%
Robert Horry,LAL,31,10-Jun,235,Alabama,USA,1992,1,11,81,6.8,5.9,2.9,8.6,5.90%,15.50%,12.70%,52.80%,15.80%
Robert Pack,MIN,33,2-Jun,190,Southern California,USA,Undrafted,Undrafted,Undrafted,16,3.9,1.4,3.1,-5.5,2.70%,6.40%,16.40%,41.60%,31.60%
Robert Traylor,CHH,25,8-Jun,284,Michigan,USA,1998,1,6,61,3.7,3.1,0.6,-3.3,10.00%,17.00%,18.80%,47.30%,9.30%
Rod Strickland,MIA,35,3-Jun,185,DePaul,USA,1988,1,19,76,10.4,3.1,6.1,2,2.30%,8.10%,19.60%,49.50%,34.70%
Rodney Buford,MEM,24,5-Jun,189,Creighton,USA,1999,2,53,63,9.4,4.3,1.1,-9.6,3.00%,12.30%,17.40%,47.00%,6.80%
Rodney Rogers,BOS,31,7-Jun,255,Wake Forest,USA,1993,1,9,77,11.9,4.5,1.4,4.7,6.60%,11.60%,21.30%,55.80%,10.10%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Rodney White,DET,22,9-Jun,238,North Carolina-Charlotte,USA,2001,1,9,16,3.5,1.1,0.8,8,1.80%,12.40%,28.20%,42.30%,13.80%
Ron Mercer,IND,26,7-Jun,210,Kentucky,USA,1997,1,6,53,13.9,3.4,2.4,-10.4,2.80%,7.80%,24.10%,43.90%,15.40%
Ruben Boumtje-Boumtje,POR,24,Jul-00,245,Georgetown,USA,2001,2,49,33,1.2,1.7,0.1,-15.5,8.20%,13.60%,10.10%,45.30%,2.80%
Ruben Patterson,POR,26,5-Jun,224,Cincinnati,USA,1998,2,31,75,11.2,4,1.4,3.3,8.90%,8.50%,21.50%,56.70%,10.90%
Rusty LaRue,UTA,28,3-Jun,185,Wake Forest,USA,Undrafted,Undrafted,Undrafted,33,5.8,1.5,2.2,-5.7,2.10%,7.30%,19.30%,48.20%,23.40%
Ryan Bowen,DEN,26,9-Jun,227,Iowa,USA,1998,2,55,75,4.9,4,0.7,1.8,7.70%,10.00%,10.00%,52.40%,4.60%
Sam Cassell,MIL,32,3-Jun,185,Florida State,USA,1993,1,24,74,19.7,4.2,6.7,2.7,2.20%,9.50%,26.60%,54.50%,32.40%
Sam Mack,MIA,32,-,,Houston,USA,Undrafted,Undrafted,Undrafted,12,3.3,1.2,0.3,2.6,1.30%,7.20%,16.60%,38.40%,4.00%
Sam Mitchell,MIN,38,7-Jun,215,Mercer,USA,1985,3,54,74,3.3,1.1,0.6,2.3,2.50%,9.00%,16.30%,49.10%,9.60%
Samaki Walker,LAL,26,9-Jun,260,Louisville,USA,1996,1,9,69,6.7,7,0.9,1.9,7.80%,20.30%,12.80%,54.50%,5.70%
Samuel Dalembert,PHI,22,11-Jun,250,Seton Hall,Haiti,2001,1,26,34,1.5,2,0.1,-6.3,13.10%,25.00%,16.00%,44.00%,4.70%
Scot Pollard,SAC,27,11-Jun,265,Kansas,USA,1997,1,19,80,6.4,7.1,0.7,8.4,9.60%,19.10%,11.20%,59.00%,3.90%
Scott Padgett,UTA,26,9-Jun,240,Kentucky,USA,1999,1,28,75,6.7,3.8,1.1,3,9.10%,13.90%,17.20%,56.80%,10.90%
Scott Williams,DEN,34,10-Jun,245,North Carolina,USA,Undrafted,Undrafted,Undrafted,41,4.9,5.1,0.3,-9.8,10.20%,17.50%,16.30%,43.00%,2.90%
Scottie Pippen,POR,36,7-Jun,228,Central Arkansas,USA,1987,1,5,62,10.6,5.2,5.9,2.8,3.90%,13.10%,18.50%,49.70%,28.30%
Sean Marks,MIA,26,10-Jun,250,California,New Zealand,1998,2,44,21,4.6,3.6,0.4,-7.1,6.10%,17.70%,17.80%,46.60%,4.60%
Sean Rooks,LAC,32,10-Jun,260,Arizona,USA,1992,2,30,61,3,2,0.4,0.1,4.40%,12.30%,13.90%,44.30%,5.50%
Shammond Williams,SEA,27,1-Jun,201,North Carolina,USA,1998,2,34,50,4.4,1.3,1.7,-1.7,2.80%,8.20%,18.50%,52.60%,22.50%
Shandon Anderson,NYK,28,6-Jun,210,Georgia,USA,1996,2,54,82,5,3,0.9,-3.9,3.80%,12.00%,14.90%,48.90%,8.30%
Shane Battier,MEM,23,8-Jun,220,Duke,USA,2001,1,6,78,14.4,5.4,2.8,-4.7,5.80%,7.80%,17.90%,51.80%,11.60%
Shaquille O'Neal,LAL,30,1-Jul,315,Louisiana State,USA,1992,1,1,67,27.2,10.7,3,11.9,9.90%,18.90%,31.30%,59.00%,15.70%
Shareef Abdur-Rahim,ATL,25,9-Jun,230,California,USA,1996,1,3,77,21.2,9,3.1,-4.3,6.60%,17.10%,26.60%,53.60%,15.20%
Shawn Bradley,DAL,30,6-Jul,265,Brigham Young,USA,1993,1,2,53,4.1,3.3,0.4,4.6,7.50%,15.60%,13.00%,56.20%,4.00%
Shawn Kemp,POR,32,10-Jun,280,Trinity Valley Community College,USA,1989,1,17,75,6.1,3.8,0.7,0,7.40%,17.70%,19.90%,48.90%,7.10%
Shawn Marion,PHX,24,7-Jun,215,Nevada-Las Vegas,USA,1999,1,9,81,19.1,9.9,2,0.2,6.70%,19.00%,23.10%,51.80%,9.10%
Shawnelle Scott,DEN,30,-,,St. John's (NY),USA,1994,2,43,21,3.9,4.9,0.4,-3.7,17.20%,19.50%,16.00%,48.90%,5.60%
Slava Medvedenko,LAL,23,10-Jun,250,None,Ukraine,Undrafted,Undrafted,Undrafted,71,4.7,2.2,0.6,6,11.10%,9.70%,22.00%,50.00%,9.90%
Speedy Claxton,PHI,24,11-May,166,Hofstra,USA,2000,1,20,67,7.2,2.4,3,-0.6,3.00%,7.70%,17.40%,46.90%,22.70%
Stacey Augmon,CHH,33,8-Jun,213,Nevada-Las Vegas,USA,1991,1,9,77,4.7,2.9,1.3,4.3,4.60%,12.20%,14.50%,48.10%,12.80%
Stephen Jackson,SAS,24,8-Jun,218,Butler Community College,USA,1997,2,42,23,3.9,1.1,0.5,-4.4,1.30%,9.50%,23.40%,45.20%,9.80%
Stephon Marbury,PHX,25,2-Jun,180,Georgia Tech,USA,1996,1,4,82,20.4,3.2,8.1,-1.1,2.30%,6.10%,26.20%,51.90%,35.50%
Steve Francis,HOU,25,3-Jun,195,Maryland,USA,1999,1,2,57,21.6,7,6.4,-1.4,4.50%,12.80%,27.70%,51.70%,28.10%
Steve Goodrich,NJN,26,10-Jun,220,Princeton,USA,Undrafted,Undrafted,Undrafted,9,0.6,0.6,0.6,-10.3,1.80%,7.80%,12.60%,23.00%,16.70%
Steve Kerr,POR,36,3-Jun,180,Arizona,USA,1988,2,50,65,4.1,0.9,1,4.4,0.80%,7.00%,14.60%,57.30%,13.40%
Steve Nash,DAL,28,3-Jun,195,Santa Clara,Canada,1996,1,15,82,17.9,3.1,7.7,5.4,1.80%,7.00%,22.20%,60.20%,35.50%
Steven Hunter,ORL,20,10-Jun,224,DePaul,USA,2001,1,15,53,3.6,1.8,0.1,-9.8,7.10%,10.20%,16.80%,50.20%,1.60%
Steven Smith,SAS,33,8-Jun,221,Michigan State,USA,1991,1,5,77,11.6,2.5,2,6.8,2.20%,6.70%,17.70%,58.80%,11.30%
Stromile Swift,MEM,22,9-Jun,225,Louisiana State,USA,2000,1,2,68,11.8,6.3,0.7,-8.9,9.00%,14.30%,21.40%,53.90%,5.20%
Tang Hamilton,MIA,24,8-Jun,220,Mississippi State,USA,Undrafted,Undrafted,Undrafted,9,2.2,2,0.6,-2.1,6.00%,12.50%,9.80%,51.40%,8.80%
Tariq Abdul-Wahad,DAL,27,6-Jun,223,San Jose State,France,1997,1,11,24,5.6,3.5,1,-5.8,8.40%,10.40%,18.50%,41.80%,9.00%
Terence Morris,HOU,23,9-Jun,221,Maryland,USA,2001,2,33,68,3.8,3.1,0.9,-10.1,6.70%,12.30%,13.90%,42.30%,9.60%
Terrell Brandon,MIN,32,11-May,173,Oregon,USA,1991,1,11,32,12.4,2.9,8.3,6.9,1.70%,7.50%,19.50%,49.40%,38.70%
Terry Porter,SAS,39,3-Jun,205,Wisconsin-Stevens Point,USA,1985,1,24,72,5.5,2.3,2.8,13.9,1.00%,11.00%,15.10%,55.80%,25.00%
Theo Ratliff,ATL,29,10-Jun,230,Wyoming,USA,1995,1,18,3,8.7,5.3,0.3,-16.3,6.20%,12.50%,17.70%,52.30%,2.40%
Tierre Brown,HOU,23,2-Jun,189,McNeese State,USA,Undrafted,Undrafted,Undrafted,40,3.1,1.1,1.8,-16.7,2.60%,8.10%,18.30%,48.30%,34.10%
Tim Duncan,SAS,26,Jul-00,260,Wake Forest,US Virgin Isl...,1997,1,1,82,25.5,12.7,3.7,9.4,8.70%,22.70%,28.80%,57.60%,18.20%
Tim Hardaway,DEN,35,Jun-00,195,Texas-El Paso,USA,1989,1,14,68,9.6,1.8,4.1,-0.8,0.90%,6.90%,21.10%,49.20%,28.30%
Tim James,PHI,25,-,,Miami (FL),USA,1999,1,25,9,1.3,0.8,0.1,-23.2,10.40%,6.10%,18.10%,38.40%,4.80%
Tim Thomas,MIL,25,10-Jun,240,Villanova,USA,1997,1,7,74,11.7,4.1,1.4,1.9,3.40%,11.60%,21.80%,52.20%,9.10%
Todd MacCulloch,NJN,26,Jul-00,280,Washington,Canada,1999,2,47,62,9.7,6.1,1.3,7.1,10.20%,14.10%,17.20%,56.20%,7.80%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Tom Gugliotta,PHX,32,10-Jun,240,North Carolina State,USA,1992,1,6,44,6.5,5,1.8,-1.4,5.20%,14.20%,14.70%,44.90%,10.00%
Toni Kukoc,ATL,33,11-Jun,235,None,Croatia,1990,2,29,59,9.9,3.7,3.5,-1.2,2.90%,12.10%,20.20%,51.10%,23.40%
Tony Battie,BOS,26,11-Jun,240,Texas Tech,USA,1997,1,5,74,6.9,6.5,0.5,4.1,9.90%,16.00%,12.40%,57.00%,3.10%
Tony Delk,BOS,28,2-Jun,189,Kentucky,USA,1996,1,16,63,9.5,3.2,2.1,4.1,3.70%,10.10%,20.30%,47.30%,14.60%
Tony Massenburg,MEM,34,9-Jun,250,Maryland,USA,1990,2,43,73,5.5,4.4,0.4,-13,8.30%,19.10%,16.80%,50.30%,3.60%
Tony Parker,SAS,20,2-Jun,177,None,France,2001,1,28,77,9.2,2.6,4.3,3.8,1.60%,7.10%,17.40%,49.70%,23.70%
Tracy McGrady,ORL,23,8-Jun,210,None,USA,1997,1,9,76,25.6,7.8,5.3,5.2,5.10%,15.30%,30.90%,53.20%,25.00%
Tracy Murray,TOR,30,7-Jun,228,UCLA,USA,1992,1,18,40,5.7,1.3,0.5,-6.6,3.60%,8.10%,22.40%,52.50%,7.40%
Trajan Langdon,CLE,26,3-Jun,197,Duke,USA,1999,1,11,44,4.8,1.3,1.4,1.4,2.60%,8.90%,21.00%,53.30%,22.10%
Travis Best,CHI,29,11-May,181,Georgia Tech,USA,1995,1,23,74,7.9,2,4.4,-3.6,1.20%,7.80%,17.30%,51.10%,30.10%
Travis Knight,NYK,27,Jul-00,235,Connecticut,USA,1996,1,29,49,2,2.1,0.2,-9.2,10.50%,13.00%,15.60%,40.10%,3.40%
Tremaine Fowlkes,LAC,26,8-Jun,220,Fresno State,USA,1998,2,54,22,3.4,2.9,0.8,-7.6,8.90%,10.40%,11.80%,47.70%,7.60%
Trenton Hassell,CHI,23,5-Jun,200,Austin Peay,USA,2001,2,29,78,8.7,3.3,2.2,-10.5,2.90%,9.00%,15.80%,50.20%,13.00%
Troy Hudson,ORL,26,1-Jun,170,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,81,11.7,1.8,3.1,-1.6,1.60%,6.10%,24.80%,52.60%,23.60%
Troy Murphy,GSW,22,11-Jun,245,Notre Dame,USA,2001,1,14,82,5.9,3.9,0.9,-6.8,6.50%,15.80%,16.80%,48.80%,8.00%
Tyrone Hill,CLE,34,9-Jun,250,Xavier,USA,1990,1,11,26,8,10.5,0.9,-2.8,9.90%,25.40%,15.10%,46.00%,4.30%
Tyrone Nesby,WAS,26,6-Jun,245,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,70,6.3,4.5,1.3,-0.5,6.90%,15.00%,15.10%,48.00%,9.90%
Tyronn Lue,WAS,25,Jun-00,178,Nebraska,USA,1998,1,23,71,7.8,1.7,3.5,-0.5,1.00%,7.20%,19.80%,50.70%,29.30%
Tyson Chandler,CHI,19,1-Jul,235,None,USA,2001,1,2,71,6.1,4.8,0.8,-6.7,8.60%,16.50%,16.10%,54.30%,6.30%
Victor Alexander,DET,32,10-Jun,265,Iowa State,USA,1991,1,17,14,2.9,2.1,0.4,3.6,7.10%,21.60%,26.90%,36.70%,10.50%
Vin Baker,SEA,30,11-Jun,250,Hartford,USA,1993,1,8,55,14.1,6.4,1.3,-0.9,10.10%,11.20%,23.00%,51.70%,7.10%
Vince Carter,TOR,25,6-Jun,225,North Carolina,USA,1998,1,5,60,24.7,5.2,4,1.5,5.60%,7.40%,29.50%,51.50%,19.00%
Vinny Del Negro,PHX,35,-,,North Carolina State,USA,1988,2,29,2,1,0,1,-10,0.00%,0.00%,36.40%,25.00%,66.70%
Vitaly Potapenko,BOS,27,10-Jun,285,Wright State,Ukraine,1996,1,12,79,4.6,4.4,0.4,-1,11.80%,13.20%,13.80%,51.30%,3.80%
Vlade Divac,SAC,34,1-Jul,260,None,Serbia and Mo...,1989,1,26,80,11.1,8.4,3.7,9.8,8.50%,18.10%,18.40%,51.30%,17.70%
Vladimir Radmanovic,SEA,21,10-Jun,234,None,Serbia,2001,1,12,61,6.7,3.8,1.3,3.8,3.80%,15.40%,16.90%,52.80%,10.00%
Vladimir Stepania,MIA,26,Jul-00,236,None,Georgia,1998,1,27,67,4.3,4,0.2,-4.3,11.20%,20.50%,17.90%,48.30%,3.30%
Vonteego Cummings,PHI,26,3-Jun,190,Pittsburgh,USA,1999,1,26,58,3.3,0.9,1,-10.9,2.80%,8.10%,20.30%,47.70%,23.00%
Voshon Lenard,DEN,29,4-Jun,205,Minnesota,USA,1994,2,46,71,11.5,2.6,1.8,-5.5,2.20%,9.20%,24.30%,49.50%,14.40%
Wally Szczerbiak,MIN,25,7-Jun,244,Miami (OH),USA,1999,1,6,82,18.7,4.8,3.1,4.6,4.00%,8.60%,21.30%,58.00%,13.30%
Walt Williams,HOU,32,8-Jun,230,Maryland,USA,1992,1,7,48,9.4,3.4,1.4,-2.7,3.30%,11.40%,18.90%,53.80%,10.70%
Walter McCarty,BOS,28,10-Jun,230,Kentucky,USA,1996,1,19,56,3.8,2.3,0.7,-2.1,4.40%,13.20%,12.80%,56.30%,9.70%
Wang Zhi-zhi,DAL,24,1-Jul,220,None,China,1999,2,36,55,5.6,2,0.4,6.1,3.10%,15.50%,21.60%,56.40%,6.30%
Wesley Person,CLE,31,6-Jun,200,Auburn,USA,1994,1,23,78,15.1,3.8,2.2,-0.9,1.90%,8.90%,17.00%,58.90%,10.30%
Will Solomon,MEM,23,1-Jun,185,Clemson,USA,2001,2,32,62,5.2,1.1,1.5,-5.5,1.30%,6.30%,20.70%,44.20%,18.90%
William Avery,MIN,22,-,,Duke,USA,1999,1,14,28,2.5,0.9,1.3,-1.8,1.50%,7.30%,19.30%,36.10%,21.70%
Zach Randolph,POR,20,9-Jun,270,Michigan State,USA,2001,1,19,41,2.8,1.7,0.3,-2.5,13.00%,17.00%,23.80%,47.90%,10.30%
Zeljko Rebraca,DET,30,Jul-00,257,None,Yugoslavia,1994,2,54,74,6.9,3.9,0.5,2.8,8.40%,17.40%,21.20%,56.90%,5.60%
Zendon Hamilton,DEN,27,11-Jun,254,St. John's (NY),USA,Undrafted,Undrafted,Undrafted,54,6,4.7,0.3,-13.3,12.20%,18.80%,19.50%,49.90%,2.90%
Zydrunas Ilgauskas,CLE,27,3-Jul,260,None,Lithuania,1996,1,20,62,11.1,5.4,1.1,-3.1,10.70%,16.00%,26.80%,50.10%,9.60%
