PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Frank Mason,SAC,24,11-May,190,Kansas,USA,2017,2,34,52,7.9,2.5,2.8,-1.8,3.00%,10.70%,22.40%,48.00%,23.30%
Frank Ntilikina,NYK,19,5-Jun,190,None,France,2017,1,8,78,5.9,2.3,3.2,-2.8,2.10%,7.90%,16.50%,43.70%,21.00%
Fred VanVleet,TOR,24,Jun-00,195,Wichita State,USA,Undrafted,Undrafted,Undrafted,76,8.6,2.4,3.2,10.5,1.60%,10.20%,18.60%,55.60%,23.10%
Furkan Korkmaz,PHI,20,7-Jun,190,None,Turkey,2016,1,26,14,1.6,0.8,0.3,-29.8,2.00%,12.30%,15.80%,38.60%,7.70%
Garrett Temple,SAC,32,6-Jun,195,Louisiana State,USA,Undrafted,Undrafted,Undrafted,65,8.4,2.3,1.9,-7.4,1.30%,8.40%,15.90%,53.60%,11.50%
Gary Harris,DEN,23,4-Jun,210,Michigan State,USA,2014,1,19,67,17.5,2.6,2.9,3.6,1.60%,6.10%,20.30%,59.70%,12.80%
Gary Payton II,LAL,25,3-Jun,190,Oregon State,USA,Undrafted,Undrafted,Undrafted,23,3,1.9,0.9,4.4,5.60%,14.40%,16.10%,44.30%,13.00%
George Hill,CLE,32,3-Jun,188,Indiana Purdue-Indianapolis,USA,2008,1,26,67,10,2.7,2.8,-3.2,2.30%,8.10%,16.00%,58.00%,14.50%
Georges Niang,UTA,25,6-Jun,231,Iowa State,USA,2016,2,50,9,1,1,0.3,-18.9,10.30%,18.20%,18.50%,37.90%,16.70%
Georgios Papagiannis,POR,20,1-Jul,240,None,Greece,2016,1,13,17,2.1,2.2,0.5,-3.7,10.00%,21.60%,16.90%,42.90%,9.70%
Gerald Green,HOU,32,7-Jun,205,None,USA,2005,1,18,41,12.1,3.2,0.6,5.1,1.60%,12.40%,21.80%,56.60%,4.50%
Gian Clavell,DAL,24,4-Jun,185,Colorado State,Puerto Rico,Undrafted,Undrafted,Undrafted,7,2.9,1,0.4,13.3,1.60%,10.20%,14.50%,53.00%,7.10%
Giannis Antetokounmpo,MIL,23,11-Jun,222,None,Greece,2013,1,15,75,26.9,10,4.8,3.1,6.00%,21.80%,30.60%,59.80%,23.70%
Glenn Robinson III,IND,24,7-Jun,215,Michigan,USA,2014,2,40,23,4.1,1.6,0.7,-0.7,3.00%,7.80%,11.70%,52.90%,6.80%
Goran Dragic,MIA,32,3-Jun,190,None,Slovenia,2008,2,45,75,17.3,4.1,4.8,0.6,2.30%,10.50%,24.80%,54.30%,24.50%
Gordon Hayward,BOS,28,8-Jun,226,Butler,USA,2010,1,9,1,2,1,0,27.3,0.00%,20.00%,15.40%,50.00%,0.00%
Gorgui Dieng,MIN,28,11-Jun,251,Louisville,Senegal,2013,1,21,79,5.9,4.6,0.9,-6.8,7.80%,20.10%,15.70%,54.30%,8.00%
Greg Monroe,BOS,28,11-Jun,265,Georgetown,USA,2010,1,7,51,10.3,6.9,2.2,-9.2,10.40%,24.40%,21.60%,59.80%,18.90%
Guerschon Yabusele,BOS,22,8-Jun,260,None,France,2016,1,16,33,2.4,1.6,0.5,-1.4,6.50%,15.20%,14.30%,55.90%,10.70%
Harrison Barnes,DAL,26,8-Jun,225,North Carolina,USA,2012,1,7,77,18.9,6.1,2,-6,2.80%,15.40%,24.60%,53.90%,10.10%
Hassan Whiteside,MIA,29,Jul-00,265,Marshall,USA,2010,2,33,54,14,11.4,1,-2.5,12.10%,31.70%,23.30%,57.30%,6.80%
Henry Ellenson,DET,21,11-Jun,245,Marquette,USA,2016,1,18,38,4,2.1,0.5,0.4,2.90%,20.80%,23.20%,47.60%,9.80%
Ian Clark,NOP,27,3-Jun,175,Belmont,USA,Undrafted,Undrafted,Undrafted,74,7.4,1.7,1.5,1.2,0.70%,7.40%,16.70%,52.90%,10.70%
Ian Mahinmi,WAS,31,11-Jun,262,None,France,2005,1,28,77,4.8,4.1,0.7,1.2,11.80%,15.60%,14.90%,60.10%,6.80%
Ike Anigbogu,IND,19,10-Jun,262,California-Los Angeles,USA,2017,2,47,11,1.2,0.8,0,-23.5,15.20%,13.80%,17.90%,55.80%,0.00%
Iman Shumpert,SAC,28,5-Jun,220,Georgia Tech,USA,2011,1,17,14,4.4,2.9,1.2,4.4,2.60%,11.30%,12.40%,48.00%,8.40%
Isaiah Canaan,PHX,27,Jun-00,201,Murray State,USA,2013,2,34,20,8.6,2.3,3.8,1.1,1.40%,9.40%,19.20%,53.90%,27.60%
Isaiah Hicks,NYK,23,9-Jun,242,North Carolina,USA,Undrafted,Undrafted,Undrafted,18,4.4,2.3,0.9,-8.3,4.10%,11.80%,17.40%,50.10%,9.80%
Isaiah Taylor,ATL,23,3-Jun,170,Texas,USA,Undrafted,Undrafted,Undrafted,67,6.6,1.4,3.1,-0.9,1.80%,5.80%,19.30%,49.20%,27.20%
Isaiah Thomas,LAL,29,9-May,185,Washington,USA,2011,2,60,32,15.2,2.1,4.8,-7,1.90%,5.60%,27.40%,50.80%,26.80%
Isaiah Whitehead,BKN,23,4-Jun,213,Seton Hall,USA,2016,2,42,16,6.3,1.6,1.3,-1.3,2.20%,11.30%,27.30%,53.00%,21.30%
Ish Smith,DET,29,Jun-00,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,82,10.9,2.7,4.4,0.7,1.30%,9.50%,20.10%,52.50%,27.30%
Ivan Rabb,MEM,21,10-Jun,220,California,USA,2017,2,35,36,5.6,4.4,0.9,-7.9,10.20%,21.60%,16.60%,59.90%,9.50%
Ivica Zubac,LAL,21,1-Jul,240,None,Croatia,2016,2,32,43,3.7,2.9,0.6,5.2,10.10%,16.80%,17.00%,55.70%,9.50%
J.J. Barea,DAL,34,Jun-00,185,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,69,11.6,2.9,6.3,0.7,0.90%,12.00%,24.00%,54.50%,42.60%
JJ Redick,PHI,34,4-Jun,200,Duke,USA,2006,1,11,70,17.1,2.5,3,6.8,0.40%,7.10%,20.40%,61.40%,14.90%
JR Smith,CLE,32,6-Jun,225,None,USA,2004,1,18,80,8.3,2.9,1.8,-2.6,1.30%,9.20%,13.50%,53.40%,8.70%
JaKarr Sampson,SAC,25,9-Jun,207,St. John's (NY),USA,Undrafted,Undrafted,Undrafted,22,4.7,3.5,0.4,0.6,5.80%,16.10%,12.30%,58.50%,4.10%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
JaMychal Green,MEM,28,9-Jun,227,Alabama,USA,Undrafted,Undrafted,Undrafted,55,10.3,8.4,1.4,-7.7,9.60%,21.80%,17.60%,53.00%,8.20%
JaVale McGee,GSW,30,Jul-00,270,Nevada,USA,2008,1,18,65,4.8,2.6,0.5,2.6,10.10%,16.60%,18.10%,64.10%,8.00%
Jabari Bird,BOS,23,6-Jun,198,California,USA,2017,2,56,13,3,1.5,0.6,5.3,5.50%,10.50%,13.80%,61.50%,9.90%
Jabari Parker,MIL,23,8-Jun,250,Duke,USA,2014,1,2,31,12.6,4.9,1.9,-4.5,5.50%,14.50%,22.50%,55.00%,12.90%
Jack Cooley,SAC,27,10-Jun,274,Notre Dame,USA,Undrafted,Undrafted,Undrafted,7,5.7,4.3,0.9,-4.6,13.10%,18.40%,18.40%,56.60%,12.80%
Jacob Pullen,PHI,28,1-Jun,200,Kansas State,USA,Undrafted,Undrafted,Undrafted,3,0.7,0,0,4.2,0.00%,0.00%,18.80%,50.00%,0.00%
Jacob Wiley,BKN,23,8-Jun,223,Eastern Washington,USA,Undrafted,Undrafted,Undrafted,5,0.8,2.2,0.4,17.8,5.30%,22.50%,6.20%,41.00%,9.10%
Jae Crowder,UTA,27,6-Jun,235,Marquette,USA,2012,2,34,80,9.7,3.4,1.2,0.5,2.90%,10.30%,16.80%,52.50%,7.10%
Jahlil Okafor,BKN,22,11-Jun,260,Duke,USA,2015,1,3,28,6.3,3,0.4,-23.1,5.80%,19.00%,21.40%,58.40%,7.00%
Jake Layman,POR,24,9-Jun,210,Maryland,USA,2016,2,47,35,1,0.5,0.3,-11,2.40%,7.80%,13.80%,35.20%,9.90%
Jakob Poeltl,TOR,22,Jul-00,230,Utah,Austria,2016,1,9,82,6.9,4.8,0.7,8.1,10.70%,15.00%,14.20%,66.20%,5.40%
Jalen Jones,DAL,25,7-Jun,220,Texas A&M,USA,Undrafted,Undrafted,Undrafted,16,4.6,2.4,0.3,-5,6.30%,15.40%,19.30%,48.50%,3.20%
Jamal Crawford,MIN,38,5-Jun,185,Michigan,USA,2000,1,8,80,10.3,1.2,2.3,-4.7,1.30%,5.00%,22.90%,51.90%,17.70%
Jamal Murray,DEN,21,4-Jun,207,Kentucky,Canada,2016,1,7,81,16.7,3.7,3.4,4,3.30%,8.70%,22.20%,57.60%,15.90%
Jameel Warney,DAL,24,8-Jun,260,Stony Brook,USA,Undrafted,Undrafted,Undrafted,3,5.7,3,0,-7.4,13.80%,20.00%,23.40%,59.90%,0.00%
Jameer Nelson,DET,36,Jun-00,190,Saint Joseph's,USA,2004,1,20,50,4.9,2.1,3.6,-5.1,1.30%,8.80%,13.60%,48.90%,25.50%
Jamel Artis,ORL,25,7-Jun,213,Pittsburgh,USA,Undrafted,Undrafted,Undrafted,15,5.1,2.5,1.2,-0.5,1.30%,11.90%,14.10%,45.70%,9.80%
James Ennis III,DET,27,7-Jun,210,Long Beach State,USA,2013,2,50,72,7.1,3.1,1,-5.3,4.50%,9.60%,13.30%,58.80%,6.90%
James Harden,HOU,28,5-Jun,220,Arizona State,USA,2009,1,3,72,30.4,5.4,8.8,10.1,1.70%,13.70%,35.10%,61.90%,44.90%
James Johnson,MIA,31,8-Jun,240,Wake Forest,USA,2009,1,16,73,10.8,4.9,3.8,-0.1,3.20%,14.80%,18.40%,57.50%,22.00%
James Michael McAdoo,PHI,25,9-Jun,230,North Carolina,USA,Undrafted,Undrafted,Undrafted,3,2.7,0.7,0,2.6,0.00%,12.50%,22.00%,50.80%,0.00%
James Webb III,BKN,24,9-Jun,202,Boise State,USA,Undrafted,Undrafted,Undrafted,10,1.6,2.4,0.4,-10.6,5.90%,13.80%,9.80%,33.30%,4.40%
James Young,PHI,22,6-Jun,215,Kentucky,USA,2014,1,17,6,2.8,0.3,0.3,-21.1,0.00%,2.90%,13.00%,51.10%,5.30%
Jamil Wilson,LAC,27,7-Jun,229,Marquette,USA,Undrafted,Undrafted,Undrafted,15,7,2.1,0.7,0.2,1.00%,10.00%,14.30%,63.40%,5.60%
Jared Dudley,PHX,32,7-Jun,240,Boston College,USA,2007,1,22,48,3.2,2,1.6,-0.1,1.10%,12.60%,10.10%,55.30%,15.30%
Jarell Eddie,CHI,26,7-Jun,218,Virginia Tech,USA,Undrafted,Undrafted,Undrafted,3,0,0.3,0,-10,0.00%,16.70%,9.10%,0.00%,0.00%
Jarell Martin,MEM,24,10-Jun,239,Louisiana State,USA,2015,1,25,73,7.7,4.4,1,-7.6,5.70%,13.90%,16.60%,51.60%,7.30%
Jarrett Allen,BKN,20,11-Jun,234,Texas,USA,2017,1,22,72,8.2,5.4,0.7,-4.4,9.60%,15.70%,16.00%,63.60%,5.50%
Jarrett Jack,NYK,34,3-Jun,200,Georgia Tech,USA,2005,1,22,62,7.5,3.1,5.6,-0.8,1.40%,10.60%,16.30%,48.90%,30.20%
Jason Smith,WAS,32,Jul-00,240,Colorado State,USA,2007,1,20,33,3.4,1.6,0.4,-14.8,6.00%,12.20%,20.40%,45.50%,8.40%
Jason Terry,MIL,40,2-Jun,185,Arizona,USA,1999,1,10,51,3.3,0.9,1.2,0.9,0.60%,5.60%,9.50%,52.50%,9.80%
Jawun Evans,LAC,21,Jun-00,190,Oklahoma State,USA,2017,2,39,48,4.8,1.8,2.1,1.5,1.10%,9.20%,16.80%,42.10%,17.70%
Jaylen Brown,BOS,21,7-Jun,225,California,USA,2016,1,3,70,14.5,4.9,1.6,7.5,3.00%,12.40%,20.60%,56.20%,8.10%
Jaylen Morris,ATL,22,5-Jun,185,Molloy,USA,Undrafted,Undrafted,Undrafted,6,4.7,2.7,1.2,-18.5,1.80%,12.50%,15.20%,43.80%,13.00%
Jayson Tatum,BOS,20,8-Jun,205,Duke,USA,2017,1,3,80,13.9,5,1.6,6.7,2.10%,13.80%,19.10%,58.60%,8.10%
Jeff Green,CLE,31,9-Jun,235,Georgetown,USA,2007,1,5,78,10.8,3.2,1.3,3,3.40%,9.50%,18.80%,58.70%,8.10%
Jeff Teague,MIN,30,2-Jun,189,Wake Forest,USA,2009,1,19,70,14.2,3,7,2.7,1.10%,8.10%,19.90%,55.30%,29.80%
Jeff Withey,DAL,28,Jul-00,230,Kansas,USA,2013,2,39,10,1.5,1,0,23.5,2.30%,22.00%,19.60%,44.40%,0.00%
Jerami Grant,OKC,24,9-Jun,220,Syracuse,USA,2014,2,39,81,8.4,3.9,0.7,1,5.00%,14.00%,15.90%,60.70%,5.50%
Jeremy Evans,ATL,30,9-Jun,200,Western Kentucky,USA,2010,2,55,1,2,1,0,-23.1,14.30%,0.00%,14.30%,100%,0.00%
Jeremy Lamb,CHA,26,5-Jun,185,Connecticut,USA,2012,1,12,80,12.9,4.1,2.3,1.4,2.40%,14.00%,21.80%,55.90%,15.40%
Jeremy Lin,BKN,29,3-Jun,200,Harvard,USA,Undrafted,Undrafted,Undrafted,1,18,0,4,-9.5,0.00%,0.00%,25.40%,59.70%,23.50%
Jerian Grant,CHI,25,4-Jun,198,Notre Dame,USA,2015,1,19,74,8.4,2.3,4.6,-7.3,1.70%,8.40%,17.00%,52.80%,31.40%
Jerryd Bayless,PHI,29,3-Jun,200,Arizona,USA,2008,1,11,39,7.9,2.1,1.4,-3.1,1.60%,6.60%,14.50%,54.60%,8.50%
Jimmy Butler,MIN,28,8-Jun,236,Marquette,USA,2011,1,30,59,22.2,5.3,4.9,8.4,3.80%,11.20%,24.30%,59.00%,20.40%
Joakim Noah,NYK,33,11-Jun,230,Florida,USA,2007,1,9,7,1.7,2,0.6,-1.9,12.80%,20.00%,16.20%,51.00%,20.00%
Jodie Meeks,WAS,30,4-Jun,210,Kentucky,USA,2009,2,41,77,6.3,1.6,0.9,-6.9,1.30%,10.20%,17.70%,54.80%,10.00%
Joe Harris,BKN,26,6-Jun,219,Virginia,USA,2014,2,33,78,10.8,3.3,1.6,-2.9,2.40%,10.10%,16.00%,63.40%,10.10%
Joe Ingles,UTA,30,8-Jun,226,None,Australia,Undrafted,Undrafted,Undrafted,82,11.5,4.2,4.8,4.9,1.00%,12.50%,15.50%,62.30%,22.20%
Joe Johnson,HOU,37,7-Jun,240,Arkansas,USA,2001,1,10,55,6.8,3.1,1.5,-3.8,1.10%,13.00%,15.50%,49.00%,10.90%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Joe Young,IND,26,2-Jun,185,Oregon,USA,2015,2,43,53,3.9,1.2,0.7,-6.7,2.00%,9.10%,16.70%,52.10%,10.30%
Joel Bolomboy,MIL,24,9-Jun,235,Weber State,Ukraine,2016,2,52,6,1.5,1.7,0,-17.9,13.30%,12.10%,11.30%,52.10%,0.00%
Joel Embiid,PHI,24,Jul-00,250,Kansas,Cameroon,2014,1,3,63,22.9,11,3.2,12.3,7.80%,25.50%,32.60%,57.30%,18.20%
Joffrey Lauvergne,SAS,26,11-Jun,260,None,France,2013,2,55,55,4.1,3.1,0.7,-6.9,11.80%,20.70%,18.90%,53.60%,12.10%
John Collins,ATL,20,10-Jun,235,Wake Forest,USA,2017,1,19,74,10.5,7.3,1.3,-6.2,9.40%,20.10%,17.20%,62.00%,9.00%
John Henson,MIL,27,11-Jun,229,North Carolina,USA,2012,1,14,76,8.8,6.8,1.5,4.6,8.30%,18.50%,14.70%,58.20%,8.30%
John Holland,CLE,29,5-Jun,205,Boston U.,USA,Undrafted,Undrafted,Undrafted,24,2.3,1,0.2,-8.4,3.60%,10.40%,17.70%,41.70%,4.00%
John Wall,WAS,27,4-Jun,210,Kentucky,USA,2010,1,1,41,19.4,3.7,9.6,4.1,1.60%,8.80%,28.00%,51.50%,42.50%
Johnathan Motley,DAL,23,10-Jun,230,Baylor,USA,Undrafted,Undrafted,Undrafted,11,8.7,4.5,0.6,-4.3,7.10%,20.00%,23.80%,55.00%,7.80%
Johnny O'Bryant III,CHA,25,9-Jun,257,Louisiana State,USA,2014,2,36,36,4.8,2.6,0.4,-10.9,6.30%,17.30%,21.60%,47.00%,6.70%
Jon Leuer,DET,29,10-Jun,228,Wisconsin,USA,2011,2,40,8,5.4,4,0.6,2.7,4.90%,17.90%,15.10%,50.50%,5.10%
Jonas Jerebko,UTA,31,10-Jun,231,None,Sweden,2009,2,39,74,5.8,3.3,0.6,1.6,4.80%,17.50%,14.90%,58.60%,5.70%
Jonas Valanciunas,TOR,26,Jul-00,255,None,Lithuania,2011,1,5,77,12.7,8.6,1.1,6.1,10.60%,26.30%,22.10%,62.80%,7.50%
Jonathan Gibson,BOS,30,2-Jun,185,New Mexico State,USA,Undrafted,Undrafted,Undrafted,4,8.5,0.8,1,-2.4,0.00%,7.10%,27.40%,73.90%,14.80%
Jonathan Isaac,ORL,20,10-Jun,210,Florida State,USA,2017,1,6,27,5.4,3.7,0.7,-9.3,2.90%,14.10%,14.60%,46.50%,5.30%
Jonathon Simmons,ORL,28,6-Jun,195,Houston,USA,Undrafted,Undrafted,Undrafted,69,13.9,3.5,2.5,-7.1,3.00%,8.70%,21.30%,55.50%,13.10%
Jordan Bell,GSW,23,9-Jun,224,Oregon,USA,2017,2,38,57,4.6,3.6,1.8,8.5,8.20%,16.20%,13.30%,64.10%,16.60%
Jordan Clarkson,CLE,26,5-Jun,194,Missouri,USA,2014,2,46,81,13.9,2.7,2.7,-1.8,2.90%,8.00%,25.10%,54.20%,19.30%
Jordan Crawford,NOP,29,5-Jun,195,Xavier,USA,2010,1,27,5,6.6,0.8,2.6,-16.3,3.60%,3.60%,22.70%,60.10%,35.10%
Jordan Mickey,MIA,23,8-Jun,235,Louisiana State,USA,2015,2,33,23,4,3.5,0.4,-5.8,6.50%,22.60%,16.70%,51.50%,5.10%
Jose Calderon,CLE,36,3-Jun,200,None,Spain,Undrafted,Undrafted,Undrafted,57,4.5,1.5,2.1,2.5,1.70%,7.90%,11.70%,64.30%,17.50%
Josh Gray,PHX,24,1-Jun,180,None,USA,Undrafted,Undrafted,Undrafted,5,6.4,2,2.4,-35.3,1.70%,10.40%,24.10%,34.90%,24.00%
Josh Hart,LAL,23,5-Jun,215,Villanova,USA,2017,1,30,63,7.9,4.2,1.3,-2.1,2.80%,14.30%,13.20%,59.60%,7.60%
Josh Huestis,OKC,26,7-Jun,230,Stanford,USA,2014,1,29,69,2.3,2.3,0.3,5.5,4.20%,11.70%,9.30%,41.70%,2.70%
Josh Jackson,PHX,21,8-Jun,200,Kansas,USA,2017,1,4,77,13.1,4.6,1.5,-11.8,4.40%,12.30%,25.10%,48.00%,10.50%
Josh Magette,ATL,28,1-Jun,160,Alabama-Huntsville,USA,Undrafted,Undrafted,Undrafted,18,2.6,1.1,3.2,0.2,0.90%,7.90%,11.80%,46.40%,37.00%
Josh McRoberts,DAL,31,10-Jun,240,Duke,USA,2007,2,37,2,0,0,0,-14.3,0.00%,0.00%,7.10%,0.00%,0.00%
Josh Richardson,MIA,24,6-Jun,200,Tennessee,USA,2015,2,40,81,12.9,3.5,2.9,1.1,2.50%,8.00%,17.50%,55.10%,13.10%
Josh Smith,NOP,32,9-Jun,225,None,USA,2004,1,17,3,0.7,1.3,0,-34.3,13.60%,10.00%,11.80%,25.00%,0.00%
Jrue Holiday,NOP,28,4-Jun,205,UCLA,USA,2009,1,17,81,19,4.5,6,5.4,2.20%,9.50%,22.40%,57.00%,24.30%
Juancho Hernangomez,DEN,22,9-Jun,230,None,Spain,2016,1,15,25,3.3,2.2,0.5,-4.3,6.20%,13.90%,13.20%,51.10%,6.00%
Julius Randle,LAL,23,9-Jun,250,Kentucky,USA,2014,1,7,82,16.1,8,2.6,-1.5,8.20%,20.20%,24.80%,60.60%,15.80%
Julyan Stone,CHA,29,6-Jun,200,Texas-El Paso,USA,Undrafted,Undrafted,Undrafted,23,0.8,1.3,1.1,9.7,0.50%,15.30%,5.00%,68.40%,18.70%
Justin Anderson,PHI,24,6-Jun,230,Virginia,USA,2015,1,21,38,6.2,2.4,0.7,-8,4.60%,12.00%,18.50%,54.00%,7.80%
Justin Holiday,CHI,29,6-Jun,185,Washington,USA,Undrafted,Undrafted,Undrafted,72,12.2,4,2.1,-3.8,1.30%,11.40%,17.70%,51.30%,9.70%
Justin Jackson,SAC,23,8-Jun,210,North Carolina,USA,2017,1,15,68,6.7,2.8,1.1,-7.6,1.80%,10.90%,13.80%,52.10%,7.10%
Justin Patton,MIN,21,Jul-00,236,Creighton,USA,2017,1,16,1,2,0,0,30,0.00%,0.00%,20.00%,50.00%,0.00%
Justise Winslow,MIA,22,7-Jun,225,Duke,USA,2015,1,10,68,7.8,5.4,2.2,0.5,3.70%,17.80%,15.70%,49.60%,13.40%
Jusuf Nurkic,POR,23,Jul-00,280,None,Bosnia & Herz...,2014,1,16,79,14.3,9,1.8,3.7,8.70%,23.70%,25.50%,52.80%,11.50%
Kadeem Allen,BOS,25,3-Jun,200,Arizona,USA,2017,2,53,18,1.1,0.6,0.7,-9.9,3.40%,6.70%,12.80%,36.60%,16.70%
Karl-Anthony Towns,MIN,22,Jul-00,248,Kentucky,USA,2015,1,1,82,21.3,12.3,2.4,6.1,8.50%,27.20%,22.40%,64.60%,10.50%
Kawhi Leonard,SAS,27,7-Jun,230,San Diego State,USA,2011,1,15,9,16.2,4.7,2.3,3.2,2.90%,15.90%,30.00%,57.20%,19.10%
Kay Felder,DET,23,9-May,176,None,USA,2016,2,54,16,3.6,1.1,1.3,-14.6,1.90%,10.80%,27.60%,37.90%,24.70%
Kelly Olynyk,MIA,27,Jul-00,245,Gonzaga,Canada,2013,1,13,76,11.5,5.7,2.7,6.4,5.20%,20.00%,21.20%,61.20%,18.00%
Kelly Oubre Jr.,WAS,22,7-Jun,205,Kansas,USA,2015,1,15,81,11.8,4.5,1.2,-2.5,2.60%,13.60%,18.70%,53.40%,6.70%
Kemba Walker,CHA,28,1-Jun,184,Connecticut,USA,2011,1,9,80,22.1,3.1,5.6,3.6,1.10%,7.70%,26.60%,57.20%,26.40%
Kendrick Perkins,CLE,33,10-Jun,270,None,USA,2003,1,27,1,3,1,2,18.4,0.00%,9.10%,11.40%,52.10%,18.20%
Kenneth Faried,DEN,28,8-Jun,228,Morehead State,USA,2011,1,22,32,5.9,4.8,0.6,-5.7,13.50%,19.30%,17.10%,55.20%,6.40%
Kent Bazemore,ATL,28,5-Jun,201,Old Dominion,USA,Undrafted,Undrafted,Undrafted,65,12.9,3.8,3.5,-4.6,1.40%,12.40%,21.80%,54.70%,19.90%
Kentavious Caldwell-Pope,LAL,25,5-Jun,205,Georgia,USA,2013,1,8,74,13.4,5.2,2.2,-0.9,2.30%,12.70%,16.40%,56.10%,9.30%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Kevin Durant,GSW,29,9-Jun,240,Texas,USA,2007,1,2,68,26.4,6.8,5.4,7,1.50%,16.90%,29.20%,64.00%,24.30%
Kevin Love,CLE,29,10-Jun,251,UCLA,USA,2008,1,5,59,17.6,9.3,1.7,1.9,6.50%,27.40%,24.60%,61.40%,9.90%
Kevon Looney,GSW,22,9-Jun,220,UCLA,USA,2015,1,30,66,4,3.3,0.6,6.2,9.40%,13.50%,12.00%,58.80%,6.20%
Khem Birch,ORL,25,9-Jun,220,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,42,4.2,4.3,0.8,1.1,11.40%,19.10%,12.90%,58.20%,8.80%
Khris Middleton,MIL,26,8-Jun,234,Texas A&M,USA,2012,2,39,82,20.1,5.2,4,1.8,1.60%,13.30%,23.80%,57.70%,17.20%
Klay Thompson,GSW,28,7-Jun,215,Washington State,USA,2011,1,11,73,20,3.8,2.5,7,1.40%,8.90%,23.10%,59.90%,10.80%
Kobi Simmons,MEM,20,4-Jun,170,Arizona,USA,Undrafted,Undrafted,Undrafted,32,6.1,1.6,2.1,-16.9,2.10%,6.20%,16.20%,49.00%,15.70%
Kosta Koufos,SAC,29,Jul-00,265,Ohio State,USA,2008,1,23,71,6.7,6.6,1.2,-8.4,10.00%,23.60%,14.80%,56.60%,10.00%
Kris Dunn,CHI,24,4-Jun,210,Providence,USA,2016,1,5,52,13.4,4.3,6,-8,1.50%,13.10%,24.40%,48.80%,31.90%
Kristaps Porzingis,NYK,22,3-Jul,240,None,Latvia,2015,1,4,48,22.7,6.6,1.2,0.4,3.90%,15.40%,30.30%,53.90%,6.30%
Kyle Anderson,SAS,24,9-Jun,230,UCLA,USA,2014,1,30,74,7.9,5.4,2.7,2.7,4.30%,15.80%,13.10%,58.20%,14.60%
Kyle Collinsworth,DAL,26,6-Jun,210,Brigham Young,USA,Undrafted,Undrafted,Undrafted,32,3.2,3.3,1.8,-2,6.00%,16.20%,12.40%,43.30%,16.30%
Kyle Korver,CLE,37,7-Jun,212,Creighton,USA,2003,2,51,73,9.2,2.3,1.2,7.9,0.60%,9.30%,15.30%,65.20%,7.90%
Kyle Kuzma,LAL,22,9-Jun,220,Utah,USA,2017,1,27,77,16.1,6.3,1.8,-2.4,3.50%,15.40%,21.80%,54.90%,9.10%
Kyle Lowry,TOR,32,Jun-00,205,Villanova,USA,2006,1,24,78,16.2,5.6,6.9,7.7,2.60%,14.20%,21.00%,59.80%,30.70%
Kyle O'Quinn,NYK,28,10-Jun,250,Norfolk State,USA,2012,2,49,77,7.1,6.1,2.1,-1.2,9.00%,24.20%,16.60%,62.50%,16.60%
Kyle Singler,OKC,30,8-Jun,228,Duke,USA,2011,2,33,12,1.9,0.8,0.2,0.7,1.60%,14.30%,21.90%,43.00%,5.70%
Kyrie Irving,BOS,26,3-Jun,193,Duke,Australia,2011,1,1,60,24.4,3.8,5.1,6.3,1.70%,9.60%,29.70%,61.00%,28.20%
LaMarcus Aldridge,SAS,32,11-Jun,260,Texas,USA,2006,1,2,75,23.1,8.5,2,5.2,9.80%,15.60%,28.60%,57.00%,11.10%
Lance Stephenson,IND,27,6-Jun,230,Cincinnati,USA,2010,2,40,82,9.2,5.2,2.9,-3.9,3.30%,20.30%,20.60%,49.50%,18.60%
Lance Thomas,NYK,30,8-Jun,235,Duke,USA,Undrafted,Undrafted,Undrafted,73,4.1,2.4,0.6,-6.4,3.30%,9.80%,10.50%,51.30%,4.40%
Langston Galloway,DET,26,2-Jun,200,Saint Joseph's,USA,Undrafted,Undrafted,Undrafted,58,6.2,1.6,1,4.4,1.40%,8.90%,18.70%,50.30%,10.50%
Larry Drew II,NOP,28,2-Jun,180,UCLA,USA,Undrafted,Undrafted,Undrafted,10,1.7,0.3,1,-9,4.50%,0.00%,16.80%,35.40%,19.60%
Larry Nance Jr.,CLE,25,9-Jun,230,Wyoming,USA,2015,1,27,66,8.7,6.8,1.2,0.9,10.70%,19.90%,15.40%,60.50%,8.50%
