PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Michael Kidd-Gilchrist,CHA,22,7-Jun,232,Kentucky,USA,2012,1,2,7,12.7,6.4,1.3,14.3,5.80%,14.60%,17.10%,60.30%,6.90%
Mike Conley,MEM,28,1-Jun,175,Ohio State,USA,2007,1,4,56,15.3,2.9,6.1,1.3,1.50%,8.20%,22.40%,53.80%,32.40%
Mike Dunleavy,CHI,35,9-Jun,230,Duke,USA,2002,1,3,31,7.2,2.7,1.3,-5.2,1.10%,10.50%,14.00%,54.30%,7.60%
Mike Miller,DEN,36,8-Jun,218,Florida,USA,2000,1,5,47,1.3,1.1,0.9,-14,1.40%,12.70%,8.80%,50.80%,15.90%
Mike Muscala,ATL,24,11-Jun,240,Bucknell,USA,2013,2,44,60,3.3,2,0.6,-2.8,6.80%,13.80%,15.00%,57.60%,9.90%
Mike Scott,ATL,27,8-Jun,237,Virginia,USA,2012,2,43,75,6.2,2.7,1,5,4.60%,12.60%,16.90%,57.50%,10.60%
Miles Plumlee,MIL,27,11-Jun,249,Duke,USA,2012,1,26,61,5.1,3.8,0.3,-5.5,10.90%,15.30%,14.90%,60.60%,3.00%
Mirza Teletovic,PHX,30,9-Jun,242,None,Bosnia and He...,Undrafted,Undrafted,Undrafted,79,12.2,3.8,1.1,-4.6,3.00%,14.60%,22.70%,57.10%,8.80%
Mitch McGary,OKC,24,10-Jun,255,Michigan,USA,2014,1,21,20,1.3,0.9,0.2,-33.2,5.50%,20.00%,19.00%,47.40%,7.10%
Mo Williams,CLE,33,1-Jun,198,Alabama,USA,2003,2,47,41,8.2,1.8,2.4,-3.2,0.80%,8.70%,22.10%,52.70%,23.10%
Monta Ellis,IND,30,3-Jun,185,None,USA,2005,2,40,81,13.8,3.3,4.7,1.7,1.50%,8.00%,20.70%,50.40%,22.20%
Montrezl Harrell,HOU,22,8-Jun,240,Louisville,USA,2015,2,32,39,3.6,1.7,0.4,4,6.60%,9.80%,13.80%,63.50%,6.70%
Myles Turner,IND,20,11-Jun,243,Texas,USA,2015,1,11,60,10.3,5.5,0.7,-2.3,4.90%,18.20%,20.50%,53.10%,5.00%
Nate Robinson,NOP,32,9-May,180,Washington,USA,2005,1,21,2,0,0,2,-41.4,0.00%,0.00%,1.80%,0.00%,28.60%
Nazr Mohammed,OKC,38,10-Jun,250,Kentucky,USA,1998,1,29,5,1.6,0.8,0,-3.5,5.30%,14.30%,20.00%,68.00%,0.00%
Nemanja Bjelica,MIN,28,10-Jun,240,None,Serbia,2010,2,35,60,5.1,3.5,1.4,-5.9,4.70%,15.60%,12.20%,59.40%,11.50%
Nene,WAS,33,11-Jun,250,None,Brazil,2002,1,7,57,9.2,4.5,1.7,1.4,4.90%,19.90%,21.60%,56.40%,14.50%
Nerlens Noel,PHI,22,11-Jun,228,Kentucky,USA,2013,1,6,67,11.1,8.1,1.8,-11.3,7.50%,19.50%,18.50%,54.40%,10.70%
Nick Collison,OKC,35,10-Jun,255,Kansas,USA,2003,1,12,59,2.1,2.9,0.9,2.6,9.50%,14.10%,10.40%,49.80%,10.30%
Nick Young,LAL,31,7-Jun,210,Southern California,USA,2007,1,16,54,7.3,1.8,0.6,-9.2,1.30%,8.10%,18.00%,48.30%,5.80%
Nicolas Batum,CHA,27,8-Jun,200,None,France,2008,1,25,70,14.9,6.1,5.8,4,2.20%,14.80%,20.80%,54.60%,26.20%
Nik Stauskas,PHI,22,6-Jun,205,Michigan,Canada,2014,1,8,73,8.5,2.5,1.9,-10.7,1.20%,8.90%,16.20%,51.70%,11.90%
Nikola Jokic,DEN,21,10-Jun,250,None,Serbia,2014,2,41,80,10,7,2.4,2.4,9.90%,22.30%,19.30%,58.20%,17.60%
Nikola Mirotic,CHI,25,10-Jun,220,None,Montenegro,2011,1,23,66,11.8,5.5,1.5,0.8,3.50%,17.40%,20.80%,56.40%,9.50%
Nikola Pekovic,MIN,30,11-Jun,307,None,Montenegro,2008,2,31,12,4.5,1.8,0.9,-20.2,4.80%,9.80%,20.30%,45.90%,13.10%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Nikola Vucevic,ORL,25,Jul-00,260,Southern California,Montenegro,2011,1,16,65,18.2,8.9,2.8,-0.7,8.40%,20.30%,26.40%,53.10%,15.40%
Noah Vonleh,POR,20,9-Jun,240,Indiana,USA,2014,1,9,78,3.6,3.9,0.4,-1.9,7.40%,18.40%,12.90%,47.10%,3.70%
Norman Powell,TOR,23,4-Jun,215,UCLA,USA,2015,2,46,49,5.6,2.3,1,4.7,2.30%,12.90%,17.30%,54.10%,10.20%
Norris Cole,NOP,27,2-Jun,175,Cleveland State,USA,2011,1,28,45,10.6,3.4,3.7,-4,0.80%,12.20%,21.20%,46.50%,21.90%
O.J. Mayo,MIL,28,5-Jun,210,Southern California,USA,2008,1,3,41,7.8,2.6,2.9,-2.1,1.20%,8.20%,16.50%,47.40%,15.60%
Omer Asik,NOP,29,Jul-00,255,None,Turkey,2008,2,36,68,4,6.1,0.4,-8.3,9.50%,25.80%,11.30%,55.10%,3.20%
Omri Casspi,SAC,28,9-Jun,225,None,Israel,2009,1,23,69,11.8,5.9,1.4,0.8,3.00%,17.60%,17.30%,58.70%,7.40%
Orlando Johnson,NOP,27,5-Jun,220,California-Santa Barbara,USA,2012,2,36,7,3.7,2.1,0.3,-18.2,3.10%,11.50%,16.50%,34.60%,3.10%
Otto Porter Jr.,WAS,23,8-Jun,198,Georgetown,USA,2013,1,3,75,11.6,5.2,1.6,1.5,4.20%,13.20%,15.80%,56.40%,7.60%
PJ Hairston,MEM,23,6-Jun,230,North Carolina,USA,2014,1,26,66,6.2,2.6,0.6,-6.6,1.80%,11.90%,15.90%,47.00%,4.50%
PJ Tucker,PHX,31,6-Jun,245,Texas,USA,2006,2,35,82,8,6.2,2.2,-6.6,6.20%,13.80%,12.50%,50.60%,10.40%
Pablo Prigioni,LAC,39,3-Jun,185,None,Argentina,Undrafted,Undrafted,Undrafted,59,2.5,1.9,2.2,-4.5,4.50%,9.20%,10.60%,48.20%,23.50%
Pat Connaughton,POR,23,5-Jun,206,Notre Dame,USA,2015,2,41,34,1.1,0.9,0.3,-4,7.10%,12.60%,17.70%,35.20%,11.50%
Patrick Beverley,HOU,27,1-Jun,185,Arkansas,USA,2009,2,42,71,9.9,3.5,3.4,3.5,3.50%,8.70%,15.20%,55.30%,17.50%
Patrick Patterson,TOR,27,9-Jun,235,Kentucky,USA,2010,1,14,79,6.9,4.3,1.2,9.2,4.00%,12.80%,12.70%,53.40%,7.00%
Patty Mills,SAS,27,Jun-00,185,Saint Mary's (CA),Australia,2009,2,55,81,8.5,2,2.8,11.5,1.70%,7.80%,18.70%,54.10%,19.70%
Pau Gasol,CHI,35,Jul-00,250,None,Spain,2001,1,3,72,16.5,11,4.1,0.1,6.50%,24.90%,24.30%,52.90%,21.50%
Paul George,IND,26,9-Jun,220,Fresno State,USA,2010,1,10,81,23.1,7,4.1,3,2.70%,16.50%,29.60%,55.70%,20.30%
Paul Millsap,ATL,31,8-Jun,246,Louisiana Tech,USA,2006,2,47,81,17.1,9,3.3,4.3,7.50%,18.90%,23.70%,55.60%,16.20%
Paul Pierce,LAC,38,7-Jun,235,Kansas,USA,1998,1,10,68,6.1,2.7,1,1.4,1.00%,13.50%,17.50%,48.90%,8.80%
Phil Pressey,POR,25,11-May,175,Missouri,USA,Undrafted,Undrafted,Undrafted,23,3.3,1.3,3.3,-6,0.90%,9.50%,17.20%,43.30%,39.50%
Quincy Acy,SAC,25,7-Jun,240,Baylor,USA,2012,2,37,59,5.2,3.2,0.5,-6,7.10%,13.90%,12.70%,62.90%,4.50%
RJ Hunter,BOS,22,5-Jun,185,Georgia State,USA,2015,1,28,36,2.7,1,0.4,-4.3,0.60%,11.30%,14.80%,48.00%,6.80%
Rajon Rondo,SAC,30,1-Jun,186,Kentucky,USA,2006,1,21,72,11.9,6,11.7,-2.7,3.00%,13.60%,18.60%,50.60%,47.30%
Rakeem Christmas,IND,24,9-Jun,250,Syracuse,USA,2015,2,36,1,4,1,0,-76.9,25.00%,0.00%,14.30%,100%,0.00%
Ramon Sessions,WAS,30,3-Jun,190,Nevada,USA,2007,2,56,82,9.9,2.5,2.9,-1.5,1.50%,10.80%,21.30%,56.50%,22.80%
Randy Foye,OKC,32,4-Jun,213,Villanova,USA,2006,1,7,81,5.9,1.9,2,0.8,1.40%,7.60%,15.60%,46.10%,14.40%
Rashad Vaughn,MIL,19,6-Jun,202,UNLV,USA,2015,1,17,70,3.1,1.3,0.6,-8.8,1.10%,7.70%,12.90%,39.80%,5.50%
Rasual Butler,SAS,37,7-Jun,215,La Salle,USA,2002,2,52,46,2.7,1.2,0.5,6.6,0.80%,11.80%,12.20%,55.80%,7.90%
Raul Neto,UTA,24,1-Jun,179,None,Brazil,2013,2,47,81,5.9,1.5,2.1,3.4,1.20%,7.10%,17.10%,53.00%,19.00%
Ray McCallum,SAS,25,3-Jun,190,Detroit Mercy,USA,2013,2,36,41,3.3,1.1,1.5,1.7,1.60%,8.30%,16.20%,44.90%,18.50%
Raymond Felton,DAL,32,1-Jun,205,North Carolina,USA,2005,1,5,80,9.5,3.2,3.6,-2,1.70%,9.90%,17.80%,50.20%,20.50%
Reggie Bullock,DET,25,7-Jun,205,North Carolina,USA,2013,1,25,37,3.3,1.8,0.7,-7.5,3.00%,13.60%,11.20%,58.30%,10.00%
Reggie Jackson,DET,26,3-Jun,208,Boston College,USA,2011,1,24,79,18.8,3.2,6.2,2.7,2.20%,8.30%,28.20%,53.50%,34.40%
Richard Jefferson,CLE,36,7-Jun,233,Arizona,USA,2001,1,13,74,5.5,1.7,0.8,-1.7,1.10%,8.50%,13.20%,58.50%,7.00%
Richaun Holmes,PHI,22,10-Jun,245,Bowling Green,USA,2015,2,37,51,5.6,2.6,0.6,-3.5,8.50%,10.40%,16.90%,56.40%,7.30%
Ricky Rubio,MIN,25,4-Jun,194,None,Spain,2009,1,5,76,10.1,4.3,8.7,0.5,1.80%,12.40%,17.20%,52.90%,40.20%
Robert Covington,PHI,25,9-Jun,215,Tennessee State,USA,Undrafted,Undrafted,Undrafted,67,12.8,6.3,1.4,-6.8,3.10%,18.70%,20.80%,54.30%,8.30%
Robert Sacre,LAL,27,Jul-00,270,Gonzaga,Canada,2012,2,60,25,3.5,2.9,0.6,-4.4,8.60%,12.40%,13.80%,47.40%,7.20%
Robin Lopez,NYK,28,Jul-00,255,Stanford,USA,2008,1,15,82,10.3,7.3,1.4,-2.1,12.00%,14.50%,17.30%,57.40%,8.30%
Rodney Hood,UTA,23,8-Jun,206,Duke,USA,2014,1,23,79,14.5,3.4,2.7,3.2,1.60%,9.50%,21.30%,54.20%,14.20%
Rodney Stuckey,IND,30,5-Jun,205,Eastern Washington,USA,2007,1,15,58,8.9,2.7,2.4,-0.4,1.50%,10.30%,20.00%,50.40%,17.90%
Rondae Hollis-Jefferson,BKN,21,7-Jun,220,Arizona,USA,2015,1,23,29,5.8,5.3,1.5,-4.2,6.10%,17.90%,12.90%,51.90%,10.00%
Ronnie Price,PHX,33,2-Jun,190,Utah Valley,,Undrafted,Undrafted,Undrafted,62,5.3,1.6,2.4,-2.6,1.90%,6.00%,13.40%,51.70%,18.70%
Roy Hibbert,LAL,29,2-Jul,270,Georgetown,USA,2008,1,17,81,5.9,4.9,1.2,-17.5,6.40%,13.90%,12.90%,50.70%,8.20%
Rudy Gay,SAC,29,8-Jun,230,Connecticut,USA,2006,1,8,70,17.2,6.5,1.7,-1.3,4.30%,14.50%,22.10%,53.80%,7.80%
Rudy Gobert,UTA,24,1-Jul,245,None,France,2013,1,27,61,9.1,11,1.5,4.4,11.50%,24.20%,14.10%,58.20%,7.30%
Russ Smith,MEM,25,Jun-00,165,Louisville,USA,2014,2,47,15,1.5,0.6,0.7,-26.4,1.50%,12.90%,21.60%,41.50%,31.40%
Russell Westbrook,OKC,27,3-Jun,200,UCLA,USA,2008,1,4,80,23.5,7.8,10.4,11.5,5.40%,16.00%,31.00%,55.40%,46.80%
Ryan Anderson,NOP,28,10-Jun,240,California,USA,2008,1,21,66,17,6,1.1,0.6,6.20%,13.60%,23.70%,54.60%,5.90%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Ryan Hollins,MEM,31,Jul-00,240,UCLA,USA,2006,2,50,37,3.4,2.6,0.3,-14.4,9.30%,12.40%,11.40%,63.60%,3.40%
Ryan Kelly,LAL,25,11-Jun,230,Duke,USA,2013,2,48,36,4.2,3.4,0.6,1,4.00%,20.20%,17.10%,44.00%,7.00%
Salah Mejri,DAL,30,2-Jul,245,None,Tunisia,Undrafted,Undrafted,Undrafted,34,3.7,3.6,0.3,5.2,10.50%,19.00%,13.70%,63.60%,3.80%
Sam Dekker,HOU,22,9-Jun,230,Wisconsin,USA,2015,1,18,3,0,0.3,0,-17.3,0.00%,16.70%,0.00%,0.00%,0.00%
Sasha Kaun,CLE,31,11-Jun,260,Kansas,Russia,2008,2,56,25,0.9,1,0.1,-6.7,12.10%,13.70%,11.90%,52.70%,5.20%
Sasha Vujacic,NYK,32,7-Jun,195,None,Slovenia,2004,1,27,61,4.9,2.4,1.4,-2.1,2.60%,13.20%,15.80%,50.30%,14.60%
Sean Kilpatrick,BKN,26,4-Jun,219,Cincinnati,USA,Undrafted,Undrafted,Undrafted,31,11.1,1.8,0.9,-11.6,1.80%,7.40%,22.40%,57.60%,7.80%
Serge Ibaka,OKC,26,10-Jun,245,None,Democratic Re...,2008,1,24,78,12.6,6.8,0.8,10.3,5.70%,14.30%,17.30%,53.30%,3.70%
Sergey Karasev,BKN,22,7-Jun,208,None,Russia,2013,1,19,40,2.4,1.5,0.9,-0.5,2.20%,13.10%,11.60%,56.20%,11.40%
Seth Curry,SAC,25,2-Jun,185,Duke,USA,Undrafted,Undrafted,Undrafted,44,6.8,1.4,1.5,-2.3,1.30%,7.10%,17.00%,60.30%,14.80%
Shabazz Muhammad,MIN,23,6-Jun,223,UCLA,USA,2013,1,14,82,10.5,3.3,0.6,-8.2,6.20%,10.20%,22.00%,54.80%,5.50%
Shabazz Napier,ORL,24,1-Jun,175,Connecticut,USA,2014,1,24,55,3.7,1,1.8,-4.2,1.50%,7.70%,19.50%,46.00%,25.30%
Shane Larkin,BKN,23,11-May,175,Miami (FL),USA,2013,1,18,78,7.3,2.3,4.4,-9.7,1.60%,9.20%,17.10%,51.50%,30.00%
Shaun Livingston,GSW,30,7-Jun,192,None,USA,2004,1,4,78,6.3,2.2,3,7,2.80%,7.80%,13.90%,58.10%,22.20%
Shayne Whittington,IND,25,11-Jun,250,Western Michigan,USA,Undrafted,Undrafted,Undrafted,7,1.6,1.7,0.4,-9,10.60%,17.10%,16.80%,46.30%,12.00%
Shelvin Mack,UTA,26,3-Jun,203,Butler,USA,2011,2,34,52,8.6,2.5,3.6,4.8,1.30%,11.10%,22.70%,50.70%,29.20%
Solomon Hill,IND,25,7-Jun,225,Arizona,USA,2013,1,23,59,4.2,2.8,1,2.7,4.30%,13.60%,12.70%,54.30%,9.30%
Sonny Weems,PHX,29,6-Jun,205,Arkansas,USA,2008,2,39,43,2.5,1.2,1.1,-8.4,1.20%,9.80%,12.80%,45.90%,14.80%
Spencer Dinwiddie,CHI,23,6-Jun,200,Colorado,USA,2014,2,38,12,4.8,1.4,1.8,-19.3,2.10%,8.30%,20.40%,42.30%,29.70%
Spencer Hawes,CHA,28,1-Jul,245,Washington,USA,2007,1,10,57,6,4.3,1.9,1.4,4.70%,17.50%,16.60%,50.80%,17.10%
Stanley Johnson,DET,20,7-Jun,245,Arizona,USA,2015,1,8,73,8.1,4.2,1.6,-3.8,3.10%,14.70%,18.90%,46.00%,11.30%
Stephen Curry,GSW,28,3-Jun,190,Davidson,USA,2009,1,7,79,30.1,5.4,6.7,17.7,2.60%,11.70%,31.30%,66.90%,31.50%
Steve Blake,DET,36,3-Jun,172,Maryland,USA,2003,2,38,58,4.4,1.5,3.4,-3,0.80%,8.30%,14.20%,51.00%,31.10%
Steve Novak,MIL,33,10-Jun,225,Marquette,USA,2006,2,32,10,2.4,0.5,0,2.9,0.00%,9.60%,16.20%,65.10%,0.00%
Steven Adams,OKC,22,Jul-00,255,Pittsburgh,New Zealand,2013,1,12,80,8,6.7,0.8,12.2,10.90%,14.20%,12.40%,62.10%,4.20%
T.J. McConnell,PHI,24,2-Jun,200,Arizona,USA,Undrafted,Undrafted,Undrafted,81,6.1,3.1,4.5,-7.8,2.60%,13.40%,16.50%,51.10%,36.00%
T.J. Warren,PHX,22,8-Jun,230,North Carolina State,USA,2014,1,14,47,11,3.1,0.9,-4,5.00%,8.80%,19.50%,54.90%,6.80%
Taj Gibson,CHI,31,9-Jun,225,Southern California,USA,2009,1,26,73,8.6,6.9,1.5,-4,10.40%,14.00%,14.20%,55.60%,8.30%
Tarik Black,LAL,24,9-Jun,250,Kansas,USA,Undrafted,Undrafted,Undrafted,39,3.4,4,0.4,3.3,8.60%,22.80%,12.90%,53.70%,5.30%
Tayshaun Prince,MIN,36,9-Jun,212,Kentucky,USA,2002,1,23,77,2.9,1.9,1,-4.4,2.20%,7.80%,8.00%,46.60%,7.30%
Terrence Jones,HOU,24,9-Jun,252,Kentucky,USA,2012,1,18,50,8.7,4.2,0.8,-10.2,5.60%,14.80%,18.90%,51.90%,6.90%
Terrence Ross,TOR,25,7-Jun,195,Washington,USA,2012,1,8,73,9.9,2.5,0.8,6.2,1.20%,9.20%,17.70%,55.10%,5.30%
Terry Rozier,BOS,22,2-Jun,190,Louisville,USA,2015,1,16,39,1.8,1.6,0.9,-7.5,6.20%,11.80%,16.70%,32.60%,19.90%
Thabo Sefolosha,ATL,32,7-Jun,220,None,Switzerland,2006,1,13,75,6.4,4.5,1.4,0.3,3.00%,15.00%,11.90%,57.90%,9.30%
Thaddeus Young,BKN,28,8-Jun,221,Georgia Tech,USA,2007,1,12,73,15.1,9,1.9,-4.7,7.60%,20.80%,21.50%,53.30%,9.40%
Thanasis Antetokounmpo,NYK,23,7-Jun,205,None,Greece,2014,2,51,2,3,0.5,0,-35.2,0.00%,11.10%,28.60%,75.00%,0.00%
Thomas Robinson,BKN,25,10-Jun,237,Kansas,USA,2012,1,5,71,4.3,5.1,0.6,-13.9,13.40%,25.50%,18.30%,45.30%,8.00%
Tiago Splitter,ATL,31,11-Jun,245,None,Brazil,2007,1,28,36,5.6,3.3,0.8,8,8.10%,12.60%,14.80%,57.10%,7.70%
Tibor Pleiss,UTA,26,3-Jul,256,None,Germany,2010,2,31,12,2,1.3,0.2,-10.2,8.70%,11.80%,18.30%,46.40%,4.30%
Tim Duncan,SAS,40,11-Jun,250,Wake Forest,US Virgin Isl...,1997,1,1,61,8.6,7.3,2.7,13.3,7.90%,21.20%,17.00%,52.30%,15.30%
Tim Frazier,NOP,25,1-Jun,170,None,USA,Undrafted,Undrafted,Undrafted,51,5.1,2.2,3.2,-1.9,3.50%,11.10%,19.10%,49.90%,33.90%
Tim Hardaway Jr.,ATL,24,6-Jun,205,Michigan,USA,2013,1,24,51,6.4,1.7,1,6.6,0.80%,8.40%,15.70%,56.30%,8.90%
Timofey Mozgov,CLE,29,1-Jul,275,None,Russia,Undrafted,Undrafted,Undrafted,76,6.3,4.4,0.4,0.6,8.70%,16.80%,15.90%,59.30%,3.90%
Tobias Harris,DET,23,9-Jun,235,Tennessee,USA,2011,1,19,76,14.7,6.7,2.2,0.7,3.80%,16.60%,19.20%,56.00%,10.60%
Toney Douglas,NOP,30,2-Jun,195,Florida State,USA,2009,1,29,61,8.7,2.3,2.6,-5.1,1.90%,9.90%,18.80%,54.30%,18.80%
Tony Allen,MEM,34,4-Jun,213,Oklahoma State,USA,2004,1,25,64,8.4,4.6,1.1,-2.2,6.30%,12.80%,16.50%,50.50%,6.80%
Tony Parker,SAS,34,2-Jun,185,None,France,2001,1,28,72,11.9,2.4,5.3,10.5,0.90%,8.00%,20.90%,54.60%,29.40%
Tony Snell,CHI,24,7-Jun,200,New Mexico,USA,2013,1,20,64,5.3,3.1,1,3.6,1.40%,11.70%,13.30%,47.80%,7.00%
Tony Wroten,NYK,23,6-Jun,205,Washington,USA,2012,1,25,8,8.4,2.6,2.5,-22,1.30%,13.00%,31.50%,41.20%,27.40%
Trevor Ariza,HOU,31,8-Jun,215,UCLA,USA,2004,2,43,81,12.7,4.5,2.3,0.4,2.30%,10.60%,15.50%,55.10%,10.00%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Trevor Booker,UTA,28,8-Jun,228,Clemson,USA,2010,1,23,79,5.9,5.7,1.1,2.8,10.20%,17.80%,13.80%,53.30%,8.30%
Trey Burke,UTA,23,1-Jun,191,Michigan,USA,2013,1,9,64,10.6,1.8,2.3,0.4,1.30%,7.00%,24.00%,50.70%,20.10%
Trey Lyles,UTA,20,10-Jun,234,Kentucky,USA,2015,1,12,80,6.1,3.7,0.7,-1.6,4.30%,18.00%,17.70%,51.70%,7.20%
Tristan Thompson,CLE,25,9-Jun,238,Texas,Canada,2011,1,4,82,7.8,9,0.8,8,11.60%,20.90%,11.30%,61.10%,4.00%
Troy Daniels,CHA,24,4-Jun,205,Virginia Commonwealth,USA,Undrafted,Undrafted,Undrafted,43,5.6,1.3,0.5,-4.8,1.40%,10.30%,19.30%,63.40%,8.30%
Ty Lawson,IND,28,11-May,195,North Carolina,USA,2009,1,18,66,5.7,1.8,3.6,-5.6,1.70%,6.40%,14.40%,47.60%,25.10%
Tyler Ennis,MIL,21,3-Jun,194,Syracuse,Canada,2014,1,18,46,4.5,1.6,2.1,-5.6,2.00%,9.70%,16.60%,51.00%,22.50%
Tyler Hansbrough,CHA,30,9-Jun,250,North Carolina,USA,2009,1,13,44,2.4,2,0.2,-4.1,10.80%,14.80%,14.30%,52.20%,3.80%
Tyler Johnson,MIA,24,4-Jun,186,Fresno State,USA,Undrafted,Undrafted,Undrafted,36,8.7,3,2.2,0.5,3.40%,9.10%,16.50%,57.90%,15.10%
Tyler Zeller,BOS,26,Jul-00,253,North Carolina,USA,2012,1,17,60,6.1,3,0.5,-4.5,8.00%,14.80%,22.30%,53.90%,7.30%
Tyreke Evans,NOP,26,6-Jun,220,Memphis,USA,2009,1,4,25,15.2,5.2,6.6,-0.3,2.60%,14.20%,25.20%,53.40%,36.60%
Tyson Chandler,PHX,33,1-Jul,240,None,USA,2001,1,2,66,7.2,8.7,1,-11.6,10.30%,25.10%,12.50%,60.60%,6.40%
Tyus Jones,MIN,20,2-Jun,195,Duke,USA,2015,1,24,37,4.2,1.3,2.9,-10.6,1.20%,7.30%,15.00%,45.00%,27.80%
Udonis Haslem,MIA,36,8-Jun,235,Florida,USA,Undrafted,Undrafted,Undrafted,37,1.6,2,0.4,-3.2,4.30%,26.00%,12.90%,43.40%,8.00%
Victor Oladipo,ORL,24,4-Jun,210,Indiana,USA,2013,1,2,72,16,4.8,3.9,-0.3,2.00%,12.10%,22.30%,53.40%,18.20%
Vince Carter,MEM,39,6-Jun,220,North Carolina,USA,1998,1,5,60,6.6,2.4,0.9,-1.7,2.90%,11.70%,17.50%,52.00%,8.90%
Wayne Ellington,BKN,28,4-Jun,200,North Carolina,USA,2009,1,28,76,7.7,2.3,1.1,-10.1,1.20%,9.60%,17.10%,49.80%,8.20%
Wesley Johnson,LAC,28,7-Jun,215,Syracuse,USA,2010,1,4,80,6.9,3.1,0.6,2.7,2.20%,12.10%,15.20%,51.30%,4.50%
Wesley Matthews,DAL,29,5-Jun,220,Marquette,USA,Undrafted,Undrafted,Undrafted,78,12.5,3.1,1.9,2.1,1.00%,8.00%,17.00%,53.20%,8.80%
Will Barton,DEN,25,6-Jun,175,Memphis,USA,2012,2,40,82,14.4,5.8,2.5,-3.1,2.40%,17.70%,22.50%,53.50%,14.70%
Willie Cauley-Stein,SAC,22,Jul-00,240,Kentucky,USA,2015,1,6,66,7,5.3,0.6,-1.7,9.40%,15.00%,12.90%,58.80%,3.80%
Willie Reed,BKN,26,10-Jun,220,Saint Louis,USA,Undrafted,Undrafted,Undrafted,39,4.7,3.1,0.3,-7.1,11.30%,17.40%,17.40%,57.90%,3.90%
Xavier Munford,MEM,24,3-Jun,180,Rhode Island,USA,Undrafted,Undrafted,Undrafted,14,5.7,2.2,1.6,-5.1,1.10%,12.90%,16.70%,48.10%,13.60%
Zach LaVine,MIN,21,5-Jun,189,UCLA,USA,2014,1,13,82,14,2.8,3.1,-6.2,1.20%,8.90%,22.70%,54.80%,18.70%
Zach Randolph,MEM,34,9-Jun,260,Michigan State,USA,2001,1,19,68,15.3,7.8,2.1,-0.9,8.80%,18.70%,24.50%,51.90%,12.50%
Zaza Pachulia,DAL,32,11-Jun,275,None,Georgia,2003,2,42,76,8.6,9.4,1.7,-0.2,12.40%,23.70%,16.10%,55.00%,10.10%
