PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Rasho Nesterovic,MIN,27,Jul-00,248,None,Slovenia,1998,1,17,77,11.2,6.5,1.5,3.2,6.50%,15.00%,17.30%,53.60%,7.40%
Rasual Butler,MIA,24,7-Jun,205,La Salle,USA,2002,2,52,72,7.5,2.6,1.3,-7.6,1.90%,10.40%,21.00%,43.70%,11.60%
Ray Allen,SEA,27,5-Jun,205,Connecticut,USA,1996,1,5,76,22.5,5,4.4,2.9,3.50%,10.50%,27.40%,56.50%,21.70%
Reggie Evans,SEA,23,8-Jun,245,Iowa,USA,Undrafted,Undrafted,Undrafted,67,3.2,6.6,0.5,-0.1,12.10%,22.60%,8.70%,51.00%,3.70%
Reggie Miller,IND,37,7-Jun,195,UCLA,USA,1987,1,11,70,12.6,2.5,2.4,4.7,1.00%,7.10%,16.50%,59.70%,13.50%
Reggie Slater,MIN,32,7-Jun,255,Wyoming,USA,Undrafted,Undrafted,Undrafted,26,3.1,1.2,0.2,1.9,11.30%,8.60%,22.60%,58.00%,5.10%
Richard Hamilton,DET,25,7-Jun,193,Connecticut,USA,1999,1,7,82,19.7,3.9,2.5,3.6,3.60%,9.30%,30.70%,53.10%,17.10%
Richard Jefferson,NJN,23,7-Jun,222,Arizona,USA,2001,1,13,80,15.5,6.4,2.5,6.7,5.30%,12.70%,19.40%,56.30%,11.90%
Rick Brunson,CHI,31,4-Jun,190,Temple,USA,Undrafted,Undrafted,Undrafted,17,3.5,1.1,2.1,1.1,2.40%,7.90%,17.10%,54.30%,28.60%
Rick Fox,LAL,33,7-Jun,235,North Carolina,Canada,1991,1,24,76,9,4.3,3.3,3.4,2.90%,11.70%,15.40%,52.30%,17.10%
Ricky Davis,CLE,23,7-Jun,197,Iowa,USA,1998,1,21,79,20.6,4.9,5.5,-9.7,3.00%,9.30%,26.40%,48.50%,25.80%
Robert Archibald,MEM,23,11-Jun,250,Illinois,Scotland,2002,2,31,12,1.6,1.4,0.3,-7.4,7.80%,15.10%,21.80%,34.00%,7.10%
Robert Horry,LAL,32,10-Jun,238,Alabama,USA,1992,1,11,80,6.5,6.4,2.9,4.1,7.70%,14.10%,12.10%,48.80%,14.80%
Robert Pack,NOH,34,2-Jun,190,Southern California,USA,Undrafted,Undrafted,Undrafted,28,5.2,1.8,2.9,-8.7,2.50%,9.30%,19.70%,47.30%,33.30%
Robert Traylor,NOH,26,8-Jun,284,Michigan,USA,1998,1,6,69,3.9,3.8,0.7,2.7,11.90%,19.10%,16.60%,48.60%,9.60%
Rod Strickland,MIN,36,3-Jun,185,DePaul,USA,1988,1,19,47,6.8,2,4.6,1.5,2.10%,7.70%,18.70%,49.20%,35.10%
Rodney Rogers,NJN,32,7-Jun,255,Wake Forest,USA,1993,1,9,68,7,3.9,1.6,2.8,4.50%,14.80%,19.70%,48.30%,14.60%
Rodney White,DEN,23,9-Jun,230,North Carolina-Charlotte,USA,2001,1,9,72,9,3,1.7,-9.7,2.60%,11.20%,23.50%,46.90%,15.60%
Roger Mason Jr.,CHI,22,5-Jun,200,Virginia,USA,2002,2,30,17,1.8,0.7,0.7,-2.1,1.80%,8.50%,14.10%,47.10%,16.40%
Ron Mercer,IND,27,7-Jun,210,Kentucky,USA,1997,1,6,72,7.7,2.1,1.6,0.9,2.00%,7.20%,18.30%,43.90%,11.70%
Ruben Boumtje-Boumtje,POR,25,Jul-00,257,Georgetown,USA,2001,2,49,2,0,0.5,0.5,18.2,25.00%,0.00%,8.30%,0.00%,33.30%
Ruben Patterson,POR,27,5-Jun,224,Cincinnati,USA,1998,2,31,78,8.3,3.4,1.3,3.6,7.60%,8.90%,19.70%,53.00%,10.30%
Ruben Wolkowyski,BOS,29,10-Jun,275,None,Argentina,Undrafted,Undrafted,Undrafted,7,0.7,0.1,0.1,-57.4,0.00%,5.00%,14.00%,43.40%,12.50%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Ryan Bowen,DEN,27,9-Jun,220,Iowa,USA,1998,2,55,62,3.6,2.5,0.9,-3.2,7.50%,8.70%,11.10%,51.90%,9.00%
Ryan Humphrey,MEM,23,8-Jun,235,Notre Dame,USA,2002,1,19,48,1.9,2.1,0.2,-5.9,6.80%,14.50%,15.30%,33.90%,4.30%
Sam Cassell,MIL,33,3-Jun,185,Florida State,USA,1993,1,24,78,19.7,4.4,5.8,-2,2.20%,10.90%,25.70%,56.50%,29.30%
Samaki Walker,LAL,27,9-Jun,255,Louisville,USA,1996,1,9,67,4.4,5.5,1,-3.2,8.90%,19.90%,13.50%,46.50%,8.00%
Scot Pollard,SAC,28,11-Jun,265,Kansas,USA,1997,1,19,23,4.5,4.6,0.3,14.9,13.60%,16.10%,15.40%,49.70%,2.80%
Scott Padgett,UTA,27,9-Jun,240,Kentucky,USA,1999,1,28,82,5.7,3.3,1,2.1,6.60%,14.60%,17.90%,49.60%,11.30%
Scott Williams,PHX,35,10-Jun,260,North Carolina,USA,Undrafted,Undrafted,Undrafted,69,4,2.8,0.3,-3.6,7.90%,14.60%,17.40%,44.00%,4.10%
Scottie Pippen,POR,37,8-Jun,228,Central Arkansas,USA,1987,1,5,64,10.8,4.3,4.5,8.3,3.20%,11.80%,19.50%,52.00%,23.40%
Sean Lampley,MIA,23,7-Jun,227,California,USA,2001,2,44,35,4.8,2.4,0.9,0.2,5.30%,11.90%,17.90%,51.20%,12.00%
Sean Marks,MIA,27,10-Jun,250,California,New Zealand,1998,2,44,23,2.3,1.5,0.1,-2.3,3.70%,13.00%,16.30%,41.20%,2.30%
Sean Rooks,LAC,33,10-Jun,260,Arizona,USA,1992,2,30,70,4.2,3.1,1,-11.6,3.90%,12.50%,12.90%,46.00%,8.50%
Shammond Williams,DEN,28,1-Jun,201,North Carolina,USA,1998,2,34,78,8,2.2,3.4,-2.6,1.20%,7.90%,17.20%,50.30%,25.20%
Shandon Anderson,NYK,29,6-Jun,210,Georgia,USA,1996,2,54,82,8.4,3.1,1.1,-1.3,3.90%,11.40%,19.20%,55.30%,8.60%
Shane Battier,MEM,24,8-Jun,220,Duke,USA,2001,1,6,78,9.7,4.4,1.3,-1.4,5.30%,8.80%,12.90%,59.70%,6.70%
Shaquille O'Neal,LAL,31,1-Jul,335,Louisiana State,USA,1992,1,1,67,27.5,11.1,3.1,6.9,10.70%,19.00%,29.90%,60.20%,15.00%
Shareef Abdur-Rahim,ATL,26,9-Jun,240,California,USA,1996,1,3,81,19.9,8.4,3,-3.1,6.10%,16.00%,24.10%,56.60%,14.50%
Shawn Bradley,DAL,31,6-Jul,275,Brigham Young,USA,1993,1,2,81,6.7,5.9,0.7,9.6,8.80%,18.40%,13.40%,60.10%,4.70%
Shawn Kemp,ORL,33,10-Jun,280,Trinity Valley Community College,USA,1989,1,17,79,6.8,5.7,0.7,-2.2,8.80%,19.80%,18.30%,46.80%,5.50%
Shawn Marion,PHX,25,7-Jun,215,Nevada-Las Vegas,USA,1999,1,9,81,21.2,9.5,2.4,1.2,5.80%,17.00%,22.70%,53.80%,10.40%
Slava Medvedenko,LAL,24,10-Jun,255,None,Ukraine,Undrafted,Undrafted,Undrafted,58,4.4,2.4,0.3,-3.5,9.80%,12.00%,21.40%,46.00%,5.00%
Smush Parker,CLE,22,4-Jun,180,Fordham,USA,Undrafted,Undrafted,Undrafted,66,6.2,1.8,2.5,-9.5,2.50%,8.40%,19.60%,52.30%,23.90%
Soumaila Samake,LAL,25,10-Jun,240,None,Mali,2000,2,36,13,1.7,1.8,0.3,-9,11.90%,17.80%,14.50%,44.20%,8.70%
Speedy Claxton,SAS,25,11-May,166,Hofstra,USA,2000,1,20,30,5.8,1.9,2.5,0.7,5.00%,7.60%,19.50%,50.90%,29.20%
Stacey Augmon,NOH,34,8-Jun,213,Nevada-Las Vegas,USA,1991,1,9,70,3,1.7,1,6.3,3.00%,11.10%,13.70%,47.40%,12.50%
Stephen Jackson,SAS,25,8-Jun,220,Butler Community College,USA,1997,2,42,80,11.8,3.6,2.3,4.8,3.20%,9.70%,21.50%,52.60%,13.60%
Stephon Marbury,PHX,26,2-Jun,205,Georgia Tech,USA,1996,1,4,81,22.3,3.2,8.1,1.9,1.60%,6.50%,27.30%,52.00%,35.70%
Steve Francis,HOU,26,3-Jun,195,Maryland,USA,1999,1,2,81,21,6.2,6.2,2.8,4.90%,10.20%,25.60%,54.10%,27.80%
Steve Kerr,SAS,37,1-Jun,180,Arizona,USA,1988,2,50,75,4,0.8,0.9,1.6,1.30%,4.90%,14.10%,55.20%,12.80%
Steve Nash,DAL,29,3-Jun,195,Santa Clara,Canada,1996,1,15,82,17.8,2.9,7.3,10,2.30%,6.20%,23.60%,57.60%,35.10%
Steven Hunter,ORL,21,Jul-00,220,DePaul,USA,2001,1,15,33,3.9,2.8,0.2,2.4,8.40%,11.10%,13.40%,53.10%,2.20%
Steven Smith,SAS,34,8-Jun,221,Michigan State,USA,1991,1,5,53,6.8,1.9,1.3,2.1,2.10%,7.30%,16.60%,52.80%,11.40%
Stromile Swift,MEM,23,9-Jun,225,Louisiana State,USA,2000,1,2,67,9.7,5.7,0.7,-2.8,8.00%,17.70%,20.90%,54.20%,5.10%
Tamar Slay,NJN,23,8-Jun,215,Marshall,USA,2002,2,53,36,2.6,0.9,0.4,-4.1,3.00%,8.80%,20.00%,42.80%,8.60%
Tariq Abdul-Wahad,DAL,28,6-Jun,225,San Jose State,France,1997,1,11,14,4.1,2.9,1.5,4.5,6.80%,11.90%,14.50%,47.00%,14.70%
Tayshaun Prince,DET,23,9-Jun,215,Kentucky,USA,2002,1,23,42,3.3,1.1,0.6,-5,1.20%,9.50%,15.70%,54.60%,10.40%
Terence Morris,HOU,24,9-Jun,221,Maryland,USA,2001,2,33,49,3.7,2.6,0.5,-4.9,6.30%,13.80%,14.90%,50.00%,6.80%
Theo Ratliff,ATL,30,10-Jun,230,Wyoming,USA,1995,1,18,81,8.7,7.5,0.9,-1.7,6.70%,17.20%,15.10%,51.20%,4.70%
Tierre Brown,CLE,24,2-Jun,189,McNeese State,USA,Undrafted,Undrafted,Undrafted,15,4.3,2,2.6,6.5,4.90%,12.30%,21.70%,49.90%,35.50%
Tim Duncan,SAS,27,Jul-00,260,Wake Forest,US Virgin Isl...,1997,1,1,81,23.3,12.9,3.9,9.6,8.90%,23.80%,27.60%,56.40%,19.10%
Tim Hardaway,IND,36,Jun-00,195,Texas-El Paso,USA,1989,1,14,10,4.9,1.5,2.4,12.7,0.80%,10.90%,19.70%,48.30%,27.90%
Tim Thomas,MIL,26,10-Jun,240,Villanova,USA,1997,1,7,80,13.3,4.9,1.3,-0.3,4.30%,12.70%,21.90%,52.70%,7.10%
Tito Maddox,HOU,22,4-Jun,190,Fresno State,USA,2002,2,37,9,1.2,0.8,0.6,-5.7,2.60%,14.60%,23.20%,35.40%,21.70%
Todd MacCulloch,PHI,27,Jul-00,255,Washington,Canada,1999,2,47,42,7.1,4.7,0.5,-2.6,8.30%,16.70%,16.90%,54.80%,4.00%
Tom Gugliotta,PHX,33,10-Jun,250,North Carolina State,USA,1992,1,6,27,4.8,3.7,1.1,-7,5.60%,17.20%,16.70%,47.40%,11.40%
Toni Kukoc,MIL,34,11-Jun,235,None,Croatia,1990,2,29,63,11.6,4.2,3.7,7.5,4.10%,11.90%,20.90%,55.10%,22.50%
Tony Battie,BOS,27,11-Jun,240,Texas Tech,USA,1997,1,5,67,7.3,6.5,0.7,5.3,8.70%,16.80%,12.80%,57.80%,4.90%
Tony Delk,BOS,29,2-Jun,189,Kentucky,USA,1996,1,16,67,9.8,3.5,2.2,-2.4,2.10%,10.30%,16.00%,54.70%,14.10%
Tony Massenburg,UTA,35,9-Jun,250,Maryland,USA,1990,2,43,58,4.7,2.7,0.3,-5.5,8.30%,13.40%,18.20%,50.80%,3.70%
Tony Parker,SAS,21,2-Jun,180,None,France,2001,1,28,82,15.5,2.6,5.3,8.6,1.30%,6.40%,22.40%,54.20%,26.80%
Tracy McGrady,ORL,24,8-Jun,210,None,USA,1997,1,9,75,32.1,6.5,5.5,3.7,4.10%,13.00%,34.60%,56.40%,28.20%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Tracy Murray,LAL,31,7-Jun,228,UCLA,USA,1992,1,18,32,1.9,0.7,0.4,-12.5,2.40%,9.90%,19.10%,40.70%,10.30%
Travis Best,MIA,30,11-May,184,Georgia Tech,USA,1995,1,23,72,8.4,2,3.5,-6.4,1.40%,7.10%,18.90%,47.30%,25.30%
Travis Knight,NYK,28,Jul-00,235,Connecticut,USA,1996,1,29,32,1.9,1.9,0.4,-1.3,6.10%,15.80%,12.30%,42.40%,8.00%
Tremaine Fowlkes,LAC,27,8-Jun,220,Fresno State,USA,1998,2,54,37,4.4,2.8,0.6,9.2,7.50%,11.20%,13.60%,53.30%,6.00%
Trenton Hassell,CHI,24,5-Jun,200,Austin Peay,USA,2001,2,29,82,4.2,3.1,1.8,-10,1.80%,10.50%,11.00%,41.10%,11.80%
Troy Hudson,MIN,27,1-Jun,170,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,79,14.2,2.3,5.7,2.4,1.60%,5.30%,20.90%,53.10%,26.10%
Troy Murphy,GSW,23,11-Jun,245,Notre Dame,USA,2001,1,14,79,11.7,10.2,1.3,-2.4,8.60%,21.70%,16.40%,52.60%,6.60%
Tyrone Hill,PHI,35,9-Jun,250,Xavier,USA,1990,1,11,56,5.6,7,0.7,-6.4,8.90%,21.10%,13.00%,45.70%,4.90%
Tyronn Lue,WAS,26,Jun-00,178,Nebraska,USA,1998,1,23,75,8.6,2,3.5,-1.7,1.20%,6.60%,16.10%,52.30%,22.30%
Tyson Chandler,CHI,20,1-Jul,235,None,USA,2001,1,2,75,9.2,6.9,1,-7.7,9.30%,18.10%,18.00%,56.50%,6.80%
Vin Baker,BOS,31,11-Jun,250,Hartford,USA,1993,1,8,52,5.2,3.8,0.6,-3.5,9.40%,11.90%,14.90%,53.10%,5.30%
Vince Carter,TOR,26,6-Jun,225,North Carolina,USA,1998,1,5,43,20.6,4.4,3.3,-1.2,3.90%,9.00%,27.20%,53.20%,18.10%
Vincent Yarbrough,DEN,22,7-Jun,210,Tennessee,USA,2002,2,32,59,6.9,2.7,2.2,-6.2,2.50%,10.20%,17.10%,44.60%,16.00%
Vitaly Potapenko,SEA,28,10-Jun,285,Wright State,Ukraine,1996,1,12,26,4,3.4,0.2,-7.6,6.40%,17.60%,15.10%,49.20%,1.70%
Vlade Divac,SAC,35,1-Jul,260,None,Serbia and Mo...,1989,1,26,80,9.9,7.2,3.4,10,6.80%,16.00%,16.90%,51.90%,16.00%
Vladimir Radmanovic,SEA,22,10-Jun,234,None,Serbia,2001,1,12,72,10.1,4.5,1.3,4.2,4.10%,13.30%,19.30%,50.80%,8.60%
Vladimir Stepania,MIA,27,1-Jul,255,None,Georgia,1998,1,27,79,5.6,7,0.3,-5.3,12.60%,22.10%,16.00%,45.40%,3.00%
Voshon Lenard,TOR,30,4-Jun,205,Minnesota,USA,1994,2,46,63,14.3,3.4,2.3,-7.6,2.40%,8.90%,22.80%,50.20%,13.80%
Wally Szczerbiak,MIN,26,7-Jun,244,Miami (OH),USA,1999,1,6,52,17.6,4.6,2.6,4.1,3.10%,10.00%,21.50%,56.70%,11.60%
Walt Williams,DAL,33,8-Jun,230,Maryland,USA,1992,1,7,66,5.5,3.1,0.9,5.3,4.40%,12.90%,15.10%,50.00%,7.70%
Walter McCarty,BOS,29,10-Jun,230,Kentucky,USA,1996,1,19,82,6.1,3.5,1.3,-2,3.20%,11.60%,12.30%,54.00%,9.50%
Wang Zhi-zhi,LAC,25,1-Jul,275,None,China,1999,2,36,41,4.4,1.9,0.2,-0.8,6.60%,13.00%,23.40%,48.50%,4.10%
Wesley Person,MEM,32,6-Jun,200,Auburn,USA,1994,1,23,66,11,2.9,1.7,-0.8,1.30%,8.50%,15.90%,56.50%,8.90%
Yao Ming,HOU,22,5-Jul,296,None,China,2002,1,1,82,13.5,8.2,1.7,3,8.80%,19.90%,21.90%,57.00%,10.40%
Zach Randolph,POR,21,9-Jun,253,Michigan State,USA,2001,1,19,77,8.4,4.5,0.5,-4.2,10.80%,17.10%,21.90%,55.50%,5.80%
Zeljko Rebraca,DET,31,Jul-00,257,None,Yugoslavia,1994,2,54,30,6.6,3.1,0.3,3.5,6.70%,13.90%,19.20%,59.60%,3.60%
Zendon Hamilton,TOR,28,11-Jun,254,St. John's (NY),USA,Undrafted,Undrafted,Undrafted,3,2,1.3,0,9.1,6.30%,30.00%,25.00%,51.00%,0.00%
Zydrunas Ilgauskas,CLE,28,3-Jul,260,None,Lithuania,1996,1,20,81,17.2,7.5,1.6,-7.4,9.70%,15.30%,27.70%,51.60%,10.10%
