PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Horace Grant,LAL,38,10-Jun,245,Clemson,USA,1987,1,10,55,4.1,4.2,1.3,0,7.00%,15.10%,11.20%,45.00%,9.80%
Howard Eisley,PHX,31,2-Jun,180,Boston College,USA,1994,2,30,67,6.9,1.9,4.1,-5.5,1.40%,7.60%,18.30%,46.90%,31.00%
Hubert Davis,NJN,34,5-Jun,183,North Carolina,USA,1992,1,20,17,0.2,0.5,0.2,4.8,2.80%,7.70%,8.90%,16.80%,8.30%
Ime Udoka,LAL,26,5-Jun,215,Portland State,USA,Undrafted,Undrafted,Undrafted,4,2,1.3,0.5,-8,3.80%,15.40%,24.60%,37.20%,15.40%
Ira Newble,CLE,29,7-Jun,220,Miami (OH),USA,Undrafted,Undrafted,Undrafted,64,4,2.4,1.1,-5.7,5.20%,7.30%,12.40%,42.90%,9.00%
J.R. Bremer,GSW,23,2-Jun,185,St. Bonaventure,USA,Undrafted,Undrafted,Undrafted,36,3.3,1,1.4,-5.4,1.80%,6.20%,18.60%,35.40%,19.30%
Jabari Smith,SAC,27,11-Jun,240,Louisiana State,USA,2000,2,45,31,2.1,1,0.4,-12.3,5.90%,11.40%,21.20%,40.60%,13.30%
Jacque Vaughn,ATL,29,1-Jun,190,Kansas,USA,1997,1,27,71,3.8,1.6,2.7,-9.7,1.00%,8.30%,13.50%,44.00%,25.60%
Jahidi White,PHX,28,9-Jun,290,Georgetown,USA,1998,2,43,62,4.2,4.2,0.1,-4.9,11.10%,18.30%,15.80%,53.20%,1.30%
Jake Tsakalidis,MEM,25,2-Jul,290,None,Greece,2000,1,25,40,4.3,3.2,0.5,-2.4,7.10%,18.40%,15.20%,53.20%,5.40%
Jake Voskuhl,PHX,26,11-Jun,245,Connecticut,USA,2000,2,33,66,6.6,5.2,0.9,0.4,7.60%,14.10%,12.70%,57.70%,5.30%
Jalen Rose,TOR,31,8-Jun,217,Michigan,USA,1994,1,13,66,15.5,4,5,-2.5,1.40%,9.30%,23.10%,48.50%,23.60%
Jamaal Magloire,NOH,26,11-Jun,259,Kentucky,Canada,2000,1,19,82,13.6,10.3,1,-0.1,9.50%,21.40%,20.00%,55.10%,5.50%
Jamaal Tinsley,IND,26,3-Jun,195,Iowa State,USA,2001,1,27,52,8.3,2.6,5.8,12.7,2.10%,8.20%,16.90%,54.10%,35.60%
Jamal Crawford,CHI,24,5-Jun,190,Michigan,USA,2000,1,8,80,17.3,3.5,5.1,-5.6,1.50%,8.30%,25.20%,48.60%,27.00%
Jamal Mashburn,NOH,31,8-Jun,247,Kentucky,USA,1993,1,4,19,20.8,6.2,2.5,2.1,2.60%,13.00%,28.80%,45.70%,12.30%
Jamal Sampson,LAL,21,11-Jun,235,California,USA,2002,2,46,10,2.9,5.2,0.7,-9.4,14.50%,22.50%,11.40%,51.30%,9.30%
James Jones,IND,23,8-Jun,215,Miami (FL),USA,2003,2,49,6,1.2,0.3,0,-11,0.00%,9.50%,18.20%,35.40%,0.00%
James Posey,MEM,27,8-Jun,215,Xavier,USA,1999,1,18,82,13.7,4.9,1.5,3.3,3.80%,13.30%,18.70%,61.40%,8.30%
Jamison Brewer,IND,23,4-Jun,184,Auburn,USA,2001,2,40,13,2.5,0.8,1.3,5.1,1.30%,6.00%,13.20%,42.50%,17.90%
Jannero Pargo,CHI,24,1-Jun,175,Arkansas,USA,Undrafted,Undrafted,Undrafted,31,6.7,1.2,2.3,-6.5,1.60%,6.10%,23.00%,49.10%,26.80%
Jared Jeffries,WAS,22,11-Jun,230,Indiana,USA,2002,1,11,82,5.7,5.2,1.1,-3.9,8.80%,13.00%,14.50%,42.80%,8.30%
Jarron Collins,UTA,25,11-Jun,255,Stanford,USA,2001,2,52,81,6,3.9,1,-3.2,7.10%,13.20%,13.10%,58.70%,7.80%
Jarvis Hayes,WAS,22,7-Jun,220,Georgia,USA,2003,1,10,70,9.6,3.8,1.5,-7,3.30%,9.60%,18.10%,45.60%,9.20%
Jason Collier,ATL,26,Jul-00,260,Georgia Tech,USA,2000,1,15,20,11.3,5.6,0.9,2.6,6.80%,13.80%,18.70%,55.80%,5.10%
Jason Collins,NJN,25,Jul-00,260,Stanford,USA,2001,1,18,78,5.9,5.1,2,6.6,6.90%,12.10%,11.80%,49.70%,10.50%
Jason Hart,SAS,26,3-Jun,185,Syracuse,USA,2000,2,49,53,3.3,1.5,1.5,9.1,1.60%,9.50%,13.90%,49.70%,21.10%
Jason Kapono,CLE,23,8-Jun,213,UCLA,USA,2003,2,31,41,3.5,1.3,0.3,-6.7,4.30%,8.30%,16.50%,51.90%,6.00%
Jason Kidd,NJN,31,4-Jun,212,California,USA,1994,1,2,67,15.5,6.4,9.2,7.6,3.50%,14.30%,23.50%,48.50%,42.20%
Jason Richardson,GSW,23,6-Jun,225,Michigan State,USA,2001,1,5,78,18.7,6.7,2.9,-0.5,4.20%,13.60%,25.10%,50.40%,14.30%
Jason Terry,ATL,26,2-Jun,180,Arizona,USA,1999,1,10,81,16.8,4.1,5.4,-3.7,1.70%,9.40%,22.50%,51.90%,26.10%
Jason Williams,MEM,28,1-Jun,190,Florida,USA,1998,1,7,72,10.9,2,6.8,0.4,1.20%,5.80%,18.20%,51.70%,36.50%
Jeff Foster,IND,27,11-Jun,242,Texas State,USA,1999,1,21,82,6.1,7.4,0.8,12.1,13.20%,19.40%,11.30%,57.80%,5.10%
Jeff McInnis,CLE,29,4-Jun,179,North Carolina,USA,1996,2,37,70,11.8,2.5,6.1,0.1,1.40%,6.20%,17.60%,51.10%,29.00%
Jeff Trepagnier,DEN,24,4-Jun,200,Southern California,USA,2001,2,35,11,2.3,1.4,0.4,-11.9,5.40%,9.40%,20.30%,30.80%,7.50%
Jelani McCoy,CLE,26,10-Jun,245,UCLA,USA,1998,2,33,2,0,2,0,-33.5,7.10%,20.00%,2.80%,0.00%,0.00%
Jermaine O'Neal,IND,25,11-Jun,242,None,USA,1996,1,17,78,20.1,10,2.1,8.5,7.10%,22.10%,29.80%,48.90%,11.90%
Jerome Beasley,MIA,24,9-Jun,237,North Dakota,USA,2003,2,33,2,1,0.5,0,33.3,0.00%,12.50%,25.00%,33.30%,0.00%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jerome James,SEA,28,1-Jul,272,Florida A&M,USA,1998,2,36,65,5,3.5,0.5,2.6,8.30%,15.30%,17.80%,53.50%,5.30%
Jerome Moiso,TOR,26,10-Jun,235,UCLA,France,2000,1,11,35,2.9,3.2,0.2,-3.3,9.90%,17.40%,14.30%,50.60%,3.70%
Jerome Williams,CHI,31,9-Jun,206,Georgetown,USA,1996,1,26,68,6.2,7,1.1,-6.2,10.40%,19.50%,13.20%,52.20%,7.60%
Jerry Stackhouse,WAS,29,6-Jun,218,North Carolina,USA,1995,1,3,26,13.9,3.6,4,-10,2.10%,10.50%,25.00%,49.40%,24.00%
Jim Jackson,HOU,33,6-Jun,220,Ohio State,USA,1992,1,4,80,12.9,6.1,2.8,2.6,1.80%,13.60%,16.60%,54.00%,12.60%
Jiri Welsch,BOS,24,7-Jun,208,None,Czech Republi...,2002,1,16,81,9.2,3.7,2.3,-2,2.80%,10.70%,16.90%,53.10%,14.00%
Joe Johnson,PHX,23,7-Jun,235,Arkansas,USA,2001,1,10,82,16.7,4.7,4.4,-3.2,2.40%,9.10%,21.30%,49.10%,18.70%
Joe Smith,MIL,28,10-Jun,225,Maryland,USA,1995,1,1,76,10.9,8.5,1,1.6,10.20%,18.30%,17.70%,51.00%,5.50%
Joel Przybilla,ATL,24,1-Jul,255,Minnesota,USA,2000,1,9,17,2.9,6.5,0.4,-9,8.50%,22.50%,10.30%,38.50%,3.20%
John Salmons,PHI,24,7-Jun,210,Miami (FL),USA,2002,1,26,77,5.8,2.5,1.7,-3.3,2.50%,10.30%,15.40%,48.50%,15.50%
John Wallace,MIA,30,9-Jun,225,Syracuse,USA,1996,1,18,37,4.3,1.6,0.4,-9.1,3.30%,13.50%,22.80%,48.60%,8.30%
Jon Barry,DEN,34,5-Jun,210,Georgia Tech,USA,1992,1,21,57,6.2,2.2,2.6,0,2.10%,8.90%,14.60%,53.50%,21.70%
Jonathan Bender,IND,23,Jul-00,219,None,USA,1999,1,5,21,7,1.9,0.4,-3.1,4.00%,11.90%,27.80%,58.40%,7.60%
Josh Davis,ATL,23,8-Jun,240,Wyoming,USA,Undrafted,Undrafted,Undrafted,4,1.3,1.3,0,-8.3,4.20%,19.00%,12.50%,46.00%,0.00%
Josh Howard,DAL,24,7-Jun,210,Wake Forest,USA,2003,1,29,67,8.6,5.5,1.4,7,9.10%,13.90%,17.70%,48.50%,8.50%
Juan Dixon,WAS,25,3-Jun,164,Maryland,USA,2002,1,17,71,9.4,2.1,1.9,-6.8,2.00%,8.30%,23.50%,47.60%,17.60%
Jumaine Jones,BOS,25,8-Jun,218,Georgia,USA,1999,1,27,42,2.2,1.6,0.3,-6,6.20%,11.60%,14.50%,43.80%,6.50%
Juwan Howard,ORL,31,9-Jun,230,Michigan,USA,1994,1,5,81,17,7,2,-6,5.90%,14.40%,23.70%,51.30%,9.80%
Kaniel Dickens,POR,25,8-Jun,215,Idaho,USA,2000,2,50,3,2.3,0.7,0,-14.8,12.50%,0.00%,13.90%,90.20%,0.00%
Kareem Rush,LAL,23,6-Jun,215,Missouri,USA,2002,1,20,72,6.4,1.3,0.8,-1.6,1.60%,6.50%,17.90%,50.50%,8.00%
Karl Malone,LAL,40,9-Jun,259,Louisiana Tech,USA,1985,1,13,42,13.2,8.7,3.9,7.7,4.60%,20.90%,19.10%,55.50%,18.50%
Kedrick Brown,CLE,23,7-Jun,222,Northwest Florida State,USA,2001,1,11,55,5.3,2.7,1.2,3.5,4.30%,10.70%,13.60%,54.30%,10.60%
Keith Bogans,ORL,24,5-Jun,215,Kentucky,USA,2003,2,43,73,6.8,4.3,1.3,-9.5,5.70%,12.20%,14.10%,49.90%,8.70%
Keith McLeod,MIN,24,2-Jun,190,Bowling Green,USA,Undrafted,Undrafted,Undrafted,33,2.7,1,1.8,-7.8,1.40%,7.30%,15.50%,43.60%,25.80%
Keith Van Horn,MIL,28,10-Jun,240,Utah,USA,1997,1,2,72,16.1,7,1.7,0.6,6.70%,15.00%,23.20%,56.40%,9.10%
Kelvin Cato,HOU,29,11-Jun,275,Iowa State,USA,1997,1,15,69,6.1,6.8,1,2.6,9.50%,17.80%,13.60%,49.50%,6.90%
Kendall Gill,CHI,36,5-Jun,216,Illinois,USA,1990,1,5,56,9.6,3.4,1.6,-9.1,4.00%,8.90%,21.50%,44.30%,12.20%
Kendrick Perkins,BOS,19,10-Jun,280,None,USA,2003,1,27,10,2.2,1.4,0.3,27,14.30%,26.50%,26.70%,58.00%,11.50%
Kenny Anderson,IND,33,1-Jun,168,Georgia Tech,USA,1991,1,2,44,6,1.8,2.8,4.7,2.10%,7.20%,16.30%,47.30%,22.90%
Kenny Thomas,PHI,26,7-Jun,245,New Mexico,USA,1999,1,22,74,13.6,10.1,1.5,-3.4,10.20%,18.80%,19.30%,52.70%,7.70%
Kenyon Martin,NJN,26,9-Jun,234,Cincinnati,USA,2000,1,1,65,16.7,9.5,2.5,5,6.10%,21.70%,24.50%,52.80%,13.40%
Keon Clark,UTA,29,11-Jun,221,Nevada-Las Vegas,USA,1998,1,13,2,2,3.5,0.5,26.3,3.40%,20.00%,10.20%,33.30%,6.30%
Kerry Kittles,NJN,30,5-Jun,180,Villanova,USA,1996,1,8,82,13.1,4,2.5,4,2.00%,9.70%,17.80%,52.60%,12.60%
Kevin Garnett,MIN,28,11-Jun,240,None,USA,1995,1,5,82,24.2,13.9,5,9.8,8.20%,26.50%,29.00%,54.70%,23.30%
Kevin Ollie,CLE,31,2-Jun,195,Connecticut,USA,Undrafted,Undrafted,Undrafted,82,4.2,2.1,2.9,-0.4,1.70%,10.30%,13.30%,51.00%,27.60%
Kevin Willis,SAS,41,Jul-00,245,Michigan State,USA,1984,1,11,48,3.4,2,0.2,-4.6,9.70%,16.40%,23.10%,49.10%,5.90%
Keyon Dooling,LAC,24,3-Jun,190,Missouri,USA,2000,1,10,58,6.2,1.4,2.2,-7.1,1.50%,5.50%,17.80%,45.80%,19.80%
Kirk Hinrich,CHI,23,3-Jun,190,Kansas,USA,2003,1,7,76,12,3.4,6.8,-4.2,1.50%,7.90%,18.20%,51.00%,32.00%
Kirk Penney,MIA,23,5-Jun,220,Wisconsin,USA,Undrafted,Undrafted,Undrafted,2,1.5,0.5,0.5,-2.6,0.00%,5.00%,21.40%,25.00%,8.30%
Kobe Bryant,LAL,25,6-Jun,220,None,USA,1996,1,13,65,24,5.5,5.1,6,4.20%,10.40%,28.00%,55.10%,23.70%
Kurt Thomas,NYK,31,9-Jun,235,Texas Christian,USA,1995,1,10,80,11.1,8.3,1.9,0.1,6.00%,20.10%,18.30%,50.30%,9.80%
Kwame Brown,WAS,22,11-Jun,248,None,USA,2001,1,1,74,10.9,7.4,1.5,-4.5,8.10%,16.90%,17.30%,54.70%,8.70%
Kyle Korver,PHI,23,7-Jun,210,Creighton,USA,2003,2,51,74,4.5,1.5,0.5,-0.4,3.50%,9.50%,19.20%,48.90%,8.80%
Lamar Odom,MIA,24,10-Jun,225,Rhode Island,USA,1999,1,4,80,17.1,9.7,4.1,1.5,5.40%,21.30%,24.20%,51.60%,20.30%
Lamond Murray,TOR,31,7-Jun,236,California,USA,1994,1,7,33,6,2.7,0.8,-8,2.70%,15.70%,24.20%,42.80%,12.10%
Larry Hughes,WAS,25,5-Jun,184,Saint Louis,USA,1998,1,8,61,18.8,5.3,2.4,-4.7,4.40%,11.30%,27.30%,49.60%,14.40%
Latrell Sprewell,MIN,33,5-Jun,195,Alabama,USA,1992,1,24,82,16.8,3.8,3.5,6.5,1.90%,7.90%,23.10%,49.30%,15.20%
LeBron James,CLE,19,8-Jun,240,None,USA,2003,1,1,79,20.9,5.5,5.9,-1.9,3.10%,10.40%,27.60%,48.80%,26.80%
Leandro Barbosa,PHX,21,3-Jun,176,None,Brazil,2003,1,28,70,7.9,1.8,2.4,-2.3,1.50%,6.70%,18.00%,55.30%,17.50%
Lee Nailon,CLE,29,9-Jun,238,Texas Christian,USA,1999,2,43,57,6,2.5,0.7,-12.3,8.00%,10.80%,22.00%,48.40%,9.00%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Leon Smith,SEA,23,10-Jun,235,None,USA,1999,1,29,1,2,2,0,28.6,25.00%,25.00%,28.60%,50.00%,0.00%
Lindsey Hunter,DET,33,2-Jun,195,Jackson State,USA,1993,1,10,33,3.5,2,2.6,9,2.10%,8.10%,12.40%,39.90%,21.60%
Linton Johnson,CHI,24,8-Jun,205,Tulane,USA,Undrafted,Undrafted,Undrafted,41,4.2,4.5,0.7,-9.4,7.00%,16.60%,14.90%,39.40%,6.50%
Lonny Baxter,WAS,25,8-Jun,260,Maryland,USA,2002,2,43,62,4,3,0.3,-5.5,8.50%,15.90%,16.60%,51.80%,5.00%
Loren Woods,MIA,26,2-Jul,261,Arizona,USA,2001,2,45,38,3.2,3.5,0.3,-2.5,12.70%,14.90%,13.40%,50.30%,3.60%
Lorenzen Wright,MEM,28,11-Jun,240,Memphis,USA,1996,1,7,65,9.4,6.8,1.1,0.3,8.60%,18.60%,19.30%,47.40%,7.20%
Lucious Harris,NJN,33,5-Jun,205,Long Beach State,USA,1993,2,28,69,6.9,2,2,2.2,2.80%,6.90%,16.90%,48.10%,15.40%
Luke Ridnour,SEA,23,2-Jun,175,Oregon,USA,2003,1,14,69,5.5,1.6,2.4,-7.3,3.00%,7.00%,18.60%,49.60%,26.60%
Luke Walton,LAL,24,8-Jun,235,Arizona,USA,2003,2,32,72,2.4,1.8,1.6,3.1,5.40%,13.00%,13.40%,50.50%,24.60%
Maciej Lampe,PHX,19,11-Jun,240,None,Poland,2003,2,30,21,4.6,2.1,0.4,-11.6,4.30%,15.20%,21.30%,51.20%,6.90%
Malik Allen,MIA,26,10-Jun,255,Villanova,USA,Undrafted,Undrafted,Undrafted,45,4.2,2.6,0.4,-5.3,7.00%,12.70%,17.90%,44.90%,4.90%
Malik Rose,SAS,29,7-Jun,255,Drexel,USA,1996,2,44,67,7.9,4.8,1,4.9,8.90%,16.50%,21.80%,52.60%,10.00%
Mamadou N'diaye,ATL,29,Jul-00,255,Auburn,Senegal,2000,1,26,28,3.5,4,0,-5.9,11.00%,18.30%,13.20%,51.60%,0.00%
Manu Ginobili,SAS,26,6-Jun,210,None,Argentina,1999,2,57,77,12.8,4.5,3.8,9.3,3.80%,11.40%,21.00%,53.60%,21.80%
Marc Jackson,PHI,29,10-Jun,253,Temple,USA,1997,2,37,22,9.4,5.7,0.8,-2.2,7.40%,14.60%,18.00%,49.80%,5.40%
Marcus Banks,BOS,22,2-Jun,200,Nevada-Las Vegas,USA,2003,1,13,81,5.9,1.6,2.2,-3.5,2.30%,7.30%,19.90%,48.00%,22.60%
Marcus Camby,DEN,30,11-Jun,225,Massachusetts,USA,1996,1,2,72,8.6,10.1,1.8,2,9.70%,24.40%,14.10%,51.10%,9.20%
Marcus Fizer,CHI,25,8-Jun,260,Iowa State,USA,2000,1,4,46,7.8,4.4,0.9,-5.4,7.40%,19.80%,26.30%,44.70%,10.60%
Marcus Haislip,MIL,23,10-Jun,230,Tennessee,USA,2002,1,13,31,3,1.7,0.1,5,8.00%,11.60%,15.40%,53.90%,2.40%
Mark Blount,BOS,28,Jul-00,250,Pittsburgh,USA,1997,2,54,82,10.3,7.2,0.9,-0.4,8.90%,15.70%,15.80%,60.10%,5.30%
Mark Jackson,HOU,39,3-Jun,195,St. John's (NY),USA,1987,1,18,42,2.5,1.7,2.8,-0.3,1.90%,10.90%,13.70%,44.00%,33.60%
Mark Madsen,MIN,28,9-Jun,245,Stanford,USA,2000,1,29,72,3.6,3.8,0.4,6.9,10.70%,11.20%,11.10%,50.60%,3.40%
Mark Pope,DEN,31,10-Jun,235,Kentucky,USA,1996,2,52,4,0.5,0.8,0,-45.5,0.00%,13.00%,10.40%,41.00%,0.00%
Marko Jaric,LAC,25,5-Jun,217,None,Serbia,2000,2,30,58,8.5,3,4.8,-2.5,2.50%,7.80%,15.70%,47.50%,25.80%
Marquis Daniels,DAL,23,6-Jun,200,Auburn,USA,Undrafted,Undrafted,Undrafted,56,8.5,2.6,2.1,0,6.30%,7.80%,20.10%,53.60%,16.80%
Mateen Cleaves,CLE,26,2-Jun,210,Michigan State,USA,2000,1,14,4,3.8,1.8,4.8,-9.4,1.10%,6.90%,13.70%,31.40%,25.70%
Matt Barnes,LAC,24,7-Jun,235,UCLA,USA,2002,2,45,38,4.5,4,1.3,-13.3,7.20%,14.10%,12.60%,51.90%,11.60%
Matt Carroll,SAS,23,6-Jun,212,Notre Dame,USA,Undrafted,Undrafted,Undrafted,16,1.2,0.4,0.1,-1.3,1.30%,6.90%,15.20%,51.00%,5.00%
Matt Harpring,UTA,28,7-Jun,231,Georgia Tech,USA,1998,1,15,31,16.2,8,2,1.3,8.70%,14.80%,21.90%,52.40%,10.20%
Maurice Carter,NOH,27,5-Jun,210,Louisiana State,USA,Undrafted,Undrafted,Undrafted,10,4.2,1.1,0.4,5.6,1.80%,8.10%,21.90%,47.90%,7.00%
Maurice Taylor,HOU,27,9-Jun,255,Michigan,USA,1997,1,14,75,11.5,5.1,1.4,-1.1,6.90%,12.30%,22.50%,51.20%,10.50%
Mehmet Okur,DET,25,11-Jun,249,None,Turkey,2001,2,37,71,9.6,5.9,1,8,10.20%,16.90%,20.80%,53.80%,8.10%
Melvin Ely,LAC,26,10-Jun,261,Fresno State,USA,2002,1,12,42,3.7,2.4,0.5,1.7,9.10%,10.50%,16.40%,45.80%,7.50%
Mengke Bateer,TOR,28,11-Jun,290,None,China,Undrafted,Undrafted,Undrafted,7,1.1,1.1,0.1,-17,13.20%,8.80%,9.90%,57.10%,4.50%
Metta World Peace,IND,24,7-Jun,246,St. John's (NY),USA,1999,1,16,73,18.3,5.3,3.7,9.5,3.80%,11.20%,25.70%,51.10%,18.40%
Michael Bradley,ATL,25,10-Jun,225,Villanova,USA,2001,1,17,16,0.9,1.4,0.1,-6.9,6.50%,18.90%,10.80%,47.20%,1.90%
Michael Curry,TOR,35,5-Jun,210,Georgia Southern,USA,Undrafted,Undrafted,Undrafted,70,2.9,1.2,0.8,-7.3,1.90%,5.30%,10.70%,46.00%,8.30%
Michael Doleac,DEN,27,11-Jun,262,Utah,USA,1998,1,12,72,4.5,3.7,0.6,-5,8.30%,17.50%,17.10%,47.10%,7.80%
Michael Finley,DAL,31,7-Jun,225,Wisconsin,USA,1995,1,21,72,18.6,4.5,2.9,4.8,2.70%,8.90%,20.70%,53.90%,11.70%
Michael Olowokandi,MIN,29,Jul-00,270,Pacific,Nigeria,1998,1,1,43,6.5,5.7,0.6,10.2,9.30%,16.20%,18.80%,44.60%,4.10%
Michael Redd,MIL,24,6-Jun,215,Ohio State,USA,2000,2,43,82,21.7,5,2.3,-1.2,3.90%,9.60%,25.30%,54.40%,11.20%
Michael Ruffin,UTA,27,8-Jun,246,Tulsa,USA,1999,2,32,41,2.2,5,1,-2.8,10.80%,20.80%,11.10%,34.40%,9.20%
Michael Stewart,BOS,29,10-Jun,230,California,USA,Undrafted,Undrafted,Undrafted,25,0.5,1.2,0,-16.1,5.10%,15.20%,4.80%,47.20%,0.00%
Michael Sweetney,NYK,21,8-Jun,260,Georgetown,USA,2003,1,9,42,4.3,3.7,0.3,4.3,14.30%,18.40%,17.70%,54.40%,4.90%
Mickael Pietrus,GSW,22,6-Jun,210,None,France,2003,1,11,53,5.3,2.2,0.5,4.7,6.30%,9.40%,17.80%,52.80%,6.00%
Mike Bibby,SAC,26,1-Jun,190,Arizona,USA,1998,1,2,82,18.4,3.4,5.4,5.8,2.40%,6.90%,22.60%,56.40%,24.10%
Mike Dunleavy,GSW,23,9-Jun,230,Duke,USA,2002,1,3,75,11.7,5.9,2.9,-3.9,3.70%,15.20%,17.80%,54.70%,16.10%
Mike James,DET,29,2-Jun,188,Duquesne,,Undrafted,Undrafted,Undrafted,81,9.3,2.9,4.2,0.9,1.30%,9.30%,17.00%,52.80%,25.40%
Mike Miller,MEM,24,8-Jun,218,Florida,USA,2000,1,5,65,11.1,3.3,3.6,3.3,2.40%,10.20%,19.40%,53.20%,21.00%
Mike Wilks,HOU,25,11-May,180,Rice,USA,Undrafted,Undrafted,Undrafted,26,1.9,0.6,0.7,8.4,2.60%,8.00%,16.60%,60.60%,22.40%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Mikki Moore,UTA,28,Jul-00,225,Nebraska,USA,Undrafted,Undrafted,Undrafted,32,4.1,2.6,0.6,-0.9,7.50%,15.30%,15.70%,56.80%,9.70%
Milt Palacio,TOR,26,3-Jun,195,Colorado State,Belize,Undrafted,Undrafted,Undrafted,59,4.4,1.7,3.1,-7.1,1.30%,7.40%,16.30%,39.20%,28.50%
Mitchell Butler,WAS,33,5-Jun,210,UCLA,USA,Undrafted,Undrafted,Undrafted,41,3.3,1.7,0.8,1.9,4.30%,8.10%,12.10%,49.80%,9.30%
Mo Williams,UTA,21,1-Jun,185,Alabama,USA,2003,2,47,57,5,1.3,1.3,-4.2,3.00%,7.00%,21.80%,43.30%,19.60%
Moochie Norris,NYK,30,2-Jun,188,West Florida,USA,1996,2,33,66,3.5,1,1.8,-2.2,1.30%,7.00%,17.10%,47.10%,25.80%
Morris Peterson,TOR,26,7-Jun,215,Michigan State,USA,2000,1,21,82,8.3,3.2,1.4,-1,1.70%,10.80%,15.30%,53.90%,9.50%
Nazr Mohammed,NYK,26,10-Jun,250,Kentucky,USA,1998,1,29,80,7.4,5.9,0.5,-5.6,11.30%,19.00%,17.70%,54.20%,3.90%
Ndudi Ebi,MIN,20,9-Jun,200,None,USA,2003,1,26,17,0.8,0.2,0.2,-13.4,6.50%,2.60%,25.30%,41.20%,20.00%
Nene,DEN,21,11-Jun,260,None,Brazil,2002,1,7,77,11.8,6.5,2.2,5.8,6.40%,14.20%,16.80%,57.80%,10.40%
Nick Van Exel,GSW,32,1-Jun,195,Cincinnati,USA,1993,2,37,39,12.6,2.7,5.3,-7.1,1.30%,7.20%,21.40%,46.90%,28.10%
Nikoloz Tskitishvili,DEN,21,Jul-00,225,None,Georgia,2002,1,5,39,2.7,1.6,0.3,-6.6,6.80%,13.20%,20.50%,39.30%,5.70%
Olden Polynice,LAC,39,10-Jun,250,Virginia,USA,1987,1,8,2,0,1,0.5,7.7,11.10%,9.10%,17.40%,0.00%,14.30%
Oliver Miller,MIN,34,9-Jun,315,Arkansas,USA,1992,1,22,48,2.5,2.7,0.8,-0.5,9.80%,16.20%,12.90%,54.90%,11.50%
Omar Cook,POR,22,1-Jun,190,St. John's (NY),USA,2001,2,31,17,0.8,0.4,1.4,-9.7,2.20%,2.40%,11.70%,25.90%,28.60%
Othella Harrington,NYK,30,9-Jun,235,Georgetown,USA,1996,2,30,56,4.6,3.2,0.5,-3.1,7.00%,14.30%,15.80%,54.60%,5.90%
P.J. Brown,NOH,34,11-Jun,239,Louisiana Tech,USA,1992,2,29,80,10.5,8.6,1.9,2.1,8.50%,16.60%,14.70%,52.70%,9.70%
Pat Garrity,ORL,27,9-Jun,238,Notre Dame,USA,1998,1,19,2,1,0,0.5,-41.8,0.00%,0.00%,6.70%,33.30%,8.30%
Pau Gasol,MEM,23,Jul-00,240,None,Spain,2001,1,3,78,17.7,7.7,2.5,2.3,8.50%,16.30%,26.40%,54.20%,14.30%
Paul Grant,UTA,30,Jul-00,245,Wisconsin,USA,1997,1,20,10,2.5,1.7,0.3,-7.8,7.50%,11.40%,16.30%,47.10%,6.30%
Paul Pierce,BOS,26,6-Jun,230,Kansas,USA,1998,1,10,80,23,6.5,5.1,-1,2.30%,14.40%,29.90%,51.70%,24.90%
Paul Shirley,CHI,26,10-Jun,230,Iowa State,USA,Undrafted,Undrafted,Undrafted,7,3,2.3,0.6,-14.6,9.30%,10.10%,16.90%,43.20%,9.80%
Peja Stojakovic,SAC,27,10-Jun,229,None,Serbia and Mo...,1996,1,14,81,24.2,6.3,2.1,6.8,2.90%,12.60%,23.40%,62.40%,9.00%
Popeye Jones,GSW,34,8-Jun,265,Murray State,USA,1992,2,41,5,0,0.2,0,-38.4,9.10%,0.00%,7.70%,0.00%,0.00%
Predrag Drobnjak,LAC,28,11-Jun,272,None,Yugoslavia,1997,2,48,61,6.3,3.2,0.6,-11.8,5.40%,15.70%,21.40%,45.80%,7.80%
Primoz Brezec,IND,24,1-Jul,252,None,Slovenia,2000,1,27,18,1.6,0.8,0.2,-12.4,7.90%,15.40%,21.40%,48.90%,10.00%
Quentin Richardson,LAC,24,5-Jun,238,DePaul,USA,2000,1,18,65,17.2,6.4,2.1,-3.9,6.00%,11.70%,23.50%,48.40%,10.80%
Quincy Lewis,MIN,27,7-Jun,215,Minnesota,USA,1999,1,19,14,1.1,0.5,0.1,-25.6,1.60%,8.70%,16.20%,40.00%,6.70%
