PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Marcus Camby,HOU,38,11-Jun,235,Massachusetts,USA,1996,1,2,59,4.9,9,1.8,0.5,11.70%,29.00%,12.20%,45.50%,11.30%
Marcus Morris,HOU,22,9-Jun,235,Kansas,USA,2011,1,14,17,2.4,0.9,0.2,-11.2,3.70%,8.20%,21.50%,34.80%,4.20%
Marcus Thornton,SAC,25,4-Jun,205,Louisiana State,USA,2009,2,43,51,18.7,3.7,1.9,-4.7,4.30%,6.10%,22.40%,54.40%,9.10%
Mario Chalmers,MIA,26,2-Jun,190,Kansas,USA,2008,2,34,64,9.8,2.7,3.5,11,1.00%,8.60%,16.80%,57.80%,18.30%
Markieff Morris,PHX,22,10-Jun,245,Kansas,USA,2011,1,13,63,7.4,4.4,1,-2,5.50%,17.70%,19.80%,48.40%,8.70%
Marquis Daniels,BOS,31,6-Jun,200,Auburn,USA,Undrafted,Undrafted,Undrafted,38,3.2,1.7,1.2,-1.1,3.60%,10.70%,17.30%,39.50%,16.50%
Marreese Speights,MEM,24,10-Jun,255,Florida,USA,2008,1,16,60,8.8,6.2,0.8,-2.4,10.00%,19.50%,20.20%,49.10%,5.90%
Martell Webster,MIN,25,7-Jun,230,None,USA,2005,1,6,47,6.9,3.6,0.9,-3.3,3.60%,10.60%,13.40%,53.30%,5.20%
Marvin Williams,ATL,26,9-Jun,245,North Carolina,USA,2005,1,2,57,10.2,5.2,1.2,2.3,5.20%,14.60%,17.40%,54.20%,7.80%
Matt Barnes,LAL,32,7-Jun,226,UCLA,USA,2002,2,45,63,7.8,5.5,2,1.1,7.20%,16.30%,15.90%,55.40%,13.60%
Matt Bonner,SAS,32,10-Jun,235,Florida,USA,2003,2,45,65,6.6,3.3,0.9,14.6,2.40%,13.80%,12.80%,59.70%,6.40%
Matt Carroll,CHA,31,6-Jun,212,Notre Dame,USA,Undrafted,Undrafted,Undrafted,53,2.7,1.1,0.7,-11.9,1.30%,8.90%,14.80%,40.90%,10.80%
Maurice Evans,WAS,33,5-Jun,220,Texas,USA,Undrafted,Undrafted,Undrafted,24,4.9,1,0.4,3.5,2.30%,4.60%,15.90%,49.70%,4.00%
Mehmet Okur,NJN,33,11-Jun,260,None,Turkey,2001,2,37,17,7.6,4.8,1.8,-14.9,4.80%,15.40%,16.70%,46.00%,11.90%
Metta World Peace,LAL,32,7-Jun,260,St. John's (NY),USA,1999,1,16,64,7.7,3.4,2.2,1.2,4.30%,8.00%,15.20%,47.80%,12.70%
Michael Beasley,MIN,23,10-Jun,235,Kansas State,USA,2008,1,2,47,11.5,4.4,1,-3.3,3.40%,14.80%,24.80%,50.20%,7.70%
Michael Redd,PHX,32,6-Jun,215,Ohio State,USA,2000,2,43,51,8.2,1.5,0.6,-7.5,1.80%,8.70%,25.30%,51.10%,7.80%
Mickael Pietrus,BOS,30,6-Jun,215,None,France,2003,1,11,42,6.9,3.1,0.6,1.9,2.10%,11.70%,15.80%,50.90%,4.50%
Mickell Gladness,GSW,25,11-Jun,220,Alabama A&M,USA,Undrafted,Undrafted,Undrafted,26,2.2,2.2,0.2,-14,5.30%,15.10%,12.10%,43.60%,3.00%
Mike Bibby,NYK,34,2-Jun,195,Arizona,USA,1998,1,2,39,2.6,1.5,2.1,-3.5,0.90%,10.70%,12.00%,40.40%,22.70%
Mike Conley,MEM,24,1-Jun,185,Ohio State,USA,2007,1,4,62,12.7,2.5,6.5,6,1.10%,6.60%,18.10%,52.30%,28.90%
Mike Dunleavy,MIL,31,9-Jun,230,Duke,USA,2002,1,3,55,12.3,3.7,2.1,5.7,1.90%,11.60%,18.50%,59.70%,13.20%
Mike James,CHI,37,2-Jun,188,Duquesne,,Undrafted,Undrafted,Undrafted,11,4.8,0.9,2.6,29.7,1.70%,5.40%,24.00%,50.50%,36.30%
Mike Miller,MIA,32,8-Jun,210,Florida,USA,2000,1,5,39,6.1,3.3,1.1,10.3,3.30%,14.10%,14.60%,56.10%,8.60%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Mikki Moore,GSW,36,Jul-00,225,Nebraska,USA,Undrafted,Undrafted,Undrafted,7,3.4,3.1,0.7,-4.8,5.70%,11.50%,11.50%,52.00%,6.00%
Mo Williams,LAC,29,1-Jun,195,Alabama,USA,2003,2,47,52,13.2,1.9,3.1,-1.1,1.60%,5.70%,22.20%,53.00%,19.60%
Monta Ellis,MIL,26,3-Jun,185,None,USA,2005,2,40,58,20.4,3.4,6,-0.4,0.90%,8.50%,27.80%,50.90%,27.70%
Morris Almond,WAS,27,6-Jun,225,Rice,USA,2007,1,25,4,3.5,2,0.5,26,1.50%,12.70%,12.20%,38.20%,3.90%
Mychel Thompson,CLE,24,6-Jun,211,Pepperdine,USA,Undrafted,Undrafted,Undrafted,5,3.6,1,1.4,-1.1,0.00%,5.90%,13.60%,37.50%,11.90%
Nate Robinson,GSW,28,9-May,180,Washington,USA,2005,1,21,51,11.2,2,4.5,2.1,1.30%,7.40%,23.30%,53.40%,31.70%
Nazr Mohammed,OKC,34,10-Jun,250,Kentucky,USA,1998,1,29,63,2.7,2.7,0.2,6,9.80%,15.50%,13.40%,47.70%,3.20%
Nene,WAS,29,11-Jun,250,None,Brazil,2002,1,7,39,13.7,7.5,2.1,4.5,6.10%,21.40%,22.80%,57.30%,12.30%
Nick Collison,OKC,31,10-Jun,255,Kansas,USA,2003,1,12,63,4.5,4.3,1.3,10.8,10.20%,11.50%,10.00%,62.20%,9.30%
Nick Young,LAC,27,7-Jun,210,Southern California,USA,2007,1,16,62,14.2,2.1,0.9,-6.1,1.70%,6.00%,23.60%,51.20%,5.70%
Nicolas Batum,POR,23,8-Jun,200,None,France,2008,1,25,59,13.9,4.6,1.4,-1.3,4.60%,11.30%,20.10%,57.50%,7.90%
Nikola Pekovic,MIN,26,11-Jun,290,None,Montenegro,2008,2,31,47,13.9,7.4,0.7,-1.8,14.20%,12.90%,21.50%,60.70%,4.30%
Nikola Vucevic,PHI,21,Jul-00,240,Southern California,Montenegro,2011,1,16,51,5.5,4.8,0.6,1.6,10.40%,19.30%,18.60%,46.20%,6.30%
Nolan Smith,POR,23,2-Jun,185,Duke,USA,2011,1,21,44,3.8,1.3,1.4,-15,2.90%,7.70%,18.40%,43.40%,19.60%
Norris Cole,MIA,23,2-Jun,175,Cleveland State,USA,2011,1,28,65,6.8,1.4,2,-1.9,1.80%,5.60%,21.00%,45.20%,18.30%
O.J. Mayo,MEM,24,4-Jun,210,Southern California,USA,2008,1,3,66,12.6,3.2,2.6,1.2,1.70%,10.40%,23.20%,51.30%,16.40%
Omer Asik,CHI,25,Jul-00,255,None,Turkey,2008,2,36,66,3.1,5.3,0.5,7.5,12.80%,21.50%,12.30%,50.90%,5.30%
Omri Casspi,CLE,24,9-Jun,225,None,Israel,2009,1,23,65,7.1,3.5,1,-11.2,4.50%,12.90%,17.30%,49.90%,8.40%
Patrick Patterson,HOU,23,9-Jun,235,Kentucky,USA,2010,1,14,64,7.7,4.5,0.8,-1.3,7.30%,12.20%,17.40%,45.70%,5.90%
Patty Mills,SAS,23,Jun-00,185,Saint Mary's (CA),Australia,2009,2,55,16,10.3,1.8,2.4,7.3,1.70%,9.10%,26.50%,60.40%,24.40%
Pau Gasol,LAL,31,Jul-00,250,None,Spain,2001,1,3,65,17.4,10.4,3.6,3.3,7.80%,19.40%,21.60%,54.70%,17.00%
Paul George,IND,22,8-Jun,215,Fresno State,USA,2010,1,10,66,12.1,5.6,2.4,6.5,2.90%,15.70%,19.10%,55.50%,13.30%
Paul Millsap,UTA,27,8-Jun,253,Louisiana Tech,USA,2006,2,47,64,16.6,8.8,2.3,5,8.80%,19.00%,23.10%,54.50%,12.00%
Paul Pierce,BOS,34,7-Jun,235,Kansas,USA,1998,1,10,61,19.4,5.2,4.5,5.3,2.00%,13.40%,27.10%,56.70%,23.30%
Quentin Richardson,ORL,32,6-Jun,228,DePaul,USA,2000,1,18,48,4.5,2.6,0.8,-4.9,1.70%,13.40%,12.70%,51.10%,7.90%
Quincy Pondexter,MEM,24,6-Jun,225,Washington,USA,2010,1,26,64,4.2,2,0.4,2.4,5.30%,7.40%,12.70%,51.70%,4.10%
Raja Bell,UTA,35,5-Jun,210,Florida International,U.S. Virgin I...,Undrafted,Undrafted,Undrafted,34,6.4,1.4,1.1,-0.8,0.80%,5.90%,11.70%,58.60%,6.90%
Rajon Rondo,BOS,26,1-Jun,186,Kentucky,USA,2006,1,21,53,11.9,4.8,11.7,4.9,3.40%,9.80%,20.00%,48.30%,49.80%
Ramon Sessions,LAL,26,3-Jun,190,Nevada,USA,2007,2,56,64,11.3,3.3,5.5,-0.5,1.90%,10.40%,20.70%,53.50%,35.30%
Randy Foye,LAC,28,4-Jun,213,Villanova,USA,2006,1,7,65,11,2.1,2.2,1.6,1.50%,7.00%,20.30%,52.20%,14.30%
Rashard Lewis,WAS,32,10-Jun,230,None,USA,1998,2,32,28,7.8,3.9,1,-10.6,4.40%,10.20%,16.00%,45.70%,5.90%
Rasual Butler,TOR,33,7-Jun,215,La Salle,USA,2002,2,52,34,3.2,1.9,0.6,-10.9,1.30%,13.30%,15.30%,39.80%,7.50%
Ray Allen,BOS,36,5-Jun,205,Connecticut,USA,1996,1,5,46,14.2,3.1,2.4,3,1.00%,8.20%,17.80%,60.70%,11.60%
Raymond Felton,POR,28,1-Jun,205,North Carolina,USA,2005,1,5,60,11.4,2.5,6.5,3.3,1.50%,6.80%,20.50%,49.10%,32.00%
Reggie Evans,LAC,32,8-Jun,245,Iowa,USA,Undrafted,Undrafted,Undrafted,56,1.9,4.8,0.3,-9.4,13.00%,27.00%,8.60%,50.40%,3.50%
Reggie Jackson,OKC,22,3-Jun,208,Boston College,USA,2011,1,24,45,3.1,1.2,1.6,-0.1,3.20%,7.40%,18.70%,40.80%,24.30%
Reggie Williams,CHA,25,6-Jun,205,Virginia Military Institute,USA,Undrafted,Undrafted,Undrafted,33,8.3,2.8,1.8,-18.4,3.60%,9.60%,19.00%,50.30%,15.40%
Renaldo Balkman,NYK,27,8-Jun,225,South Carolina,USA,2006,1,20,14,3,1.9,0.4,-0.4,5.40%,17.90%,16.20%,57.00%,7.50%
Richard Hamilton,CHI,34,7-Jun,193,Connecticut,USA,1999,1,7,28,11.6,2.4,3,7.8,3.00%,6.50%,23.50%,50.00%,19.00%
Richard Jefferson,GSW,32,7-Jun,230,Arizona,USA,2001,1,13,63,9.2,3.5,1.4,-0.5,1.50%,11.30%,15.00%,55.00%,7.70%
Ricky Rubio,MIN,21,4-Jun,180,None,Spain,2009,1,5,41,10.6,4.2,8.2,2.1,1.50%,10.50%,18.30%,47.60%,38.00%
Robin Lopez,PHX,24,Jul-00,255,Stanford,USA,2008,1,15,64,5.4,3.3,0.3,-2.7,9.70%,13.50%,18.50%,52.60%,3.90%
Rodney Stuckey,DET,26,5-Jun,205,Eastern Washington,USA,2007,1,15,55,14.8,2.6,3.8,-1.1,2.40%,6.80%,23.10%,55.00%,21.90%
Rodrigue Beaubois,DAL,24,2-Jun,185,None,France,2009,1,25,53,8.9,2.8,2.9,1.7,1.70%,11.20%,21.20%,49.60%,21.70%
Roger Mason Jr.,WAS,31,5-Jun,205,Virginia,USA,2002,2,30,52,5.5,1.3,0.9,0,1.00%,9.10%,19.10%,53.00%,11.40%
Ronnie Brewer,CHI,27,7-Jun,227,Arkansas,USA,2006,1,14,66,6.9,3.5,2.1,5.9,4.50%,9.20%,14.90%,46.50%,12.80%
Ronnie Price,PHX,29,2-Jun,190,Utah Valley,,Undrafted,Undrafted,Undrafted,36,3.6,1.6,1.9,-3.7,3.60%,7.40%,15.80%,46.50%,21.10%
Ronny Turiaf,MIA,29,10-Jun,245,Gonzaga,France,2005,2,37,17,3,4.1,0.6,-1.6,7.40%,19.70%,9.40%,59.70%,5.90%
Roy Hibbert,IND,25,2-Jul,260,Georgetown,USA,2008,1,17,65,12.8,8.8,1.7,5.8,11.40%,18.30%,20.80%,53.90%,9.30%
Royal Ivey,OKC,30,4-Jun,215,Texas,USA,2004,2,37,34,2.1,0.7,0.3,-0.9,0.30%,6.60%,10.60%,46.40%,4.30%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Rudy Fernandez,DEN,27,6-Jun,185,None,Spain,2007,1,24,31,8.6,2.1,2.4,3.9,1.40%,8.20%,17.60%,54.90%,16.30%
Rudy Gay,MEM,25,8-Jun,230,Connecticut,USA,2006,1,8,65,19,6.4,2.3,2.4,5.40%,12.60%,24.70%,52.10%,10.80%
Russell Westbrook,OKC,23,3-Jun,187,UCLA,USA,2008,1,4,66,23.6,4.6,5.5,7.7,4.40%,8.20%,31.70%,53.80%,28.40%
Ryan Anderson,ORL,24,10-Jun,240,California,USA,2008,1,21,61,16.1,7.7,0.9,6.8,11.40%,13.30%,20.20%,58.90%,4.70%
Ryan Gomes,LAC,29,7-Jun,245,Providence,USA,2005,2,50,32,2.3,1.9,0.4,-6.5,3.10%,11.00%,11.70%,37.10%,4.50%
Ryan Hollins,BOS,27,Jul-00,240,UCLA,USA,2006,2,50,39,3.4,2.1,0.2,-1.2,6.30%,9.00%,13.20%,56.00%,2.90%
Ryan Reid,OKC,25,8-Jun,235,Florida State,USA,2010,2,57,5,1.6,0.4,0,6.1,6.70%,7.70%,14.60%,80.00%,0.00%
Sam Young,PHI,27,6-Jun,220,Pittsburgh,USA,2009,2,36,35,3.3,1.8,0.4,-8.5,4.80%,11.40%,17.90%,41.20%,6.60%
Samardo Samuels,CLE,23,9-Jun,260,Louisville,Jamaica,Undrafted,Undrafted,Undrafted,54,5.4,3.3,0.4,-5.6,7.50%,14.00%,18.30%,51.70%,4.60%
Samuel Dalembert,HOU,32,11-Jun,250,Seton Hall,Haiti,2001,1,26,65,7.5,7,0.5,2.2,11.40%,21.40%,16.30%,55.10%,3.60%
Sasha Pavlovic,BOS,28,7-Jun,235,None,Montenegro,2003,1,19,45,2.7,1.6,0.4,-0.6,0.80%,12.90%,13.60%,45.60%,5.80%
Sean Williams,BOS,25,10-Jun,235,Boston College,USA,2007,1,17,11,3.6,2.3,0.5,9.4,12.30%,11.30%,15.50%,72.20%,7.40%
Sebastian Telfair,PHX,27,Jun-00,170,None,,2004,1,13,60,6.1,1.5,2.3,-7.2,2.10%,8.40%,21.60%,49.50%,28.50%
Semih Erden,CLE,25,Jul-00,240,None,Turkey,2008,2,60,28,3.5,2.6,0.3,-12.7,5.90%,16.80%,14.40%,53.80%,4.90%
Serge Ibaka,OKC,22,10-Jun,235,None,Democratic Re...,2008,1,24,66,9.1,7.5,0.4,5.4,11.70%,15.60%,15.20%,55.60%,2.40%
Shane Battier,MIA,33,8-Jun,225,Duke,USA,2001,1,6,65,4.8,2.4,1.3,3.9,3.90%,6.90%,10.40%,50.40%,8.30%
Shannon Brown,PHX,26,4-Jun,210,Michigan State,USA,2006,1,25,59,11,2.7,1.2,-2.4,2.60%,8.30%,22.10%,50.70%,8.30%
Shaun Livingston,MIL,26,7-Jun,175,None,USA,2004,1,4,58,5.5,2.1,2.1,-4.8,3.40%,7.70%,14.70%,52.00%,17.40%
Shawn Marion,DAL,34,7-Jun,228,Nevada-Las Vegas,USA,1999,1,9,63,10.6,7.4,2.1,-2.2,7.50%,16.90%,18.30%,48.80%,11.50%
Shawne Williams,NJN,26,9-Jun,230,Memphis,USA,2006,1,17,25,4.5,2.7,0.6,-7.2,3.60%,10.60%,13.90%,37.20%,5.30%
Shelden Williams,NJN,28,9-Jun,250,Duke,USA,2006,1,5,58,4.6,6,0.6,-9.7,11.10%,17.40%,11.00%,54.30%,4.40%
Shelvin Mack,WAS,22,3-Jun,207,Butler,USA,2011,2,34,64,3.6,1.4,2,-1.5,1.50%,10.40%,16.90%,46.80%,27.10%
Solomon Alabi,TOR,24,1-Jul,252,Florida State,Nigeria,2010,2,50,14,2.4,3.4,0.2,3.2,12.80%,22.20%,16.70%,41.80%,4.10%
Solomon Jones,NOH,27,10-Jun,245,South Florida,USA,2006,2,33,21,3.2,2.8,0.4,-17.3,10.10%,9.80%,13.60%,47.10%,5.60%
Spencer Hawes,PHI,24,1-Jul,245,Washington,USA,2007,1,10,37,9.6,7.3,2.6,3.7,8.50%,21.00%,19.40%,51.70%,16.90%
Stephen Curry,GSW,24,3-Jun,185,Davidson,USA,2009,1,7,26,14.7,3.4,5.3,5.4,2.10%,9.90%,22.90%,60.50%,29.50%
Stephen Jackson,SAS,34,8-Jun,220,Butler Community College,USA,1997,2,42,47,9.8,3.5,2.5,1.5,1.80%,11.80%,21.10%,48.50%,15.10%
Steve Blake,LAL,32,3-Jun,172,Maryland,USA,2003,2,38,53,5.2,1.6,3.3,-1.1,0.80%,6.00%,12.70%,49.30%,21.60%
Steve Nash,PHX,38,3-Jun,178,Santa Clara,Canada,1996,1,15,62,12.5,3,10.7,4.6,1.40%,7.80%,19.00%,62.50%,49.10%
Steve Novak,NYK,29,10-Jun,240,Marquette,USA,2006,2,32,54,8.8,1.9,0.2,7.9,0.90%,9.70%,15.80%,68.40%,2.00%
Sundiata Gaines,NJN,26,1-Jun,200,Georgia,USA,Undrafted,Undrafted,Undrafted,57,5.1,1.9,2.2,-7.5,3.30%,10.80%,20.00%,46.50%,27.80%
T.J. Ford,SAS,29,Jun-00,165,Texas,USA,2003,1,8,14,3.6,1.3,3.2,7,1.70%,7.90%,16.50%,51.90%,34.90%
Taj Gibson,CHI,27,9-Jun,225,Southern California,USA,2009,1,26,63,7.7,5.3,0.7,12.8,10.10%,14.10%,17.90%,52.20%,6.50%
Tayshaun Prince,DET,32,9-Jun,215,Kentucky,USA,2002,1,23,63,12.7,4.5,2.4,-6,3.50%,10.90%,20.20%,47.00%,12.70%
Terrel Harris,MIA,24,4-Jun,190,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,22,3.6,2.3,1.2,-8.3,5.90%,11.40%,16.60%,43.40%,13.80%
Terrence Williams,SAC,25,6-Jun,220,Louisville,USA,2009,1,11,30,7.1,3.4,2.2,-11.4,2.30%,15.70%,21.00%,48.80%,20.60%
Thabo Sefolosha,OKC,28,7-Jun,215,None,Switzerland,2006,1,13,42,4.8,3,1.1,7.1,2.50%,10.60%,10.20%,58.40%,7.30%
Thaddeus Young,PHI,24,8-Jun,220,Georgia Tech,USA,2007,1,12,63,12.8,5.2,1.2,8.1,8.00%,10.70%,21.10%,53.80%,7.00%
Tiago Splitter,SAS,27,11-Jun,240,None,Brazil,2007,1,28,59,9.3,5.2,1.1,10,9.20%,19.00%,20.40%,64.90%,9.40%
Tim Duncan,SAS,36,11-Jun,255,Wake Forest,US Virgin Isl...,1997,1,1,58,15.4,9,2.3,9.6,6.90%,24.70%,25.80%,53.10%,13.70%
Timofey Mozgov,DEN,25,1-Jul,250,None,Russia,Undrafted,Undrafted,Undrafted,44,5.4,4.1,0.5,-4.2,8.20%,18.60%,16.90%,55.60%,4.90%
Tobias Harris,MIL,19,8-Jun,226,Tennessee,USA,2011,1,19,42,5,2.4,0.5,0,6.00%,14.70%,19.80%,54.00%,7.50%
Toney Douglas,NYK,26,2-Jun,185,Florida State,USA,2009,1,29,38,6.2,1.9,2,-0.8,2.30%,8.80%,23.70%,39.30%,20.50%
Tony Allen,MEM,30,4-Jun,213,Oklahoma State,USA,2004,1,25,58,9.8,4,1.4,5.6,6.70%,9.30%,17.90%,54.10%,8.30%
Tony Battie,PHI,36,11-Jun,240,Texas Tech,USA,1997,1,5,27,1.6,2.5,0.6,7.8,2.70%,20.20%,8.90%,39.80%,8.00%
Tony Parker,SAS,30,2-Jun,185,None,France,2001,1,28,60,18.3,2.9,7.7,11.1,1.20%,7.60%,27.40%,53.90%,40.40%
Tracy McGrady,ATL,33,8-Jun,225,None,USA,1997,1,9,52,5.3,3,2.1,5.2,2.90%,15.40%,17.80%,51.00%,22.10%
Travis Leslie,LAC,22,4-Jun,205,Georgia,USA,2011,2,47,10,1.4,0.9,0.5,-25.3,11.50%,7.10%,18.20%,39.00%,22.70%
Travis Outlaw,SAC,27,9-Jun,207,None,USA,2003,1,23,39,4.3,1.6,0.4,-4.7,3.50%,8.50%,18.30%,42.80%,4.70%
Trevor Ariza,NOH,27,8-Jun,210,UCLA,USA,2004,2,43,41,10.8,5.2,3.3,-6.7,3.20%,13.70%,18.10%,49.60%,16.40%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Trevor Booker,WAS,24,8-Jun,240,Clemson,USA,2010,1,23,50,8.4,6.5,0.8,-5,9.40%,16.20%,15.40%,54.90%,5.10%
Trey Johnson,NOH,27,5-Jun,215,Jackson State,USA,Undrafted,Undrafted,Undrafted,11,1.9,1.1,0.4,-5.3,4.80%,15.00%,14.20%,64.80%,12.10%
Trey Thompkins,LAC,22,10-Jun,245,Georgia,USA,2011,2,37,24,2.4,1,0.1,-23.5,3.20%,19.20%,25.00%,44.50%,5.00%
Tristan Thompson,CLE,21,9-Jun,227,Texas,Canada,2011,1,4,60,8.2,6.5,0.5,-10.8,12.40%,14.60%,18.80%,46.90%,3.50%
Troy Murphy,LAL,32,11-Jun,245,Notre Dame,USA,2001,1,14,59,3.2,3.2,0.9,1,4.50%,15.60%,9.70%,53.70%,8.10%
Ty Lawson,DEN,24,11-May,195,North Carolina,USA,2009,1,18,61,16.4,3.7,6.6,3.4,2.60%,8.30%,20.80%,57.90%,30.30%
Tyler Hansbrough,IND,26,9-Jun,250,North Carolina,USA,2009,1,13,66,9.3,4.4,0.5,-0.6,7.60%,12.70%,20.60%,51.10%,3.80%
Tyler Honeycutt,SAC,21,8-Jun,188,UCLA,USA,2011,2,35,15,1.3,0.9,0.5,-2,3.10%,12.60%,13.20%,38.20%,10.60%
Tyreke Evans,SAC,22,6-Jun,220,Memphis,USA,2009,1,4,63,16.5,4.6,4.5,-6.8,2.80%,10.70%,23.40%,51.20%,21.90%
Tyrus Thomas,CHA,25,10-Jun,225,Louisiana State,,2006,1,4,54,5.6,3.7,0.6,-14.4,4.80%,15.80%,18.80%,41.80%,5.90%
Tyson Chandler,NYK,29,1-Jul,240,None,USA,2001,1,2,62,11.3,9.9,0.9,3.4,10.50%,19.60%,12.80%,70.80%,4.40%
Udonis Haslem,MIA,32,8-Jun,235,Florida,USA,Undrafted,Undrafted,Undrafted,64,6,7.3,0.7,2.9,7.80%,22.00%,13.20%,47.90%,4.30%
Vernon Macklin,DET,25,10-Jun,227,Florida,USA,2011,2,52,23,2,1.5,0.2,2.5,9.70%,14.70%,14.10%,55.90%,5.70%
Vince Carter,DAL,35,6-Jun,220,North Carolina,USA,1998,1,5,61,10.1,3.4,2.3,7,2.10%,11.10%,19.90%,51.90%,14.30%
Vladimir Radmanovic,ATL,31,10-Jun,235,None,Serbia,2001,1,12,49,4.5,2.9,1.1,2.2,4.60%,14.50%,14.50%,52.40%,11.50%
Von Wafer,ORL,26,5-Jun,209,Florida State,USA,2005,2,39,33,5.9,1.4,0.9,-5.5,1.30%,9.00%,21.20%,53.70%,12.20%
Walker Russell,DET,29,Jun-00,170,Jacksonville State,,1982,4,78,28,3,0.9,2.1,-10.1,2.00%,5.60%,16.70%,40.10%,27.10%
Wayne Ellington,MIN,24,4-Jun,200,North Carolina,USA,2009,1,28,51,6.1,1.9,0.6,-1.4,1.40%,8.60%,15.60%,48.70%,5.70%
Wesley Johnson,MIN,24,7-Jun,215,Syracuse,USA,2010,1,4,65,6,2.7,0.9,-5.5,1.60%,10.30%,14.00%,47.70%,6.20%
Wesley Matthews,POR,25,5-Jun,220,Marquette,USA,Undrafted,Undrafted,Undrafted,66,13.7,3.4,1.7,1,2.50%,8.00%,18.30%,53.90%,8.30%
Will Bynum,DET,29,Jun-00,185,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,36,5.7,1.6,1.8,-2.4,1.90%,9.40%,23.70%,45.90%,24.10%
Willie Green,ATL,30,3-Jun,201,Detroit Mercy,USA,2003,2,41,53,7.6,1.5,0.8,-4.4,1.70%,7.30%,18.90%,57.80%,8.30%
Wilson Chandler,DEN,25,8-Jun,225,DePaul,USA,2007,1,23,8,9.4,5.1,2.1,-4.1,3.10%,16.10%,20.70%,44.50%,11.30%
Xavier Henry,NOH,21,6-Jun,220,Kansas,USA,2010,1,12,45,5.3,2.4,0.8,-1.8,3.40%,11.00%,18.30%,45.00%,8.10%
Xavier Silas,PHI,24,5-Jun,205,Northern Illinois,USA,2011,,,2,5.5,2,1.5,-17.3,3.60%,5.30%,20.40%,33.70%,15.80%
Yi Jianlian,DAL,24,Jul-00,250,None,,2007,1,6,30,2.6,1.6,0.2,-14.2,5.50%,17.30%,21.50%,43.30%,4.70%
Zach Randolph,MEM,30,9-Jun,260,Michigan State,USA,2001,1,19,28,11.6,8,1.7,9.2,10.80%,21.50%,21.80%,50.00%,10.80%
Zaza Pachulia,ATL,28,11-Jun,275,None,Georgia,2003,2,42,58,7.8,7.9,1.4,3.3,9.80%,19.30%,13.80%,55.70%,7.40%
