PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Henry Walker,NYK,22,6-Jun,220,Kansas State,USA,2008,2,47,35,9.4,2.5,1.1,0.4,2.00%,10.00%,16.20%,64.90%,7.90%
Hilton Armstrong,HOU,25,11-Jun,235,Connecticut,USA,2006,1,12,33,2.2,2.5,0.6,-5.8,7.80%,16.80%,15.10%,38.10%,9.50%
Ian Mahinmi,SAS,23,11-Jun,230,None,France,2005,1,28,26,3.9,2,0.1,-3.5,7.90%,20.70%,23.80%,66.70%,2.40%
Ime Udoka,SAC,32,5-Jun,220,Portland State,USA,Undrafted,Undrafted,Undrafted,69,3.6,2.8,0.8,-2.3,5.30%,14.60%,13.70%,47.00%,9.10%
J.J. Barea,DAL,26,Jun-00,175,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,78,7.6,1.9,3.3,-1.7,1.20%,8.60%,19.40%,52.60%,26.90%
J.R. Giddens,NYK,25,5-Jun,215,New Mexico,USA,2008,1,30,32,2.2,1.6,0.4,-15.5,6.70%,15.40%,15.20%,49.20%,9.60%
JJ Hickson,CLE,21,9-Jun,242,North Carolina State,USA,2008,1,19,81,8.5,4.9,0.5,1.7,7.30%,17.30%,18.40%,58.00%,3.70%
JJ Redick,ORL,26,4-Jun,190,Duke,USA,2006,1,11,82,9.6,1.9,1.9,5.3,1.00%,7.60%,17.50%,60.60%,14.30%
JR Smith,DEN,24,6-Jun,220,None,USA,2004,1,18,75,15.4,3.1,2.4,6,1.40%,10.00%,26.00%,51.50%,14.90%
JaVale McGee,WAS,22,Jul-00,252,Nevada,USA,2008,1,18,60,6.4,4.1,0.2,-7.8,9.50%,16.20%,18.80%,53.90%,2.40%
Jamaal Magloire,MIA,32,11-Jun,255,Kentucky,Canada,2000,1,19,36,2.1,3.4,0,-2,11.60%,23.10%,12.70%,47.00%,0.50%
Jamaal Tinsley,MEM,32,3-Jun,185,Iowa State,USA,2001,1,27,38,3.5,1.7,2.8,-0.2,1.90%,9.30%,15.20%,43.80%,25.10%
Jamal Crawford,ATL,30,5-Jun,200,Michigan,USA,2000,1,8,79,18,2.5,3,4.9,1.40%,7.00%,24.80%,57.30%,16.30%
Jamario Moon,CLE,30,8-Jun,200,Meridian Community College,USA,Undrafted,Undrafted,Undrafted,61,4.9,3.1,0.8,3.6,2.60%,14.90%,12.20%,55.50%,7.30%
Jameer Nelson,ORL,28,Jun-00,190,Saint Joseph's,USA,2004,1,20,65,12.6,3,5.4,8.8,1.50%,9.20%,22.10%,54.00%,32.30%
James Harden,OKC,20,5-Jun,220,Arizona State,USA,2009,1,3,76,9.9,3.2,1.8,4.9,2.80%,11.10%,19.80%,55.10%,13.00%
James Johnson,CHI,23,9-Jun,245,Wake Forest,USA,2009,1,16,65,3.9,2,0.7,-8.1,4.40%,12.30%,17.30%,53.20%,10.40%
James Jones,MIA,29,8-Jun,220,Miami (FL),USA,2003,2,49,36,4.1,1.3,0.5,-2.1,0.80%,8.20%,12.70%,55.60%,5.60%
James Posey,NOH,33,8-Jun,217,Xavier,USA,1999,1,18,77,5.2,4.3,1.5,-2,2.00%,18.60%,11.40%,52.50%,9.60%
James Singleton,WAS,28,8-Jun,230,Murray State,,Undrafted,Undrafted,Undrafted,57,4.5,4.8,0.5,-7.5,10.70%,18.70%,14.90%,45.20%,5.10%
JamesOn Curry,LAC,24,3-Jun,190,Oklahoma State,USA,2007,2,51,1,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
Jannero Pargo,CHI,30,1-Jun,185,Arkansas,USA,Undrafted,Undrafted,Undrafted,63,5.5,1.2,1.4,-3.5,1.10%,8.50%,23.50%,42.90%,18.20%
Jared Dudley,PHX,24,7-Jun,225,Boston College,USA,2007,1,22,82,8.2,3.4,1.4,5.3,5.30%,8.80%,13.40%,61.20%,8.20%
Jared Jeffries,HOU,28,11-Jun,240,Indiana,USA,2002,1,11,70,5.3,4.1,1.4,-1.1,7.20%,9.00%,10.90%,50.70%,8.00%
Jarrett Jack,TOR,26,3-Jun,197,Georgia Tech,USA,2005,1,22,82,11.4,2.7,5,-2.5,1.40%,8.80%,18.50%,59.90%,27.70%
Jarron Collins,PHX,31,11-Jun,249,Stanford,USA,2001,2,52,34,1,1.8,0.2,-1.8,7.80%,14.50%,8.20%,40.50%,3.10%
Jarvis Hayes,NJN,28,8-Jun,228,Georgia,USA,2003,1,10,45,7.8,2.4,0.9,-6.9,0.90%,10.10%,16.00%,52.10%,6.40%
Jason Collins,ATL,31,Jul-00,255,Stanford,USA,2001,1,18,24,0.7,0.6,0.2,-5,4.10%,7.50%,10.50%,33.50%,5.30%
Jason Hart,NOH,32,3-Jun,180,Syracuse,USA,2000,2,49,5,0.4,0.4,1.2,15.5,0.00%,7.40%,9.80%,50.00%,35.30%
Jason Kapono,PHI,29,8-Jun,215,UCLA,USA,2003,2,31,57,5.7,1.2,0.7,-5.4,1.40%,5.80%,15.50%,52.70%,6.30%
Jason Kidd,DAL,37,4-Jun,210,California,USA,1994,1,2,80,10.3,5.6,9.1,4.3,1.80%,13.80%,14.30%,57.70%,36.10%
Jason Maxiell,DET,27,7-Jun,260,Cincinnati,USA,2005,1,26,76,6.8,5.3,0.5,-6.5,10.50%,18.00%,16.00%,53.10%,4.00%
Jason Richardson,PHX,29,6-Jun,225,Michigan State,USA,2001,1,5,79,15.7,5.1,1.8,6.1,3.50%,12.20%,20.40%,57.40%,8.50%
Jason Smith,PHI,24,Jul-00,240,Colorado State,USA,2007,1,20,56,3.4,2.4,0.6,-2.8,8.60%,13.50%,15.10%,49.10%,7.60%
Jason Terry,DAL,32,2-Jun,180,Arizona,USA,1999,1,10,77,16.6,1.8,3.8,3.1,0.80%,4.80%,22.30%,55.20%,19.40%
Jason Thompson,SAC,23,11-Jun,250,Rider,USA,2008,1,12,75,12.5,8.5,1.7,-4.2,9.40%,18.20%,19.40%,51.80%,8.40%
Jason Williams,ORL,34,1-Jun,180,Florida,USA,1998,1,7,82,6,1.5,3.6,7.4,0.40%,6.70%,13.90%,55.50%,26.50%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jawad Williams,CLE,27,9-Jun,218,North Carolina,USA,Undrafted,Undrafted,Undrafted,54,4.1,1.5,0.6,-1,2.30%,9.00%,14.70%,49.60%,7.30%
Jeff Ayres,POR,23,9-Jun,240,Arizona State,USA,2009,2,31,39,2.7,2.5,0,-6.1,7.00%,20.20%,9.70%,70.50%,0.40%
Jeff Foster,IND,33,11-Jun,250,Texas State,USA,1999,1,21,16,3.1,5.1,1.3,-0.3,13.10%,18.60%,10.30%,49.00%,11.80%
Jeff Green,OKC,23,9-Jun,235,Georgetown,USA,2007,1,5,82,15.1,6,1.6,2.2,3.90%,12.70%,19.00%,53.00%,7.10%
Jeff Teague,ATL,22,2-Jun,180,Wake Forest,USA,2009,1,19,71,3.2,0.9,1.7,-3.1,0.70%,9.10%,17.20%,45.90%,25.80%
Jermaine O'Neal,MIA,31,11-Jun,255,None,USA,1996,1,17,70,13.6,6.9,1.3,5,6.80%,19.00%,22.60%,56.30%,7.80%
Jermaine Taylor,HOU,23,4-Jun,210,Central Florida,USA,2009,2,32,31,4.1,1.5,0.5,-18.3,6.00%,9.50%,21.50%,46.00%,9.60%
Jerry Stackhouse,MIL,35,6-Jun,218,North Carolina,USA,1995,1,3,42,8.5,2.4,1.7,3.4,2.30%,9.60%,21.60%,51.70%,13.30%
Jerryd Bayless,POR,21,3-Jun,200,Arizona,USA,2008,1,11,74,8.5,1.6,2.3,-0.3,1.50%,8.40%,23.80%,53.40%,22.60%
Joakim Noah,CHI,25,11-Jun,232,Florida,USA,2007,1,9,64,10.7,11,2.1,-2.3,11.70%,24.10%,16.80%,55.70%,10.70%
Jodie Meeks,PHI,22,4-Jun,208,Kentucky,USA,2009,2,41,60,4.7,1.7,0.7,0.5,1.20%,13.70%,18.60%,49.30%,8.00%
Joe Alexander,CHI,23,8-Jun,230,West Virginia,,2008,1,8,8,0.5,0.6,0.3,-6.7,6.50%,11.50%,9.60%,27.30%,9.10%
Joe Johnson,ATL,29,7-Jun,240,Arkansas,USA,2001,1,10,76,21.3,4.6,4.9,6,2.70%,10.20%,26.30%,53.80%,21.60%
Joe Smith,ATL,34,10-Jun,225,Maryland,USA,1995,1,1,64,3,2.5,0.3,-1.4,10.90%,16.70%,17.30%,45.30%,5.50%
Joel Anthony,MIA,27,9-Jun,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,80,2.7,3.1,0.2,0.3,9.70%,9.30%,8.50%,54.60%,1.40%
Joel Przybilla,POR,30,1-Jul,245,Minnesota,USA,2000,1,9,30,4.1,7.9,0.3,3,11.60%,25.40%,10.10%,56.70%,1.90%
Joey Dorsey,SAC,26,8-Jun,268,Memphis,USA,2008,2,33,15,1.5,2.9,0.1,8.5,15.00%,25.20%,11.60%,45.50%,2.50%
Joey Graham,DEN,28,7-Jun,225,Oklahoma State,USA,2005,1,16,63,4.2,2,0.3,-1.6,5.60%,11.30%,16.00%,56.80%,4.60%
Johan Petro,DEN,24,Jul-00,247,None,France,2005,1,25,36,3.4,3.6,0.4,1.6,7.60%,22.60%,13.60%,55.30%,4.50%
John Salmons,MIL,30,6-Jun,207,Miami (FL),USA,2002,1,26,81,15.4,3.3,2.8,2.7,1.30%,8.20%,19.90%,55.30%,13.20%
Jon Brockman,SAC,23,7-Jun,255,Washington,USA,2009,2,38,52,2.8,4.1,0.4,-1,15.50%,17.60%,9.80%,56.40%,4.90%
Jonas Jerebko,DET,23,10-Jun,231,None,Sweden,2009,2,39,80,9.3,6,0.7,-3.7,8.80%,14.60%,15.40%,54.50%,4.10%
Jonathan Bender,NYK,29,Jul-00,230,None,USA,1999,1,5,25,4.7,2.1,0.6,-10.4,4.90%,12.80%,20.60%,52.90%,9.40%
Jonny Flynn,MIN,21,Jun-00,185,Syracuse,USA,2009,1,6,81,13.5,2.4,4.4,-12.8,1.00%,7.60%,23.90%,51.10%,24.50%
Jordan Farmar,LAL,23,2-Jun,180,UCLA,USA,2006,1,26,82,7.2,1.6,1.5,1.9,0.90%,7.70%,18.40%,53.50%,13.90%
Jordan Hill,HOU,22,10-Jun,235,Arizona,USA,2009,1,8,47,5.2,3.7,0.4,-0.7,11.30%,17.40%,17.60%,52.80%,5.20%
Jose Calderon,TOR,28,3-Jun,210,None,Spain,Undrafted,Undrafted,Undrafted,68,10.3,2.1,5.9,-0.9,1.30%,6.70%,17.30%,56.90%,33.40%
Josh Boone,NJN,25,10-Jun,240,Connecticut,USA,2006,1,23,63,4,5,0.5,-11.6,11.30%,19.60%,12.00%,50.90%,4.70%
Josh Howard,WAS,30,7-Jun,210,Wake Forest,USA,2003,1,29,35,12.7,3.6,1.4,0.4,3.60%,10.50%,24.50%,49.60%,8.60%
Josh McRoberts,IND,23,10-Jun,240,Duke,USA,2007,2,37,42,4.3,3,1,-0.7,7.50%,16.20%,14.60%,55.00%,12.40%
Josh Powell,LAL,27,9-Jun,240,North Carolina State,USA,Undrafted,Undrafted,Undrafted,63,2.7,1.8,0.6,-5.5,7.00%,12.50%,17.90%,40.70%,9.70%
Josh Smith,ATL,24,9-Jun,240,None,USA,2004,1,17,81,15.7,8.7,4.2,7.2,8.20%,17.40%,22.00%,53.60%,18.70%
Jrue Holiday,PHI,20,4-Jun,180,UCLA,USA,2009,1,17,73,8,2.6,3.8,-4.1,3.30%,8.30%,17.90%,52.60%,23.90%
Julian Wright,NOH,23,8-Jun,225,Kansas,USA,2007,1,13,68,3.8,2.1,0.6,-1,7.00%,10.40%,14.80%,51.80%,6.60%
Juwan Howard,POR,37,9-Jun,253,Michigan,USA,1994,1,5,73,6,4.6,0.8,-2,7.00%,15.80%,13.90%,53.80%,6.20%
Kareem Rush,LAC,29,6-Jun,215,Missouri,USA,2002,1,20,7,1.3,0.9,0.6,-9.9,1.90%,8.50%,10.80%,40.90%,10.50%
Keith Bogans,SAS,30,5-Jun,215,Kentucky,USA,2003,2,43,79,4.4,2.2,1.2,1.3,1.70%,9.80%,10.70%,54.20%,8.60%
Kelenna Azubuike,GSW,26,5-Jun,220,Kentucky,England,Undrafted,Undrafted,Undrafted,9,13.9,4.6,1.1,-8,5.00%,12.80%,19.10%,62.30%,7.00%
Kendrick Perkins,BOS,25,10-Jun,280,None,USA,2003,1,27,78,10.1,7.6,1,6.8,8.70%,20.90%,17.40%,61.30%,5.70%
Kenny Thomas,SAC,32,7-Jun,245,New Mexico,USA,1999,1,22,26,1.6,3.3,0.6,-0.6,11.50%,16.30%,7.90%,50.90%,6.40%
Kenyon Martin,DEN,32,9-Jun,240,Cincinnati,USA,2000,1,1,58,11.5,9.4,1.9,3.9,7.30%,20.50%,17.10%,48.10%,8.70%
Kevin Durant,OKC,21,9-Jun,230,Texas,USA,2007,1,2,82,30.1,7.6,2.8,6.3,3.40%,15.80%,31.00%,60.70%,13.00%
Kevin Garnett,BOS,34,11-Jun,253,None,USA,1995,1,5,69,14.3,7.3,2.7,7.4,4.50%,20.90%,21.60%,56.90%,14.80%
Kevin Love,MIN,21,10-Jun,260,UCLA,USA,2008,1,5,60,14,11,2.3,-6.3,12.90%,25.50%,21.50%,54.90%,12.70%
Kevin Martin,HOU,27,7-Jun,185,Western Carolina,USA,2004,1,26,46,20.6,3.6,2.4,-3.9,1.80%,8.50%,24.70%,56.10%,11.30%
Kevin Ollie,OKC,37,2-Jun,195,Connecticut,USA,Undrafted,Undrafted,Undrafted,25,1.8,1,0.8,-4.2,1.30%,9.20%,9.10%,45.30%,12.00%
Keyon Dooling,NJN,30,3-Jun,195,Missouri,USA,2000,1,10,53,6.9,1,2.5,-4.1,0.90%,4.90%,19.30%,51.90%,24.80%
Kirk Hinrich,CHI,29,3-Jun,190,Kansas,USA,2003,1,7,74,10.9,3.5,4.5,-2.1,1.00%,9.40%,16.10%,50.10%,20.30%
Kobe Bryant,LAL,31,6-Jun,205,None,USA,1996,1,13,73,27,5.4,5,8.3,2.80%,10.80%,31.80%,54.50%,23.00%
Kosta Koufos,UTA,21,Jul-00,265,Ohio State,USA,2008,1,23,36,1.5,1.3,0.2,-16.2,9.50%,17.80%,16.50%,49.40%,5.70%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Kris Humphries,NJN,25,9-Jun,235,Minnesota,USA,2004,1,14,69,7.1,5.5,0.5,-8.3,10.20%,22.80%,20.30%,49.50%,4.60%
Kurt Thomas,MIL,37,9-Jun,230,Texas Christian,USA,1995,1,10,70,3,4.2,0.7,-2.6,7.60%,21.00%,11.20%,48.90%,6.90%
Kwame Brown,DET,28,11-Jun,270,None,USA,2001,1,1,48,3.3,3.7,0.5,-8.4,8.30%,20.90%,14.70%,47.00%,5.60%
Kyle Korver,UTA,29,7-Jun,212,Creighton,USA,2003,2,51,52,7.2,2.1,1.7,10.7,1.10%,10.80%,15.30%,62.00%,13.70%
Kyle Lowry,HOU,24,Jun-00,205,Villanova,USA,2006,1,24,68,9.1,3.6,4.5,4.2,5.30%,9.90%,17.90%,53.60%,28.10%
Kyle Weaver,OKC,24,6-Jun,201,Washington State,USA,2008,2,38,12,3,1.5,0.9,-1.3,0.70%,12.10%,11.70%,50.50%,11.20%
Kyrylo Fesenko,UTA,23,1-Jul,300,None,Ukraine,2007,2,38,49,2.6,1.8,0.3,13.8,8.80%,13.50%,15.50%,53.30%,5.50%
LaMarcus Aldridge,POR,24,11-Jun,240,Texas,USA,2006,1,2,78,17.9,8,2.1,5,7.20%,16.40%,22.80%,53.50%,9.90%
Lamar Odom,LAL,30,10-Jun,230,Rhode Island,USA,1999,1,4,82,10.8,9.8,3.3,5.8,7.10%,23.20%,16.60%,53.30%,15.90%
Larry Hughes,CHA,31,5-Jun,185,Saint Louis,USA,1998,1,8,45,9.1,3.2,3,-3.1,2.00%,11.40%,20.00%,47.20%,19.60%
LeBron James,CLE,25,8-Jun,250,None,USA,2003,1,1,76,29.7,7.3,8.6,11.1,2.70%,16.50%,32.70%,60.40%,39.80%
Leandro Barbosa,PHX,27,3-Jun,202,None,Brazil,2003,1,28,44,9.5,1.6,1.5,6.3,1.50%,7.00%,23.80%,52.60%,12.50%
Leon Powe,CLE,26,8-Jun,240,California,USA,2006,2,49,20,4,3.1,0,-2.8,8.30%,17.20%,16.80%,51.50%,0.00%
Lester Hudson,MEM,25,3-Jun,190,Tennessee-Martin,USA,2009,2,58,25,2.3,0.7,0.5,3.6,5.50%,8.50%,23.00%,49.40%,15.50%
Lindsey Hunter,CHI,39,2-Jun,195,Jackson State,USA,1993,1,10,13,1,1.1,0.7,-4.7,0.80%,10.70%,13.10%,21.00%,10.50%
Lou Amundson,PHX,27,9-Jun,238,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,79,4.7,4.4,0.4,3.3,11.30%,18.60%,14.10%,56.20%,4.00%
Lou Williams,PHI,23,1-Jun,175,None,USA,2005,2,45,64,14,2.9,4.2,-2.6,1.40%,9.00%,20.70%,57.60%,21.90%
Luc Mbah a Moute,MIL,23,8-Jun,230,UCLA,Cameroon,2008,2,37,73,6.2,5.5,1.1,1.8,8.60%,13.40%,11.90%,53.00%,6.70%
Luis Scola,HOU,30,9-Jun,245,None,Argentina,2002,2,55,82,16.2,8.6,2.1,-0.5,6.50%,21.00%,22.60%,55.00%,11.00%
Luke Ridnour,MIL,29,2-Jun,175,Oregon,USA,2003,1,14,82,10.4,1.7,4,1.4,1.30%,7.20%,21.30%,57.00%,31.40%
Luke Walton,LAL,30,8-Jun,235,Arizona,USA,2003,2,32,29,2.4,1.3,1.4,-8.1,4.00%,9.60%,15.60%,40.20%,22.30%
Luol Deng,CHI,25,9-Jun,220,Duke,United Kingdo...,2004,1,7,70,17.6,7.3,2,0.8,4.90%,13.90%,21.40%,53.10%,8.80%
Luther Head,IND,27,3-Jun,185,Illinois,USA,2005,1,24,47,7.6,1.7,1.5,1.4,0.70%,8.50%,20.50%,53.00%,14.20%
Malik Allen,DEN,32,10-Jun,255,Villanova,USA,Undrafted,Undrafted,Undrafted,51,2.1,1.6,0.3,-13.7,8.10%,10.70%,13.80%,43.10%,5.50%
Malik Hairston,SAS,23,6-Jun,220,Oregon,USA,2008,2,48,47,2.1,1,0.3,-3.1,4.60%,10.80%,13.30%,55.50%,7.50%
Manu Ginobili,SAS,32,6-Jun,205,None,Argentina,1999,2,57,75,16.5,3.8,4.9,8.4,3.30%,10.40%,24.50%,58.40%,27.30%
Marc Gasol,MEM,25,1-Jul,265,None,Spain,2007,2,48,69,14.6,9.3,2.4,2.7,8.80%,18.80%,17.00%,61.70%,10.00%
Marcin Gortat,ORL,26,11-Jun,240,None,Poland,2005,2,57,81,3.6,4.2,0.2,2.5,9.60%,20.90%,12.40%,56.30%,2.40%
Marco Belinelli,TOR,24,5-Jun,200,None,Italy,2007,1,18,66,7.1,1.4,1.3,2.8,1.30%,7.40%,19.20%,54.30%,11.90%
Marcus Banks,TOR,28,2-Jun,205,Nevada-Las Vegas,USA,2003,1,13,22,5,1,1.2,-4.2,1.30%,8.00%,19.90%,63.50%,21.50%
Marcus Camby,POR,36,11-Jun,235,Massachusetts,USA,1996,1,2,74,7.5,11.8,2.5,2.7,11.10%,27.80%,12.50%,50.10%,11.90%
Marcus Haislip,SAS,29,10-Jun,230,Tennessee,USA,2002,1,13,10,2.5,1,0,-7.6,10.50%,11.30%,26.00%,53.90%,0.00%
Marcus Landry,BOS,24,7-Jun,230,Wisconsin,USA,Undrafted,Undrafted,Undrafted,18,2.4,1.1,0,1.8,4.30%,12.40%,19.30%,48.70%,0.00%
Marcus Thornton,NOH,23,4-Jun,205,Louisiana State,USA,2009,2,43,73,14.5,2.9,1.6,-1.9,4.00%,8.00%,24.70%,55.00%,10.30%
Marcus Williams,MEM,24,3-Jun,205,Connecticut,USA,2006,1,22,62,4.3,1.5,2.6,-6.7,1.50%,9.30%,17.80%,45.60%,27.40%
Mardy Collins,LAC,25,6-Jun,220,Temple,USA,2006,1,29,43,2.6,1.2,1,-9.4,2.90%,8.30%,16.00%,40.40%,15.10%
Mario Chalmers,MIA,24,1-Jun,190,Kansas,USA,2008,2,34,73,7.1,1.8,3.4,-0.1,1.40%,6.30%,15.90%,51.90%,21.70%
Mario West,ATL,26,5-Jun,210,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,39,0.8,0.7,0.2,-6.2,6.20%,12.30%,9.00%,59.10%,9.20%
Marquis Daniels,BOS,29,6-Jun,200,Auburn,USA,Undrafted,Undrafted,Undrafted,51,5.6,1.9,1.3,1.2,3.20%,7.60%,15.40%,52.60%,11.10%
Marreese Speights,PHI,22,10-Jun,245,Florida,USA,2008,1,16,62,8.6,4.1,0.6,-8.5,8.70%,18.20%,24.70%,52.40%,6.20%
Martell Webster,POR,23,7-Jun,235,None,USA,2005,1,6,82,9.4,3.3,0.8,3,2.40%,12.40%,17.70%,54.30%,5.00%
Marvin Williams,ATL,24,9-Jun,240,North Carolina,USA,2005,1,2,81,10.1,5.1,1.1,4.9,4.50%,13.10%,15.50%,54.00%,5.60%
Matt Barnes,ORL,30,7-Jun,226,UCLA,USA,2002,2,45,81,8.8,5.5,1.7,11.1,5.50%,16.20%,15.90%,57.60%,9.70%
Matt Bonner,SAS,30,10-Jun,240,Florida,USA,2003,2,45,65,7,3.3,1,8.6,4.70%,14.00%,16.40%,58.10%,9.00%
Matt Carroll,DAL,29,6-Jun,212,Notre Dame,USA,Undrafted,Undrafted,Undrafted,25,1.8,0.5,0.2,-5.2,3.30%,7.40%,21.20%,43.70%,8.20%
Maurice Evans,ATL,31,5-Jun,220,Texas,USA,Undrafted,Undrafted,Undrafted,79,5.7,1.9,0.6,-0.7,4.40%,7.60%,14.20%,53.90%,5.60%
Mehmet Okur,UTA,31,11-Jun,263,None,Turkey,2001,2,37,73,13.5,7.1,1.6,4.6,6.60%,18.60%,20.80%,56.10%,8.50%
Metta World Peace,LAL,30,7-Jun,260,St. John's (NY),USA,1999,1,16,77,11,4.3,3,6.7,3.90%,8.70%,16.00%,51.40%,13.20%
Michael Beasley,MIA,21,10-Jun,235,Kansas State,USA,2008,1,2,78,14.8,6.4,1.3,0.2,5.60%,17.00%,25.10%,50.50%,7.60%
Michael Finley,BOS,37,7-Jun,225,Wisconsin,USA,1995,1,21,46,4.4,1.5,0.9,0.1,0.90%,9.60%,13.60%,53.00%,9.00%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Michael Redd,MIL,30,6-Jun,215,Ohio State,USA,2000,2,43,18,11.9,3,2.2,-10.3,1.90%,9.50%,22.50%,44.40%,14.30%
Mickael Pietrus,ORL,28,6-Jun,215,None,France,2003,1,11,75,8.7,2.9,0.7,3.6,2.40%,10.00%,17.70%,55.50%,4.80%
Mike Bibby,ATL,32,2-Jun,195,Arizona,USA,1998,1,2,80,9.1,2.3,3.9,7.8,1.00%,7.80%,15.90%,53.80%,20.40%
Mike Conley,MEM,22,1-Jun,185,Ohio State,USA,2007,1,4,80,12,2.4,5.3,0.6,1.20%,6.80%,18.30%,52.60%,24.50%
Mike Dunleavy,IND,29,9-Jun,230,Duke,USA,2002,1,3,67,9.9,3.5,1.5,-1.4,1.60%,13.50%,19.90%,53.10%,11.20%
Mike Harris,HOU,27,6-Jun,235,Rice,USA,Undrafted,Undrafted,Undrafted,13,2.2,1.8,0.2,-18.9,7.60%,14.60%,17.60%,41.60%,6.30%
Mike James,WAS,35,2-Jun,188,Duquesne,,Undrafted,Undrafted,Undrafted,4,4.5,0.8,1.3,3.2,2.00%,3.70%,26.60%,38.30%,19.20%
Mike Miller,WAS,30,8-Jun,218,Florida,USA,2000,1,5,54,10.9,6.2,3.9,-4.2,3.30%,16.50%,14.60%,62.30%,17.80%
Mike Wilks,OKC,31,10-May,180,Rice,USA,Undrafted,Undrafted,Undrafted,4,4,1,1,-29.2,1.80%,5.50%,14.00%,58.10%,14.30%
Mikki Moore,GSW,34,Jul-00,225,Nebraska,USA,Undrafted,Undrafted,Undrafted,23,5,3,1.6,-14.9,6.20%,11.30%,11.90%,60.60%,13.10%
Mo Williams,CLE,27,1-Jun,190,Alabama,USA,2003,2,47,69,15.8,3,5.3,5.1,1.30%,7.80%,21.40%,58.00%,24.70%
Monta Ellis,GSW,24,3-Jun,180,None,USA,2005,2,40,64,25.5,4,5.3,-7,1.80%,8.30%,29.00%,51.70%,21.60%
Morris Peterson,NOH,32,7-Jun,220,Michigan State,USA,2000,1,21,46,7.1,2.7,0.9,-5.8,1.80%,12.60%,16.10%,50.30%,5.90%
Nate Robinson,BOS,26,9-May,180,Washington,USA,2005,1,21,56,10.1,2,2.9,-3.8,2.50%,7.50%,23.30%,54.30%,24.90%
Nathan Jawai,MIN,23,10-Jun,280,Midland,Australia,2008,2,41,39,3.2,2.7,0.6,-7.7,10.70%,13.30%,15.00%,48.50%,9.00%
Nazr Mohammed,CHA,32,10-Jun,250,Kentucky,USA,1998,1,29,58,7.9,5.2,0.5,0.7,12.30%,21.40%,20.60%,57.80%,4.90%
Nenad Krstic,OKC,26,Jul-00,240,None,Serbia and Mo...,2002,1,24,76,8.4,5,0.7,3.5,8.10%,14.30%,16.90%,52.70%,4.60%
Nene,DEN,27,11-Jun,250,None,Brazil,2002,1,7,82,13.8,7.6,2.5,6.1,6.30%,17.30%,16.40%,63.10%,11.40%
Nick Collison,OKC,29,10-Jun,255,Kansas,USA,2003,1,12,75,5.9,5.1,0.5,9.5,10.40%,15.00%,11.90%,61.60%,3.80%
Nick Young,WAS,25,6-Jun,200,Southern California,USA,2007,1,16,74,8.6,1.4,0.6,-1.7,1.40%,6.00%,21.00%,51.90%,5.50%
Nicolas Batum,POR,21,8-Jun,200,None,France,2008,1,25,37,10.1,3.8,1.2,7.3,3.90%,13.20%,15.70%,64.60%,7.30%
O.J. Mayo,MEM,22,4-Jun,210,Southern California,USA,2008,1,3,82,17.5,3.8,3,-1,2.00%,8.60%,20.30%,55.10%,12.00%
Oleksiy Pecherov,MIN,24,Jul-00,234,None,Ukraine,2006,1,18,44,4.5,2.8,0.3,-1.9,6.90%,20.30%,21.90%,48.70%,4.00%
Oliver Lafayette,BOS,26,2-Jun,190,Houston,USA,Undrafted,Undrafted,Undrafted,1,7,4,2,-19.7,4.50%,15.00%,16.70%,58.30%,18.20%
Omri Casspi,SAC,22,9-Jun,225,None,Israel,2009,1,23,77,10.3,4.5,1.2,-3.3,3.80%,14.20%,18.60%,52.90%,7.60%
Othello Hunter,ATL,24,8-Jun,225,Ohio State,USA,Undrafted,Undrafted,Undrafted,7,1.6,1.7,0,-20.9,14.00%,16.70%,18.70%,40.00%,0.00%
Othyus Jeffers,UTA,24,5-Jun,210,Robert Morris (IL),USA,Undrafted,Undrafted,Undrafted,14,2.6,1.4,0.1,6,11.10%,15.10%,23.40%,49.50%,2.10%
Patrick O'Bryant,TOR,24,Jul-00,250,Bradley,USA,2006,1,9,11,1.7,1,0.1,-15,4.70%,19.60%,19.00%,53.90%,3.30%
