PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Gerald Wallace,POR,28,7-Jun,220,Alabama,USA,2001,1,25,71,15.7,8,2.4,2.4,4.40%,18.10%,20.10%,54.80%,10.80%
Gilbert Arenas,ORL,29,4-Jun,215,Arizona,USA,2001,2,30,70,10.8,2.7,3.9,-0.4,1.20%,9.40%,24.00%,47.10%,25.60%
Glen Davis,BOS,25,9-Jun,289,Louisiana State,USA,2007,2,35,78,11.7,5.4,1.2,3.8,5.10%,14.80%,20.80%,49.90%,6.90%
Goran Dragic,HOU,25,3-Jun,190,None,Slovenia,2008,2,45,70,7.5,2,2.9,-8.2,2.90%,8.90%,21.80%,52.40%,29.10%
Gordon Hayward,UTA,21,8-Jun,207,Butler,USA,2010,1,9,72,5.4,1.9,1.1,-7.7,3.50%,8.90%,14.90%,57.80%,10.60%
Grant Hill,PHX,38,8-Jun,225,Duke,USA,1994,1,3,80,13.2,4.2,2.5,0.8,3.30%,10.80%,19.80%,56.30%,12.60%
Greg Monroe,DET,21,11-Jun,250,Georgetown,USA,2010,1,7,80,9.4,7.5,1.3,-2.7,11.60%,18.10%,15.20%,57.50%,7.50%
Greivis Vasquez,MEM,24,6-Jun,211,Maryland,Venezuela,2010,1,28,70,3.6,1,2.2,-3.6,1.40%,8.00%,16.20%,49.30%,26.60%
Hakim Warrick,PHX,28,9-Jun,219,Syracuse,USA,2005,1,19,80,8.4,3.7,0.9,-5.8,6.50%,15.30%,20.50%,58.10%,8.10%
Hamady Ndiaye,WAS,24,Jul-00,235,Rutgers,Senegal,2010,2,56,16,0.9,0.4,0,-25.7,2.30%,7.00%,6.80%,68.10%,0.00%
Hamed Haddadi,MEM,26,2-Jul,265,None,Iran,Undrafted,Undrafted,Undrafted,31,2.4,2.2,0.2,11.6,15.20%,27.30%,19.50%,55.00%,4.20%
Hasheem Thabeet,HOU,24,3-Jul,263,Connecticut,Tanzania,2009,1,2,47,1.1,1.6,0.1,-13.6,6.30%,15.10%,8.50%,47.80%,1.50%
Hassan Whiteside,SAC,22,Jul-00,235,Marshall,USA,2010,2,33,1,0,0,0,-133.3,0.00%,0.00%,0.00%,0.00%,0.00%
Hedo Turkoglu,ORL,32,10-Jun,220,None,Turkey,2000,1,16,81,10.8,4.4,4.2,6,1.90%,12.50%,16.50%,55.50%,20.70%
Henry Walker,NYK,23,6-Jun,220,Kansas State,USA,2008,2,47,61,4.9,2,0.6,5.5,2.00%,13.30%,15.90%,58.30%,6.90%
Hilton Armstrong,ATL,26,11-Jun,235,Connecticut,USA,2006,1,12,53,1.7,2.5,0.3,-9.4,8.50%,18.80%,10.40%,50.80%,4.60%
Ian Mahinmi,DAL,24,11-Jun,230,None,France,2005,1,28,56,3.1,2.1,0.1,8.8,9.90%,15.20%,14.90%,64.50%,2.50%
Ike Diogu,LAC,27,9-Jun,250,Arizona State,USA,2005,1,9,36,5.8,3.2,0.1,-5.8,8.20%,16.40%,17.70%,59.00%,0.80%
Ime Udoka,SAS,33,5-Jun,220,Portland State,USA,Undrafted,Undrafted,Undrafted,20,0.7,1,0.7,-8.3,4.00%,10.50%,10.00%,28.50%,15.30%
Ish Smith,MEM,22,Jun-00,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,43,2.3,1.1,1.8,-5.3,1.60%,9.00%,15.40%,40.60%,26.80%
J.J. Barea,DAL,27,Jun-00,175,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,81,9.5,2,3.9,4.7,1.90%,7.80%,23.20%,53.50%,31.40%
JJ Hickson,CLE,22,9-Jun,242,North Carolina State,USA,2008,1,19,80,13.8,8.7,1.1,-11.7,9.40%,21.80%,24.80%,50.30%,7.50%
JJ Redick,ORL,27,4-Jun,190,Duke,USA,2006,1,11,59,10.1,1.9,1.7,3,0.40%,7.00%,15.90%,58.90%,11.00%
JR Smith,DEN,25,6-Jun,220,None,USA,2004,1,18,79,12.3,4.1,2.2,6.3,2.40%,14.20%,21.50%,55.00%,14.10%
JaVale McGee,WAS,23,Jul-00,252,Nevada,USA,2008,1,18,79,10.1,8,0.5,-4.4,10.30%,18.90%,16.10%,56.60%,2.70%
Jamaal Magloire,MIA,33,11-Jun,255,Kentucky,Canada,2000,1,19,18,1.9,3.4,0.2,3.3,11.50%,28.60%,9.90%,58.50%,3.10%
Jamal Crawford,ATL,31,5-Jun,200,Michigan,USA,2000,1,8,76,14.2,1.7,3.2,0.3,1.00%,5.00%,22.40%,54.50%,17.80%
Jamario Moon,LAC,31,8-Jun,205,Meridian Community College,USA,Undrafted,Undrafted,Undrafted,59,4.3,2.8,0.9,-6.9,2.20%,13.60%,11.70%,49.90%,7.40%
Jameer Nelson,ORL,29,Jun-00,190,Saint Joseph's,USA,2004,1,20,76,13.1,3,6,6.9,1.70%,8.20%,21.60%,54.80%,32.40%
James Anderson,SAS,22,6-Jun,215,Oklahoma State,USA,2010,1,20,26,3.6,0.9,0.7,-8.2,0.70%,7.90%,15.80%,52.90%,10.30%
James Harden,OKC,21,5-Jun,220,Arizona State,USA,2009,1,3,82,12.2,3.1,2.1,5,2.00%,9.60%,19.20%,59.80%,13.60%
James Johnson,TOR,24,9-Jun,245,Wake Forest,USA,2009,1,16,38,7.1,3.7,2.3,-3.6,4.90%,13.20%,17.80%,50.50%,16.10%
James Jones,MIA,30,8-Jun,215,Miami (FL),USA,2003,2,49,81,5.9,2,0.5,6.8,1.60%,8.80%,11.50%,62.90%,4.30%
James Posey,IND,34,8-Jun,217,Xavier,USA,1999,1,18,49,4.9,3,0.7,-1.2,1.10%,16.70%,14.30%,48.50%,6.80%
Jared Dudley,PHX,25,7-Jun,225,Boston College,USA,2007,1,22,82,10.6,3.9,1.3,-0.6,5.40%,9.80%,16.60%,59.80%,7.80%
Jared Jeffries,NYK,29,11-Jun,240,Indiana,USA,2002,1,11,42,1.8,2.8,0.9,10.7,10.70%,9.50%,8.70%,37.50%,7.90%
Jarrett Jack,NOH,27,3-Jun,197,Georgia Tech,USA,2005,1,22,83,8.9,2.1,2.9,-4.7,1.20%,9.60%,22.20%,50.30%,25.10%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jarron Collins,POR,32,11-Jun,249,Stanford,USA,2001,2,52,28,0.7,0.9,0.1,0.6,7.30%,5.80%,7.70%,37.40%,1.80%
Jason Collins,ATL,32,Jul-00,255,Stanford,USA,2001,1,18,49,2,2.1,0.4,8.9,5.80%,12.50%,9.30%,53.90%,5.10%
Jason Kapono,PHI,30,8-Jun,215,UCLA,USA,2003,2,31,24,0.7,0.5,0.2,10.2,2.40%,6.50%,10.80%,27.70%,4.30%
Jason Kidd,DAL,38,4-Jun,210,California,USA,1994,1,2,80,7.9,4.4,8.2,3,1.40%,12.20%,14.00%,50.00%,35.70%
Jason Maxiell,DET,28,7-Jun,260,Cincinnati,USA,2005,1,26,57,4.2,3,0.3,-6.7,7.70%,12.60%,13.90%,51.00%,2.80%
Jason Richardson,ORL,30,6-Jun,225,Michigan State,USA,2001,1,5,80,15.6,4.1,1.8,4.9,2.60%,9.80%,20.20%,55.50%,8.70%
Jason Smith,NOH,25,Jul-00,240,Colorado State,USA,2007,1,20,77,4.3,3.1,0.5,1.2,8.50%,14.10%,16.10%,49.00%,5.50%
Jason Terry,DAL,33,2-Jun,180,Arizona,USA,1999,1,10,82,15.8,1.9,4.1,6.2,1.00%,5.10%,23.90%,54.50%,22.30%
Jason Thompson,SAC,24,11-Jun,250,Rider,USA,2008,1,12,75,8.8,6.1,1.2,-3.3,8.20%,18.30%,17.60%,53.30%,7.80%
Jason Williams,MEM,35,1-Jun,180,Florida,USA,1998,1,7,27,2,1.1,1.9,5.6,1.00%,9.10%,12.50%,40.30%,24.40%
Jawad Williams,CLE,28,9-Jun,225,North Carolina,USA,Undrafted,Undrafted,Undrafted,26,4,1.8,0.8,-10.9,1.70%,11.80%,16.40%,39.60%,9.30%
Jeff Adrien,GSW,25,7-Jun,243,Connecticut,USA,Undrafted,Undrafted,Undrafted,23,2.5,2.5,0.4,2.7,11.70%,18.70%,15.80%,45.70%,7.50%
Jeff Foster,IND,34,11-Jun,250,Texas State,USA,1999,1,21,56,3.3,6.3,0.8,4.2,15.40%,19.80%,9.70%,49.70%,7.30%
Jeff Green,BOS,24,9-Jun,235,Georgetown,USA,2007,1,5,75,13.3,4.8,1.4,0.6,3.30%,12.10%,19.20%,53.80%,7.50%
Jeff Teague,ATL,23,2-Jun,180,Wake Forest,USA,2009,1,19,70,5.2,1.5,2,-3.8,1.20%,9.70%,19.10%,52.10%,23.60%
Jeremy Evans,UTA,23,9-Jun,196,Western Kentucky,USA,2010,2,55,49,3.6,2,0.5,-2.1,8.20%,14.20%,14.20%,67.80%,9.00%
Jeremy Lin,GSW,22,3-Jun,200,Harvard,USA,Undrafted,Undrafted,Undrafted,29,2.6,1.2,1.4,0.9,3.90%,8.20%,14.80%,45.80%,20.70%
Jermaine O'Neal,BOS,32,11-Jun,255,None,USA,1996,1,17,24,5.4,3.7,0.5,1.7,6.80%,14.10%,17.00%,50.40%,4.60%
Jermaine Taylor,SAC,24,4-Jun,210,Central Florida,USA,2009,2,32,34,6.6,1.8,0.9,-10,5.30%,8.00%,21.90%,53.50%,10.50%
Jerry Stackhouse,MIA,36,6-Jun,218,North Carolina,USA,1995,1,3,7,1.7,1,0.4,-9.1,1.90%,13.00%,15.20%,39.80%,10.00%
Jerryd Bayless,TOR,22,3-Jun,200,Arizona,USA,2008,1,11,71,9.2,2.3,3.7,-9.5,1.80%,9.50%,21.50%,53.60%,29.40%
Joakim Noah,CHI,26,11-Jun,232,Florida,USA,2007,1,9,48,11.7,10.4,2.2,6,12.00%,20.00%,16.20%,57.90%,10.50%
Jodie Meeks,PHI,23,4-Jun,208,Kentucky,USA,2009,2,41,74,10.5,2.3,1.1,1.7,1.10%,7.60%,15.10%,60.00%,5.60%
Joe Johnson,ATL,30,7-Jun,240,Arkansas,USA,2001,1,10,72,18.2,4,4.7,1.9,2.50%,9.70%,26.00%,51.70%,23.00%
Joe Smith,LAL,35,10-Jun,225,Maryland,USA,1995,1,1,16,0.5,1.3,0.3,-6.1,4.30%,21.70%,13.30%,23.70%,9.30%
Joel Anthony,MIA,28,9-Jun,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,75,2,3.5,0.3,4,7.90%,10.40%,5.30%,58.30%,2.40%
Joel Przybilla,CHA,31,1-Jul,245,Minnesota,USA,2000,1,9,36,1.8,4,0.4,-6,7.60%,22.30%,7.50%,57.30%,3.80%
Joey Dorsey,TOR,27,8-Jun,268,Memphis,USA,2008,2,33,43,3.1,4.4,0.6,-0.9,14.50%,23.10%,14.00%,52.90%,7.80%
Joey Graham,CLE,29,7-Jun,230,Oklahoma State,USA,2005,1,16,39,5.2,2.2,0.5,-6.5,1.40%,13.30%,17.10%,51.80%,5.40%
Johan Petro,NJN,25,Jul-00,247,None,France,2005,1,25,77,3.5,2.8,0.6,-7.2,7.10%,17.50%,17.60%,45.20%,8.80%
John Lucas III,CHI,28,11-May,165,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,2,1,0,0.5,-15,0.00%,0.00%,18.20%,25.80%,16.70%
John Salmons,MIL,31,6-Jun,207,Miami (FL),USA,2002,1,26,73,14,3.6,3.5,-1.1,1.10%,10.00%,20.60%,51.00%,17.90%
John Wall,WAS,20,4-Jun,195,Kentucky,USA,2010,1,1,69,16.4,4.6,8.3,-8.6,1.30%,11.20%,23.20%,49.40%,35.70%
Jon Brockman,MIL,24,7-Jun,255,Washington,USA,2009,2,38,63,2.2,2.9,0.3,4.4,10.90%,17.90%,9.40%,56.70%,4.10%
Jonny Flynn,MIN,22,Jun-00,185,Syracuse,USA,2009,1,6,53,5.3,1.5,3.4,-8.6,1.20%,7.00%,18.40%,44.40%,28.40%
Jordan Crawford,WAS,22,4-Jun,195,Xavier,USA,2010,1,27,42,11.7,2.5,2.8,-10.9,2.80%,7.40%,25.70%,45.60%,19.70%
Jordan Farmar,NJN,24,2-Jun,180,UCLA,USA,2006,1,26,73,9.6,2.4,5,-6.1,1.30%,8.70%,20.30%,50.40%,34.10%
Jordan Hill,HOU,23,10-Jun,235,Arizona,USA,2009,1,8,72,5.6,4.3,0.4,-6.8,11.10%,16.30%,17.20%,52.10%,4.30%
Jose Calderon,TOR,29,3-Jun,210,None,Spain,Undrafted,Undrafted,Undrafted,68,9.8,3,8.9,-4,1.50%,8.80%,16.30%,52.20%,41.20%
Josh Childress,PHX,28,8-Jun,209,Stanford,USA,2004,1,6,54,5,2.9,0.8,-7.4,8.00%,10.20%,13.80%,56.70%,7.20%
Josh Howard,WAS,31,7-Jun,210,Wake Forest,USA,2003,1,29,18,8.4,4.1,1.3,-8.6,3.90%,14.40%,21.00%,41.60%,9.50%
Josh McRoberts,IND,24,10-Jun,240,Duke,USA,2007,2,37,72,7.4,5.3,2.1,1.7,7.20%,16.00%,14.30%,60.80%,14.30%
Josh Powell,ATL,28,9-Jun,240,North Carolina State,USA,Undrafted,Undrafted,Undrafted,54,4.1,2.5,0.4,-7.9,8.20%,14.10%,19.40%,49.20%,5.90%
Josh Smith,ATL,25,9-Jun,240,None,USA,2004,1,17,77,16.5,8.5,3.3,1.9,5.50%,20.80%,24.50%,54.00%,16.80%
Jrue Holiday,PHI,21,4-Jun,180,UCLA,USA,2009,1,17,82,14,4,6.5,2.9,2.50%,9.50%,20.30%,52.50%,28.20%
Julian Wright,TOR,24,8-Jun,225,Kansas,USA,2007,1,13,52,3.6,2.3,1.1,-0.2,6.60%,9.30%,12.70%,52.50%,11.00%
Juwan Howard,MIA,38,9-Jun,250,Michigan,USA,1994,1,5,57,2.4,2.1,0.4,1.4,6.70%,14.50%,12.70%,49.50%,6.20%
Keith Bogans,CHI,31,5-Jun,215,Kentucky,USA,2003,2,43,82,4.4,1.8,1.2,5.6,1.40%,9.30%,11.30%,55.90%,9.80%
Kendrick Perkins,OKC,26,10-Jun,280,None,USA,2003,1,27,29,6,8,0.9,7.2,9.00%,22.70%,13.10%,53.80%,5.20%
Kenyon Martin,DEN,33,9-Jun,240,Cincinnati,USA,2000,1,1,48,8.6,6.2,2.3,8.4,5.90%,18.30%,16.40%,52.60%,13.00%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Kevin Durant,OKC,22,9-Jun,230,Texas,USA,2007,1,2,78,27.7,6.8,2.7,4.2,2.00%,15.40%,29.60%,58.90%,12.70%
Kevin Garnett,BOS,35,11-Jun,253,None,USA,1995,1,5,71,14.9,8.9,2.4,12.8,4.40%,24.90%,21.80%,57.50%,12.70%
Kevin Love,MIN,22,10-Jun,260,UCLA,USA,2008,1,5,73,20.2,15.2,2.5,-4.7,12.10%,30.00%,22.40%,59.30%,11.60%
Kevin Martin,HOU,28,7-Jun,185,Western Carolina,USA,2004,1,26,80,23.5,3.2,2.5,3.2,1.10%,9.00%,28.80%,60.10%,12.80%
Kevin Seraphin,WAS,21,9-Jun,275,Le Moyne,France,2010,1,17,58,2.7,2.6,0.2,-14.5,11.00%,12.00%,13.10%,47.90%,2.50%
Keyon Dooling,MIL,31,3-Jun,195,Missouri,USA,2000,1,10,80,7.1,1.5,3,2.9,0.70%,6.20%,17.00%,50.90%,22.60%
Kirk Hinrich,ATL,30,4-Jun,190,Kansas,USA,2003,1,7,72,10.2,2.5,4,-9.3,1.00%,8.00%,16.60%,54.30%,22.10%
Kobe Bryant,LAL,32,6-Jun,205,None,USA,1996,1,13,82,25.3,5.1,4.7,7.5,3.10%,12.10%,34.10%,54.80%,25.80%
Kosta Koufos,DEN,22,Jul-00,265,Ohio State,USA,2008,1,23,50,3.2,2.6,0.1,-4.7,11.90%,16.50%,18.20%,47.40%,2.50%
Kris Humphries,NJN,26,9-Jun,235,Minnesota,USA,2004,1,14,74,10,10.4,1.1,-6.7,11.10%,27.90%,16.80%,55.50%,6.90%
Kurt Thomas,CHI,38,9-Jun,230,Texas Christian,USA,1995,1,10,52,4.1,5.8,1.2,8.2,6.70%,19.90%,9.50%,52.70%,7.40%
Kwame Brown,CHA,29,11-Jun,270,None,USA,2001,1,1,66,7.9,6.8,0.7,-6.6,9.00%,19.70%,14.90%,55.00%,4.10%
Kyle Korver,CHI,30,7-Jun,212,Creighton,USA,2003,2,51,82,8.3,1.8,1.5,9.1,0.80%,8.40%,17.50%,57.20%,12.10%
Kyle Lowry,HOU,25,Jun-00,205,Villanova,USA,2006,1,24,75,13.5,4.1,6.7,6.1,3.50%,8.80%,18.30%,55.00%,28.90%
Kyle Weaver,UTA,25,6-Jun,201,Washington State,USA,2008,2,38,5,5.6,2,1.4,1.9,2.60%,11.60%,22.90%,49.10%,21.20%
Kyrylo Fesenko,UTA,24,1-Jul,280,None,Ukraine,2007,2,38,53,2,2,0.3,4.8,7.70%,17.30%,14.00%,44.10%,6.30%
LaMarcus Aldridge,POR,25,11-Jun,240,Texas,USA,2006,1,2,81,21.8,8.8,2.1,4.8,9.20%,15.20%,25.60%,54.90%,9.90%
Lamar Odom,LAL,31,10-Jun,230,Rhode Island,USA,1999,1,4,82,14.4,8.7,3,7.3,6.90%,19.80%,19.30%,58.90%,15.40%
Lance Stephenson,IND,20,5-Jun,210,Cincinnati,USA,2010,2,40,12,3.1,1.5,1.8,1.9,0.80%,12.70%,21.30%,41.00%,30.90%
Landry Fields,NYK,23,7-Jun,210,Stanford,USA,2010,2,39,82,9.7,6.4,1.9,1.5,4.30%,16.50%,13.30%,59.80%,8.70%
Larry Owens,WAS,28,7-Jun,210,Oral Roberts,,Undrafted,Undrafted,Undrafted,12,3.3,1.3,0.7,6.1,0.70%,10.10%,12.30%,55.60%,8.90%
Larry Sanders,MIL,22,11-Jun,235,Virginia Commonwealth,USA,2010,1,15,60,4.3,3,0.3,-7.8,6.60%,14.20%,17.00%,44.80%,3.30%
Lazar Hayward,MIN,24,6-Jun,225,Marquette,USA,2010,1,30,42,3.8,1.7,0.7,-12.2,4.80%,11.80%,18.20%,46.40%,10.70%
LeBron James,MIA,26,8-Jun,250,None,USA,2003,1,1,79,26.7,7.5,7,10.1,2.90%,16.30%,30.60%,59.40%,34.30%
Leandro Barbosa,TOR,28,3-Jun,202,None,Brazil,2003,1,28,58,13.3,1.7,2.1,-5.2,1.00%,6.20%,24.70%,53.90%,14.70%
Leon Powe,MEM,27,8-Jun,240,California,USA,2006,2,49,30,5.3,2.1,0.2,-12.1,7.30%,13.80%,22.20%,52.40%,3.80%
Lester Hudson,WAS,26,3-Jun,190,Tennessee-Martin,USA,2009,2,58,11,1.6,0.5,1.5,-6,1.20%,6.00%,18.90%,34.90%,44.70%
Linas Kleiza,TOR,26,8-Jun,245,Missouri,Lithuania,2005,1,27,39,11.2,4.5,1,-3.5,3.70%,14.70%,21.00%,50.20%,6.00%
Lou Amundson,GSW,28,9-Jun,225,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,46,4.3,4,0.4,-5.7,10.90%,14.50%,15.20%,45.20%,3.90%
Lou Williams,PHI,24,1-Jun,175,None,USA,2005,2,45,75,13.7,2,3.4,2.6,1.90%,6.60%,26.80%,54.00%,24.80%
Luc Mbah a Moute,MIL,24,8-Jun,230,UCLA,Cameroon,2008,2,37,79,6.7,5.3,0.9,-0.3,8.00%,12.90%,13.00%,51.80%,5.40%
Luis Scola,HOU,31,9-Jun,245,None,Argentina,2002,2,55,74,18.3,8.2,2.5,4.7,6.10%,19.40%,25.40%,53.80%,13.10%
Luke Babbitt,POR,22,9-Jun,225,Nevada,USA,2010,1,16,24,1.5,1.3,0.3,-9.9,3.60%,16.60%,20.20%,30.50%,7.70%
Luke Harangody,CLE,23,7-Jun,251,Notre Dame,USA,2010,2,52,49,3.9,2.9,0.6,-5.9,6.30%,15.90%,16.30%,44.40%,7.80%
Luke Ridnour,MIN,30,2-Jun,175,Oregon,USA,2003,1,14,71,11.8,2.8,5.4,-5.4,1.70%,7.40%,17.30%,56.70%,27.40%
Luke Walton,LAL,31,8-Jun,235,Arizona,USA,2003,2,32,54,1.7,1.2,1.1,4.1,1.90%,10.70%,14.20%,37.80%,18.30%
Luol Deng,CHI,26,9-Jun,220,Duke,United Kingdo...,2004,1,7,82,17.4,5.8,2.8,8.2,3.70%,11.20%,20.40%,54.90%,11.90%
Luther Head,SAC,28,3-Jun,185,Illinois,USA,2005,1,24,36,5.6,1.7,1.9,-9.4,2.70%,7.90%,15.90%,53.80%,19.40%
Malik Allen,ORL,33,10-Jun,255,Villanova,USA,Undrafted,Undrafted,Undrafted,18,1.3,1.8,0.2,-15,6.10%,11.60%,8.50%,36.10%,3.60%
Manny Harris,CLE,21,5-Jun,185,Michigan,USA,Undrafted,Undrafted,Undrafted,54,5.9,2.6,1.6,-12.9,3.70%,11.70%,18.50%,48.60%,15.30%
Manu Ginobili,SAS,33,6-Jun,205,None,Argentina,1999,2,57,80,17.4,3.7,4.9,10.7,1.90%,10.30%,24.50%,58.10%,24.90%
Marc Gasol,MEM,26,1-Jul,265,None,Spain,2007,2,48,81,11.7,7,2.5,3.1,6.30%,17.20%,16.70%,58.00%,11.70%
Marcin Gortat,PHX,27,11-Jun,240,None,Poland,2005,2,57,80,10.2,7.9,0.9,0.7,7.60%,23.90%,17.20%,59.40%,5.70%
Marco Belinelli,NOH,25,5-Jun,200,None,Italy,2007,1,18,80,10.5,1.9,1.2,2.1,0.90%,7.70%,19.40%,56.00%,7.70%
Marcus Banks,TOR,29,2-Jun,205,Nevada-Las Vegas,USA,2003,1,13,3,2,0.3,1,17.3,0.00%,4.80%,14.50%,54.30%,18.80%
Marcus Camby,POR,37,11-Jun,235,Massachusetts,USA,1996,1,2,59,4.7,10.3,2.1,0.1,12.20%,31.30%,11.40%,42.60%,11.40%
Marcus Cousin,UTA,24,11-Jun,245,Houston,USA,Undrafted,Undrafted,Undrafted,4,1,0.8,0,-40.5,0.00%,18.80%,8.90%,66.70%,0.00%
Marcus Thornton,SAC,24,4-Jun,205,Louisiana State,USA,2009,2,43,73,12.8,3.5,1.8,-2.8,3.40%,11.50%,24.00%,52.50%,13.30%
Mario Chalmers,MIA,25,2-Jun,190,Kansas,USA,2008,2,34,70,6.4,2.1,2.5,8.3,0.80%,8.30%,14.50%,53.80%,17.20%
Mario West,NJN,27,5-Jun,210,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,6,3.7,1.8,1.7,-2.1,1.70%,10.10%,9.60%,47.40%,12.30%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Marquis Daniels,BOS,30,6-Jun,200,Auburn,USA,Undrafted,Undrafted,Undrafted,49,5.5,2.3,1.3,0.2,2.90%,10.20%,14.50%,52.70%,11.30%
Marreese Speights,PHI,23,10-Jun,255,Florida,USA,2008,1,16,64,5.4,3.3,0.5,3.5,9.40%,19.70%,21.90%,53.20%,6.90%
Martell Webster,MIN,24,7-Jun,235,None,USA,2005,1,6,46,9.8,3.2,1.2,-10.6,3.10%,10.80%,17.60%,57.50%,7.90%
Marvin Williams,ATL,25,9-Jun,240,North Carolina,USA,2005,1,2,65,10.4,4.8,1.4,-0.7,4.00%,14.00%,16.90%,55.10%,7.60%
Matt Barnes,LAL,31,7-Jun,226,UCLA,USA,2002,2,45,53,6.7,4.3,1.3,1.3,7.20%,14.40%,16.10%,56.90%,11.20%
Matt Bonner,SAS,31,10-Jun,235,Florida,USA,2003,2,45,66,7.3,3.6,0.9,8.9,4.60%,12.70%,13.30%,61.70%,6.30%
Matt Carroll,CHA,30,6-Jun,212,Notre Dame,USA,Undrafted,Undrafted,Undrafted,54,4.4,1.3,0.4,-5.5,2.10%,10.60%,18.40%,53.00%,6.80%
Maurice Ager,MIN,27,5-Jun,202,Michigan State,USA,2006,1,28,4,3.8,0.5,0.3,-8.5,0.00%,8.00%,20.50%,68.20%,6.30%
Maurice Evans,WAS,32,5-Jun,220,Texas,USA,Undrafted,Undrafted,Undrafted,73,6.3,2.1,0.6,-7.9,3.20%,7.00%,13.50%,51.30%,4.60%
Mehmet Okur,UTA,32,11-Jun,265,None,Turkey,2001,2,37,13,4.9,2.3,1.5,-8.5,5.60%,16.90%,20.50%,45.20%,17.90%
Melvin Ely,DEN,33,10-Jun,261,Fresno State,USA,2002,1,12,30,2.3,2.5,0.5,0.9,7.80%,13.10%,8.90%,57.30%,5.20%
Metta World Peace,LAL,31,7-Jun,260,St. John's (NY),USA,1999,1,16,82,8.5,3.3,2.1,9,4.30%,6.90%,14.90%,48.50%,10.30%
Michael Beasley,MIN,22,10-Jun,235,Kansas State,USA,2008,1,2,73,19.2,5.6,2.2,-5.4,4.80%,12.20%,27.80%,51.00%,11.80%
Michael Redd,MIL,31,6-Jun,215,Ohio State,USA,2000,2,43,10,4.4,0.8,1.2,3.8,0.00%,6.30%,17.20%,47.00%,13.20%
Mickael Pietrus,PHX,29,6-Jun,215,None,France,2003,1,11,57,7.2,2.2,0.6,-0.8,1.40%,10.00%,17.70%,52.60%,5.20%
Mike Bibby,MIA,33,2-Jun,195,Arizona,USA,1998,1,2,80,8.6,2.4,3.3,3.6,0.80%,8.20%,14.40%,57.00%,17.30%
Mike Conley,MEM,23,1-Jun,185,Ohio State,USA,2007,1,4,81,13.7,3,6.5,5.5,1.20%,7.90%,19.30%,52.10%,27.30%
Mike Dunleavy,IND,30,9-Jun,230,Duke,USA,2002,1,3,61,11.2,4.5,1.7,2.8,1.60%,14.20%,16.50%,59.30%,9.70%
Mike Harris,HOU,28,6-Jun,235,Rice,USA,Undrafted,Undrafted,Undrafted,4,2,1.3,0.3,48.5,10.50%,15.00%,20.00%,51.50%,7.10%
Mike Miller,MIA,31,8-Jun,218,Florida,USA,2000,1,5,41,5.6,4.5,1.2,-2.7,4.80%,17.40%,13.70%,52.50%,9.60%
Mo Williams,LAC,28,1-Jun,195,Alabama,USA,2003,2,47,58,14,2.6,6.6,-9.3,1.20%,7.70%,24.10%,50.30%,36.10%
Monta Ellis,GSW,25,3-Jun,185,None,USA,2005,2,40,80,24.1,3.5,5.6,-3.2,1.40%,7.60%,27.80%,53.60%,23.40%
Morris Peterson,OKC,33,7-Jun,220,Michigan State,USA,2000,1,21,4,1,0.8,0.3,14.8,0.00%,13.60%,9.30%,40.00%,5.30%
Mustafa Shakur,WAS,26,4-Jun,195,Arizona,USA,Undrafted,Undrafted,Undrafted,22,2.3,1,1.1,-3.3,4.50%,10.00%,22.40%,38.90%,25.80%
Nate Robinson,OKC,27,9-May,180,Washington,USA,2005,1,21,59,6.8,1.5,1.9,1.8,1.70%,7.70%,21.00%,50.70%,18.30%
Nazr Mohammed,OKC,33,10-Jun,250,Kentucky,USA,1998,1,29,75,7.1,4.9,0.3,1,11.90%,18.70%,20.00%,53.80%,3.10%
Nenad Krstic,BOS,27,Jul-00,240,None,Serbia and Mo...,2002,1,24,71,8.1,4.7,0.4,1.6,8.70%,14.30%,16.70%,55.70%,2.70%
Nene,DEN,28,11-Jun,250,None,Brazil,2002,1,7,75,14.5,7.6,2,7.5,7.00%,18.30%,18.80%,65.70%,10.40%
