PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Metta World Peace,LAL,37,7-Jun,260,St. John's (NY),USA,1999,1,16,25,2.3,0.8,0.4,-16,2.80%,9.80%,22.00%,38.00%,11.30%
Meyers Leonard,POR,25,1-Jul,255,Illinois,USA,2012,1,11,74,5.4,3.2,1,-1.7,2.20%,17.10%,15.30%,50.70%,8.50%
Michael Beasley,MIL,28,10-Jun,235,Kansas State,USA,2008,1,2,56,9.4,3.4,0.9,-2.4,4.50%,16.20%,24.00%,58.40%,9.60%
Michael Carter-Williams,CHI,25,6-Jun,190,Syracuse,USA,2013,1,11,45,6.6,3.4,2.5,-2.1,2.60%,15.20%,20.00%,43.70%,20.30%
Michael Gbinije,DET,25,7-Jun,200,Syracuse,USA,2016,2,49,9,0.4,0.3,0.2,-4.5,5.10%,3.30%,14.50%,18.40%,8.70%
Michael Kidd-Gilchrist,CHA,23,7-Jun,232,Kentucky,USA,2012,1,2,81,9.2,7,1.4,-0.2,6.40%,17.10%,14.20%,52.80%,7.40%
Mike Conley,MEM,29,1-Jun,175,Ohio State,USA,2007,1,4,69,20.5,3.5,6.3,3.8,1.40%,9.50%,25.40%,60.40%,32.90%
Mike Dunleavy,ATL,36,9-Jun,230,Duke,USA,2002,1,3,53,5.2,2.2,0.9,-3.2,2.00%,10.90%,13.60%,57.30%,9.70%
Mike Miller,DEN,37,8-Jun,218,Florida,USA,2000,1,5,20,1.4,1.9,1.1,-0.6,1.40%,24.30%,10.20%,58.60%,19.50%
Mike Muscala,ATL,25,11-Jun,240,Bucknell,USA,2013,2,44,70,6.2,3.4,1.4,-2.9,5.90%,13.00%,14.30%,59.60%,12.10%
Mike Scott,ATL,28,8-Jun,237,Virginia,USA,2012,2,43,18,2.5,2.1,0.9,-9.5,4.70%,14.30%,16.10%,36.00%,15.00%
Mike Tobey,CHA,22,Jul-00,260,Virginia,USA,Undrafted,Undrafted,Undrafted,2,1,1.5,0.5,-32.1,8.00%,3.70%,9.60%,25.00%,9.10%
Miles Plumlee,CHA,28,11-Jun,249,Duke,USA,2012,1,26,45,2.5,2.1,0.5,-7.7,8.20%,11.20%,12.60%,51.80%,6.50%
Mindaugas Kuzminskas,NYK,27,9-Jun,215,None,Lithuania,Undrafted,Undrafted,Undrafted,68,6.3,1.9,1,0.3,4.40%,7.50%,18.40%,53.30%,10.20%
Mirza Teletovic,MIL,31,9-Jun,245,None,Bosnia and He...,Undrafted,Undrafted,Undrafted,70,6.4,2.3,0.7,2.6,1.00%,13.20%,18.70%,51.50%,6.30%
Monta Ellis,IND,31,3-Jun,185,None,USA,2005,2,40,74,8.5,2.8,3.2,-1.8,1.00%,9.20%,16.50%,51.40%,17.10%
Montrezl Harrell,HOU,23,8-Jun,240,Louisville,USA,2015,2,32,58,9.1,3.8,1.1,5,7.50%,12.30%,16.90%,66.20%,9.70%
Myles Turner,IND,21,11-Jun,243,Texas,USA,2015,1,11,81,14.5,7.3,1.3,2.8,5.90%,17.20%,19.40%,58.50%,6.50%
Nemanja Bjelica,MIN,29,10-Jun,225,None,Serbia,2010,2,35,65,6.2,3.8,1.2,0.2,4.70%,15.70%,15.80%,52.60%,10.20%
Nene,HOU,34,11-Jun,250,None,Brazil,2002,1,7,67,9.1,4.2,1,8.2,7.40%,14.70%,18.90%,63.00%,8.80%
Nerlens Noel,DAL,23,11-Jun,228,Kentucky,USA,2013,1,6,51,8.7,5.8,1,-3.9,9.00%,19.80%,16.90%,62.20%,7.80%
Nick Collison,OKC,36,10-Jun,255,Kansas,USA,2003,1,12,20,1.7,1.6,0.6,-14.4,5.90%,16.80%,9.60%,62.20%,17.10%
Nick Young,LAL,32,7-Jun,210,Southern California,USA,2007,1,16,60,13.2,2.3,1,-6,1.50%,7.40%,19.00%,58.80%,5.70%
Nicolas Batum,CHA,28,8-Jun,200,None,France,2008,1,25,77,15.1,6.2,5.9,0.9,1.70%,16.40%,21.40%,52.90%,27.30%
Nicolas Brussino,DAL,24,8-Jun,215,None,Argentina,Undrafted,Undrafted,Undrafted,54,2.8,1.8,0.9,-10.2,4.80%,14.80%,14.70%,49.80%,14.40%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Nicolas Laprovittola,SAS,27,4-Jun,180,None,Argentina,Undrafted,Undrafted,Undrafted,18,3.3,0.6,1.6,-11.9,0.60%,5.10%,17.60%,57.90%,30.10%
Nik Stauskas,PHI,23,6-Jun,205,Michigan,Canada,2014,1,8,80,9.5,2.8,2.4,-4,0.90%,9.10%,16.00%,54.00%,12.90%
Nikola Jokic,DEN,22,10-Jun,250,None,Serbia,2014,2,41,73,16.7,9.8,4.9,7.2,10.60%,24.80%,23.00%,64.00%,26.60%
Nikola Mirotic,CHI,26,10-Jun,238,None,Montenegro,2011,1,23,70,10.6,5.5,1.1,5.8,3.60%,18.60%,19.30%,54.60%,6.90%
Nikola Vucevic,ORL,26,Jul-00,260,Southern California,Montenegro,2011,1,16,75,14.6,10.4,2.8,-3.3,7.70%,27.20%,23.90%,49.80%,15.70%
Noah Vonleh,POR,21,9-Jun,245,Indiana,USA,2014,1,9,74,4.4,5.2,0.4,-3,9.80%,19.90%,12.70%,52.50%,3.60%
Norman Powell,TOR,24,4-Jun,215,UCLA,USA,2015,2,46,76,8.4,2.2,1.1,2.7,2.00%,10.70%,20.60%,55.20%,9.40%
Norris Cole,OKC,28,2-Jun,175,Cleveland State,USA,2011,1,28,13,3.3,0.8,1.1,-6.5,0.00%,9.20%,21.20%,38.10%,17.70%
Okaro White,MIA,24,8-Jun,204,Florida State,USA,Undrafted,Undrafted,Undrafted,35,2.8,2.3,0.6,7.7,5.30%,12.40%,10.50%,50.70%,6.10%
Omer Asik,NOP,30,Jul-00,255,None,Turkey,2008,2,36,31,2.7,5.3,0.5,-5.8,9.20%,22.80%,8.50%,51.70%,4.40%
Omri Casspi,MIN,29,9-Jun,225,None,Israel,2009,1,23,36,5.2,3.1,1,-6.8,4.20%,14.50%,13.80%,52.60%,8.70%
Otto Porter Jr.,WAS,24,8-Jun,198,Georgetown,USA,2013,1,3,80,13.4,6.4,1.5,3.3,4.50%,15.40%,14.60%,62.80%,6.60%
PJ Tucker,TOR,32,6-Jun,245,Texas,USA,2006,2,35,81,6.7,5.8,1.2,-1.5,5.00%,16.00%,11.10%,51.60%,6.30%
Pascal Siakam,TOR,23,9-Jun,230,New Mexico State,Cameroon,2016,1,27,55,4.2,3.4,0.3,-2.5,7.70%,14.80%,12.80%,52.30%,2.80%
Pat Connaughton,POR,24,5-Jun,210,Notre Dame,USA,2015,2,41,39,2.5,1.3,0.7,-4.1,3.20%,13.00%,12.50%,64.50%,13.70%
Patricio Garino,ORL,24,6-Jun,203,George Washington,Argentina,Undrafted,Undrafted,Undrafted,5,0,1.4,0,-17.4,2.20%,13.00%,10.00%,0.00%,0.00%
Patrick Beverley,HOU,28,1-Jun,185,Arkansas,USA,2009,2,42,67,9.5,5.9,4.2,8,4.40%,14.40%,13.90%,54.60%,18.40%
Patrick McCaw,GSW,21,7-Jun,185,Nevada-Las Vegas,USA,2016,2,38,71,4,1.4,1.1,-2.9,1.90%,6.90%,11.40%,54.00%,9.90%
Patrick Patterson,TOR,28,9-Jun,235,Kentucky,USA,2010,1,14,65,6.8,4.5,1.2,10.4,4.00%,14.30%,12.20%,54.20%,6.60%
Patty Mills,SAS,28,Jun-00,185,Saint Mary's (CA),Australia,2009,2,55,80,9.5,1.8,3.5,11.5,1.40%,6.50%,18.20%,57.80%,23.60%
Pau Gasol,SAS,36,Jul-00,250,None,Spain,2001,1,3,64,12.4,7.8,2.3,7,6.90%,24.50%,21.10%,57.80%,14.30%
Paul George,IND,27,9-Jun,220,Fresno State,USA,2010,1,10,75,23.7,6.6,3.3,3.3,2.30%,16.10%,28.60%,58.70%,15.70%
Paul Millsap,ATL,32,8-Jun,246,Louisiana Tech,USA,2006,2,47,69,18.1,7.7,3.7,2.7,4.70%,17.10%,24.00%,54.20%,17.20%
Paul Pierce,LAC,39,7-Jun,235,Kansas,USA,1998,1,10,25,3.2,1.9,0.4,3.8,0.40%,15.40%,14.30%,53.50%,4.90%
Paul Zipser,CHI,23,8-Jun,210,None,Germany,2016,2,48,44,5.5,2.8,0.8,1,1.70%,12.50%,14.20%,50.30%,6.20%
Pierre Jackson,DAL,25,10-May,180,Baylor,USA,2013,2,42,9,3.9,1,2.1,32.4,1.10%,9.80%,22.00%,41.60%,32.20%
Quincy Acy,BKN,26,7-Jun,240,Baylor,USA,2012,2,37,38,5.8,3,0.5,-4,3.40%,16.80%,16.30%,56.50%,5.30%
Quinn Cook,NOP,24,2-Jun,179,Duke,USA,Undrafted,Undrafted,Undrafted,14,5.6,0.5,1.9,-11.5,0.60%,3.70%,19.10%,57.90%,19.80%
RJ Hunter,CHI,23,5-Jun,185,Georgia State,USA,2015,1,28,3,0,0.3,0,-52.6,0.00%,7.70%,3.80%,0.00%,0.00%
Rajon Rondo,CHI,31,1-Jun,186,Kentucky,USA,2006,1,21,69,7.8,5.1,6.7,-2.3,3.80%,15.10%,17.30%,46.10%,36.10%
Rakeem Christmas,IND,25,9-Jun,250,Syracuse,USA,2015,2,36,29,2,1.9,0.1,-7,10.50%,13.90%,11.90%,52.90%,2.70%
Ramon Sessions,CHA,31,3-Jun,190,Nevada,USA,2007,2,56,50,6.2,1.5,2.6,-4.8,1.30%,7.10%,19.10%,49.50%,24.00%
Randy Foye,BKN,33,4-Jun,218,Villanova,USA,2006,1,7,69,5.2,2.2,2,-7.3,0.70%,10.80%,14.20%,50.60%,15.30%
Rashad Vaughn,MIL,20,6-Jun,202,UNLV,USA,2015,1,17,41,3.5,1.2,0.6,-9,0.90%,10.20%,16.70%,44.90%,8.50%
Raul Neto,UTA,25,1-Jun,179,None,Brazil,2013,2,47,40,2.5,0.8,0.9,11,1.20%,7.30%,13.70%,52.70%,14.00%
Raymond Felton,LAC,33,1-Jun,205,North Carolina,USA,2005,1,5,80,6.7,2.7,2.4,-4.7,1.90%,10.60%,16.10%,49.60%,17.20%
Reggie Bullock,DET,26,7-Jun,205,North Carolina,USA,2013,1,25,31,4.5,2.1,0.9,5.4,2.60%,11.00%,12.70%,53.80%,8.60%
Reggie Jackson,DET,27,3-Jun,208,Boston College,USA,2011,1,24,52,14.5,2.2,5.2,-7.8,1.30%,7.20%,26.00%,51.00%,30.60%
Reggie Williams,NOP,30,6-Jun,205,Virginia Military Institute,USA,Undrafted,Undrafted,Undrafted,6,4.5,1,0.7,-14.6,1.90%,5.60%,12.70%,51.80%,8.70%
Richard Jefferson,CLE,37,7-Jun,233,Arizona,USA,2001,1,13,79,5.7,2.6,1,4.1,1.80%,10.30%,12.00%,57.40%,6.80%
Richaun Holmes,PHI,23,10-Jun,245,Bowling Green,USA,2015,2,37,57,9.8,5.5,1,-7.7,7.90%,17.80%,18.10%,61.10%,8.10%
Ricky Rubio,MIN,26,4-Jun,190,None,Spain,2009,1,5,75,11.1,4.1,9.1,-0.5,2.80%,10.00%,17.10%,53.90%,38.50%
Robert Covington,PHI,26,9-Jun,215,Tennessee State,USA,Undrafted,Undrafted,Undrafted,67,12.9,6.5,1.5,-3.2,4.10%,15.80%,18.60%,53.40%,7.50%
Robin Lopez,CHI,29,Jul-00,255,Stanford,USA,2008,1,15,81,10.4,6.4,1,1.5,10.20%,12.00%,17.10%,51.10%,5.40%
Rodney Hood,UTA,24,8-Jun,206,Duke,USA,2014,1,23,59,12.7,3.4,1.6,3.8,1.10%,11.70%,22.40%,52.20%,10.20%
Rodney McGruder,MIA,25,4-Jun,205,Kansas State,USA,Undrafted,Undrafted,Undrafted,78,6.4,3.3,1.6,0.4,4.70%,8.30%,12.20%,50.60%,8.80%
Rodney Stuckey,IND,31,5-Jun,205,Eastern Washington,USA,2007,1,15,39,7.2,2.2,2.2,-3.3,0.90%,10.90%,21.50%,48.30%,18.40%
Ron Baker,NYK,24,4-Jun,220,Wichita State,USA,Undrafted,Undrafted,Undrafted,52,4.1,1.9,2.1,-2.6,1.40%,10.00%,14.80%,45.60%,18.80%
Rondae Hollis-Jefferson,BKN,22,7-Jun,214,Arizona,USA,2015,1,23,78,8.7,5.8,2,-6.3,5.30%,18.60%,18.20%,51.70%,13.50%
Ronnie Price,PHX,34,2-Jun,190,Utah Valley,,Undrafted,Undrafted,Undrafted,14,1,0.8,1.3,-17,1.80%,5.90%,8.40%,27.20%,18.80%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Roy Hibbert,DEN,30,2-Jul,270,Georgetown,USA,2008,1,17,48,4.6,3.2,0.4,-1.8,7.70%,12.70%,13.50%,61.40%,4.80%
Rudy Gay,SAC,30,8-Jun,230,Connecticut,USA,2006,1,8,30,18.7,6.3,2.8,2.5,3.40%,15.60%,24.50%,55.90%,14.00%
Rudy Gobert,UTA,25,1-Jul,245,None,France,2013,1,27,81,14,12.8,1.2,8.7,12.40%,25.90%,16.50%,68.10%,5.70%
Russell Westbrook,OKC,28,3-Jun,200,UCLA,USA,2008,1,4,81,31.6,10.7,10.4,4.7,4.60%,25.10%,40.00%,55.40%,54.30%
Ryan Anderson,HOU,29,10-Jun,240,California,USA,2008,1,21,72,13.6,4.6,0.9,9.3,5.20%,10.30%,17.70%,58.30%,4.60%
Ryan Kelly,ATL,26,11-Jun,230,Duke,USA,2013,2,48,16,1.6,1.1,0.5,2.6,0.90%,14.40%,14.20%,40.80%,11.60%
Salah Mejri,DAL,31,2-Jul,245,None,Tunisia,Undrafted,Undrafted,Undrafted,73,2.9,4.2,0.2,-0.8,10.90%,25.40%,10.30%,65.00%,2.50%
Sam Dekker,HOU,23,9-Jun,230,Wisconsin,USA,2015,1,18,77,6.5,3.7,1,3,6.40%,12.60%,14.60%,54.90%,7.90%
Sasha Vujacic,NYK,33,7-Jun,195,None,Slovenia,2004,1,27,42,3,1.4,1.2,-0.4,2.70%,10.90%,16.50%,42.30%,18.90%
Sean Kilpatrick,BKN,27,4-Jun,219,Cincinnati,USA,Undrafted,Undrafted,Undrafted,70,13.1,4,2.2,-6.1,1.20%,13.60%,23.10%,54.60%,14.70%
Semaj Christon,OKC,24,3-Jun,190,Xavier,USA,2014,2,55,64,2.9,1.4,2,-5.9,1.90%,7.30%,12.20%,38.70%,19.30%
Serge Ibaka,TOR,27,10-Jun,235,None,Democratic Re...,2008,1,24,79,14.8,6.8,0.9,-2.7,5.30%,16.90%,20.70%,56.60%,5.00%
Sergio Rodriguez,PHI,31,3-Jun,176,None,Spain,2006,1,27,68,7.8,2.3,5.1,-4.6,1.30%,8.80%,18.70%,48.40%,34.90%
Seth Curry,DAL,26,2-Jun,185,Duke,USA,Undrafted,Undrafted,Undrafted,70,12.8,2.6,2.7,-0.4,1.30%,8.40%,19.10%,60.10%,15.90%
Shabazz Muhammad,MIN,24,6-Jun,223,UCLA,USA,2013,1,14,78,9.9,2.8,0.4,-1.9,5.50%,9.40%,20.80%,56.60%,3.80%
Shabazz Napier,POR,25,1-Jun,175,Connecticut,USA,2014,1,24,53,4.1,1.2,1.3,2,1.70%,10.80%,21.20%,53.30%,20.00%
Shaun Livingston,GSW,31,7-Jun,192,None,USA,2004,1,4,76,5.1,2,1.8,5.1,2.20%,8.40%,13.10%,56.80%,14.60%
Shawn Long,PHI,24,9-Jun,255,Louisiana-Lafayette,USA,Undrafted,Undrafted,Undrafted,18,8.2,4.7,0.7,5.1,16.30%,18.60%,23.90%,59.50%,8.70%
Sheldon Mac,WAS,24,6-Jun,200,Miami (Fla.),USA,Undrafted,Undrafted,Undrafted,30,3,1.1,0.5,-10,1.30%,10.30%,13.70%,51.80%,7.80%
Shelvin Mack,UTA,27,3-Jun,203,Butler,USA,2011,2,34,55,7.8,2.3,2.8,0.5,1.80%,8.70%,19.00%,51.80%,21.00%
Skal Labissiere,SAC,21,11-Jun,225,Kentucky,Haiti,2016,1,28,33,8.8,4.9,0.8,-2.3,8.60%,17.50%,20.80%,57.70%,7.10%
Solomon Hill,NOP,26,7-Jun,225,Arizona,USA,2013,1,23,80,7,3.8,1.8,0.6,2.10%,10.10%,11.30%,52.70%,8.00%
Spencer Dinwiddie,BKN,24,6-Jun,200,Colorado,USA,2014,2,38,59,7.3,2.8,3.1,-5.1,2.00%,9.70%,13.90%,58.10%,21.00%
Spencer Hawes,MIL,29,1-Jul,245,Washington,USA,2007,1,10,54,6.2,3.5,1.5,-10.3,4.60%,18.70%,19.20%,56.20%,17.40%
Stanley Johnson,DET,21,7-Jun,245,Arizona,USA,2015,1,8,77,4.4,2.5,1.4,-0.3,2.50%,11.60%,14.30%,43.60%,10.60%
Stephen Curry,GSW,29,3-Jun,190,Davidson,USA,2009,1,7,79,25.3,4.5,6.6,17.7,2.40%,10.10%,28.60%,62.40%,28.70%
Stephen Zimmerman,ORL,20,Jul-00,240,Nevada-Las Vegas,USA,2016,2,41,19,1.2,1.8,0.2,-17.1,8.50%,24.70%,14.00%,34.60%,5.60%
Steve Novak,MIL,34,10-Jun,225,Marquette,USA,2006,2,32,8,0.6,0.4,0,-4.6,0.00%,13.60%,14.90%,35.70%,0.00%
Steven Adams,OKC,23,Jul-00,255,Pittsburgh,New Zealand,2013,1,12,80,11.3,7.7,1.1,4.5,11.00%,13.60%,15.80%,58.90%,5.40%
T.J. McConnell,PHI,25,2-Jun,200,Arizona,USA,Undrafted,Undrafted,Undrafted,81,6.9,3.1,6.6,-6.7,1.80%,9.70%,14.00%,50.40%,37.40%
T.J. Warren,PHX,23,8-Jun,225,North Carolina State,USA,2014,1,14,66,14.4,5.1,1.1,-6.5,5.70%,10.30%,18.70%,53.90%,5.60%
Taj Gibson,OKC,32,9-Jun,236,Southern California,USA,2009,1,26,78,10.8,6.2,0.9,-0.4,7.50%,16.30%,18.50%,54.30%,5.70%
Tarik Black,LAL,25,9-Jun,250,Kansas,USA,Undrafted,Undrafted,Undrafted,67,5.7,5.1,0.6,-1.2,12.30%,17.70%,15.10%,56.00%,5.20%
Taurean Prince,ATL,23,8-Jun,220,Baylor,USA,2016,1,12,59,5.7,2.7,0.9,-0.7,2.40%,12.50%,16.60%,51.30%,9.10%
Terrence Jones,MIL,25,9-Jun,255,Kentucky,USA,2012,1,18,54,10.8,5.7,1.1,-3,4.80%,17.80%,20.80%,51.50%,7.50%
Terrence Ross,ORL,26,7-Jun,195,Washington,USA,2012,1,8,78,11,2.6,1.1,3.2,0.90%,9.60%,18.40%,55.00%,6.60%
Terry Rozier,BOS,23,2-Jun,190,Louisville,USA,2015,1,16,74,5.5,3.1,1.8,-1.4,3.00%,14.00%,16.50%,46.60%,16.40%
Thabo Sefolosha,ATL,33,7-Jun,220,None,Switzerland,2006,1,13,62,7.2,4.4,1.7,-2.4,3.30%,13.10%,12.90%,51.90%,9.90%
Thaddeus Young,IND,29,8-Jun,221,Georgia Tech,USA,2007,1,12,74,11,6.1,1.6,1.3,6.20%,13.80%,16.10%,56.20%,8.20%
Thomas Robinson,LAL,26,10-Jun,237,Kansas,USA,2012,1,5,48,5,4.6,0.6,-7,14.00%,26.30%,19.90%,53.50%,8.80%
Thon Maker,MIL,20,1-Jul,223,None,South Sudan,2016,1,10,57,4,2,0.4,-2.4,7.50%,14.50%,17.80%,55.80%,6.90%
Tiago Splitter,PHI,32,11-Jun,245,None,Brazil,2007,1,28,8,4.9,2.8,0.5,-3.7,8.80%,20.00%,21.00%,54.40%,8.90%
Tim Frazier,NOP,26,1-Jun,170,None,USA,Undrafted,Undrafted,Undrafted,65,7.1,2.7,5.2,-2.5,2.20%,8.70%,16.00%,50.40%,31.20%
Tim Hardaway Jr.,ATL,25,6-Jun,205,Michigan,USA,2013,1,24,79,14.5,2.8,2.3,3.2,1.60%,8.30%,21.70%,56.80%,13.70%
Tim Quarterman,POR,22,6-Jun,190,Louisiana State,USA,Undrafted,Undrafted,Undrafted,16,1.9,0.9,0.7,2.8,4.80%,10.80%,22.40%,51.10%,23.40%
Timofey Mozgov,LAL,30,1-Jul,275,None,Russia,Undrafted,Undrafted,Undrafted,54,7.4,4.9,0.8,-7.9,8.80%,14.60%,16.60%,55.30%,6.10%
Timothe Luwawu-Cabarrot,PHI,22,6-Jun,205,None,France,2016,1,24,69,6.4,2.2,1.1,-1.8,2.10%,10.00%,17.40%,53.60%,9.30%
Tobias Harris,DET,24,9-Jun,235,Tennessee,USA,2011,1,19,82,16.1,5.1,1.7,-0.2,2.40%,14.00%,21.30%,56.80%,8.70%
Tomas Satoransky,WAS,25,7-Jun,210,None,Czech Republi...,2012,2,32,57,2.7,1.5,1.6,0.7,3.60%,7.80%,12.10%,47.70%,18.30%
Toney Douglas,MEM,31,2-Jun,195,Florida State,USA,2009,1,29,24,4.9,2.5,2.3,1.1,3.10%,13.70%,15.70%,45.10%,21.40%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Tony Allen,MEM,35,4-Jun,213,Oklahoma State,USA,2004,1,25,71,9.1,5.5,1.4,0.1,8.60%,12.30%,17.60%,49.30%,8.30%
Tony Parker,SAS,35,2-Jun,185,None,France,2001,1,28,63,10.1,1.8,4.5,6.2,0.60%,6.60%,20.20%,51.40%,27.60%
Tony Snell,MIL,25,7-Jun,217,New Mexico,USA,2013,1,20,80,8.5,3.1,1.2,-2.3,1.00%,9.80%,12.00%,60.30%,5.80%
Treveon Graham,CHA,23,6-Jun,226,Virginia Commonwealth,USA,Undrafted,Undrafted,Undrafted,27,2.1,0.8,0.2,-10.3,2.50%,8.80%,11.80%,61.20%,5.80%
Trevor Ariza,HOU,32,8-Jun,215,UCLA,USA,2004,2,43,80,11.7,5.7,2.2,6.5,1.90%,14.30%,14.00%,54.80%,8.80%
Trevor Booker,BKN,29,8-Jun,228,Clemson,USA,2010,1,23,71,10,8,1.9,-8.3,7.90%,22.30%,18.30%,55.40%,13.10%
Trey Burke,WAS,24,1-Jun,191,Michigan,USA,2013,1,9,57,5,0.8,1.8,-10,1.00%,5.70%,19.70%,53.20%,23.00%
Trey Lyles,UTA,21,10-Jun,234,Kentucky,USA,2015,1,12,71,6.2,3.3,1,0.9,4.20%,15.80%,20.70%,46.40%,9.80%
Tristan Thompson,CLE,26,9-Jun,238,Texas,Canada,2011,1,4,78,8.1,9.2,1,2.7,12.00%,17.70%,11.00%,59.40%,4.60%
Troy Daniels,MEM,25,4-Jun,205,Virginia Commonwealth,USA,Undrafted,Undrafted,Undrafted,67,8.2,1.5,0.7,2,1.70%,6.80%,20.20%,53.10%,6.50%
Troy Williams,HOU,22,7-Jun,210,Indiana,USA,Undrafted,Undrafted,Undrafted,30,6.2,2.3,0.8,-6.2,2.60%,9.30%,16.70%,51.10%,7.20%
Ty Lawson,SAC,29,11-May,195,North Carolina,USA,2009,1,18,69,9.9,2.6,4.8,-4.2,2.60%,7.70%,18.90%,55.10%,30.00%
Tyler Ennis,LAL,22,3-Jun,194,Syracuse,Canada,2014,1,18,53,4.3,0.8,1.6,-0.1,1.50%,6.50%,18.70%,52.10%,21.10%
Tyler Johnson,MIA,25,4-Jun,186,Fresno State,USA,Undrafted,Undrafted,Undrafted,73,13.7,4,3.2,0.6,2.20%,11.10%,20.20%,53.50%,17.00%
Tyler Ulis,PHX,21,10-May,150,Kentucky,USA,2016,2,34,61,7.3,1.6,3.7,-5.3,1.60%,6.30%,19.80%,47.40%,29.70%
Tyler Zeller,BOS,27,Jul-00,253,North Carolina,USA,2012,1,17,51,3.5,2.4,0.8,-1.3,7.80%,14.30%,15.70%,50.80%,12.50%
Tyreke Evans,SAC,27,6-Jun,220,Memphis,USA,2009,1,4,40,10.3,3.4,3.1,-9.1,1.50%,15.50%,26.10%,50.10%,28.10%
Tyson Chandler,PHX,34,1-Jul,240,None,USA,2001,1,2,47,8.4,11.5,0.6,-2.8,11.40%,30.60%,11.10%,70.30%,3.30%
Tyus Jones,MIN,21,2-Jun,195,Duke,USA,2015,1,24,60,3.5,1.1,2.6,1.7,1.30%,7.80%,13.10%,52.30%,27.60%
Udonis Haslem,MIA,37,8-Jun,235,Florida,USA,Undrafted,Undrafted,Undrafted,16,1.9,2.3,0.4,-25.4,5.40%,21.70%,12.70%,52.40%,9.40%
Victor Oladipo,OKC,25,4-Jun,210,Indiana,USA,2013,1,2,67,15.9,4.3,2.6,4.2,1.70%,10.90%,20.80%,53.40%,12.20%
Vince Carter,MEM,40,6-Jun,220,North Carolina,USA,1998,1,5,73,8,3.1,1.8,3.9,2.00%,10.90%,14.50%,54.20%,11.20%
Wade Baldwin IV,MEM,21,4-Jun,202,Vanderbilt,USA,2016,1,17,33,3.2,1.4,1.8,-16.6,2.50%,8.50%,18.50%,40.40%,26.20%
Wayne Ellington,MIA,29,4-Jun,200,North Carolina,USA,2009,1,28,62,10.5,2.1,1.1,2.5,1.20%,7.60%,17.20%,56.50%,7.00%
Wayne Selden,MEM,22,5-Jun,230,Kansas,USA,Undrafted,Undrafted,Undrafted,14,5.1,1.1,0.9,-8.3,0.40%,6.00%,15.70%,52.50%,9.00%
Wesley Johnson,LAC,29,7-Jun,215,Syracuse,USA,2010,1,4,68,2.7,2.7,0.3,-3.1,3.10%,18.60%,12.10%,44.80%,4.20%
Wesley Matthews,DAL,30,5-Jun,220,Marquette,USA,Undrafted,Undrafted,Undrafted,73,13.5,3.5,2.9,-3.7,0.70%,10.50%,19.30%,53.30%,13.80%
Will Barton,DEN,26,6-Jun,175,Memphis,USA,2012,2,40,60,13.7,4.3,3.4,-2.7,3.20%,12.00%,20.50%,54.70%,18.50%
Willie Cauley-Stein,SAC,23,Jul-00,240,Kentucky,USA,2015,1,6,75,8.1,4.5,1.1,-7,6.20%,18.00%,19.40%,55.80%,9.30%
Willie Reed,MIA,27,11-Jun,245,Saint Louis,USA,Undrafted,Undrafted,Undrafted,71,5.3,4.7,0.4,1.4,11.90%,19.20%,14.80%,57.80%,4.00%
Willy Hernangomez,NYK,23,11-Jun,240,None,Spain,2015,2,35,72,8.2,7,1.3,-1.3,12.30%,23.70%,19.70%,56.40%,11.60%
Wilson Chandler,DEN,30,8-Jun,225,DePaul,USA,2007,1,23,71,15.7,6.5,2,-0.9,4.60%,16.20%,21.60%,54.50%,9.70%
Yogi Ferrell,DAL,24,Jun-00,180,Indiana,USA,Undrafted,Undrafted,Undrafted,46,10,2.4,3.7,-4.6,1.70%,8.10%,19.00%,53.30%,23.20%
Zach LaVine,MIN,22,5-Jun,185,UCLA,USA,2014,1,13,47,18.9,3.4,3,-2.8,1.10%,8.70%,21.40%,57.60%,12.80%
Zach Randolph,MEM,35,9-Jun,260,Michigan State,USA,2001,1,19,73,14.1,8.2,1.7,0.9,9.60%,24.60%,27.80%,49.00%,13.10%
Zaza Pachulia,GSW,33,11-Jun,275,None,Georgia,2003,2,42,70,6.1,5.9,1.9,15.7,11.50%,20.20%,14.80%,58.80%,13.10%
